DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
14.0,353.0,-7.55,-0.49,-0.52,0.03,-0.04,-0.01,0
13.98,364.0,-9.11,-0.62,-0.61,0.01,-0.03,-0.01,0
14.0,374.0,-9.46,-0.66,-0.63,-0.0,0.01,-0.0,0
14.0,384.0,-9.6,-0.71,-0.64,-0.01,0.04,0.0,0
13.98,394.0,-9.64,-0.73,-0.62,-0.01,0.04,0.01,0
13.98,404.0,-9.59,-0.8,-0.59,-0.01,0.0,0.01,0
13.98,414.0,-9.5,-0.82,-0.54,0.0,-0.04,0.01,0
13.98,424.0,-9.46,-0.85,-0.52,0.02,-0.06,0.0,0
14.0,434.0,-9.47,-0.86,-0.58,0.02,-0.05,-0.01,0
14.0,444.0,-9.55,-0.88,-0.69,0.02,-0.05,-0.01,0
14.0,454.0,-9.61,-0.89,-0.69,0.0,-0.06,-0.01,0
14.0,464.0,-9.69,-0.91,-0.62,-0.01,-0.08,-0.0,0
14.0,474.0,-9.71,-0.88,-0.51,-0.02,-0.08,0.01,0
13.98,484.0,-9.66,-0.81,-0.42,-0.02,-0.07,0.02,0
13.98,494.0,-9.56,-0.77,-0.34,-0.02,-0.05,0.03,0
14.0,504.0,-9.45,-0.75,-0.24,-0.01,-0.04,0.03,0
13.98,514.0,-9.38,-0.74,-0.21,0.0,-0.03,0.01,0
14.0,524.0,-9.39,-0.78,-0.27,0.02,0.0,0.0,0
13.4,534.0,-9.46,-0.79,-0.32,0.03,0.01,-0.01,0
13.4,544.0,-9.5,-0.8,-0.46,0.04,-0.0,-0.02,0
13.4,554.0,-9.61,-0.81,-0.52,0.04,-0.01,-0.02,0
13.4,564.0,-9.73,-0.82,-0.59,0.04,-0.01,-0.02,0
13.4,574.0,-9.81,-0.85,-0.63,0.03,-0.01,-0.01,0
13.4,584.0,-9.87,-0.84,-0.69,0.02,-0.01,0.01,0
13.41,594.0,-9.81,-0.81,-0.68,0.0,-0.01,0.03,0
13.98,604.0,-9.65,-0.79,-0.66,-0.02,-0.03,0.05,0
13.98,614.0,-9.48,-0.76,-0.49,-0.03,-0.03,0.05,0
14.0,624.0,-9.36,-0.72,-0.34,-0.03,-0.01,0.04,0
14.0,634.0,-9.38,-0.73,-0.25,-0.02,0.01,0.02,0
13.98,644.0,-9.37,-0.7,-0.22,0.01,0.01,0.01,0
14.0,654.0,-9.39,-0.7,-0.25,0.04,0.01,-0.01,0
13.98,664.0,-9.4,-0.67,-0.34,0.06,0.01,-0.02,0
14.0,674.0,-9.45,-0.7,-0.46,0.07,0.01,-0.03,0
14.0,684.0,-9.46,-0.72,-0.61,0.07,0.02,-0.04,0
14.0,694.0,-9.49,-0.71,-0.69,0.06,0.04,-0.04,0
13.4,704.0,-9.51,-0.74,-0.78,0.05,0.05,-0.04,0
13.4,714.0,-9.62,-0.77,-0.84,0.04,0.05,-0.04,0
13.41,724.0,-9.73,-0.81,-0.87,0.03,0.03,-0.03,0
13.4,734.0,-9.87,-0.84,-0.94,0.02,0.01,-0.02,0
13.4,744.0,-9.92,-0.82,-0.94,-0.01,-0.02,0.01,0
13.4,754.0,-9.88,-0.81,-0.86,-0.03,-0.05,0.04,0
13.98,764.0,-9.7,-0.77,-0.72,-0.05,-0.05,0.07,0
13.98,774.0,-9.52,-0.74,-0.5,-0.07,-0.05,0.08,0
13.98,784.0,-9.35,-0.68,-0.26,-0.06,-0.05,0.07,0
14.0,794.0,-9.24,-0.65,-0.07,-0.03,-0.05,0.04,0
13.98,804.0,-9.18,-0.65,0.0,0.0,-0.03,0.01,0
14.0,814.0,-9.24,-0.67,-0.06,0.04,0.0,-0.02,0
14.0,824.0,-9.35,-0.72,-0.3,0.08,0.02,-0.04,0
13.98,834.0,-9.52,-0.74,-0.49,0.09,0.03,-0.05,0
14.0,844.0,-9.68,-0.79,-0.66,0.08,0.03,-0.05,0
14.0,854.0,-9.82,-0.85,-0.81,0.07,0.02,-0.03,0
14.0,864.0,-9.86,-0.87,-0.84,0.05,-0.0,-0.01,0
13.98,874.0,-9.86,-0.86,-0.82,0.03,-0.03,0.01,0
14.0,884.0,-9.76,-0.83,-0.74,0.01,-0.03,0.03,0
13.98,894.0,-9.63,-0.83,-0.62,-0.01,-0.03,0.04,0
13.98,904.0,-9.55,-0.8,-0.56,-0.01,-0.02,0.05,0
14.0,914.0,-9.46,-0.78,-0.5,-0.0,-0.02,0.04,0
14.0,924.0,-9.41,-0.73,-0.47,0.02,-0.03,0.03,0
13.1,934.0,-9.44,-0.67,-0.47,0.03,-0.05,0.02,0
13.1,944.0,-9.41,-0.63,-0.52,0.04,-0.04,0.01,0
13.1,954.0,-9.45,-0.65,-0.58,0.05,-0.03,0.0,0
13.1,964.0,-9.45,-0.66,-0.61,0.04,-0.01,-0.01,0
13.1,974.0,-9.49,-0.7,-0.65,0.04,0.01,-0.01,0
13.09,984.0,-9.57,-0.75,-0.67,0.03,0.02,-0.01,0
13.1,994.0,-9.67,-0.81,-0.67,0.02,0.02,-0.01,0
13.1,1004.0,-9.7,-0.83,-0.72,0.02,0.0,0.0,0
13.1,1014.0,-9.71,-0.86,-0.69,0.02,-0.02,0.01,0
13.1,1024.0,-9.64,-0.83,-0.7,0.02,-0.04,0.02,0
13.1,1034.0,-9.62,-0.8,-0.69,0.01,-0.05,0.03,0
13.1,1044.0,-9.5,-0.77,-0.65,-0.0,-0.05,0.03,0
13.1,1054.0,-9.41,-0.74,-0.57,-0.01,-0.03,0.03,0
13.1,1064.0,-9.35,-0.73,-0.47,-0.02,-0.02,0.03,0
13.1,1074.0,-9.38,-0.73,-0.36,-0.0,-0.02,0.01,0
13.1,1084.0,-9.45,-0.7,-0.31,0.01,-0.02,-0.0,0
13.1,1094.0,-9.48,-0.72,-0.37,0.03,-0.01,-0.01,0
13.1,1104.0,-9.47,-0.74,-0.44,0.04,-0.01,-0.01,0
13.1,1114.0,-9.49,-0.74,-0.52,0.04,-0.0,-0.02,0
13.1,1124.0,-9.56,-0.72,-0.53,0.04,0.0,-0.02,0
13.1,1134.0,-9.6,-0.73,-0.51,0.03,0.0,-0.01,0
13.1,1144.0,-9.65,-0.77,-0.48,0.03,-0.0,-0.01,0
13.09,1154.0,-9.68,-0.78,-0.55,0.04,-0.01,-0.0,0
13.1,1164.0,-9.65,-0.74,-0.65,0.05,-0.01,0.0,0
13.1,1174.0,-9.59,-0.74,-0.78,0.05,-0.02,0.01,0
13.1,1184.0,-9.56,-0.7,-0.83,0.04,-0.04,0.01,0
13.1,1194.0,-9.55,-0.7,-0.83,0.03,-0.04,0.01,0
13.1,1204.0,-9.61,-0.7,-0.74,0.01,-0.04,0.01,0
13.1,1214.0,-9.65,-0.74,-0.63,-0.01,-0.03,0.01,0
13.09,1224.0,-9.64,-0.75,-0.47,-0.01,-0.02,0.02,0
13.1,1234.0,-9.56,-0.77,-0.38,0.0,-0.02,0.03,0
13.09,1244.0,-9.47,-0.77,-0.38,0.02,-0.01,0.02,0
13.1,1254.0,-9.39,-0.73,-0.48,0.04,-0.0,0.01,0
13.1,1264.0,-9.38,-0.69,-0.62,0.04,-0.0,0.0,0
13.1,1274.0,-9.37,-0.69,-0.69,0.04,-0.01,-0.01,0
13.1,1284.0,-9.44,-0.67,-0.75,0.02,-0.02,-0.01,0
13.1,1294.0,-9.46,-0.7,-0.7,0.01,-0.03,-0.02,0
13.1,1304.0,-9.54,-0.75,-0.6,0.0,-0.02,-0.02,0
13.1,1314.0,-9.62,-0.81,-0.54,0.01,-0.01,-0.02,0
13.1,1324.0,-9.7,-0.85,-0.55,0.02,-0.01,-0.01,0
13.1,1334.0,-9.67,-0.85,-0.63,0.02,-0.02,-0.01,0
13.1,1344.0,-9.65,-0.81,-0.77,0.02,-0.03,0.0,0
13.1,1354.0,-9.59,-0.77,-0.79,0.0,-0.04,0.01,1
13.1,1364.0,-9.56,-0.74,-0.71,-0.02,-0.05,0.01,1
13.09,1374.0,-9.54,-0.74,-0.57,-0.03,-0.05,0.01,1
13.09,1384.0,-9.57,-0.77,-0.43,-0.02,-0.05,0.0,1
13.1,1394.0,-9.65,-0.78,-0.35,-0.01,-0.04,0.0,1
13.12,1404.0,-9.66,-0.77,-0.34,0.0,-0.03,0.01,1
13.09,1414.0,-9.62,-0.79,-0.41,0.02,-0.03,0.01,1
13.1,1424.0,-9.55,-0.75,-0.55,0.03,-0.04,0.02,1
13.1,1434.0,-9.45,-0.7,-0.69,0.02,-0.03,0.02,1
13.1,1444.0,-9.42,-0.65,-0.76,0.01,-0.02,0.01,1
13.1,1454.0,-9.44,-0.68,-0.76,-0.0,-0.03,0.0,1
13.1,1464.0,-9.56,-0.7,-0.7,-0.01,-0.04,-0.0,1
13.09,1474.0,-9.65,-0.73,-0.66,-0.02,-0.04,0.0,1
13.1,1484.0,-9.67,-0.73,-0.57,-0.02,-0.03,0.01,1
13.09,1494.0,-9.61,-0.79,-0.53,-0.02,-0.03,0.02,1
13.1,1504.0,-9.56,-0.82,-0.52,-0.01,-0.03,0.02,1
13.1,1514.0,-9.5,-0.81,-0.47,-0.01,-0.04,0.02,1
13.1,1524.0,-9.57,-0.79,-0.48,0.0,-0.03,0.01,1
13.1,1534.0,-9.59,-0.72,-0.54,0.01,-0.04,0.01,1
13.09,1544.0,-9.59,-0.67,-0.59,0.01,-0.05,0.01,1
13.09,1554.0,-9.55,-0.67,-0.57,0.0,-0.06,0.02,1
13.09,1564.0,-9.54,-0.68,-0.52,-0.01,-0.04,0.02,1
13.1,1574.0,-9.48,-0.69,-0.41,-0.02,-0.02,0.02,1
13.1,1584.0,-9.46,-0.76,-0.3,-0.01,-0.0,0.01,1
13.1,1594.0,-9.48,-0.79,-0.27,0.01,-0.0,-0.0,1
13.1,1604.0,-9.56,-0.74,-0.35,0.03,-0.02,-0.01,1
13.1,1614.0,-9.6,-0.71,-0.45,0.05,-0.03,-0.01,1
13.1,1624.0,-9.62,-0.68,-0.58,0.05,-0.04,-0.0,1
13.1,1634.0,-9.6,-0.66,-0.63,0.04,-0.04,0.0,1
13.1,1644.0,-9.61,-0.69,-0.59,0.02,-0.02,0.0,1
13.1,1654.0,-9.64,-0.74,-0.51,0.01,-0.01,0.01,1
13.1,1664.0,-9.68,-0.79,-0.45,0.01,0.0,0.02,1
13.1,1674.0,-9.65,-0.78,-0.45,0.02,0.0,0.03,1
13.09,1684.0,-9.55,-0.75,-0.49,0.03,-0.01,0.03,1
13.1,1694.0,-9.41,-0.69,-0.51,0.03,-0.03,0.03,1
13.1,1704.0,-9.37,-0.66,-0.56,0.04,-0.04,0.01,1
13.1,1714.0,-9.37,-0.63,-0.59,0.03,-0.03,0.0,1
13.1,1724.0,-9.45,-0.67,-0.53,0.03,-0.01,-0.01,1
13.1,1734.0,-9.52,-0.72,-0.51,0.03,0.01,-0.01,1
13.1,1744.0,-9.54,-0.77,-0.52,0.04,0.0,-0.0,1
13.1,1754.0,-9.53,-0.79,-0.57,0.04,-0.01,-0.0,1
13.1,1764.0,-9.55,-0.79,-0.65,0.05,-0.03,-0.0,1
13.1,1774.0,-9.52,-0.75,-0.67,0.04,-0.03,-0.0,1
13.1,1784.0,-9.54,-0.73,-0.68,0.03,-0.04,0.0,1
13.09,1794.0,-9.53,-0.73,-0.59,0.01,-0.03,0.0,1
13.1,1804.0,-9.54,-0.76,-0.5,0.01,-0.02,0.0,1
13.1,1814.0,-9.6,-0.77,-0.41,0.01,-0.01,0.0,1
13.09,1824.0,-9.66,-0.8,-0.39,0.02,-0.01,0.0,1
13.1,1834.0,-9.64,-0.81,-0.4,0.04,-0.01,0.01,1
13.1,1844.0,-9.59,-0.79,-0.51,0.05,-0.01,0.01,1
13.12,1854.0,-9.54,-0.74,-0.66,0.05,-0.01,0.01,1
13.1,1864.0,-9.56,-0.71,-0.76,0.04,-0.02,0.01,1
13.1,1874.0,-9.55,-0.68,-0.77,0.03,-0.04,0.01,1
13.1,1884.0,-9.58,-0.69,-0.73,0.01,-0.03,0.01,1
13.1,1894.0,-9.58,-0.68,-0.64,-0.01,-0.01,0.02,1
13.1,1904.0,-9.57,-0.71,-0.57,-0.01,-0.01,0.03,1
13.98,1914.0,-9.47,-0.7,-0.51,-0.01,-0.02,0.02,1
14.0,1924.0,-9.42,-0.74,-0.46,0.01,-0.02,0.01,1
13.1,1934.0,-9.39,-0.74,-0.44,0.02,-0.02,-0.0,1
13.1,1944.0,-9.5,-0.72,-0.52,0.04,-0.02,-0.01,1
13.1,1954.0,-9.57,-0.71,-0.6,0.04,-0.03,-0.01,1
13.1,1964.0,-9.62,-0.7,-0.69,0.04,-0.03,-0.01,1
13.1,1974.0,-9.6,-0.71,-0.78,0.02,-0.03,-0.0,1
13.12,1984.0,-9.59,-0.74,-0.75,-0.0,-0.03,0.01,1
13.1,1994.0,-9.58,-0.71,-0.66,-0.02,-0.04,0.01,1
13.1,2004.0,-9.5,-0.72,-0.5,-0.04,-0.02,0.02,1
13.1,2014.0,-9.46,-0.72,-0.35,-0.03,-0.01,0.01,1
13.09,2024.0,-9.42,-0.72,-0.26,-0.01,-0.01,0.0,1
13.1,2034.0,-9.49,-0.69,-0.36,0.02,-0.02,-0.01,1
13.1,2044.0,-9.55,-0.7,-0.45,0.03,-0.03,-0.02,1
13.1,2054.0,-9.62,-0.72,-0.54,0.03,-0.04,-0.01,1
13.1,2064.0,-9.64,-0.76,-0.51,0.02,-0.04,-0.01,1
13.1,2074.0,-9.67,-0.8,-0.48,0.0,-0.03,0.0,1
