DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
20.22,12980.0,-9.41,1.58,-0.45,0.03,-0.02,0.0,0
20.22,12988.0,-9.43,1.58,-0.42,0.02,-0.02,0.0,0
20.22,12997.0,-9.44,1.58,-0.43,0.02,-0.02,0.0,0
20.22,13005.0,-9.41,1.59,-0.43,0.02,-0.02,0.0,0
20.21,13013.0,-9.41,1.59,-0.4,0.02,-0.02,0.0,0
20.22,13021.0,-9.4,1.59,-0.42,0.02,-0.02,0.0,0
20.21,13029.0,-9.42,1.58,-0.42,0.02,-0.02,0.0,0
18.93,13037.0,-9.43,1.59,-0.41,0.02,-0.02,0.0,0
20.22,13045.0,-9.41,1.61,-0.43,0.02,-0.02,0.0,0
20.21,13053.0,-9.43,1.58,-0.41,0.02,-0.02,0.0,0
20.22,13060.0,-9.43,1.59,-0.44,0.02,-0.02,0.0,0
20.22,13069.0,-9.43,1.61,-0.42,0.02,-0.02,0.0,0
20.22,13076.0,-9.41,1.6,-0.4,0.02,-0.02,0.0,0
20.21,13083.0,-9.4,1.59,-0.41,0.02,-0.02,0.0,0
20.22,13091.0,-9.39,1.6,-0.41,0.02,-0.02,0.0,0
20.21,13098.0,-9.41,1.58,-0.4,0.02,-0.02,0.0,0
20.21,13106.0,-9.44,1.6,-0.42,0.02,-0.02,0.0,0
20.21,13113.0,-9.41,1.59,-0.43,0.02,-0.02,0.0,0
20.22,13121.0,-9.41,1.6,-0.42,0.02,-0.02,0.0,0
20.21,13128.0,-9.42,1.61,-0.43,0.02,-0.02,0.0,0
20.22,13136.0,-9.39,1.6,-0.45,0.03,-0.02,0.0,0
20.22,13143.0,-9.4,1.61,-0.42,0.02,-0.02,0.0,0
20.22,13151.0,-9.42,1.6,-0.42,0.02,-0.02,0.0,0
20.21,13158.0,-9.42,1.6,-0.43,0.03,-0.02,0.0,0
20.22,13166.0,-9.42,1.59,-0.41,0.02,-0.02,0.0,0
20.22,13173.0,-9.41,1.59,-0.42,0.02,-0.02,0.0,0
20.21,13181.0,-9.41,1.59,-0.39,0.02,-0.02,0.0,0
20.21,13188.0,-9.41,1.58,-0.38,0.02,-0.02,0.0,0
20.21,13196.0,-9.41,1.59,-0.38,0.02,-0.02,0.0,0
20.22,13203.0,-9.42,1.61,-0.4,0.02,-0.02,0.0,0
20.22,13211.0,-9.42,1.6,-0.4,0.03,-0.02,0.0,0
20.22,13218.0,-9.41,1.62,-0.41,0.02,-0.02,0.0,0
20.22,13226.0,-9.38,1.6,-0.41,0.02,-0.02,0.0,0
20.21,13233.0,-9.4,1.6,-0.43,0.02,-0.02,0.0,0
20.22,13241.0,-9.42,1.59,-0.44,0.02,-0.02,0.0,0
20.22,13248.0,-9.42,1.55,-0.47,0.02,-0.01,0.01,0
18.93,13256.0,-9.41,1.56,-0.51,0.02,-0.02,0.0,0
20.21,13263.0,-9.46,1.58,-0.46,0.03,-0.01,0.01,0
20.21,13271.0,-9.39,1.59,-0.46,0.03,-0.02,0.0,0
20.22,13278.0,-9.45,1.59,-0.42,0.03,-0.02,0.0,0
20.22,13286.0,-9.36,1.61,-0.42,0.03,-0.02,0.0,0
20.22,13293.0,-9.42,1.56,-0.44,0.02,-0.02,0.0,0
20.22,13301.0,-9.41,1.58,-0.46,0.02,-0.02,0.0,0
20.22,13308.0,-9.43,1.58,-0.46,0.02,-0.02,0.0,0
20.22,13315.0,-9.43,1.59,-0.44,0.02,-0.02,0.0,0
20.21,13323.0,-9.42,1.59,-0.43,0.02,-0.02,0.0,0
20.22,13330.0,-9.42,1.58,-0.42,0.02,-0.02,0.0,0
20.21,13338.0,-9.42,1.57,-0.44,0.02,-0.02,0.0,0
19.26,13346.0,-9.39,1.59,-0.43,0.02,-0.02,0.0,0
20.22,13353.0,-9.41,1.59,-0.43,0.03,-0.02,0.0,0
20.22,13360.0,-9.43,1.59,-0.43,0.03,-0.02,0.0,0
20.22,13368.0,-9.41,1.61,-0.42,0.03,-0.02,0.0,0
21.47,13376.0,-9.42,1.59,-0.45,0.02,-0.02,0.0,0
20.21,13383.0,-9.41,1.6,-0.47,0.02,-0.02,0.0,0
21.48,13391.0,-9.4,1.6,-0.45,0.02,-0.02,0.0,0
18.93,13398.0,-9.41,1.58,-0.42,0.02,-0.02,0.0,0
20.22,13406.0,-9.41,1.58,-0.41,0.02,-0.02,0.0,0
20.22,13413.0,-9.42,1.61,-0.44,0.02,-0.02,0.0,0
21.48,13421.0,-9.41,1.6,-0.44,0.02,-0.02,0.0,0
20.22,13428.0,-9.42,1.64,-0.46,0.02,-0.02,0.01,0
21.47,13436.0,-9.37,1.5,-0.48,0.02,-0.02,0.0,0
20.21,13443.0,-9.48,1.53,-0.48,0.02,-0.01,0.01,0
20.22,13451.0,-9.37,1.6,-0.44,0.03,-0.02,-0.0,0
