DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
26227.0,32.0,26231.0,0.09,-0.07,4.24,0.02,-0.02,0.0,0
26235.0,29.0,26239.0,0.15,-0.15,7.63,0.02,-0.02,0.0,0
26243.0,30.0,26247.0,0.16,-0.16,8.77,0.02,-0.02,0.0,0
26251.0,30.0,26255.0,0.19,-0.18,9.19,0.02,-0.02,0.0,0
26259.0,30.0,26263.0,0.21,-0.17,9.36,0.02,-0.02,0.0,0
26267.0,30.0,26271.0,0.23,-0.18,9.39,0.02,-0.02,0.0,0
26275.0,30.0,26279.0,0.22,-0.16,9.4,0.02,-0.02,0.0,0
26283.0,30.0,26287.0,0.22,-0.16,9.42,0.02,-0.02,0.0,0
26291.0,30.0,26295.0,0.2,-0.15,9.43,0.02,-0.02,0.0,0
26299.0,30.0,26303.0,0.19,-0.15,9.43,0.02,-0.02,0.0,0
26307.0,30.0,26311.0,0.2,-0.15,9.44,0.02,-0.02,0.0,0
26315.0,30.0,26319.0,0.19,-0.14,9.44,0.02,-0.02,0.0,0
26323.0,30.0,26327.0,0.19,-0.15,9.44,0.02,-0.02,0.0,0
26331.0,30.0,26335.0,0.2,-0.15,9.43,0.02,-0.02,0.0,0
26339.0,30.0,26343.0,0.18,-0.15,9.44,0.02,-0.02,0.0,0
26347.0,30.0,26351.0,0.19,-0.15,9.44,0.02,-0.02,0.0,0
26355.0,30.0,26359.0,0.19,-0.18,9.44,0.02,-0.02,0.0,0
26363.0,30.0,26367.0,0.2,-0.17,9.43,0.02,-0.02,0.0,0
26371.0,30.0,26375.0,0.22,-0.19,9.44,0.02,-0.02,0.0,0
26379.0,30.0,26383.0,0.22,-0.16,9.44,0.02,-0.02,0.0,0
26387.0,30.0,26391.0,0.22,-0.16,9.4,0.02,-0.02,0.0,0
26395.0,30.0,26399.0,0.21,-0.16,9.4,0.02,-0.02,0.0,0
26403.0,30.0,26407.0,0.2,-0.17,9.41,0.02,-0.02,0.0,0
26411.0,30.0,26415.0,0.19,-0.15,9.43,0.02,-0.02,0.0,0
26419.0,30.0,26423.0,0.2,-0.15,9.42,0.02,-0.02,0.0,0
