DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
287676,11,287679,0.13,-0.14,9.44,0.02,-0.02,-0.00,0
287685,11,287688,0.12,-0.15,9.43,0.02,-0.02,-0.00,0
287694,11,287697,0.14,-0.16,9.45,0.02,-0.02,-0.00,0
287703,11,287706,0.14,-0.17,9.45,0.02,-0.02,-0.00,0
287712,11,287715,0.14,-0.17,9.44,0.02,-0.02,-0.00,0
287721,11,287724,0.12,-0.15,9.47,0.02,-0.02,-0.00,0
287730,11,287733,0.14,-0.15,9.44,0.02,-0.02,-0.00,0
287739,11,287742,0.13,-0.16,9.45,0.02,-0.02,-0.00,0
287748,11,287751,0.13,-0.14,9.46,0.02,-0.02,-0.00,0
287757,11,287760,0.11,-0.15,9.44,0.02,-0.02,-0.00,0
287766,11,287769,0.14,-0.14,9.45,0.02,-0.02,-0.00,0
287775,11,287778,0.14,-0.14,9.42,0.02,-0.02,-0.00,0
287784,11,287787,0.13,-0.15,9.46,0.02,-0.02,-0.00,0
287793,11,287796,0.15,-0.15,9.44,0.02,-0.02,-0.00,0
287802,11,287805,0.15,-0.16,9.45,0.02,-0.02,-0.00,0
287811,11,287814,0.14,-0.16,9.44,0.02,-0.02,-0.00,0
287820,11,287823,0.12,-0.16,9.47,0.02,-0.02,-0.00,0
287829,11,287832,0.13,-0.18,9.46,0.02,-0.02,-0.00,0
287838,11,287841,0.13,-0.17,9.45,0.02,-0.02,-0.00,0
287847,11,287850,0.13,-0.17,9.44,0.02,-0.02,-0.00,0
287856,11,287859,0.12,-0.17,9.40,0.02,-0.02,-0.00,0
287865,11,287868,0.11,-0.16,9.42,0.02,-0.02,-0.00,0
287874,11,287877,0.11,-0.17,9.45,0.03,-0.02,-0.00,0
287883,11,287886,0.12,-0.16,9.43,0.02,-0.02,-0.00,0
287892,11,287895,0.11,-0.14,9.43,0.02,-0.02,-0.00,0
287901,11,287904,0.13,-0.15,9.44,0.02,-0.02,-0.00,0
287910,11,287913,0.12,-0.14,9.45,0.02,-0.02,-0.00,0
287919,11,287922,0.12,-0.17,9.43,0.02,-0.02,-0.00,0
287928,11,287931,0.12,-0.16,9.44,0.02,-0.02,-0.00,0
287936,0,287939,0.14,-0.15,9.46,0.02,-0.02,-0.00,0
287946,11,287949,0.12,-0.15,9.46,0.02,-0.02,-0.00,0
287955,11,287958,0.12,-0.16,9.43,0.02,-0.02,-0.00,0
287964,11,287967,0.16,-0.16,9.44,0.02,-0.02,-0.00,0
287973,11,287976,0.16,-0.16,9.42,0.02,-0.02,-0.00,0
287982,11,287985,0.15,-0.16,9.45,0.02,-0.02,-0.00,0
