DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
10.14,37.0,10.11,47.81,0.0,2.25,0.0,-1.02,0
10.14,41.0,10.11,47.81,0.0,2.25,24.0,0.0,0
10.14,44.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,47.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.12,50.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,53.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,56.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,59.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,62.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,65.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,68.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,71.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,74.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,77.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,80.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,83.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,86.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,89.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,92.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,95.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,98.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,101.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
10.14,104.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,107.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,110.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,113.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,116.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,119.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
10.14,122.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,125.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,128.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,131.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,134.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,137.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,140.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,143.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,146.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,149.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,152.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,155.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,158.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,161.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,164.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,167.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,170.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,173.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,176.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,179.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
10.14,182.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,185.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,188.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,191.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,194.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,197.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,200.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,203.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,206.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,209.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,212.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,215.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,218.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,221.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,224.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,227.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,230.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,233.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,236.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,239.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,242.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,245.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
10.14,248.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,251.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.16,254.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
10.14,257.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,260.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,263.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
10.14,266.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
