DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
139977,11718,139992,0.21,-0.03,8.07,0.02,-0.02,0.00,0
139997,11370,140011,0.25,-0.04,9.33,0.02,-0.02,0.00,0
140016,11170,140029,0.25,-0.01,9.42,0.02,-0.02,0.00,0
140035,11474,140048,0.26,-0.03,9.41,0.02,-0.02,0.00,0
140053,11469,140067,0.23,-0.06,9.40,0.02,-0.02,0.00,0
140072,11397,140086,0.22,-0.03,9.40,0.02,-0.02,0.00,0
140090,11171,140104,0.24,-0.06,9.47,0.02,-0.02,0.00,0
140110,11148,140124,0.23,-0.05,9.40,0.02,-0.02,0.00,0
140133,11797,140147,0.27,-0.05,9.39,0.02,-0.02,0.00,0
140153,11327,140167,0.25,-0.03,9.40,0.02,-0.02,0.00,0
140173,11222,140186,0.25,-0.03,9.41,0.02,-0.02,0.00,0
140192,11399,140206,0.22,-0.04,9.43,0.02,-0.02,0.00,0
140211,11173,140224,0.24,-0.04,9.47,0.02,-0.02,0.00,0
140229,11447,140243,0.24,-0.03,9.43,0.02,-0.02,0.00,0
140248,11446,140262,0.24,-0.05,9.42,0.02,-0.02,0.00,0
140267,11408,140281,0.25,-0.05,9.40,0.02,-0.02,0.00,0
140286,11448,140299,0.24,-0.05,9.43,0.02,-0.02,0.00,0
140304,10983,140318,0.24,-0.02,9.43,0.02,-0.02,0.00,0
140324,11797,140338,0.25,-0.04,9.41,0.02,-0.02,0.00,0
140344,11447,140358,0.26,-0.05,9.43,0.02,-0.02,0.00,0
140362,11277,140376,0.26,-0.04,9.39,0.02,-0.02,0.00,0
140381,11174,140394,0.26,-0.04,9.40,0.02,-0.02,0.00,0
140399,11473,140413,0.24,-0.05,9.43,0.02,-0.02,0.00,0
140418,11446,140432,0.24,-0.02,9.46,0.02,-0.02,0.00,0
140437,11412,140451,0.23,-0.04,9.43,0.02,-0.02,0.00,0
140456,11432,140470,0.24,-0.04,9.42,0.02,-0.02,0.00,0
140474,11472,140488,0.25,-0.03,9.44,0.02,-0.02,0.00,0
140493,11549,140507,0.23,-0.05,9.43,0.02,-0.02,0.00,0
140512,11589,140526,0.24,-0.04,9.42,0.02,-0.02,0.00,0
140530,10967,140544,0.25,-0.05,9.42,0.02,-0.02,0.00,0
140549,11445,140563,0.25,-0.05,9.44,0.02,-0.02,0.00,0
140569,11472,140583,0.24,-0.04,9.43,0.02,-0.02,0.00,0
140589,11325,140603,0.24,-0.03,9.41,0.02,-0.02,0.00,0
140609,10898,140623,0.24,-0.05,9.41,0.02,-0.02,0.00,0
140629,11748,140643,0.24,-0.02,9.43,0.02,-0.02,0.00,0
140648,11547,140662,0.23,-0.05,9.42,0.02,-0.02,0.00,0
140667,11419,140681,0.24,-0.04,9.40,0.02,-0.02,0.00,0
140685,11249,140699,0.26,-0.03,9.42,0.02,-0.02,0.00,0
140704,11772,140718,0.24,-0.03,9.43,0.02,-0.02,0.00,0
140723,11548,140737,0.22,-0.05,9.39,0.02,-0.02,0.00,0
140742,11549,140756,0.22,-0.03,9.39,0.02,-0.02,0.00,0
140760,11247,140774,0.26,-0.03,9.41,0.02,-0.02,0.00,0
140779,11773,140793,0.24,-0.03,9.43,0.02,-0.02,0.00,0
140798,11249,140812,0.24,-0.03,9.42,0.02,-0.02,0.00,0
140817,11549,140831,0.26,-0.03,9.39,0.02,-0.02,0.00,0
140836,11245,140849,0.26,-0.04,9.43,0.02,-0.02,0.00,0
140854,11772,140868,0.24,-0.06,9.41,0.02,-0.02,0.00,0
140873,11249,140887,0.27,-0.04,9.41,0.02,-0.02,0.00,0
140892,11000,140906,0.25,-0.04,9.43,0.02,-0.02,0.00,0
140911,11244,140924,0.26,-0.05,9.39,0.02,-0.02,0.00,0
140929,11773,140943,0.26,-0.04,9.40,0.02,-0.02,0.00,0
140948,11249,140962,0.24,-0.04,9.42,0.02,-0.02,0.00,0
140967,11000,140981,0.23,-0.04,9.42,0.02,-0.02,0.00,0
140986,11245,140999,0.23,-0.04,9.41,0.02,-0.02,0.00,0
141004,11470,141017,0.26,-0.03,9.39,0.02,-0.02,0.00,0
141023,11249,141037,0.25,-0.04,9.43,0.03,-0.02,0.00,0
141042,11548,141056,0.27,-0.04,9.43,0.02,-0.02,0.00,0
141061,11180,141074,0.23,-0.02,9.40,0.02,-0.02,0.00,0
141079,11472,141092,0.24,-0.05,9.39,0.02,-0.02,0.00,0
141098,11250,141112,0.25,-0.03,9.44,0.02,-0.02,0.00,0
141117,11548,141131,0.24,-0.05,9.44,0.02,-0.02,0.00,0
141136,11185,141149,0.23,-0.03,9.38,0.02,-0.02,0.00,0
141154,11472,141167,0.27,-0.04,9.42,0.02,-0.02,0.00,0
141173,11249,141187,0.26,-0.05,9.41,0.02,-0.02,0.00,0
141192,11548,141206,0.24,-0.02,9.41,0.02,-0.02,0.00,0
141211,11161,141224,0.25,-0.03,9.45,0.02,-0.02,0.00,0
141229,11472,141242,0.27,-0.05,9.44,0.02,-0.02,0.00,0
141248,11249,141262,0.23,-0.04,9.38,0.02,-0.02,0.00,0
141267,11548,141281,0.23,-0.04,9.35,0.02,-0.02,0.00,0
141286,11619,141299,0.23,-0.03,9.43,0.02,-0.02,0.00,0
141304,11473,141317,0.25,-0.04,9.43,0.02,-0.02,0.00,0
141323,11249,141337,0.23,-0.05,9.41,0.02,-0.02,0.00,0
141342,11548,141356,0.23,-0.05,9.36,0.02,-0.02,0.00,0
141361,11621,141374,0.26,-0.06,9.40,0.02,-0.02,0.00,0
141379,11470,141392,0.23,-0.04,9.41,0.02,-0.02,0.00,0
141398,11249,141412,0.25,-0.04,9.39,0.02,-0.02,0.00,0
141417,12026,141431,0.24,-0.05,9.41,0.02,-0.02,0.00,0
141437,11798,141451,0.23,-0.04,9.44,0.02,-0.02,0.00,0
141457,11578,141471,0.25,-0.04,9.41,0.02,-0.02,0.00,0
141477,11370,141491,0.25,-0.07,9.42,0.02,-0.02,0.00,0
141496,11471,141509,0.25,-0.04,9.42,0.02,-0.02,0.00,0
141514,11471,141527,0.23,-0.05,9.44,0.02,-0.02,0.00,0
141533,11250,141547,0.23,-0.04,9.43,0.02,-0.02,0.00,0
141553,11104,141566,0.24,-0.04,9.41,0.02,-0.02,0.00,0
141571,11246,141584,0.24,-0.04,9.41,0.02,-0.02,0.00,0
141589,11772,141603,0.25,-0.05,9.43,0.02,-0.02,0.00,0
141608,11797,141622,0.24,-0.02,9.43,0.02,-0.02,0.00,0
141628,11797,141642,0.24,-0.05,9.42,0.02,-0.02,0.00,0
141648,11275,141661,0.25,-0.05,9.43,0.02,-0.02,0.00,0
141666,11469,141679,0.24,-0.03,9.41,0.02,-0.02,0.00,0
141684,10629,141697,0.26,-0.04,9.43,0.02,-0.02,0.00,0
141702,11419,141716,0.25,-0.03,9.44,0.02,-0.02,0.00,0
141721,11245,141734,0.23,-0.04,9.43,0.02,-0.02,0.00,0
141739,11544,141753,0.23,-0.04,9.41,0.02,-0.02,0.00,0
141758,11548,141772,0.25,-0.05,9.42,0.02,-0.02,0.00,0
141776,11376,141790,0.23,-0.04,9.43,0.02,-0.02,0.00,0
141794,11740,141808,0.27,-0.04,9.43,0.02,-0.02,0.00,0
141813,11352,141827,0.25,-0.04,9.40,0.02,-0.02,0.00,0
141832,11251,141846,0.25,-0.04,9.42,0.02,-0.02,0.00,0
141851,11371,141865,0.24,-0.04,9.43,0.02,-0.02,0.00,0
141869,3258,141874,0.25,-0.05,9.41,0.02,-0.02,0.00,1
141879,0,142028,0.24,-0.06,9.36,0.02,-0.02,0.00,1
142248,2954,142254,0.24,-0.04,9.41,0.03,-0.02,0.00,1
142259,3585,142266,0.26,-0.06,9.46,0.02,-0.02,0.00,1
142271,2789,142276,0.24,-0.07,9.45,0.02,-0.02,0.00,1
142282,3535,142288,0.25,-0.04,9.44,0.02,-0.02,0.00,1
142293,3426,142299,0.25,-0.04,9.38,0.02,-0.02,0.00,1
142304,3224,142309,0.23,-0.06,9.39,0.02,-0.02,0.00,1
142314,2171,142318,0.26,-0.06,9.41,0.02,-0.02,0.00,1
142324,2171,142328,0.24,-0.04,9.42,0.02,-0.02,0.00,1
142333,2175,142338,0.25,-0.03,9.43,0.02,-0.02,0.00,1
142343,2176,142348,0.26,-0.05,9.45,0.02,-0.02,0.00,1
142353,2176,142358,0.28,-0.04,9.40,0.02,-0.02,0.00,1
142363,2177,142368,0.24,-0.06,9.40,0.02,-0.02,0.00,1
142373,2177,142378,0.25,-0.05,9.40,0.02,-0.02,0.00,1
142382,2709,142387,0.27,-0.05,9.42,0.02,-0.02,0.00,1
142393,2999,142398,0.25,-0.05,9.41,0.02,-0.02,0.00,1
142404,3225,142409,0.24,-0.05,9.44,0.02,-0.02,0.00,1
142414,1999,142418,0.24,-0.05,9.39,0.02,-0.02,0.00,1
142424,1999,142428,0.21,-0.04,9.41,0.02,-0.02,0.00,1
142433,2432,142438,0.25,-0.04,9.40,0.02,-0.02,0.00,1
142444,3605,142451,0.23,-0.04,9.44,0.02,-0.02,0.00,1
142457,3019,142462,0.26,-0.04,9.44,0.02,-0.02,0.00,1
142468,3000,142473,0.26,-0.05,9.42,0.02,-0.02,0.00,1
142479,3225,142484,0.26,-0.04,9.39,0.02,-0.02,0.00,1
142489,2000,142493,0.25,-0.02,9.38,0.02,-0.02,0.00,1
142499,1999,142503,0.24,-0.03,9.42,0.02,-0.02,0.00,1
142508,2798,142513,0.27,-0.04,9.43,0.02,-0.02,0.00,1
142518,1820,142522,0.25,-0.04,9.44,0.02,-0.02,0.00,1
142528,1223,142532,0.23,-0.06,9.41,0.02,-0.02,0.00,1
142538,1719,142542,0.23,-0.08,9.37,0.02,-0.02,0.00,1
142548,1719,142552,0.22,-0.07,9.38,0.03,-0.02,0.00,1
142558,1720,142562,0.23,-0.04,9.42,0.03,-0.02,0.00,1
142568,1822,142572,0.23,-0.05,9.47,0.03,-0.02,0.00,1
142578,1223,142582,0.24,-0.04,9.45,0.02,-0.02,0.00,1
142588,1720,142592,0.24,-0.03,9.41,0.02,-0.02,0.00,1
142598,1719,142602,0.22,-0.02,9.35,0.02,-0.02,0.00,1
142608,1718,142612,0.26,-0.01,9.34,0.03,-0.02,0.00,1
142618,1824,142622,0.26,-0.02,9.38,0.03,-0.02,0.00,1
142628,1223,142632,0.25,-0.04,9.43,0.02,-0.02,0.00,1
142638,1720,142642,0.23,-0.04,9.44,0.02,-0.02,0.00,1
142648,1718,142652,0.24,-0.05,9.45,0.02,-0.02,0.00,1
142658,1719,142662,0.23,-0.04,9.41,0.02,-0.02,0.00,1
142668,1825,142672,0.27,-0.06,9.37,0.02,-0.02,0.00,1
142678,1223,142682,0.22,-0.06,9.34,0.03,-0.02,0.00,1
142688,1719,142692,0.24,-0.06,9.39,0.03,-0.02,0.00,1
142698,1721,142702,0.24,-0.05,9.44,0.03,-0.02,0.00,1
142708,1720,142712,0.24,-0.02,9.48,0.03,-0.02,0.00,1
142718,1827,142722,0.23,-0.01,9.48,0.02,-0.02,0.00,1
142728,1222,142732,0.24,0.01,9.47,0.02,-0.02,0.00,1
142737,2577,142742,0.25,-0.01,9.39,0.02,-0.02,0.00,1
142747,1725,142751,0.27,-0.03,9.37,0.02,-0.02,0.00,1
142757,3401,142763,0.26,-0.03,9.42,0.02,-0.02,0.00,1
142769,2440,142775,0.27,-0.04,9.44,0.02,-0.02,0.00,1
142780,3030,142786,0.23,-0.06,9.44,0.02,-0.02,0.00,1
142791,3356,142796,0.23,-0.08,9.39,0.02,-0.02,0.00,1
142801,1687,142805,0.25,-0.07,9.38,0.02,-0.02,0.00,1
142812,3517,142818,0.24,-0.04,9.37,0.02,-0.02,0.00,1
142823,3426,142829,0.21,-0.04,9.37,0.03,-0.02,0.00,1
