DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
360813,11798,360827,0.24,-0.04,9.42,0.02,-0.02,0.00,0
360833,3797,360839,0.23,-0.05,9.43,0.02,-0.02,0.00,0
360845,11798,360859,0.25,-0.03,9.42,0.02,-0.02,0.00,0
360865,3797,360871,0.24,-0.03,9.39,0.02,-0.02,0.00,0
360877,11798,360891,0.24,-0.03,9.45,0.02,-0.02,0.00,0
360897,11797,360911,0.25,-0.03,9.42,0.02,-0.02,0.00,0
360917,11798,360931,0.24,-0.02,9.39,0.02,-0.02,0.00,0
360937,3798,360943,0.22,-0.03,9.39,0.02,-0.02,0.00,0
360949,11797,360963,0.23,-0.04,9.40,0.02,-0.02,0.00,0
360969,11798,360983,0.24,-0.04,9.37,0.02,-0.02,0.00,0
360989,3797,360995,0.25,-0.03,9.42,0.02,-0.02,0.00,0
361001,11797,361015,0.25,-0.04,9.45,0.02,-0.02,0.00,0
361021,11797,361035,0.24,-0.05,9.39,0.02,-0.02,0.00,0
361041,11797,361055,0.23,-0.03,9.38,0.02,-0.02,0.00,0
361061,11797,361075,0.23,-0.07,9.44,0.03,-0.02,0.00,0
361081,11797,361095,0.24,-0.05,9.43,0.02,-0.02,0.00,0
361101,11797,361115,0.21,-0.04,9.37,0.02,-0.02,0.00,0
361121,11797,361135,0.23,-0.04,9.39,0.03,-0.02,0.00,0
361141,11798,361155,0.25,-0.04,9.39,0.03,-0.02,0.00,0
361161,3797,361167,0.26,-0.03,9.44,0.03,-0.02,0.00,0
361173,11797,361187,0.24,-0.03,9.41,0.03,-0.02,0.00,0
361193,11797,361207,0.23,-0.04,9.44,0.02,-0.02,0.00,0
361213,3797,361219,0.23,-0.05,9.41,0.02,-0.02,0.00,0
361225,11797,361239,0.24,-0.02,9.45,0.02,-0.02,0.00,0
361245,3797,361251,0.24,-0.04,9.42,0.02,-0.02,0.00,0
361257,11797,361271,0.28,-0.03,9.45,0.02,-0.02,0.00,0
361277,3797,361283,0.28,-0.05,9.39,0.02,-0.02,0.00,0
361289,11798,361303,0.26,-0.05,9.45,0.02,-0.02,0.00,0
361309,3797,361315,0.24,-0.04,9.39,0.02,-0.02,0.00,0
361321,11797,361335,0.23,-0.02,9.43,0.02,-0.02,0.00,0
361341,3797,361347,0.22,-0.03,9.41,0.02,-0.02,0.00,0
361353,3797,361359,0.24,-0.04,9.38,0.02,-0.02,0.00,0
361365,3797,361371,0.26,-0.05,9.43,0.02,-0.02,0.00,0
361377,3797,361383,0.27,-0.05,9.42,0.02,-0.02,0.00,0
361389,11797,361403,0.28,-0.06,9.43,0.02,-0.02,0.00,0
361409,3797,361415,0.26,-0.05,9.39,0.02,-0.02,0.00,0
361421,11798,361435,0.23,-0.03,9.44,0.03,-0.02,0.00,0
361441,3797,361447,0.21,-0.02,9.44,0.02,-0.02,0.00,0
361453,10999,361467,0.22,-0.05,9.42,0.02,-0.02,0.00,0
361472,11734,361486,0.24,-0.04,9.39,0.02,-0.02,0.00,0
361503,16750,361522,0.26,-0.01,9.40,0.02,-0.02,0.00,0
361540,0,361645,0.26,-0.03,9.41,0.02,-0.02,0.00,0
361651,3755,361657,0.26,-0.02,9.39,0.02,-0.02,0.00,0
361662,923,361665,0.26,-0.01,9.41,0.02,-0.02,0.00,0
361671,2140,361676,0.23,-0.02,9.44,0.02,-0.02,0.00,0
361680,3000,361685,0.22,-0.03,9.42,0.02,-0.02,0.00,0
