DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
30.0,1163.0,0.16,-0.11,9.43,0.02,-0.02,0.0,1
21.0,1171.0,0.14,-0.1,9.42,0.02,-0.02,0.0,1
30.0,1179.0,0.15,-0.11,9.44,0.02,-0.02,0.0,1
30.0,1187.0,0.13,-0.12,9.42,0.02,-0.02,0.0,1
30.0,1195.0,0.12,-0.11,9.39,0.02,-0.02,0.0,1
30.0,1203.0,0.12,-0.12,9.43,0.02,-0.02,0.0,1
30.0,1211.0,0.12,-0.11,9.41,0.03,-0.02,0.0,1
30.0,1219.0,0.11,-0.11,9.39,0.03,-0.02,0.0,1
30.0,1227.0,0.12,-0.11,9.41,0.03,-0.02,0.0,1
30.0,1235.0,0.12,-0.11,9.44,0.03,-0.02,0.0,1
30.0,1243.0,0.12,-0.12,9.41,0.02,-0.02,0.0,1
30.0,1251.0,0.12,-0.12,9.42,0.02,-0.02,0.0,1
30.0,1259.0,0.11,-0.13,9.42,0.02,-0.02,0.0,1
30.0,1267.0,0.12,-0.12,9.39,0.02,-0.02,0.0,1
30.0,1275.0,0.11,-0.1,9.42,0.02,-0.02,0.0,1
30.0,1283.0,0.12,-0.11,9.4,0.02,-0.02,0.0,1
30.0,1291.0,0.12,-0.11,9.4,0.02,-0.02,0.0,1
30.0,1299.0,0.14,-0.09,9.41,0.03,-0.02,0.0,1
30.0,1307.0,0.13,-0.11,9.4,0.02,-0.02,0.0,1
30.0,1315.0,0.12,-0.12,9.41,0.03,-0.02,0.0,1
30.0,1323.0,0.12,-0.12,9.39,0.03,-0.02,0.0,1
30.0,1331.0,0.12,-0.12,9.39,0.02,-0.02,0.0,1
30.0,1339.0,0.12,-0.12,9.4,0.03,-0.02,0.0,1
30.0,1347.0,0.11,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1355.0,0.12,-0.12,9.42,0.02,-0.02,0.0,1
30.0,1363.0,0.11,-0.11,9.42,0.02,-0.02,0.0,1
30.0,1371.0,0.13,-0.11,9.46,0.03,-0.02,0.0,1
30.0,1379.0,0.13,-0.11,9.4,0.03,-0.02,0.0,1
30.0,1387.0,0.13,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1395.0,0.12,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1403.0,0.12,-0.11,9.4,0.02,-0.02,0.0,1
30.0,1411.0,0.11,-0.1,9.41,0.02,-0.02,0.0,1
30.0,1419.0,0.12,-0.09,9.4,0.02,-0.02,0.0,1
30.0,1427.0,0.13,-0.1,9.41,0.03,-0.02,0.0,1
30.0,1435.0,0.13,-0.1,9.45,0.02,-0.02,0.0,1
30.0,1443.0,0.13,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1451.0,0.13,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1459.0,0.13,-0.11,9.44,0.03,-0.02,0.0,1
30.0,1467.0,0.12,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1475.0,0.12,-0.11,9.4,0.02,-0.02,0.0,1
30.0,1483.0,0.11,-0.11,9.41,0.02,-0.02,0.0,1
30.0,1491.0,0.11,-0.1,9.41,0.02,-0.02,0.0,1
30.0,1499.0,0.11,-0.11,9.42,0.02,-0.02,0.0,1
30.0,1507.0,0.11,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1515.0,0.14,-0.13,9.41,0.03,-0.02,0.0,1
30.0,1523.0,0.14,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1531.0,0.12,-0.11,9.41,0.03,-0.02,0.0,1
30.0,1539.0,0.13,-0.11,9.42,0.03,-0.02,0.0,1
30.0,1547.0,0.12,-0.1,9.41,0.03,-0.02,0.0,1
30.0,1555.0,0.14,-0.1,9.4,0.03,-0.02,0.0,1
30.0,1563.0,0.12,-0.11,9.4,0.03,-0.02,0.0,1
30.0,1571.0,0.11,-0.1,9.39,0.02,-0.02,0.0,1
30.0,1579.0,0.13,-0.1,9.4,0.02,-0.02,0.0,1
30.0,1587.0,0.13,-0.1,9.39,0.03,-0.02,0.0,1
30.0,1595.0,0.12,-0.1,9.4,0.03,-0.02,0.0,1
30.0,1603.0,0.13,-0.11,9.41,0.02,-0.02,0.0,1
30.0,1611.0,0.14,-0.1,9.43,0.02,-0.02,0.0,1
30.0,1619.0,0.15,-0.1,9.38,0.02,-0.02,0.0,1
30.0,1627.0,0.13,-0.1,9.39,0.02,-0.02,0.0,1
30.0,1635.0,0.14,-0.1,9.38,0.03,-0.02,0.0,1
30.0,1643.0,0.11,-0.1,9.41,0.03,-0.02,0.0,1
30.0,1651.0,0.14,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1659.0,0.14,-0.11,9.42,0.03,-0.02,0.0,1
30.0,1667.0,0.15,-0.11,9.41,0.03,-0.02,0.0,1
30.0,1675.0,0.17,-0.09,9.44,0.02,-0.02,0.0,1
30.0,1683.0,0.12,-0.1,9.44,0.03,-0.02,0.0,1
30.0,1691.0,0.16,-0.13,9.43,0.03,-0.02,0.0,1
30.0,1699.0,0.14,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1707.0,0.14,-0.12,9.44,0.03,-0.02,0.0,1
30.0,1715.0,0.13,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1723.0,0.14,-0.11,9.41,0.03,-0.02,0.0,1
30.0,1731.0,0.14,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1739.0,0.13,-0.1,9.45,0.02,-0.02,0.0,1
30.0,1747.0,0.12,-0.11,9.46,0.02,-0.02,0.0,1
30.0,1755.0,0.13,-0.12,9.39,0.02,-0.02,0.0,1
30.0,1763.0,0.13,-0.11,9.39,0.02,-0.02,0.0,1
30.0,1771.0,0.13,-0.09,9.43,0.02,-0.02,0.0,1
30.0,1779.0,0.12,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1787.0,0.12,-0.11,9.42,0.02,-0.02,0.0,1
30.0,1795.0,0.13,-0.12,9.45,0.02,-0.02,0.0,1
30.0,1803.0,0.15,-0.11,9.43,0.02,-0.02,0.0,1
30.0,1811.0,0.15,-0.11,9.41,0.02,-0.02,0.0,1
30.0,1819.0,0.15,-0.09,9.41,0.03,-0.02,0.0,1
30.0,1827.0,0.14,-0.1,9.43,0.02,-0.02,0.0,1
30.0,1835.0,0.13,-0.1,9.38,0.02,-0.02,0.0,1
30.0,1843.0,0.14,-0.1,9.38,0.03,-0.02,0.0,1
30.0,1851.0,0.12,-0.09,9.41,0.03,-0.02,0.0,1
30.0,1859.0,0.12,-0.09,9.41,0.03,-0.02,0.0,1
30.0,1867.0,0.13,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1875.0,0.13,-0.09,9.43,0.02,-0.02,0.0,1
30.0,1883.0,0.14,-0.1,9.42,0.02,-0.02,0.0,1
30.0,1891.0,0.12,-0.1,9.41,0.03,-0.02,0.0,1
30.0,1899.0,0.13,-0.1,9.42,0.03,-0.02,0.0,1
30.0,1907.0,0.13,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1915.0,0.13,-0.11,9.42,0.03,-0.02,0.0,1
30.0,1923.0,0.12,-0.11,9.43,0.03,-0.02,0.0,1
30.0,1931.0,0.12,-0.11,9.4,0.03,-0.02,0.0,1
30.0,1939.0,0.11,-0.11,9.42,0.03,-0.02,0.0,1
30.0,1947.0,0.11,-0.09,9.38,0.03,-0.02,0.0,2
30.0,1956.0,0.14,-0.1,9.44,0.03,-0.02,0.0,2
30.0,1964.0,0.14,-0.1,9.42,0.02,-0.02,0.0,2
30.0,1973.0,0.12,-0.11,9.38,0.03,-0.02,0.0,2
30.0,1981.0,0.13,-0.1,9.38,0.03,-0.02,0.0,2
30.0,1989.0,0.13,-0.1,9.39,0.03,-0.02,0.0,2
30.0,1998.0,0.11,-0.11,9.43,0.03,-0.02,0.0,2
30.0,2006.0,0.12,-0.11,9.45,0.03,-0.02,0.0,2
30.0,2014.0,0.14,-0.13,9.42,0.02,-0.02,0.0,2
30.0,2023.0,0.12,-0.12,9.41,0.03,-0.02,0.0,2
30.0,2031.0,0.11,-0.11,9.45,0.02,-0.02,0.0,2
30.0,2040.0,0.15,-0.11,9.42,0.02,-0.02,0.0,2
30.0,2048.0,0.14,-0.11,9.45,0.02,-0.02,0.0,2
30.0,2057.0,0.12,-0.09,9.42,0.02,-0.02,0.0,2
30.0,2065.0,0.14,-0.09,9.39,0.03,-0.02,0.0,2
30.0,2074.0,0.13,-0.11,9.38,0.03,-0.02,0.0,2
30.0,2082.0,0.12,-0.09,9.38,0.03,-0.02,0.0,2
30.0,2090.0,0.14,-0.11,9.38,0.02,-0.02,0.0,2
30.0,2098.0,0.13,-0.1,9.42,0.02,-0.02,0.0,2
30.0,2106.0,0.12,-0.1,9.44,0.02,-0.02,0.0,2
30.0,2114.0,0.15,-0.11,9.43,0.02,-0.02,0.0,2
30.0,2122.0,0.14,-0.1,9.42,0.02,-0.02,0.0,2
30.0,2130.0,0.14,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2138.0,0.14,-0.12,9.42,0.03,-0.02,0.0,2
30.0,2146.0,0.13,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2154.0,0.12,-0.1,9.41,0.03,-0.02,0.0,2
30.0,2162.0,0.14,-0.09,9.39,0.03,-0.02,0.0,2
30.0,2170.0,0.13,-0.09,9.41,0.03,-0.02,0.0,2
30.0,2178.0,0.12,-0.1,9.4,0.03,-0.02,0.0,2
30.0,2186.0,0.13,-0.1,9.42,0.03,-0.02,0.0,2
30.0,2194.0,0.15,-0.1,9.4,0.03,-0.02,0.0,2
30.0,2202.0,0.13,-0.1,9.4,0.03,-0.02,0.0,2
30.0,2210.0,0.14,-0.09,9.43,0.03,-0.02,0.0,2
30.0,2218.0,0.15,-0.11,9.43,0.02,-0.02,0.0,2
30.0,2226.0,0.14,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2234.0,0.11,-0.1,9.43,0.03,-0.02,0.0,2
30.0,2242.0,0.13,-0.09,9.44,0.02,-0.02,0.0,2
30.0,2250.0,0.14,-0.09,9.46,0.03,-0.02,0.0,2
30.0,2258.0,0.14,-0.1,9.43,0.03,-0.02,0.0,2
30.0,2266.0,0.14,-0.11,9.39,0.02,-0.02,0.0,2
30.0,2274.0,0.15,-0.11,9.36,0.02,-0.02,0.0,2
30.0,2282.0,0.14,-0.11,9.38,0.03,-0.02,0.0,2
30.0,2290.0,0.16,-0.11,9.39,0.03,-0.02,0.0,2
30.0,2298.0,0.14,-0.11,9.4,0.02,-0.02,0.0,2
30.0,2306.0,0.12,-0.11,9.39,0.02,-0.02,0.0,2
30.0,2314.0,0.12,-0.12,9.4,0.02,-0.02,0.0,2
30.0,2322.0,0.12,-0.11,9.43,0.03,-0.02,0.0,2
30.0,2330.0,0.15,-0.1,9.43,0.02,-0.02,0.0,2
30.0,2338.0,0.14,-0.1,9.46,0.02,-0.02,0.0,2
30.0,2346.0,0.13,-0.1,9.45,0.03,-0.02,0.0,2
30.0,2354.0,0.11,-0.11,9.4,0.02,-0.02,0.0,2
30.0,2362.0,0.15,-0.1,9.4,0.02,-0.02,0.0,2
30.0,2370.0,0.14,-0.1,9.43,0.03,-0.02,0.0,2
30.0,2378.0,0.13,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2386.0,0.13,-0.11,9.43,0.03,-0.02,0.0,2
30.0,2394.0,0.13,-0.12,9.39,0.03,-0.02,0.0,2
30.0,2402.0,0.12,-0.11,9.41,0.03,-0.02,0.0,2
30.0,2410.0,0.11,-0.1,9.43,0.03,-0.02,0.0,2
30.0,2418.0,0.12,-0.11,9.42,0.02,-0.02,0.0,2
30.0,2426.0,0.14,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2434.0,0.13,-0.12,9.41,0.03,-0.02,0.0,2
30.0,2442.0,0.13,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2450.0,0.12,-0.11,9.41,0.03,-0.02,0.0,2
30.0,2458.0,0.11,-0.12,9.4,0.03,-0.02,0.0,2
30.0,2466.0,0.11,-0.12,9.39,0.02,-0.02,0.0,2
30.0,2474.0,0.11,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2482.0,0.12,-0.1,9.41,0.03,-0.02,0.0,2
30.0,2490.0,0.1,-0.13,9.42,0.02,-0.02,0.0,2
30.0,2498.0,0.1,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2506.0,0.1,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2514.0,0.12,-0.12,9.41,0.02,-0.02,0.0,2
30.0,2522.0,0.14,-0.11,9.42,0.02,-0.02,0.0,2
30.0,2530.0,0.12,-0.11,9.43,0.03,-0.02,0.0,2
30.0,2538.0,0.11,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2546.0,0.13,-0.1,9.42,0.02,-0.02,0.0,2
30.0,2554.0,0.12,-0.1,9.41,0.02,-0.02,0.0,2
30.0,2562.0,0.12,-0.11,9.42,0.03,-0.02,0.0,2
30.0,2570.0,0.11,-0.1,9.41,0.03,-0.02,0.0,2
30.0,2578.0,0.11,-0.1,9.4,0.03,-0.02,0.0,2
30.0,2586.0,0.13,-0.1,9.4,0.02,-0.02,0.0,2
30.0,2594.0,0.11,-0.11,9.4,0.02,-0.02,0.0,2
30.0,2602.0,0.13,-0.12,9.4,0.02,-0.02,0.0,2
30.0,2610.0,0.13,-0.1,9.42,0.03,-0.02,0.0,2
30.0,2618.0,0.13,-0.08,9.4,0.03,-0.02,0.0,2
30.0,2626.0,0.14,-0.08,9.41,0.03,-0.02,0.0,2
30.0,2634.0,0.12,-0.09,9.44,0.03,-0.02,0.0,2
30.0,2642.0,0.11,-0.11,9.43,0.03,-0.02,0.0,2
30.0,2650.0,0.13,-0.11,9.43,0.02,-0.02,0.0,2
30.0,2658.0,0.13,-0.1,9.42,0.03,-0.02,0.0,2
30.0,2666.0,0.13,-0.12,9.44,0.02,-0.02,0.0,2
30.0,2674.0,0.12,-0.11,9.44,0.02,-0.02,0.0,2
30.0,2682.0,0.12,-0.1,9.42,0.02,-0.02,0.0,2
30.0,2690.0,0.14,-0.1,9.4,0.03,-0.02,0.0,2
30.0,2698.0,0.13,-0.11,9.41,0.03,-0.02,0.0,2
30.0,2706.0,0.14,-0.11,9.4,0.02,-0.02,0.0,2
30.0,2714.0,0.13,-0.11,9.41,0.03,-0.02,0.0,2
30.0,2722.0,0.14,-0.11,9.38,0.02,-0.02,0.0,2
30.0,2730.0,0.13,-0.11,9.42,0.02,-0.02,0.0,2
30.0,2738.0,0.14,-0.11,9.43,0.02,-0.02,0.0,2
30.0,2746.0,0.14,-0.11,9.41,0.02,-0.02,0.0,2
30.0,2754.0,0.12,-0.11,9.43,0.03,-0.02,0.0,3
30.0,2763.0,0.11,-0.09,9.42,0.02,-0.02,0.0,3
30.0,2771.0,0.11,-0.12,9.4,0.02,-0.01,0.0,3
30.0,2780.0,0.12,-0.11,9.38,0.02,-0.02,0.0,3
30.0,2788.0,0.11,-0.1,9.39,0.03,-0.02,0.0,3
30.0,2796.0,0.13,-0.1,9.38,0.02,-0.02,0.0,3
30.0,2805.0,0.12,-0.1,9.4,0.03,-0.02,0.0,3
30.0,2813.0,0.13,-0.1,9.43,0.02,-0.02,0.0,3
30.0,2821.0,0.11,-0.1,9.44,0.03,-0.02,0.0,3
30.0,2830.0,0.13,-0.1,9.44,0.03,-0.02,0.0,3
30.0,2838.0,0.13,-0.12,9.39,0.02,-0.02,0.0,3
30.0,2847.0,0.13,-0.11,9.39,0.02,-0.02,0.0,3
30.0,2855.0,0.12,-0.13,9.41,0.02,-0.02,0.0,3
30.0,2864.0,0.12,-0.13,9.4,0.03,-0.02,0.0,3
30.0,2872.0,0.13,-0.12,9.39,0.03,-0.02,0.0,3
30.0,2881.0,0.13,-0.12,9.42,0.02,-0.02,0.0,3
30.0,2889.0,0.13,-0.12,9.44,0.03,-0.02,0.0,3
30.0,2897.0,0.15,-0.11,9.43,0.03,-0.02,0.0,3
30.0,2905.0,0.12,-0.11,9.47,0.02,-0.02,0.0,3
30.0,2913.0,0.11,-0.12,9.43,0.02,-0.02,0.0,3
30.0,2921.0,0.12,-0.11,9.4,0.03,-0.02,0.0,3
30.0,2929.0,0.12,-0.11,9.44,0.03,-0.02,0.0,3
30.0,2937.0,0.15,-0.11,9.41,0.03,-0.02,0.0,3
30.0,2945.0,0.13,-0.11,9.42,0.03,-0.02,0.0,3
30.0,2953.0,0.13,-0.11,9.41,0.03,-0.02,0.0,3
30.0,2961.0,0.11,-0.11,9.4,0.03,-0.02,0.0,3
30.0,2969.0,0.13,-0.11,9.43,0.02,-0.02,0.0,3
30.0,2977.0,0.11,-0.11,9.45,0.03,-0.02,0.0,3
30.0,2985.0,0.11,-0.12,9.43,0.03,-0.02,0.0,3
30.0,2993.0,0.12,-0.13,9.44,0.03,-0.02,0.0,3
30.0,3001.0,0.13,-0.14,9.44,0.03,-0.02,0.0,3
30.0,3009.0,0.12,-0.12,9.41,0.03,-0.02,0.0,3
30.0,3017.0,0.13,-0.12,9.4,0.03,-0.02,0.0,3
30.0,3025.0,0.15,-0.13,9.44,0.02,-0.02,0.0,3
30.0,3033.0,0.13,-0.12,9.43,0.03,-0.02,0.0,3
30.0,3041.0,0.11,-0.11,9.4,0.02,-0.02,0.0,3
30.0,3049.0,0.11,-0.1,9.44,0.02,-0.02,0.0,3
30.0,3057.0,0.11,-0.11,9.4,0.03,-0.02,0.0,3
30.0,3065.0,0.11,-0.11,9.41,0.02,-0.02,0.0,3
30.0,3073.0,0.13,-0.12,9.41,0.02,-0.02,0.0,3
30.0,3081.0,0.11,-0.11,9.39,0.03,-0.02,0.0,3
30.0,3089.0,0.12,-0.12,9.43,0.02,-0.02,0.0,3
30.0,3097.0,0.13,-0.12,9.43,0.03,-0.02,0.0,3
30.0,3105.0,0.14,-0.11,9.42,0.03,-0.02,0.0,3
30.0,3113.0,0.14,-0.11,9.41,0.03,-0.02,0.0,3
30.0,3121.0,0.13,-0.13,9.4,0.03,-0.02,0.0,3
30.0,3129.0,0.12,-0.11,9.41,0.02,-0.02,0.0,3
30.0,3137.0,0.13,-0.11,9.39,0.02,-0.02,0.0,3
30.0,3145.0,0.13,-0.11,9.41,0.03,-0.02,0.0,3
30.0,3153.0,0.13,-0.12,9.39,0.03,-0.02,0.0,3
30.0,3161.0,0.12,-0.11,9.43,0.03,-0.02,0.0,3
30.0,3169.0,0.13,-0.1,9.44,0.03,-0.02,0.0,3
30.0,3177.0,0.15,-0.08,9.4,0.03,-0.02,0.0,3
30.0,3185.0,0.13,-0.11,9.4,0.02,-0.02,0.0,3
30.0,3193.0,0.13,-0.11,9.4,0.03,-0.02,0.0,3
30.0,3201.0,0.13,-0.12,9.39,0.03,-0.02,0.0,3
30.0,3209.0,0.12,-0.1,9.4,0.02,-0.02,0.0,3
30.0,3217.0,0.13,-0.1,9.42,0.02,-0.02,0.0,3
30.0,3225.0,0.14,-0.1,9.41,0.03,-0.02,0.0,3
30.0,3233.0,0.12,-0.1,9.41,0.02,-0.02,0.0,3
30.0,3241.0,0.12,-0.1,9.39,0.03,-0.02,0.0,3
30.0,3249.0,0.15,-0.1,9.41,0.03,-0.01,0.0,3
30.0,3257.0,0.13,-0.1,9.4,0.02,-0.02,0.0,3
30.0,3265.0,0.12,-0.11,9.41,0.02,-0.02,0.0,3
30.0,3273.0,0.12,-0.11,9.43,0.02,-0.02,0.0,3
30.0,3281.0,0.11,-0.11,9.39,0.03,-0.02,0.0,3
30.0,3289.0,0.12,-0.11,9.39,0.03,-0.02,0.0,3
30.0,3297.0,0.12,-0.11,9.41,0.03,-0.02,0.0,3
30.0,3305.0,0.12,-0.1,9.46,0.03,-0.02,0.0,3
30.0,3313.0,0.14,-0.1,9.42,0.03,-0.02,0.0,3
30.0,3321.0,0.13,-0.11,9.44,0.02,-0.02,0.0,3
30.0,3329.0,0.11,-0.09,9.44,0.02,-0.02,0.0,3
30.0,3337.0,0.11,-0.09,9.39,0.03,-0.02,0.0,3
30.0,3345.0,0.12,-0.1,9.39,0.03,-0.02,0.0,3
30.0,3353.0,0.12,-0.09,9.41,0.03,-0.02,0.0,3
30.0,3361.0,0.12,-0.11,9.4,0.03,-0.02,0.0,3
30.0,3369.0,0.13,-0.1,9.41,0.03,-0.02,0.0,3
30.0,3377.0,0.15,-0.09,9.44,0.02,-0.02,0.0,3
