DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
35.0,983.0,-5.59,4.58,6.02,0.01,0.1,0.08,0
35.0,991.0,-5.78,4.58,5.91,0.01,0.11,0.08,0
36.0,999.0,-5.95,4.64,5.75,0.0,0.1,0.1,0
36.0,1007.0,-6.07,4.69,5.66,-0.04,0.07,0.14,0
37.0,1015.0,-6.15,4.69,5.6,-0.1,0.03,0.18,0
37.0,1023.0,-6.12,4.58,5.55,-0.15,-0.02,0.21,0
45.0,1033.0,-5.93,4.45,5.67,-0.2,-0.07,0.23,0
30.0,1041.0,-5.74,4.36,5.81,-0.21,-0.07,0.23,0
30.0,1049.0,-5.53,4.25,5.92,-0.21,-0.05,0.22,0
30.0,1057.0,-5.4,4.13,5.94,-0.2,-0.06,0.19,0
30.0,1065.0,-5.33,4.1,5.95,-0.18,-0.12,0.15,0
30.0,1073.0,-5.37,4.14,6.02,-0.19,-0.21,0.12,0
30.0,1081.0,-5.37,4.22,6.19,-0.2,-0.32,0.09,0
30.0,1089.0,-5.23,4.3,6.37,-0.2,-0.41,0.07,0
30.0,1097.0,-5.02,4.41,6.49,-0.2,-0.44,0.07,0
39.0,1105.0,-4.84,4.45,6.59,-0.17,-0.42,0.06,0
40.0,1114.0,-4.68,4.5,6.58,-0.12,-0.4,0.06,0
40.0,1124.0,-4.5,4.61,6.52,-0.05,-0.36,0.05,0
35.0,1132.0,-4.42,4.67,6.5,0.0,-0.3,0.04,0
33.0,1140.0,-4.41,4.64,6.4,0.03,-0.23,0.03,0
30.0,1148.0,-4.46,4.52,6.28,0.03,-0.16,0.02,0
31.0,1156.0,-4.5,4.51,6.21,0.01,-0.09,-0.01,0
34.0,1164.0,-4.61,4.59,6.19,-0.02,-0.03,-0.03,0
39.0,1172.0,-4.75,4.54,6.29,-0.05,0.02,-0.05,0
34.0,1181.0,-4.77,4.52,6.43,-0.07,0.06,-0.06,1
32.0,1190.0,-4.75,4.51,6.74,-0.07,0.1,-0.08,1
34.0,1198.0,-4.71,4.56,7.13,-0.03,0.17,-0.1,1
37.0,1206.0,-4.73,4.64,7.58,0.05,0.28,-0.11,1
36.0,1214.0,-4.85,4.64,7.74,0.16,0.35,-0.11,1
32.0,1223.0,-4.99,4.54,7.7,0.28,0.34,-0.11,1
32.0,1231.0,-5.1,4.45,7.5,0.39,0.26,-0.11,1
32.0,1239.0,-5.16,4.41,7.15,0.47,0.15,-0.11,1
31.0,1248.0,-5.16,4.47,6.62,0.5,0.03,-0.11,1
32.0,1256.0,-5.16,4.5,6.13,0.49,-0.06,-0.12,1
33.0,1265.0,-5.2,4.66,5.54,0.42,-0.12,-0.11,1
33.0,1273.0,-5.27,4.87,5.25,0.33,-0.1,-0.09,1
33.0,1281.0,-5.43,5.08,5.1,0.21,-0.04,-0.04,1
33.0,1289.0,-5.51,5.13,5.07,0.1,-0.02,0.01,1
33.0,1297.0,-5.46,5.02,5.26,-0.0,-0.02,0.04,1
33.0,1305.0,-5.3,4.84,5.47,-0.08,-0.03,0.07,1
33.0,1313.0,-5.11,4.68,5.59,-0.12,0.0,0.09,1
35.0,1321.0,-5.09,4.64,5.69,-0.14,0.04,0.1,1
35.0,1329.0,-5.24,4.68,5.73,-0.15,0.05,0.09,1
35.0,1337.0,-5.43,4.75,5.73,-0.16,-0.0,0.09,1
36.0,1345.0,-5.47,4.78,5.73,-0.19,-0.1,0.11,1
36.0,1353.0,-5.33,4.72,5.82,-0.23,-0.18,0.13,1
36.0,1361.0,-5.12,4.64,6.0,-0.26,-0.22,0.14,1
36.0,1369.0,-4.92,4.54,6.16,-0.28,-0.25,0.13,1
34.0,1377.0,-4.75,4.4,6.26,-0.27,-0.27,0.11,1
34.0,1385.0,-4.62,4.29,6.39,-0.25,-0.3,0.07,1
34.0,1393.0,-4.55,4.24,6.5,-0.23,-0.32,0.02,1
34.0,1401.0,-4.53,4.26,6.62,-0.21,-0.32,-0.02,1
37.0,1409.0,-4.54,4.33,6.73,-0.17,-0.29,-0.06,1
36.0,1417.0,-4.59,4.35,6.74,-0.14,-0.24,-0.09,1
36.0,1425.0,-4.74,4.36,6.66,-0.09,-0.19,-0.11,1
36.0,1433.0,-4.94,4.37,6.55,-0.06,-0.13,-0.12,1
36.0,1441.0,-5.2,4.38,6.42,-0.03,-0.09,-0.11,1
35.0,1449.0,-5.55,4.35,6.26,-0.02,-0.1,-0.1,1
35.0,1457.0,-5.77,4.41,6.17,-0.04,-0.14,-0.07,1
35.0,1465.0,-5.74,4.53,6.29,-0.07,-0.16,-0.02,1
34.0,1473.0,-5.58,4.64,6.46,-0.09,-0.14,0.03,1
35.0,1481.0,-5.37,4.68,6.55,-0.09,-0.11,0.06,1
35.0,1489.0,-5.12,4.59,6.55,-0.06,-0.1,0.07,1
35.0,1497.0,-4.96,4.46,6.56,-0.04,-0.09,0.07,1
35.0,1505.0,-4.88,4.39,6.55,-0.02,-0.08,0.05,1
35.0,1513.0,-4.86,4.37,6.56,-0.01,-0.06,0.04,1
34.0,1521.0,-4.92,4.43,6.56,0.01,-0.04,0.02,1
34.0,1529.0,-5.07,4.48,6.53,0.01,-0.03,0.01,1
34.0,1537.0,-5.15,4.54,6.55,0.01,-0.04,0.02,1
34.0,1545.0,-5.14,4.57,6.55,0.01,-0.07,0.03,1
34.0,1553.0,-5.04,4.52,6.56,0.01,-0.11,0.04,1
35.0,1561.0,-4.9,4.4,6.55,0.01,-0.15,0.04,1
34.0,1569.0,-4.69,4.3,6.47,0.02,-0.14,0.04,1
34.0,1577.0,-4.51,4.21,6.35,0.03,-0.1,0.02,1
34.0,1585.0,-4.51,4.18,6.15,0.03,-0.02,-0.02,1
34.0,1593.0,-4.75,4.18,6.03,0.02,0.04,-0.07,1
34.0,1601.0,-5.06,4.26,6.13,0.0,0.1,-0.1,1
34.0,1609.0,-5.37,4.4,6.36,-0.02,0.18,-0.11,1
35.0,1617.0,-5.56,4.57,6.59,-0.01,0.27,-0.08,1
35.0,1625.0,-5.63,4.77,6.71,0.02,0.34,-0.04,1
30.0,1633.0,-5.58,4.84,6.64,0.07,0.36,-0.01,1
30.0,1641.0,-5.38,4.78,6.4,0.11,0.34,0.01,1
30.0,1649.0,-5.01,4.77,6.16,0.14,0.32,0.01,1
30.0,1657.0,-4.66,4.82,5.98,0.16,0.34,-0.02,1
31.0,1665.0,-4.69,4.76,5.78,0.16,0.44,-0.07,1
32.0,1673.0,-4.97,4.64,5.48,0.15,0.57,-0.1,1
33.0,1681.0,-5.3,4.53,5.28,0.12,0.63,-0.1,1
34.0,1689.0,-5.55,4.24,5.29,0.06,0.59,-0.08,1
33.0,1697.0,-5.54,3.85,5.39,-0.01,0.51,-0.07,1
33.0,1705.0,-5.25,3.55,5.62,-0.1,0.36,-0.08,1
33.0,1713.0,-4.81,3.66,6.21,-0.17,0.24,-0.13,1
32.0,1721.0,-4.51,3.96,6.64,-0.2,0.24,-0.19,1
32.0,1729.0,-4.4,4.34,6.75,-0.18,0.31,-0.26,1
32.0,1737.0,-4.43,4.6,6.46,-0.13,0.32,-0.33,1
33.0,1745.0,-4.63,4.48,6.09,-0.09,0.21,-0.37,1
32.0,1753.0,-5.08,4.43,5.96,-0.05,0.06,-0.38,1
32.0,1761.0,-5.66,4.54,6.12,-0.04,-0.08,-0.35,1
33.0,1769.0,-6.38,4.78,6.58,-0.04,-0.18,-0.29,1
32.0,1777.0,-6.85,5.32,7.72,-0.04,-0.27,-0.21,1
33.0,1785.0,-7.01,5.79,8.82,-0.04,-0.35,-0.08,1
33.0,1793.0,-6.83,5.75,9.48,-0.04,-0.4,0.03,1
33.0,1801.0,-6.56,5.21,9.58,-0.06,-0.38,0.09,1
33.0,1809.0,-6.41,4.18,8.54,-0.11,-0.46,0.14,1
32.0,1817.0,-6.32,3.22,7.17,-0.14,-0.75,0.19,1
32.0,1825.0,-6.33,3.01,6.45,-0.15,-1.18,0.22,1
32.0,1833.0,-6.44,3.53,6.3,-0.14,-1.6,0.21,1
31.0,1841.0,-6.42,4.3,6.53,-0.11,-1.85,0.18,1
32.0,1849.0,-6.19,4.98,6.68,-0.06,-1.76,0.15,1
33.0,1857.0,-5.65,4.94,6.26,-0.03,-1.39,0.16,1
34.0,1865.0,-4.95,4.41,5.39,-0.06,-0.85,0.21,1
34.0,1873.0,-4.38,3.86,4.58,-0.15,-0.24,0.27,1
35.0,1881.0,-4.19,3.77,4.2,-0.27,0.28,0.31,1
42.0,1890.0,-4.21,4.01,4.13,-0.41,0.62,0.31,1
42.0,1899.0,-4.11,4.25,4.12,-0.55,0.77,0.25,1
37.0,1907.0,-3.83,4.35,3.94,-0.67,0.88,0.18,1
37.0,1916.0,-3.55,4.47,3.96,-0.77,1.13,0.11,1
34.0,1925.0,-3.28,4.67,4.13,-0.84,1.76,0.04,1
34.0,1933.0,-3.08,4.46,3.9,-0.89,2.67,-0.05,1
34.0,1941.0,-3.1,3.93,3.36,-0.98,3.55,-0.16,1
37.0,1949.0,-3.62,3.35,2.76,-1.16,3.99,-0.26,1
34.0,1959.0,-5.1,2.98,2.8,-1.52,3.58,-0.39,1
34.0,1967.0,-6.12,3.28,3.6,-1.79,2.85,-0.51,1
34.0,1975.0,-6.65,3.72,4.36,-1.89,2.4,-0.61,1
44.0,1984.0,-6.68,3.64,4.47,-1.83,2.32,-0.66,1
44.0,1993.0,-6.44,3.08,3.93,-1.71,2.48,-0.64,2
36.0,2002.0,-6.21,2.47,3.18,-1.62,2.61,-0.63,2
30.0,2010.0,-6.15,2.11,2.72,-1.61,2.56,-0.66,2
30.0,2019.0,-6.74,2.15,2.97,-1.66,2.27,-0.71,2
30.0,2027.0,-7.49,2.31,4.09,-1.73,1.98,-0.73,2
30.0,2035.0,-8.28,2.24,5.6,-1.83,1.88,-0.69,2
42.0,2045.0,-9.38,1.73,6.76,-1.93,1.82,-0.57,2
30.0,2053.0,-9.83,1.45,6.74,-1.94,1.63,-0.49,2
11.0,2060.0,-9.7,1.41,6.48,-1.88,1.35,-0.43,2
11.0,2068.0,-9.0,1.42,6.14,-1.75,0.96,-0.38,2
11.0,2075.0,-8.19,1.5,6.15,-1.61,0.67,-0.37,2
11.0,2083.0,-7.41,1.76,6.38,-1.42,0.5,-0.4,2
30.0,2091.0,-7.05,1.91,6.59,-1.2,0.44,-0.48,2
11.0,2099.0,-7.0,1.75,6.68,-0.99,0.42,-0.55,2
13.0,2106.0,-6.96,1.46,6.46,-0.81,0.54,-0.59,2
12.0,2115.0,-7.21,1.26,6.09,-0.64,0.86,-0.57,2
30.0,2123.0,-7.82,1.17,5.65,-0.53,1.31,-0.52,2
10.0,2131.0,-8.69,1.14,5.37,-0.49,1.69,-0.44,2
30.0,2139.0,-9.53,1.14,5.31,-0.52,1.87,-0.32,2
9.0,2147.0,-10.07,1.16,5.47,-0.58,1.79,-0.2,2
9.0,2154.0,-10.08,1.19,5.7,-0.65,1.54,-0.11,2
10.0,2162.0,-9.58,1.22,5.98,-0.7,1.2,-0.04,2
8.0,2169.0,-8.98,1.11,6.15,-0.71,0.96,-0.03,2
7.0,2177.0,-8.43,0.87,6.12,-0.71,0.76,-0.1,2
10.0,2184.0,-8.14,0.67,5.82,-0.68,0.67,-0.22,2
8.0,2192.0,-8.07,0.54,5.3,-0.63,0.62,-0.39,2
8.0,2199.0,-8.15,0.54,5.07,-0.56,0.65,-0.5,2
9.0,2207.0,-8.22,0.59,4.8,-0.47,0.81,-0.57,2
8.0,2214.0,-8.18,0.52,4.63,-0.39,1.1,-0.56,2
10.0,2222.0,-8.5,0.62,4.55,-0.33,1.47,-0.47,2
7.0,2229.0,-9.08,0.72,4.63,-0.33,1.64,-0.37,2
7.0,2238.0,-9.68,0.72,4.8,-0.39,1.6,-0.21,2
7.0,2245.0,-9.85,0.62,5.03,-0.44,1.48,-0.09,2
9.0,2254.0,-9.7,0.57,5.35,-0.44,1.31,-0.01,2
9.0,2261.0,-9.46,0.55,5.5,-0.39,1.14,0.01,2
7.0,2269.0,-9.13,0.48,5.56,-0.3,0.8,-0.04,2
7.0,2276.0,-8.84,0.34,5.58,-0.19,0.41,-0.13,2
7.0,2285.0,-8.47,0.26,5.7,-0.03,-0.07,-0.28,2
7.0,2292.0,-8.19,0.3,5.65,0.11,-0.31,-0.4,2
7.0,2301.0,-8.06,0.26,5.42,0.3,-0.38,-0.53,2
9.0,2308.0,-8.22,0.16,5.17,0.43,-0.31,-0.59,2
9.0,2316.0,-8.48,0.11,4.72,0.54,-0.17,-0.61,2
9.0,2323.0,-8.59,0.21,4.21,0.6,-0.01,-0.58,2
8.0,2331.0,-8.63,0.52,3.67,0.6,0.25,-0.51,2
8.0,2338.0,-8.83,0.71,3.34,0.55,0.57,-0.41,2
8.0,2346.0,-9.07,0.74,3.07,0.46,0.94,-0.27,2
8.0,2353.0,-9.23,0.74,3.04,0.38,1.22,-0.13,2
9.0,2360.0,-9.28,0.68,3.04,0.31,1.41,0.03,2
8.0,2367.0,-9.18,0.59,3.04,0.28,1.44,0.13,2
8.0,2374.0,-9.0,0.55,2.96,0.25,1.41,0.21,2
8.0,2381.0,-8.85,0.58,2.83,0.24,1.38,0.25,2
8.0,2388.0,-8.84,0.72,2.5,0.26,1.37,0.24,2
9.0,2395.0,-8.88,0.9,2.2,0.27,1.37,0.2,2
8.0,2402.0,-8.98,1.08,1.89,0.25,1.34,0.17,2
7.0,2409.0,-9.15,1.21,1.75,0.22,1.29,0.16,2
7.0,2416.0,-9.52,1.27,1.7,0.14,1.15,0.16,2
7.0,2423.0,-9.73,1.22,1.77,0.07,0.98,0.16,2
7.0,2430.0,-9.59,1.17,1.87,0.0,0.79,0.18,2
9.0,2437.0,-9.24,1.07,2.02,-0.05,0.62,0.2,2
9.0,2444.0,-8.98,1.02,2.29,-0.09,0.51,0.21,2
8.0,2451.0,-8.9,1.04,2.6,-0.11,0.5,0.21,2
8.0,2458.0,-8.95,1.12,2.86,-0.11,0.6,0.22,2
9.0,2465.0,-9.05,1.2,2.93,-0.09,0.75,0.23,2
8.0,2472.0,-9.15,1.25,2.72,-0.07,0.9,0.25,2
8.0,2479.0,-9.24,1.32,2.31,-0.06,1.02,0.27,2
8.0,2486.0,-9.17,1.51,1.88,-0.07,1.09,0.28,2
9.0,2493.0,-8.94,1.72,1.55,-0.11,1.11,0.28,2
8.0,2500.0,-8.65,1.82,1.36,-0.16,1.08,0.27,2
7.0,2507.0,-8.45,1.77,1.34,-0.2,1.01,0.23,2
7.0,2514.0,-8.39,1.74,1.35,-0.22,0.93,0.17,2
7.0,2521.0,-8.41,1.79,1.44,-0.23,0.87,0.12,2
7.0,2528.0,-8.56,1.83,1.63,-0.21,0.83,0.07,2
7.0,2535.0,-8.81,1.81,1.86,-0.19,0.8,0.03,2
7.0,2542.0,-9.05,1.69,2.05,-0.15,0.76,-0.0,2
8.0,2549.0,-9.29,1.51,2.16,-0.11,0.69,-0.02,2
9.0,2556.0,-9.58,1.34,2.14,-0.06,0.6,-0.02,2
9.0,2563.0,-9.74,1.33,2.06,0.02,0.48,-0.02,2
9.0,2570.0,-9.78,1.38,2.0,0.11,0.37,-0.01,2
8.0,2577.0,-9.76,1.41,1.92,0.21,0.27,-0.0,2
9.0,2584.0,-9.69,1.4,1.75,0.29,0.19,-0.01,2
9.0,2591.0,-9.56,1.41,1.58,0.34,0.14,-0.03,2
8.0,2598.0,-9.42,1.41,1.48,0.36,0.1,-0.06,2
8.0,2605.0,-9.3,1.4,1.42,0.37,0.07,-0.09,2
10.0,2612.0,-9.28,1.34,1.3,0.36,0.05,-0.11,2
8.0,2619.0,-9.31,1.3,1.16,0.35,0.08,-0.12,2
8.0,2626.0,-9.38,1.31,0.94,0.34,0.15,-0.13,2
8.0,2633.0,-9.48,1.3,0.72,0.32,0.24,-0.13,2
8.0,2640.0,-9.6,1.3,0.54,0.3,0.31,-0.12,2
10.0,2647.0,-9.7,1.37,0.47,0.25,0.35,-0.1,2
9.0,2654.0,-9.64,1.4,0.42,0.2,0.32,-0.06,2
9.0,2661.0,-9.43,1.39,0.54,0.13,0.24,-0.01,2
9.0,2668.0,-9.24,1.36,0.77,0.08,0.14,0.01,2
9.0,2675.0,-9.2,1.28,1.06,0.05,0.05,0.0,2
8.0,2682.0,-9.26,1.16,1.34,0.06,0.0,-0.02,2
9.0,2689.0,-9.32,1.03,1.53,0.09,-0.0,-0.03,2
10.0,2696.0,-9.4,0.97,1.6,0.14,0.02,-0.04,2
9.0,2703.0,-9.51,0.92,1.51,0.18,0.06,-0.03,2
8.0,2710.0,-9.65,0.89,1.29,0.21,0.11,-0.0,2
8.0,2717.0,-9.65,0.86,1.13,0.21,0.14,0.03,2
10.0,2724.0,-9.58,0.87,1.09,0.2,0.18,0.07,2
10.0,2731.0,-9.43,0.89,1.11,0.17,0.22,0.1,3
9.0,2739.0,-9.29,0.91,1.18,0.13,0.26,0.12,3
10.0,2746.0,-9.12,0.87,1.26,0.11,0.29,0.13,3
9.0,2753.0,-8.88,0.83,1.33,0.11,0.33,0.13,3
9.0,2760.0,-8.74,0.77,1.31,0.13,0.4,0.12,3
10.0,2767.0,-8.77,0.74,1.22,0.15,0.48,0.11,3
10.0,2774.0,-8.93,0.74,1.01,0.16,0.54,0.09,3
9.0,2782.0,-9.13,0.76,0.76,0.17,0.54,0.07,3
9.0,2789.0,-9.2,0.78,0.63,0.17,0.48,0.06,3
9.0,2796.0,-9.14,0.77,0.62,0.15,0.39,0.05,3
9.0,2803.0,-9.04,0.74,0.67,0.14,0.3,0.04,3
10.0,2812.0,-8.88,0.66,0.79,0.14,0.22,0.02,3
10.0,2819.0,-8.76,0.7,0.77,0.15,0.2,-0.01,3
10.0,2827.0,-8.75,0.78,0.67,0.18,0.19,-0.04,3
10.0,2834.0,-8.84,0.84,0.53,0.2,0.18,-0.06,3
10.0,2842.0,-8.93,0.91,0.35,0.2,0.16,-0.08,3
10.0,2849.0,-8.97,0.96,0.28,0.19,0.13,-0.08,3
10.0,2857.0,-8.95,0.99,0.24,0.16,0.09,-0.08,3
10.0,2864.0,-8.94,0.97,0.25,0.14,0.07,-0.07,3
10.0,2872.0,-8.94,0.9,0.33,0.11,0.07,-0.07,3
10.0,2879.0,-8.95,0.82,0.36,0.09,0.08,-0.07,3
10.0,2887.0,-9.02,0.73,0.36,0.08,0.11,-0.08,3
10.0,2894.0,-9.13,0.71,0.36,0.08,0.16,-0.08,3
10.0,2902.0,-9.37,0.73,0.23,0.09,0.19,-0.08,3
10.0,2909.0,-9.61,0.76,0.1,0.08,0.2,-0.07,3
10.0,2917.0,-9.67,0.75,0.0,0.07,0.16,-0.05,3
10.0,2924.0,-9.53,0.75,-0.08,0.05,0.11,-0.03,3
10.0,2932.0,-9.32,0.74,-0.07,0.02,0.07,-0.03,3
9.0,2939.0,-9.15,0.73,-0.08,0.0,0.04,-0.04,3
9.0,2947.0,-9.08,0.72,0.03,-0.03,0.02,-0.06,3
9.0,2954.0,-9.19,0.7,0.11,-0.06,0.03,-0.08,3
9.0,2962.0,-9.5,0.68,0.2,-0.08,0.05,-0.1,3
9.0,2969.0,-9.85,0.71,0.25,-0.09,0.08,-0.08,3
9.0,2977.0,-10.12,0.73,0.28,-0.09,0.09,-0.04,3
9.0,2984.0,-10.16,0.73,0.29,-0.09,0.07,0.02,3
9.0,2992.0,-10.0,0.72,0.24,-0.08,0.03,0.07,3
9.0,2999.0,-9.77,0.75,0.24,-0.07,-0.02,0.11,3
9.0,3007.0,-9.52,0.77,0.24,-0.06,-0.09,0.12,3
9.0,3014.0,-9.34,0.81,0.24,-0.07,-0.15,0.1,3
9.0,3022.0,-9.23,0.86,0.26,-0.07,-0.2,0.08,3
9.0,3029.0,-9.2,0.87,0.28,-0.08,-0.23,0.05,3
10.0,3037.0,-9.15,0.85,0.39,-0.09,-0.25,0.02,3
10.0,3044.0,-9.22,0.91,0.47,-0.1,-0.27,0.0,3
10.0,3052.0,-9.39,0.96,0.63,-0.12,-0.33,-0.02,3
11.0,3059.0,-9.51,0.88,0.75,-0.14,-0.38,-0.02,3
11.0,3067.0,-9.59,0.76,0.91,-0.13,-0.4,-0.02,3
10.0,3074.0,-9.62,0.7,1.04,-0.11,-0.38,-0.02,3
10.0,3081.0,-9.6,0.74,1.1,-0.07,-0.34,-0.01,3
10.0,3088.0,-9.54,0.78,1.06,-0.03,-0.29,0.0,3
10.0,3095.0,-9.47,0.87,1.01,0.01,-0.24,0.01,3
10.0,3102.0,-9.33,0.98,0.98,0.03,-0.2,0.03,3
9.0,3109.0,-9.19,1.03,0.98,0.04,-0.15,0.03,3
9.0,3116.0,-9.13,0.99,0.95,0.05,-0.1,0.03,3
9.0,3123.0,-9.17,0.95,0.93,0.04,-0.06,0.02,3
9.0,3130.0,-9.27,0.97,0.93,0.03,-0.02,-0.0,3
9.0,3137.0,-9.36,1.0,0.95,0.02,0.01,-0.01,3
9.0,3144.0,-9.42,1.0,0.98,0.01,0.03,-0.02,3
9.0,3151.0,-9.48,0.96,0.96,0.0,0.06,-0.01,3
9.0,3158.0,-9.48,0.91,0.92,0.01,0.08,0.0,3
9.0,3165.0,-9.47,0.89,0.9,0.02,0.1,0.01,3
9.0,3172.0,-9.54,0.88,0.79,0.03,0.14,0.01,3
9.0,3179.0,-9.55,0.86,0.72,0.03,0.17,0.02,3
10.0,3186.0,-9.43,0.87,0.67,0.03,0.19,0.03,3
10.0,3193.0,-9.26,0.89,0.63,0.03,0.22,0.04,3
10.0,3200.0,-9.15,0.96,0.61,0.03,0.26,0.04,3
10.0,3207.0,-9.12,1.05,0.59,0.04,0.3,0.03,3
9.0,3214.0,-9.25,1.1,0.52,0.03,0.31,0.02,3
9.0,3221.0,-9.41,1.12,0.41,0.02,0.29,0.0,3
9.0,3228.0,-9.47,1.11,0.25,0.01,0.26,-0.01,3
9.0,3235.0,-9.48,1.08,0.13,-0.01,0.21,-0.01,3
10.0,3242.0,-9.45,1.07,0.11,-0.03,0.16,-0.01,3
10.0,3249.0,-9.41,1.05,0.11,-0.05,0.13,-0.01,3
10.0,3256.0,-9.4,1.06,0.15,-0.07,0.14,-0.0,3
10.0,3263.0,-9.44,1.04,0.23,-0.09,0.16,0.01,3
9.0,3270.0,-9.49,1.02,0.32,-0.1,0.17,0.01,3
9.0,3277.0,-9.56,0.98,0.44,-0.12,0.15,0.02,3
