DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
244699.0,30.0,244703.0,0.22,-0.17,9.41,0.02,-0.02,0.0,0
244709.0,30.0,244713.0,0.22,-0.19,9.41,0.02,-0.02,0.0,0
244719.0,30.0,244723.0,0.24,-0.2,9.41,0.02,-0.02,0.0,0
244729.0,30.0,244733.0,0.23,-0.2,9.41,0.02,-0.02,0.0,0
244739.0,30.0,244743.0,0.24,-0.21,9.39,0.03,-0.02,0.0,0
244749.0,30.0,244753.0,0.24,-0.22,9.42,0.03,-0.01,0.0,0
244759.0,30.0,244763.0,0.27,-0.22,9.42,0.03,-0.01,0.0,0
244769.0,30.0,244773.0,0.23,-0.2,9.43,0.03,-0.01,0.0,0
244779.0,30.0,244783.0,0.25,-0.15,9.45,0.02,-0.02,0.0,0
244789.0,30.0,244793.0,0.22,-0.15,9.42,0.02,-0.02,0.0,0
244799.0,30.0,244803.0,0.23,-0.14,9.43,0.02,-0.02,0.0,0
244809.0,30.0,244813.0,0.22,-0.17,9.41,0.02,-0.02,0.0,0
244819.0,30.0,244823.0,0.23,-0.19,9.39,0.02,-0.02,0.0,0
244829.0,30.0,244833.0,0.19,-0.2,9.39,0.02,-0.02,0.0,0
244839.0,30.0,244843.0,0.23,-0.22,9.43,0.02,-0.02,0.0,0
244849.0,30.0,244853.0,0.23,-0.22,9.42,0.02,-0.02,0.0,0
244859.0,30.0,244863.0,0.23,-0.24,9.39,0.02,-0.02,0.0,0
244869.0,30.0,244873.0,0.25,-0.23,9.39,0.02,-0.02,0.0,0
244879.0,30.0,244883.0,0.27,-0.18,9.39,0.03,-0.02,0.0,0
244889.0,30.0,244893.0,0.24,-0.19,9.4,0.03,-0.02,0.0,0
244899.0,30.0,244903.0,0.25,-0.15,9.4,0.03,-0.02,0.0,0
244909.0,30.0,244913.0,0.22,-0.13,9.45,0.02,-0.02,0.0,0
244919.0,30.0,244923.0,0.22,-0.13,9.44,0.02,-0.02,0.0,0
244929.0,30.0,244933.0,0.23,-0.17,9.44,0.02,-0.02,0.0,0
244939.0,30.0,244943.0,0.22,-0.2,9.41,0.02,-0.02,0.0,0
244949.0,30.0,244953.0,0.24,-0.22,9.41,0.02,-0.02,0.0,0
244959.0,30.0,244963.0,0.26,-0.23,9.39,0.02,-0.02,0.0,0
244969.0,30.0,244973.0,0.24,-0.24,9.42,0.02,-0.02,0.0,0
244979.0,30.0,244983.0,0.24,-0.23,9.43,0.03,-0.02,0.0,0
244989.0,30.0,244993.0,0.25,-0.22,9.4,0.02,-0.02,0.0,0
244999.0,14.0,245002.0,0.25,-0.18,9.42,0.02,-0.02,0.0,0
245008.0,30.0,245012.0,0.24,-0.16,9.44,0.02,-0.02,0.0,0
245018.0,0.0,245118.0,0.25,-0.19,9.43,0.03,-0.02,0.0,0
245127.0,5.0,245130.0,0.24,-0.15,9.41,0.03,-0.02,0.0,0
245136.0,19.0,245139.0,0.28,-0.16,9.42,0.02,-0.02,0.0,0
245153.0,35.0,245157.0,0.24,-0.17,9.42,0.02,-0.02,0.0,0
245177.0,50.0,245182.0,0.22,-0.19,9.46,0.02,-0.02,0.0,0
245188.0,0.0,245288.0,0.23,-0.16,9.43,0.02,-0.02,0.0,0
245293.0,20.0,245297.0,0.23,-0.18,9.4,0.02,-0.02,0.0,0
245303.0,15.0,245306.0,0.2,-0.19,9.38,0.02,-0.02,0.0,0
245312.0,12.0,245315.0,0.2,-0.2,9.38,0.02,-0.02,0.0,0
245320.0,15.0,245323.0,0.21,-0.22,9.41,0.02,-0.02,0.0,0
245328.0,15.0,245331.0,0.23,-0.22,9.42,0.02,-0.02,0.0,0
245337.0,12.0,245340.0,0.23,-0.22,9.41,0.02,-0.02,0.0,0
245345.0,15.0,245348.0,0.27,-0.22,9.41,0.02,-0.02,0.0,0
245353.0,15.0,245356.0,0.27,-0.21,9.43,0.02,-0.02,0.0,0
245362.0,12.0,245365.0,0.23,-0.18,9.42,0.03,-0.02,0.0,0
245370.0,15.0,245373.0,0.24,-0.16,9.41,0.02,-0.02,0.0,0
245378.0,15.0,245381.0,0.24,-0.17,9.43,0.02,-0.02,0.0,0
245387.0,12.0,245390.0,0.24,-0.16,9.46,0.02,-0.02,0.0,0
245395.0,15.0,245398.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
245403.0,15.0,245406.0,0.21,-0.16,9.43,0.02,-0.02,0.0,0
245412.0,12.0,245415.0,0.23,-0.17,9.41,0.02,-0.02,0.0,0
245420.0,8.0,245423.0,0.23,-0.19,9.43,0.02,-0.02,0.0,0
245427.0,11.0,245431.0,0.23,-0.22,9.44,0.02,-0.02,0.0,0
245436.0,21.0,245439.0,0.22,-0.23,9.4,0.03,-0.02,0.0,0
245444.0,14.0,245447.0,0.22,-0.24,9.41,0.03,-0.02,0.0,0
245453.0,15.0,245456.0,0.22,-0.23,9.4,0.03,-0.02,0.0,0
245462.0,13.0,245465.0,0.22,-0.19,9.44,0.03,-0.01,0.0,0
245470.0,14.0,245473.0,0.23,-0.17,9.49,0.02,-0.02,0.0,0
245477.0,11.0,245481.0,0.25,-0.17,9.47,0.02,-0.02,0.0,0
245486.0,21.0,245489.0,0.26,-0.17,9.44,0.02,-0.02,0.0,0
245494.0,14.0,245497.0,0.25,-0.15,9.42,0.02,-0.02,0.0,0
245503.0,14.0,245506.0,0.25,-0.14,9.42,0.02,-0.02,0.0,0
245512.0,13.0,245515.0,0.27,-0.17,9.38,0.02,-0.02,0.0,0
245520.0,13.0,245523.0,0.28,-0.19,9.39,0.02,-0.02,0.0,0
245527.0,11.0,245531.0,0.26,-0.22,9.39,0.03,-0.02,0.0,0
245536.0,21.0,245539.0,0.23,-0.24,9.42,0.02,-0.01,0.0,0
245544.0,14.0,245547.0,0.26,-0.24,9.44,0.02,-0.02,0.0,0
245553.0,14.0,245556.0,0.22,-0.24,9.43,0.02,-0.02,0.0,0
245562.0,13.0,245565.0,0.23,-0.24,9.41,0.02,-0.02,0.0,0
245570.0,13.0,245573.0,0.22,-0.22,9.4,0.02,-0.02,0.0,0
245577.0,11.0,245581.0,0.25,-0.2,9.35,0.02,-0.02,0.0,0
245586.0,21.0,245589.0,0.26,-0.18,9.39,0.03,-0.02,0.0,0
245594.0,14.0,245597.0,0.24,-0.17,9.42,0.03,-0.02,0.0,0
245603.0,14.0,245606.0,0.25,-0.15,9.43,0.02,-0.02,0.0,0
245612.0,13.0,245615.0,0.25,-0.16,9.45,0.02,-0.02,0.0,0
245620.0,13.0,245623.0,0.25,-0.16,9.45,0.02,-0.02,0.0,0
245627.0,11.0,245631.0,0.25,-0.18,9.43,0.02,-0.02,0.0,0
245636.0,21.0,245639.0,0.23,-0.19,9.43,0.02,-0.02,0.0,0
245644.0,14.0,245647.0,0.21,-0.21,9.38,0.02,-0.02,0.0,0
245653.0,14.0,245656.0,0.23,-0.22,9.4,0.02,-0.02,0.0,0
245662.0,30.0,245666.0,0.21,-0.21,9.43,0.02,-0.02,0.0,0
245672.0,23.0,245675.0,0.2,-0.22,9.43,0.02,-0.02,0.0,0
245681.0,30.0,245685.0,0.2,-0.22,9.38,0.02,-0.02,0.0,0
245691.0,21.0,245694.0,0.23,-0.2,9.39,0.02,-0.02,0.0,0
245699.0,16.0,245702.0,0.24,-0.19,9.4,0.03,-0.02,0.0,0
245708.0,14.0,245711.0,0.24,-0.18,9.39,0.03,-0.02,0.0,0
245717.0,13.0,245720.0,0.24,-0.19,9.38,0.03,-0.02,0.0,0
245725.0,14.0,245728.0,0.24,-0.16,9.44,0.03,-0.01,0.0,0
245733.0,14.0,245736.0,0.25,-0.17,9.49,0.03,-0.02,0.0,0
245742.0,13.0,245745.0,0.26,-0.16,9.53,0.02,-0.02,0.0,0
245750.0,14.0,245753.0,0.23,-0.15,9.48,0.02,-0.02,0.0,0
245758.0,14.0,245761.0,0.24,-0.15,9.41,0.02,-0.02,0.0,0
245767.0,13.0,245770.0,0.24,-0.17,9.38,0.02,-0.02,0.0,0
245775.0,14.0,245778.0,0.23,-0.19,9.38,0.02,-0.02,0.0,0
245783.0,14.0,245786.0,0.23,-0.22,9.36,0.02,-0.02,0.0,0
245792.0,13.0,245795.0,0.23,-0.23,9.36,0.02,-0.02,0.0,0
245800.0,14.0,245803.0,0.24,-0.25,9.36,0.03,-0.01,0.0,0
245808.0,15.0,245811.0,0.27,-0.26,9.4,0.03,-0.01,0.0,0
245817.0,13.0,245820.0,0.27,-0.23,9.44,0.03,-0.01,0.0,1
245840.0,12.0,245843.0,0.27,-0.17,9.48,0.02,-0.02,0.0,1
245848.0,4.0,245851.0,0.24,-0.13,9.45,0.02,-0.02,0.0,1
245909.0,0.0,246076.0,0.28,-0.15,9.45,0.03,-0.02,0.0,1
246104.0,0.0,246204.0,0.24,-0.16,9.43,0.03,-0.02,0.0,1
246211.0,10.0,246215.0,0.25,-0.13,9.43,0.03,-0.02,0.0,1
246221.0,10.0,246225.0,0.22,-0.15,9.45,0.03,-0.02,0.0,1
246231.0,15.0,246234.0,0.23,-0.2,9.43,0.02,-0.02,0.0,1
246239.0,14.0,246242.0,0.25,-0.22,9.42,0.02,-0.02,0.0,1
246247.0,21.0,246250.0,0.25,-0.22,9.4,0.02,-0.02,0.0,1
246256.0,15.0,246259.0,0.24,-0.23,9.43,0.02,-0.02,0.0,1
246264.0,14.0,246267.0,0.23,-0.23,9.41,0.02,-0.02,0.0,1
246272.0,21.0,246275.0,0.23,-0.21,9.4,0.03,-0.02,0.0,1
246281.0,15.0,246284.0,0.21,-0.21,9.41,0.03,-0.02,0.0,1
246289.0,14.0,246292.0,0.22,-0.2,9.42,0.03,-0.02,0.0,1
246297.0,21.0,246300.0,0.24,-0.2,9.42,0.02,-0.02,0.0,1
246306.0,15.0,246309.0,0.26,-0.17,9.43,0.02,-0.02,0.0,1
246314.0,14.0,246317.0,0.25,-0.15,9.44,0.02,-0.02,0.0,1
246322.0,21.0,246325.0,0.25,-0.17,9.46,0.02,-0.02,0.0,1
246331.0,15.0,246334.0,0.28,-0.14,9.46,0.02,-0.02,0.0,1
246339.0,14.0,246342.0,0.28,-0.15,9.43,0.02,-0.02,0.0,1
246347.0,21.0,246350.0,0.27,-0.17,9.38,0.02,-0.02,0.0,1
246356.0,15.0,246359.0,0.23,-0.19,9.43,0.02,-0.02,0.0,1
246364.0,14.0,246367.0,0.21,-0.19,9.42,0.02,-0.02,0.0,1
246372.0,21.0,246375.0,0.19,-0.22,9.4,0.02,-0.02,0.0,1
246381.0,15.0,246384.0,0.2,-0.22,9.42,0.02,-0.02,0.0,1
246389.0,14.0,246392.0,0.2,-0.21,9.38,0.02,-0.02,0.03,1
246397.0,21.0,246400.0,0.23,-0.22,9.38,0.02,-0.02,0.0,1
246406.0,15.0,246409.0,0.24,-0.23,9.38,0.02,-0.02,0.0,1
246414.0,14.0,246417.0,0.25,-0.22,9.36,0.02,-0.02,0.0,1
246422.0,21.0,246425.0,0.27,-0.18,9.4,0.03,-0.02,0.0,1
246431.0,15.0,246434.0,0.26,-0.17,9.39,0.03,-0.02,0.0,1
246439.0,14.0,246442.0,0.26,-0.19,9.39,0.03,-0.02,0.0,1
246447.0,21.0,246450.0,0.25,-0.18,9.39,0.03,-0.01,0.0,1
246456.0,15.0,246459.0,0.23,-0.21,9.44,0.03,-0.01,0.0,1
246464.0,14.0,246467.0,0.22,-0.21,9.43,0.03,-0.01,0.0,1
246472.0,21.0,246475.0,0.23,-0.21,9.43,0.03,-0.01,0.0,1
246481.0,15.0,246484.0,0.23,-0.22,9.42,0.03,-0.01,0.0,1
246489.0,14.0,246492.0,0.23,-0.21,9.4,0.03,-0.01,0.0,1
246497.0,21.0,246500.0,0.24,-0.22,9.43,0.03,-0.01,0.0,1
246506.0,15.0,246509.0,0.25,-0.2,9.42,0.03,-0.02,0.0,1
246514.0,14.0,246517.0,0.22,-0.18,9.4,0.02,-0.02,0.0,1
246522.0,21.0,246525.0,0.22,-0.16,9.42,0.02,-0.02,0.0,1
246531.0,15.0,246534.0,0.24,-0.15,9.43,0.02,-0.02,0.0,1
246539.0,14.0,246542.0,0.22,-0.14,9.44,0.02,-0.02,0.0,1
246547.0,21.0,246550.0,0.22,-0.15,9.45,0.02,-0.02,0.0,1
246556.0,15.0,246559.0,0.23,-0.17,9.42,0.02,-0.02,0.0,1
246564.0,14.0,246567.0,0.25,-0.18,9.39,0.02,-0.02,0.0,1
246572.0,21.0,246575.0,0.26,-0.19,9.4,0.02,-0.02,0.0,1
246581.0,15.0,246584.0,0.27,-0.21,9.4,0.02,-0.02,0.0,1
246589.0,14.0,246592.0,0.28,-0.19,9.43,0.02,-0.02,0.0,1
246597.0,21.0,246600.0,0.25,-0.22,9.43,0.02,-0.02,0.0,1
246606.0,15.0,246609.0,0.23,-0.21,9.4,0.02,-0.02,0.0,1
246614.0,14.0,246617.0,0.2,-0.22,9.4,0.02,-0.02,0.0,1
246622.0,21.0,246625.0,0.2,-0.21,9.44,0.02,-0.02,0.0,1
246631.0,15.0,246634.0,0.2,-0.19,9.42,0.02,-0.02,0.0,1
246639.0,14.0,246642.0,0.21,-0.18,9.42,0.02,-0.02,0.0,1
246647.0,21.0,246650.0,0.23,-0.18,9.44,0.02,-0.02,0.0,1
246656.0,15.0,246659.0,0.25,-0.19,9.4,0.02,-0.02,0.0,1
246664.0,14.0,246667.0,0.24,-0.18,9.4,0.02,-0.02,0.0,1
246672.0,21.0,246675.0,0.26,-0.21,9.4,0.02,-0.02,0.0,1
246681.0,15.0,246684.0,0.26,-0.21,9.41,0.02,-0.02,0.0,1
246689.0,14.0,246692.0,0.27,-0.21,9.41,0.02,-0.02,0.0,1
246697.0,21.0,246700.0,0.27,-0.23,9.44,0.02,-0.02,0.0,1
246706.0,15.0,246709.0,0.25,-0.23,9.4,0.02,-0.02,0.0,1
246714.0,14.0,246717.0,0.24,-0.22,9.42,0.02,-0.02,0.0,1
246722.0,21.0,246725.0,0.22,-0.22,9.46,0.02,-0.02,0.0,1
246731.0,15.0,246734.0,0.23,-0.2,9.44,0.02,-0.02,0.0,1
246739.0,14.0,246742.0,0.22,-0.17,9.45,0.02,-0.02,0.03,1
246747.0,21.0,246750.0,0.23,-0.17,9.4,0.02,-0.02,0.0,1
246756.0,15.0,246759.0,0.23,-0.17,9.4,0.02,-0.02,0.0,1
246764.0,14.0,246767.0,0.24,-0.16,9.37,0.02,-0.02,0.0,1
246772.0,13.0,246775.0,0.24,-0.17,9.38,0.02,-0.02,0.0,1
246779.0,14.0,246782.0,0.23,-0.17,9.39,0.03,-0.02,0.0,1
246787.0,21.0,246790.0,0.23,-0.2,9.39,0.03,-0.01,0.0,1
246796.0,14.0,246799.0,0.24,-0.2,9.4,0.03,-0.01,0.0,1
246805.0,21.0,246808.0,0.23,-0.21,9.45,0.03,-0.01,0.0,1
246815.0,21.0,246818.0,0.27,-0.21,9.47,0.03,-0.01,0.0,1
246825.0,21.0,246828.0,0.26,-0.2,9.47,0.02,-0.02,0.0,1
246835.0,21.0,246838.0,0.27,-0.18,9.46,0.02,-0.02,0.0,1
246845.0,21.0,246848.0,0.26,-0.16,9.45,0.02,-0.02,0.0,1
246853.0,21.0,246856.0,0.23,-0.15,9.41,0.02,-0.02,0.0,1
246861.0,17.0,246864.0,0.22,-0.15,9.41,0.02,-0.02,0.0,1
246869.0,14.0,246872.0,0.23,-0.16,9.39,0.02,-0.02,0.03,1
246878.0,21.0,246881.0,0.22,-0.19,9.39,0.02,-0.02,0.0,1
246886.0,17.0,246889.0,0.22,-0.21,9.43,0.02,-0.02,0.0,1
246894.0,14.0,246897.0,0.2,-0.23,9.42,0.02,-0.02,0.0,1
246903.0,21.0,246906.0,0.24,-0.24,9.4,0.02,-0.02,0.0,1
246911.0,17.0,246914.0,0.24,-0.24,9.41,0.02,-0.02,0.0,1
246920.0,21.0,246923.0,0.24,-0.24,9.38,0.02,-0.02,0.0,1
246929.0,6.0,246932.0,0.24,-0.23,9.39,0.02,-0.02,0.0,1
246938.0,19.0,246942.0,0.29,-0.21,9.38,0.02,-0.02,0.0,1
246949.0,15.0,246952.0,0.24,-0.18,9.4,0.02,-0.02,0.0,1
246958.0,30.0,246962.0,0.21,-0.16,9.43,0.02,-0.02,0.0,1
246968.0,0.0,247068.0,0.26,-0.18,9.4,0.03,-0.02,0.0,1
247074.0,6.0,247077.0,0.28,-0.17,9.41,0.03,-0.02,0.0,1
247083.0,19.0,247087.0,0.25,-0.17,9.41,0.03,-0.02,0.0,1
247093.0,19.0,247097.0,0.24,-0.16,9.46,0.02,-0.02,0.0,1
247102.0,21.0,247105.0,0.24,-0.17,9.44,0.02,-0.02,0.0,1
247111.0,18.0,247114.0,0.25,-0.17,9.44,0.02,-0.02,0.0,1
247120.0,21.0,247123.0,0.24,-0.18,9.41,0.02,-0.02,0.0,2
247130.0,0.0,247230.0,0.21,-0.17,9.43,0.02,-0.02,0.0,2
247513.0,19.0,247516.0,0.23,-0.21,9.39,0.02,-0.02,0.0,2
247522.0,5.0,247525.0,0.24,-0.23,9.39,0.02,-0.02,0.0,2
247530.0,14.0,247533.0,0.23,-0.21,9.4,0.02,-0.02,0.0,2
247539.0,9.0,247542.0,0.25,-0.2,9.42,0.02,-0.02,0.0,2
247547.0,5.0,247550.0,0.27,-0.2,9.42,0.02,-0.02,0.0,2
247555.0,14.0,247558.0,0.28,-0.19,9.42,0.02,-0.02,0.0,2
247564.0,9.0,247567.0,0.27,-0.17,9.43,0.02,-0.02,0.0,2
247572.0,5.0,247575.0,0.28,-0.18,9.41,0.02,-0.02,0.0,2
247580.0,14.0,247583.0,0.24,-0.2,9.42,0.02,-0.02,0.0,2
247589.0,15.0,247592.0,0.22,-0.22,9.4,0.02,-0.02,0.0,2
247597.0,10.0,247601.0,0.23,-0.2,9.41,0.02,-0.02,0.0,2
247607.0,5.0,247610.0,0.23,-0.21,9.41,0.02,-0.02,0.0,2
247615.0,21.0,247618.0,0.23,-0.2,9.4,0.03,-0.02,0.0,2
