DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
3815210,39,3815215,0.06,-0.32,9.43,0.02,-0.02,0.00,0
3815229,39,3815234,0.06,-0.31,9.44,0.02,-0.02,0.00,0
3815248,39,3815253,0.03,-0.31,9.43,0.02,-0.02,0.00,0
3815267,39,3815272,0.05,-0.31,9.45,0.02,-0.02,0.00,0
3815286,39,3815291,0.04,-0.34,9.45,0.02,-0.02,0.00,0
3815305,39,3815310,0.05,-0.33,9.44,0.02,-0.02,0.00,0
3815324,39,3815329,0.08,-0.31,9.43,0.02,-0.02,0.00,0
3815343,39,3815348,0.06,-0.33,9.43,0.02,-0.02,0.00,0
3815362,39,3815367,0.02,-0.30,9.45,0.02,-0.02,0.00,0
3815381,39,3815386,0.05,-0.30,9.44,0.02,-0.02,0.00,0
3815400,39,3815405,0.08,-0.33,9.45,0.02,-0.02,0.00,0
3815419,39,3815424,0.08,-0.31,9.47,0.02,-0.02,0.00,0
3815438,39,3815443,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3815457,39,3815462,0.05,-0.32,9.44,0.02,-0.02,0.00,0
3815476,39,3815481,0.05,-0.31,9.44,0.02,-0.02,0.00,0
3815495,39,3815500,0.07,-0.32,9.44,0.02,-0.02,0.00,0
3815514,39,3815519,0.08,-0.33,9.45,0.02,-0.02,0.00,0
3815533,39,3815538,0.07,-0.32,9.45,0.02,-0.02,0.00,0
3815552,39,3815557,0.02,-0.31,9.45,0.02,-0.02,0.00,0
3815571,39,3815576,0.04,-0.32,9.43,0.02,-0.02,0.00,0
3815590,39,3815595,0.07,-0.32,9.45,0.02,-0.02,0.00,0
3815609,39,3815614,0.06,-0.31,9.45,0.02,-0.02,0.00,0
3815628,39,3815633,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3815647,39,3815652,0.06,-0.33,9.46,0.02,-0.02,0.00,0
3815666,39,3815671,0.07,-0.33,9.44,0.02,-0.02,0.00,0
3815685,39,3815690,0.05,-0.32,9.46,0.02,-0.02,0.00,0
3815704,39,3815709,0.05,-0.34,9.44,0.02,-0.02,0.00,0
3815723,39,3815728,0.06,-0.34,9.43,0.02,-0.02,0.00,0
3815742,39,3815747,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3815761,39,3815766,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3815780,39,3815785,0.05,-0.33,9.45,0.02,-0.02,0.00,0
3815799,39,3815804,0.05,-0.32,9.44,0.02,-0.02,0.00,0
3815818,39,3815823,0.07,-0.34,9.45,0.02,-0.02,0.00,0
3815837,39,3815842,0.07,-0.33,9.43,0.02,-0.02,0.00,0
3815856,39,3815861,0.07,-0.34,9.44,0.02,-0.02,0.00,0
3815875,39,3815880,0.05,-0.33,9.44,0.02,-0.02,0.00,0
3815894,39,3815899,0.04,-0.31,9.46,0.02,-0.02,0.00,0
3815913,39,3815918,0.07,-0.34,9.46,0.02,-0.02,0.00,0
3815932,39,3815937,0.05,-0.33,9.44,0.02,-0.02,0.00,0
3815951,39,3815956,0.06,-0.31,9.46,0.02,-0.02,0.00,0
