DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
14.98,38.0,10.11,46.58,0.0,2.25,0.0,0.14,0
14.97,42.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,46.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,50.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,54.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,58.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,62.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,66.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,70.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,74.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,78.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,82.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,86.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,90.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,94.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,98.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,102.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,106.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,110.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,114.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,118.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,122.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,126.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,130.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,134.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,138.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,142.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,146.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,150.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,154.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,158.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,162.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,166.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,170.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,174.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,178.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,182.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,186.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,190.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,194.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,198.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,202.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,206.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
18.83,210.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,214.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,218.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,222.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,226.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,230.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,234.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,238.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,242.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,246.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,250.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,254.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
14.97,258.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,262.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,266.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,270.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,274.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,278.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,282.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,286.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,290.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,294.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,298.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,302.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,306.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,310.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,314.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,318.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,322.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,326.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,330.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
14.97,334.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,338.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,342.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,346.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,350.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,354.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,358.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,362.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,366.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,370.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.97,374.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,378.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
14.98,382.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.84,386.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,390.0,10.11,46.58,0.0,2.25,24.0,-1.02,0
18.83,394.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
18.83,398.0,10.11,47.81,0.0,2.25,24.0,-1.02,0
