DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
21.24,22399.0,5.63,5.35,-0.7,0.03,-0.02,0.0,0
21.17,22410.0,6.57,6.24,-0.81,0.03,-0.02,-0.0,0
21.19,22419.0,6.99,6.66,-0.86,0.03,-0.02,-0.0,0
21.17,22428.0,7.14,6.79,-0.9,0.03,-0.03,-0.0,0
21.19,22435.0,7.17,6.8,-0.91,0.03,-0.03,0.0,0
21.17,22444.0,7.22,6.82,-0.93,0.02,-0.02,0.0,0
21.19,22453.0,7.24,6.83,-0.91,0.03,-0.02,0.0,0
21.17,22460.0,7.23,6.84,-0.9,0.02,-0.02,0.0,0
21.17,22469.0,7.23,6.84,-0.91,0.03,-0.01,0.0,0
21.17,22478.0,7.22,6.85,-0.88,0.02,-0.01,0.0,0
21.17,22485.0,7.22,6.85,-0.89,0.02,-0.02,0.01,0
21.17,22493.0,7.22,6.85,-0.86,0.02,-0.02,0.01,0
21.17,22502.0,7.19,6.84,-0.88,0.02,-0.02,0.01,0
21.17,22510.0,7.22,6.84,-0.86,0.02,-0.02,0.01,0
21.19,22518.0,7.22,6.84,-0.84,0.02,-0.02,0.01,0
21.17,22527.0,7.22,6.83,-0.89,0.03,-0.02,0.01,0
21.17,22537.0,7.23,6.82,-0.91,0.03,-0.02,0.01,0
21.17,22548.0,7.23,6.82,-0.93,0.03,-0.02,0.0,0
21.17,22559.0,7.23,6.82,-0.93,0.03,-0.02,-0.0,0
21.17,22567.0,7.23,6.82,-0.91,0.02,-0.02,-0.0,0
21.19,22577.0,7.19,6.83,-0.89,0.02,-0.02,-0.0,0
21.17,22585.0,7.2,6.84,-0.89,0.02,-0.02,0.0,0
21.17,22593.0,7.2,6.84,-0.9,0.02,-0.02,0.0,0
21.17,22600.0,7.24,6.83,-0.89,0.03,-0.02,0.0,0
21.17,22608.0,7.24,6.85,-0.89,0.02,-0.02,0.0,0
21.19,22618.0,7.22,6.84,-0.93,0.03,-0.02,0.0,0
21.17,22625.0,7.24,6.84,-0.91,0.03,-0.02,0.0,0
21.17,22633.0,7.21,6.83,-0.88,0.03,-0.02,-0.0,0
14.71,22643.0,7.24,6.84,-0.9,0.03,-0.02,-0.0,0
21.17,22650.0,7.22,6.85,-0.91,0.03,-0.02,-0.0,0
21.17,22658.0,7.19,6.84,-0.92,0.03,-0.02,-0.0,0
21.19,22668.0,7.16,6.85,-0.93,0.03,-0.02,-0.0,0
21.17,22675.0,7.15,6.86,-0.93,0.03,-0.02,0.0,0
21.17,22683.0,7.19,6.85,-0.92,0.03,-0.02,0.0,0
21.19,22693.0,7.18,6.86,-0.91,0.02,-0.02,0.0,0
21.19,22700.0,7.19,6.86,-0.91,0.02,-0.02,0.0,0
21.19,22708.0,7.2,6.87,-0.91,0.02,-0.02,0.01,0
21.17,22718.0,7.2,6.87,-0.87,0.02,-0.02,0.01,0
21.17,22725.0,7.21,6.83,-0.88,0.02,-0.02,0.01,0
21.17,22733.0,7.22,6.84,-0.88,0.02,-0.02,0.01,0
21.17,22743.0,7.21,6.84,-0.87,0.02,-0.02,0.0,0
21.19,22750.0,7.22,6.83,-0.89,0.02,-0.02,0.0,0
21.17,22758.0,7.23,6.83,-0.89,0.02,-0.02,0.0,0
21.17,22768.0,7.21,6.82,-0.89,0.02,-0.02,0.0,0
21.17,22775.0,7.22,6.82,-0.89,0.02,-0.02,0.0,0
21.17,22783.0,7.21,6.83,-0.9,0.02,-0.02,-0.0,0
21.17,22793.0,7.22,6.84,-0.94,0.02,-0.02,-0.0,0
21.17,22800.0,7.19,6.83,-0.93,0.02,-0.02,-0.0,0
21.17,22808.0,7.17,6.83,-0.89,0.02,-0.02,0.0,0
21.17,22818.0,7.19,6.85,-0.88,0.02,-0.02,0.0,0
21.19,22825.0,7.21,6.84,-0.89,0.02,-0.02,0.0,0
21.17,22833.0,7.2,6.82,-0.86,0.03,-0.02,0.0,0
21.19,22843.0,7.2,6.85,-0.86,0.03,-0.02,0.0,0
21.19,22850.0,7.21,6.85,-0.86,0.03,-0.02,0.0,0
21.19,22858.0,7.21,6.85,-0.9,0.03,-0.03,0.0,0
21.17,22867.0,7.22,6.84,-0.87,0.03,-0.03,0.0,0
21.17,22875.0,7.2,6.85,-0.89,0.03,-0.03,0.0,0
21.17,22883.0,7.22,6.87,-0.91,0.03,-0.03,0.0,0
21.17,22893.0,7.2,6.86,-0.92,0.03,-0.02,-0.0,0
21.19,22900.0,7.18,6.85,-0.97,0.03,-0.02,-0.0,0
21.17,22908.0,7.15,6.88,-0.96,0.03,-0.02,-0.0,0
21.17,22917.0,7.17,6.86,-0.97,0.03,-0.02,0.0,0
21.17,22925.0,7.17,6.88,-0.94,0.02,-0.02,0.0,0
21.19,22933.0,7.16,6.87,-0.92,0.02,-0.01,0.01,0
21.17,22942.0,7.19,6.88,-0.96,0.02,-0.01,0.01,0
21.17,22950.0,7.19,6.87,-0.96,0.02,-0.01,0.01,0
21.17,22958.0,7.22,6.86,-0.93,0.02,-0.01,0.01,0
21.16,22965.0,7.25,6.83,-0.91,0.02,-0.0,0.01,0
21.16,22973.0,7.24,6.82,-0.88,0.02,-0.0,0.0,0
21.17,22980.0,7.25,6.82,-0.85,0.02,-0.0,0.0,0
21.17,22988.0,7.27,6.79,-0.88,0.02,-0.0,-0.0,0
21.19,22997.0,7.23,6.79,-0.87,0.02,-0.01,-0.01,0
21.17,23005.0,7.22,6.81,-0.89,0.02,-0.01,-0.01,0
21.17,23013.0,7.23,6.84,-0.91,0.02,-0.01,-0.01,0
22.05,23023.0,7.24,6.85,-0.92,0.02,-0.01,-0.0,0
21.17,23030.0,7.23,6.86,-0.88,0.02,-0.0,-0.0,0
21.17,23038.0,7.23,6.85,-0.85,0.02,-0.0,-0.0,0
21.19,23047.0,7.24,6.83,-0.82,0.02,0.0,-0.0,0
21.19,23055.0,7.21,6.84,-0.8,0.02,0.0,-0.0,0
21.19,23063.0,7.19,6.82,-0.81,0.02,-0.0,0.0,0
21.19,23073.0,7.17,6.81,-0.79,0.02,-0.01,0.01,0
21.17,23080.0,7.15,6.82,-0.84,0.03,-0.02,0.01,0
21.17,23088.0,7.14,6.8,-0.88,0.03,-0.02,0.01,0
21.17,23097.0,7.18,6.79,-0.91,0.03,-0.03,0.01,0
21.19,23104.0,7.18,6.81,-0.92,0.03,-0.03,0.01,0
21.17,23113.0,7.23,6.83,-0.97,0.03,-0.03,0.01,0
21.17,23122.0,7.26,6.83,-1.02,0.02,-0.03,0.01,0
21.17,23129.0,7.28,6.84,-1.03,0.02,-0.03,0.0,0
21.19,23138.0,7.29,6.82,-1.03,0.02,-0.02,-0.0,0
21.17,23147.0,7.26,6.83,-1.01,0.02,-0.01,-0.01,0
21.19,23154.0,7.24,6.84,-0.95,0.02,-0.01,-0.01,0
21.17,23163.0,7.19,6.85,-0.92,0.02,-0.01,-0.01,0
21.17,23172.0,7.17,6.84,-0.91,0.02,-0.01,-0.01,0
21.17,23179.0,7.16,6.85,-0.9,0.02,-0.01,-0.01,0
21.17,23188.0,7.14,6.85,-0.88,0.02,-0.01,-0.01,0
21.17,23197.0,7.13,6.85,-0.87,0.02,-0.01,-0.0,0
21.17,23204.0,7.14,6.83,-0.88,0.02,-0.01,-0.0,0
21.17,23213.0,7.16,6.84,-0.88,0.02,-0.01,0.0,0
21.19,23222.0,7.17,6.84,-0.88,0.02,-0.01,0.0,0
21.17,23229.0,7.19,6.83,-0.87,0.02,-0.01,0.0,0
21.17,23238.0,7.18,6.84,-0.88,0.02,-0.01,0.0,0
21.17,23247.0,7.18,6.83,-0.86,0.03,-0.01,0.0,0
21.17,23254.0,7.17,6.84,-0.9,0.03,-0.01,0.0,0
22.05,23263.0,7.17,6.85,-0.93,0.03,-0.02,0.0,0
22.07,23272.0,7.18,6.87,-0.93,0.02,-0.02,0.0,0
21.17,23279.0,7.21,6.86,-0.94,0.02,-0.02,0.0,0
22.05,23288.0,7.23,6.87,-0.91,0.02,-0.02,0.0,0
22.05,23295.0,7.26,6.86,-0.91,0.02,-0.01,0.0,0
22.93,23303.0,7.24,6.85,-0.91,0.02,-0.01,0.0,0
22.05,23312.0,7.24,6.85,-0.91,0.02,-0.01,-0.0,0
22.93,23319.0,7.24,6.85,-0.84,0.02,-0.01,-0.0,0
22.93,23328.0,7.22,6.87,-0.85,0.02,-0.01,-0.0,0
22.93,23337.0,7.21,6.89,-0.84,0.02,-0.02,-0.01,0
22.91,23344.0,7.2,6.88,-0.83,0.02,-0.02,-0.01,0
23.81,23353.0,7.18,6.88,-0.85,0.02,-0.02,-0.0,0
22.05,23362.0,7.17,6.88,-0.84,0.02,-0.02,-0.0,0
22.95,23369.0,7.16,6.87,-0.87,0.02,-0.02,-0.0,0
22.93,23378.0,7.15,6.86,-0.86,0.02,-0.02,-0.0,0
22.05,23387.0,7.16,6.87,-0.85,0.02,-0.02,0.0,0
22.95,23394.0,7.15,6.87,-0.87,0.02,-0.02,0.0,0
22.93,23403.0,7.16,6.87,-0.87,0.02,-0.02,0.0,0
22.05,23412.0,7.18,6.89,-0.85,0.02,-0.02,0.01,0
22.07,23419.0,7.17,6.85,-0.85,0.02,-0.02,0.01,0
14.71,23428.0,7.15,6.88,-0.86,0.02,-0.02,0.01,0
23.02,23435.0,7.14,6.87,-0.85,0.03,-0.02,0.01,0
22.05,23443.0,7.18,6.87,-0.86,0.03,-0.02,0.02,0
23.0,23450.0,7.19,6.85,-0.85,0.03,-0.02,0.02,0
22.93,23458.0,7.21,6.84,-0.87,0.03,-0.02,0.02,0
22.93,23466.0,7.22,6.82,-0.88,0.03,-0.02,0.02,0
22.05,23474.0,7.24,6.8,-0.88,0.03,-0.02,0.01,0
22.93,23483.0,7.24,6.81,-0.89,0.03,-0.02,0.01,0
22.07,23491.0,7.22,6.82,-0.92,0.03,-0.02,0.01,0
22.05,23499.0,7.22,6.84,-0.93,0.03,-0.02,0.01,0
22.05,23508.0,7.21,6.85,-0.94,0.03,-0.02,0.01,0
22.05,23516.0,7.19,6.86,-0.91,0.03,-0.02,0.01,0
22.05,23524.0,7.18,6.84,-0.88,0.03,-0.02,0.01,0
22.05,23533.0,7.19,6.85,-0.86,0.03,-0.02,0.01,0
22.05,23541.0,7.19,6.86,-0.87,0.03,-0.02,0.01,0
22.05,23549.0,7.2,6.86,-0.87,0.03,-0.02,0.01,0
22.05,23558.0,7.19,6.85,-0.86,0.03,-0.02,0.01,0
22.05,23566.0,7.19,6.83,-0.85,0.03,-0.03,0.01,0
22.05,23574.0,7.19,6.85,-0.88,0.03,-0.03,0.01,0
22.05,23583.0,7.2,6.84,-0.91,0.03,-0.03,0.01,0
22.05,23591.0,7.18,6.86,-0.91,0.03,-0.03,0.0,0
22.05,23599.0,7.19,6.88,-0.91,0.03,-0.03,0.0,0
21.17,23608.0,7.16,6.87,-0.95,0.03,-0.03,0.0,0
22.05,23616.0,7.16,6.87,-0.96,0.03,-0.02,0.01,0
22.05,23624.0,7.15,6.86,-0.96,0.03,-0.02,0.01,0
22.05,23633.0,7.18,6.85,-0.96,0.03,-0.02,0.01,0
14.71,23641.0,7.19,6.82,-0.92,0.02,-0.01,0.02,0
22.05,23649.0,7.22,6.81,-0.91,0.02,-0.01,0.02,0
21.17,23658.0,7.24,6.8,-0.9,0.02,-0.01,0.02,0
22.05,23666.0,7.25,6.8,-0.86,0.02,-0.01,0.01,0
21.17,23674.0,7.25,6.81,-0.85,0.02,-0.01,0.01,0
22.07,23683.0,7.25,6.8,-0.87,0.02,-0.01,0.01,0
22.05,23691.0,7.25,6.82,-0.85,0.02,-0.02,0.01,0
22.05,23699.0,7.26,6.83,-0.86,0.03,-0.02,0.0,0
22.07,23708.0,7.28,6.84,-0.87,0.03,-0.02,0.0,0
22.05,23716.0,7.26,6.83,-0.89,0.03,-0.02,0.0,0
21.17,23724.0,7.24,6.82,-0.92,0.03,-0.02,0.0,0
21.19,23733.0,7.24,6.82,-0.9,0.03,-0.02,0.0,0
21.17,23741.0,7.22,6.82,-0.91,0.03,-0.02,-0.0,0
21.17,23749.0,7.23,6.82,-0.91,0.03,-0.02,-0.0,0
21.16,23757.0,7.25,6.82,-0.92,0.03,-0.02,-0.0,0
21.17,23765.0,7.23,6.82,-0.92,0.03,-0.02,-0.0,0
21.19,23774.0,7.2,6.84,-0.92,0.03,-0.02,-0.0,0
21.16,23782.0,7.18,6.85,-0.92,0.03,-0.02,-0.0,0
21.17,23790.0,7.19,6.85,-0.92,0.03,-0.03,-0.0,0
21.17,23799.0,7.19,6.85,-0.92,0.03,-0.03,-0.0,0
21.17,23807.0,7.23,6.83,-0.93,0.03,-0.03,-0.0,0
21.17,23815.0,7.21,6.84,-0.95,0.03,-0.02,-0.01,0
21.17,23824.0,7.2,6.82,-0.94,0.03,-0.02,-0.01,0
21.19,23834.0,7.22,6.84,-0.98,0.03,-0.02,-0.01,0
21.17,23844.0,7.19,6.85,-0.96,0.03,-0.02,-0.01,0
21.17,23855.0,7.2,6.87,-0.97,0.03,-0.02,-0.01,0
21.17,23865.0,7.19,6.88,-0.97,0.02,-0.02,-0.01,0
21.17,23873.0,7.23,6.9,-0.99,0.02,-0.02,-0.01,0
21.17,23883.0,7.24,6.89,-0.96,0.02,-0.02,-0.01,0
21.17,23890.0,7.22,6.87,-0.98,0.02,-0.01,-0.01,0
21.17,23898.0,7.21,6.87,-0.97,0.02,-0.01,-0.01,0
14.71,23906.0,7.18,6.87,-0.93,0.02,-0.0,-0.0,0
21.16,23914.0,7.15,6.88,-0.91,0.02,-0.0,0.0,0
14.71,23921.0,7.12,6.87,-0.89,0.02,-0.01,0.01,0
21.17,23929.0,7.11,6.86,-0.92,0.02,-0.01,0.01,0
21.17,23937.0,7.13,6.85,-0.89,0.02,-0.02,0.02,0
21.19,23945.0,7.14,6.84,-0.91,0.02,-0.02,0.02,0
21.17,23953.0,7.17,6.83,-0.91,0.02,-0.02,0.02,0
21.17,23961.0,7.22,6.83,-0.93,0.02,-0.02,0.02,0
21.17,23969.0,7.25,6.84,-0.94,0.02,-0.01,0.02,0
21.17,23977.0,7.26,6.82,-0.92,0.02,-0.01,0.01,0
21.16,23985.0,7.24,6.81,-0.92,0.02,-0.01,0.01,0
21.17,23993.0,7.23,6.83,-0.91,0.02,-0.0,0.01,0
21.17,24001.0,7.2,6.85,-0.86,0.02,-0.0,0.01,0
21.17,24009.0,7.18,6.88,-0.86,0.02,-0.01,0.01,0
21.17,24016.0,7.17,6.88,-0.88,0.02,-0.01,0.01,0
21.17,24024.0,7.17,6.88,-0.87,0.02,-0.01,0.01,0
21.17,24032.0,7.15,6.89,-0.9,0.02,-0.01,0.01,0
21.17,24040.0,7.18,6.88,-0.88,0.02,-0.01,0.01,0
21.17,24048.0,7.18,6.86,-0.88,0.02,-0.01,0.01,0
21.17,24056.0,7.2,6.83,-0.88,0.02,-0.01,0.01,0
21.17,24064.0,7.23,6.83,-0.86,0.02,-0.01,0.01,0
21.17,24072.0,7.22,6.83,-0.86,0.02,-0.01,0.01,0
21.17,24080.0,7.21,6.84,-0.9,0.02,-0.01,0.01,0
21.17,24088.0,7.22,6.82,-0.87,0.02,-0.01,0.01,0
22.05,24096.0,7.19,6.83,-0.87,0.02,-0.01,0.01,0
21.17,24104.0,7.2,6.84,-0.85,0.02,-0.01,0.01,0
22.07,24112.0,7.21,6.82,-0.86,0.02,-0.02,0.01,0
21.17,24120.0,7.21,6.83,-0.86,0.02,-0.02,0.01,0
21.19,24128.0,7.23,6.84,-0.89,0.02,-0.02,0.01,0
21.17,24136.0,7.24,6.83,-0.91,0.02,-0.02,0.01,0
22.05,24144.0,7.23,6.81,-0.86,0.02,-0.02,0.0,0
22.05,24152.0,7.23,6.8,-0.9,0.02,-0.02,-0.0,0
22.05,24160.0,7.22,6.79,-0.87,0.02,-0.01,-0.0,0
21.17,24169.0,7.24,6.82,-0.84,0.02,-0.02,-0.0,0
21.17,24177.0,7.21,6.83,-0.84,0.02,-0.02,-0.0,0
22.05,24185.0,7.2,6.84,-0.82,0.02,-0.02,0.0,0
22.05,24194.0,7.22,6.85,-0.83,0.02,-0.02,0.0,0
22.05,24202.0,7.23,6.85,-0.85,0.02,-0.02,0.0,0
22.05,24210.0,7.23,6.83,-0.88,0.03,-0.02,0.0,0
22.05,24218.0,7.27,6.83,-0.91,0.03,-0.02,0.0,0
21.17,24226.0,7.27,6.83,-0.89,0.03,-0.02,0.0,0
21.19,24234.0,7.27,6.82,-0.9,0.03,-0.02,-0.0,0
21.17,24243.0,7.27,6.82,-0.88,0.03,-0.02,-0.01,0
21.17,24250.0,7.27,6.81,-0.9,0.03,-0.02,-0.01,0
21.17,24258.0,7.24,6.84,-0.9,0.03,-0.02,-0.01,0
21.19,24266.0,7.21,6.84,-0.9,0.03,-0.02,-0.01,0
21.17,24274.0,7.19,6.85,-0.9,0.03,-0.02,-0.01,0
21.17,24282.0,7.17,6.86,-0.9,0.03,-0.02,-0.01,0
21.17,24289.0,7.16,6.88,-0.88,0.03,-0.02,-0.0,0
21.17,24297.0,7.17,6.85,-0.9,0.03,-0.02,-0.0,0
21.17,24305.0,7.18,6.87,-0.92,0.03,-0.02,-0.0,0
21.19,24313.0,7.19,6.87,-0.9,0.03,-0.02,0.0,0
21.17,24321.0,7.2,6.87,-0.88,0.03,-0.02,0.0,0
21.19,24329.0,7.2,6.85,-0.9,0.03,-0.02,0.0,0
21.17,24337.0,7.2,6.85,-0.9,0.03,-0.02,0.0,0
21.17,24345.0,7.21,6.85,-0.91,0.03,-0.02,-0.0,0
21.17,24353.0,7.2,6.85,-0.92,0.03,-0.02,-0.0,0
21.17,24361.0,7.19,6.84,-0.91,0.03,-0.02,-0.0,0
21.19,24369.0,7.19,6.85,-0.91,0.03,-0.02,-0.0,0
21.17,24377.0,7.19,6.84,-0.9,0.03,-0.02,-0.0,0
21.17,24385.0,7.2,6.85,-0.91,0.03,-0.02,-0.0,0
21.17,24393.0,7.19,6.87,-0.88,0.03,-0.02,-0.0,0
21.17,24401.0,7.21,6.86,-0.88,0.03,-0.02,-0.0,0
21.17,24409.0,7.22,6.86,-0.88,0.03,-0.02,-0.0,0
21.17,24417.0,7.21,6.86,-0.91,0.03,-0.02,0.0,0
21.17,24425.0,7.22,6.86,-0.91,0.03,-0.02,0.0,0
21.17,24433.0,7.22,6.83,-0.89,0.03,-0.01,0.0,0
21.17,24441.0,7.21,6.82,-0.89,0.03,-0.02,-0.0,0
21.19,24449.0,7.21,6.84,-0.87,0.03,-0.02,-0.0,0
21.19,24457.0,7.21,6.83,-0.86,0.03,-0.02,-0.0,0
21.16,24465.0,7.21,6.83,-0.87,0.03,-0.02,-0.01,1
21.17,24492.0,7.22,6.86,-0.93,0.03,-0.02,-0.01,1
21.19,24502.0,7.21,6.86,-0.97,0.03,-0.02,-0.01,1
21.17,24509.0,7.18,6.87,-0.98,0.03,-0.02,-0.01,1
21.17,24516.0,7.16,6.86,-0.97,0.03,-0.02,-0.01,1
21.17,24524.0,7.17,6.86,-0.97,0.03,-0.02,-0.01,1
21.17,24532.0,7.17,6.84,-0.92,0.03,-0.02,-0.01,1
21.17,24539.0,7.2,6.85,-0.89,0.03,-0.02,-0.01,1
21.17,24547.0,7.19,6.85,-0.91,0.03,-0.02,-0.01,1
21.17,24554.0,7.19,6.84,-0.91,0.03,-0.02,-0.01,1
21.17,25156.0,7.12,6.92,-1.28,-0.01,-0.0,-0.08,1
14.79,25169.0,7.08,6.98,-1.29,-0.01,0.01,-0.07,1
14.71,25179.0,7.07,7.0,-1.26,-0.01,0.03,-0.07,1
14.71,25188.0,7.04,7.01,-1.21,-0.02,0.04,-0.07,1
14.71,25198.0,7.02,7.02,-1.13,-0.02,0.06,-0.07,1
14.78,25231.0,6.91,7.01,-0.85,-0.02,0.06,-0.06,1
14.79,25246.0,6.94,7.02,-0.72,-0.01,0.05,-0.04,1
14.78,25263.0,6.96,7.04,-0.69,-0.01,0.04,-0.03,1
14.79,25274.0,6.98,7.05,-0.65,-0.01,0.04,-0.02,1
14.71,25281.0,6.98,7.08,-0.62,-0.01,0.04,-0.01,1
14.71,25288.0,7.01,7.07,-0.62,-0.01,0.04,-0.01,1
14.71,25296.0,7.05,7.12,-0.57,-0.01,0.04,-0.01,1
14.71,25303.0,7.06,7.1,-0.55,-0.0,0.03,-0.01,1
14.71,25311.0,7.08,7.09,-0.54,-0.0,0.03,-0.01,1
