DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
28.36,1247.0,-3.48,3.94,7.72,0.06,-0.01,-0.08,0
29.14,1257.0,-3.47,3.9,7.75,0.03,0.04,-0.06,0
27.81,1267.0,-3.45,3.89,7.82,0.02,0.1,-0.05,0
26.07,1277.0,-3.41,3.91,7.86,0.01,0.15,-0.05,0
26.05,1287.0,-3.37,3.96,7.94,0.02,0.18,-0.06,0
25.17,1297.0,-3.33,4.01,7.99,0.03,0.23,-0.08,0
28.62,1307.0,-3.37,4.01,7.92,0.04,0.31,-0.1,0
27.24,1317.0,-3.48,3.95,7.68,0.02,0.41,-0.12,0
25.48,1327.0,-3.6,3.96,7.41,-0.03,0.48,-0.12,0
25.48,1337.0,-3.61,4.04,7.25,-0.09,0.53,-0.11,0
28.88,1347.0,-3.58,4.07,7.3,-0.15,0.56,-0.12,0
26.64,1357.0,-3.59,4.02,7.33,-0.2,0.58,-0.14,0
25.76,1367.0,-3.68,3.93,7.41,-0.22,0.58,-0.15,0
29.14,1377.0,-3.73,3.84,7.5,-0.21,0.57,-0.17,0
26.05,1387.0,-3.73,3.7,7.6,-0.2,0.57,-0.18,0
25.19,1397.0,-3.87,3.33,7.79,-0.21,0.7,-0.17,0
27.24,1407.0,-4.27,2.93,7.98,-0.25,0.96,-0.08,0
24.6,1417.0,-4.7,2.86,8.0,-0.3,1.26,0.06,0
24.6,1427.0,-4.95,3.04,7.93,-0.32,1.49,0.2,0
28.88,1437.0,-5.12,3.34,7.65,-0.29,1.6,0.29,0
27.52,1447.0,-5.12,3.61,7.4,-0.24,1.54,0.3,0
25.78,1457.0,-5.05,3.74,7.19,-0.2,1.46,0.26,0
24.88,1467.0,-4.97,3.78,6.98,-0.17,1.3,0.23,0
24.9,1477.0,-4.88,3.86,6.81,-0.12,1.1,0.18,0
24.02,1487.0,-4.83,3.97,6.63,-0.08,0.86,0.12,0
24.02,1497.0,-4.75,4.01,6.53,-0.03,0.61,0.03,0
29.16,1507.0,-4.83,3.98,6.42,0.02,0.34,-0.07,0
29.16,1517.0,-5.01,3.87,6.45,0.07,0.07,-0.15,0
27.81,1527.0,-5.21,3.69,6.56,0.11,-0.16,-0.18,0
26.07,1537.0,-5.25,3.53,6.54,0.13,-0.27,-0.18,0
25.17,1547.0,-5.2,3.41,6.42,0.12,-0.34,-0.17,0
25.17,1557.0,-5.08,3.46,6.21,0.1,-0.42,-0.16,0
24.31,1567.0,-4.88,3.74,6.09,0.08,-0.58,-0.15,0
24.31,1577.0,-4.76,3.99,5.97,0.07,-0.74,-0.17,0
24.29,1587.0,-4.74,3.94,5.81,0.04,-0.96,-0.19,0
24.31,1597.0,-4.67,3.89,5.99,0.01,-1.18,-0.2,0
24.31,1607.0,-4.67,3.91,6.47,-0.04,-1.33,-0.21,0
28.62,1617.0,-4.61,3.8,7.13,-0.07,-1.36,-0.21,0
34.9,1628.0,-4.53,3.54,7.66,-0.07,-1.23,-0.2,0
28.09,1638.0,-4.49,3.33,7.91,-0.05,-1.03,-0.17,0
27.24,1648.0,-4.32,3.25,7.95,-0.03,-0.79,-0.13,0
26.34,1658.0,-4.08,3.21,7.74,-0.02,-0.54,-0.09,0
25.47,1668.0,-3.99,3.28,7.44,-0.05,-0.32,-0.06,0
24.6,1678.0,-3.94,3.53,7.18,-0.08,-0.25,-0.05,0
32.55,1689.0,-3.65,3.86,7.19,-0.07,-0.36,-0.09,0
32.55,1700.0,-3.34,3.97,7.4,-0.05,-0.5,-0.19,0
32.03,1711.0,-3.32,3.91,7.58,-0.01,-0.57,-0.3,0
32.03,1722.0,-3.41,3.77,7.65,-0.0,-0.54,-0.39,0
31.5,1733.0,-3.68,3.58,7.67,-0.03,-0.48,-0.44,0
30.98,1744.0,-3.89,3.43,7.76,-0.07,-0.38,-0.43,0
30.98,1755.0,-3.94,3.28,7.99,-0.1,-0.25,-0.39,0
30.45,1766.0,-3.84,3.15,8.21,-0.13,-0.04,-0.34,0
29.93,1776.0,-3.86,3.06,8.23,-0.16,0.2,-0.31,0
29.41,1786.0,-4.01,3.05,8.03,-0.21,0.45,-0.28,0
28.9,1796.0,-4.16,3.14,7.73,-0.28,0.67,-0.26,0
28.36,1806.0,-4.35,3.26,7.55,-0.38,0.86,-0.24,0
29.16,1816.0,-4.59,3.25,7.56,-0.5,1.03,-0.23,0
26.93,1826.0,-4.9,3.09,7.69,-0.6,1.17,-0.21,0
28.64,1836.0,-5.04,2.93,7.96,-0.65,1.27,-0.17,0
26.34,1846.0,-4.95,2.79,8.13,-0.67,1.4,-0.14,0
28.88,1856.0,-4.85,2.67,8.03,-0.67,1.63,-0.13,0
27.52,1866.0,-4.87,2.62,7.76,-0.73,1.91,-0.12,0
37.69,1877.0,-5.0,2.62,7.54,-0.8,2.17,-0.1,0
35.84,1888.0,-5.11,2.69,7.39,-0.83,2.27,-0.11,0
34.91,1899.0,-5.43,2.84,7.51,-0.79,2.21,-0.16,0
33.07,1910.0,-5.95,2.77,7.78,-0.66,2.02,-0.24,0
31.24,1921.0,-6.38,2.37,7.92,-0.47,1.76,-0.29,0
30.72,1932.0,-6.52,2.04,7.8,-0.28,1.59,-0.28,0
31.5,1943.0,-6.81,1.82,7.47,-0.14,1.54,-0.24,0
30.21,1954.0,-7.13,1.87,6.9,-0.04,1.43,-0.17,0
35.38,1965.0,-7.17,2.1,6.29,0.05,1.14,-0.11,0
34.91,1976.0,-6.95,2.36,5.95,0.14,0.73,-0.09,0
34.91,1987.0,-6.69,2.27,5.85,0.23,0.27,-0.1,0
34.91,1998.0,-6.62,2.39,5.92,0.31,-0.13,-0.12,0
35.38,2009.0,-6.59,2.37,6.22,0.38,-0.37,-0.13,0
28.1,2019.0,-6.67,2.29,6.28,0.44,-0.47,-0.14,0
28.1,2029.0,-6.73,2.23,6.18,0.49,-0.5,-0.12,0
26.36,2039.0,-6.7,2.21,5.95,0.5,-0.49,-0.08,0
26.34,2049.0,-6.73,2.26,5.69,0.48,-0.47,-0.04,0
26.36,2059.0,-6.63,2.3,5.47,0.43,-0.45,0.01,0
27.22,2069.0,-6.46,2.22,5.5,0.34,-0.41,0.05,0
27.24,2079.0,-6.27,1.99,5.87,0.22,-0.23,0.11,0
28.1,2089.0,-6.29,1.84,6.35,0.09,0.07,0.2,0
29.41,2099.0,-6.29,2.05,6.66,0.02,0.36,0.27,0
23.43,2109.0,-6.22,2.29,6.77,0.01,0.62,0.3,0
24.31,2119.0,-6.18,2.51,6.54,-0.0,0.84,0.29,0
24.31,2129.0,-6.12,2.84,6.3,-0.02,0.99,0.25,0
26.07,2139.0,-5.85,2.93,6.16,-0.05,1.11,0.21,0
26.07,2149.0,-5.8,2.98,5.96,-0.07,1.2,0.14,0
26.07,2159.0,-5.71,2.91,5.83,-0.1,1.23,0.04,0
28.62,2169.0,-5.88,2.98,5.68,-0.11,1.19,-0.04,0
28.62,2179.0,-6.0,3.08,5.53,-0.1,1.09,-0.13,0
43.24,2190.0,-6.19,3.09,5.48,-0.08,0.91,-0.21,0
43.24,2201.0,-6.48,2.95,5.47,-0.05,0.72,-0.28,0
43.66,2212.0,-6.73,2.82,5.48,-0.02,0.55,-0.31,0
44.05,2223.0,-6.85,2.72,5.5,0.0,0.42,-0.32,0
41.81,2234.0,-6.91,2.71,5.37,0.0,0.33,-0.33,0
42.64,2245.0,-6.98,2.64,5.37,-0.01,0.25,-0.34,0
43.43,2256.0,-7.13,2.56,5.41,-0.02,0.16,-0.33,0
42.02,2267.0,-7.27,2.46,5.52,-0.02,0.04,-0.32,0
42.43,2278.0,-7.35,2.32,5.65,0.01,-0.09,-0.3,0
49.0,2290.0,-7.19,2.28,5.79,0.05,-0.18,-0.27,0
37.0,2301.0,-6.95,2.27,5.93,0.06,-0.15,-0.25,0
49.34,2313.0,-6.81,2.24,5.88,0.04,-0.01,-0.26,0
35.14,2324.0,-6.88,2.23,5.77,0.03,0.08,-0.28,0
49.17,2336.0,-7.12,2.06,5.59,0.01,0.14,-0.3,0
36.29,2347.0,-7.31,2.1,5.64,-0.01,0.19,-0.28,0
9.55,2356.0,-7.42,2.1,5.68,-0.03,0.25,-0.26,0
69.17,2369.0,-7.67,2.07,5.67,-0.04,0.31,-0.22,0
49.0,2381.0,-7.73,2.02,5.63,-0.03,0.3,-0.17,0
55.78,2393.0,-7.68,2.01,5.61,-0.02,0.3,-0.12,0
64.41,2405.0,-7.65,2.03,5.72,-0.01,0.33,-0.08,0
66.55,2418.0,-7.39,2.09,5.92,-0.01,0.49,-0.05,0
48.84,2430.0,-6.76,2.22,5.94,-0.01,0.76,-0.08,0
10.74,2439.0,-6.72,2.4,5.6,-0.03,0.98,-0.15,0
9.86,2448.0,-6.98,2.5,5.25,-0.03,1.04,-0.24,0
9.84,2457.0,-7.16,2.31,5.08,-0.03,1.01,-0.31,0
68.9,2470.0,-7.34,2.06,4.9,-0.03,0.91,-0.37,0
10.16,2479.0,-7.48,2.08,4.89,-0.03,0.85,-0.38,0
9.26,2488.0,-7.63,2.08,4.88,-0.02,0.82,-0.38,0
10.16,2497.0,-7.86,2.1,4.86,-0.0,0.78,-0.38,0
15.31,2507.0,-8.07,1.97,4.85,0.01,0.74,-0.35,0
15.29,2517.0,-8.15,1.92,4.94,0.03,0.73,-0.31,0
35.14,2528.0,-8.19,1.86,4.99,0.05,0.8,-0.26,0
8.67,2537.0,-8.1,1.79,4.8,0.07,0.85,-0.22,0
7.78,2546.0,-7.91,1.79,4.54,0.08,0.89,-0.18,0
7.79,2555.0,-7.68,1.91,4.2,0.08,0.86,-0.16,0
7.76,2564.0,-7.54,2.07,3.99,0.07,0.77,-0.19,0
7.78,2573.0,-7.53,2.09,3.93,0.07,0.65,-0.23,0
7.78,2582.0,-7.62,1.98,3.98,0.07,0.55,-0.28,0
8.66,2591.0,-7.81,1.86,4.1,0.07,0.55,-0.31,0
8.97,2600.0,-7.99,1.71,4.13,0.06,0.6,-0.32,0
8.09,2609.0,-8.09,1.65,3.93,0.06,0.64,-0.31,0
8.07,2618.0,-8.09,1.68,3.8,0.04,0.65,-0.29,0
8.95,2627.0,-8.05,1.69,3.69,0.03,0.63,-0.29,0
7.48,2636.0,-7.92,1.67,3.74,0.02,0.61,-0.3,0
7.47,2645.0,-7.83,1.66,3.74,0.03,0.59,-0.32,0
8.36,2654.0,-7.86,1.64,3.63,0.03,0.57,-0.36,0
6.88,2663.0,-8.01,1.64,3.49,0.03,0.52,-0.39,0
6.88,2672.0,-8.24,1.64,3.5,0.02,0.45,-0.43,0
8.67,2681.0,-8.46,1.56,3.62,-0.01,0.42,-0.45,0
7.17,2690.0,-8.66,1.39,3.78,-0.02,0.46,-0.45,0
8.07,2699.0,-8.87,1.23,3.89,-0.03,0.52,-0.43,0
6.59,2708.0,-9.0,1.14,3.8,-0.01,0.55,-0.39,0
6.6,2717.0,-9.12,1.11,3.68,0.01,0.54,-0.35,0
7.48,2726.0,-9.21,1.1,3.54,0.03,0.49,-0.31,0
7.47,2735.0,-9.26,1.1,3.43,0.04,0.43,-0.28,0
6.88,2744.0,-9.29,1.11,3.46,0.03,0.4,-0.25,0
5.98,2753.0,-9.27,1.03,3.52,0.01,0.39,-0.22,0
5.98,2762.0,-9.2,0.87,3.62,0.0,0.41,-0.19,0
6.0,2771.0,-9.18,0.78,3.67,0.0,0.45,-0.16,0
6.0,2780.0,-9.22,0.84,3.65,0.01,0.47,-0.13,0
6.0,2789.0,-9.29,0.91,3.62,0.03,0.49,-0.11,0
6.0,2798.0,-9.35,0.88,3.52,0.05,0.5,-0.09,0
6.0,2807.0,-9.41,0.84,3.33,0.07,0.49,-0.06,0
6.0,2816.0,-9.4,0.89,3.16,0.09,0.45,-0.02,0
6.0,2825.0,-9.35,0.94,3.1,0.09,0.4,0.02,0
5.98,2834.0,-9.3,0.96,3.15,0.09,0.34,0.05,0
5.98,2843.0,-9.24,0.95,3.21,0.11,0.29,0.08,0
7.48,2852.0,-9.12,0.98,3.2,0.13,0.25,0.1,0
7.47,2861.0,-8.95,1.06,3.13,0.15,0.21,0.12,0
6.59,2870.0,-8.8,1.14,3.04,0.16,0.19,0.12,0
6.59,2879.0,-8.72,1.2,2.94,0.16,0.18,0.1,0
8.36,21042.0,-9.43,0.97,0.98,-0.18,0.03,-0.2,1
8.38,21051.0,-9.47,0.94,1.0,-0.17,0.03,-0.18,1
8.38,21060.0,-9.5,0.92,0.98,-0.17,0.02,-0.16,1
8.36,21069.0,-9.46,0.9,1.07,-0.17,0.0,-0.15,1
8.36,21078.0,-9.46,0.86,1.23,-0.16,0.0,-0.13,1
8.38,21087.0,-9.46,0.86,1.37,-0.15,0.02,-0.12,1
8.36,21096.0,-9.42,0.86,1.45,-0.12,0.04,-0.11,1
8.36,21105.0,-9.32,0.9,1.47,-0.1,0.08,-0.1,1
8.36,21114.0,-9.27,0.91,1.39,-0.07,0.12,-0.1,1
8.38,21123.0,-9.26,0.9,1.3,-0.05,0.13,-0.11,1
9.26,21132.0,-9.28,0.88,1.23,-0.04,0.11,-0.11,1
9.26,21141.0,-9.29,0.87,1.19,-0.02,0.08,-0.1,1
9.26,21150.0,-9.33,0.85,1.18,-0.01,0.07,-0.1,1
8.67,21159.0,-9.4,0.84,1.16,-0.01,0.07,-0.09,1
7.76,21168.0,-9.43,0.84,1.17,-0.01,0.09,-0.08,1
7.76,21177.0,-9.38,0.87,1.13,-0.01,0.12,-0.06,1
7.78,21186.0,-9.28,0.89,1.13,-0.02,0.16,-0.06,1
7.78,21195.0,-9.2,0.88,1.09,-0.02,0.19,-0.08,1
7.78,21204.0,-9.17,0.86,1.05,-0.03,0.21,-0.1,1
7.78,21213.0,-9.15,0.84,1.06,-0.03,0.23,-0.12,1
7.78,21222.0,-9.23,0.8,1.0,-0.02,0.23,-0.14,1
8.67,21231.0,-9.26,0.8,0.89,-0.01,0.21,-0.16,1
8.66,21240.0,-9.23,0.83,0.82,-0.0,0.18,-0.17,1
8.09,21249.0,-9.17,0.84,0.75,0.0,0.16,-0.19,1
8.07,21258.0,-9.16,0.85,0.77,0.01,0.14,-0.21,1
8.09,21267.0,-9.2,0.84,0.74,0.01,0.15,-0.22,1
8.97,21276.0,-9.3,0.76,0.7,-0.01,0.18,-0.23,1
8.38,21285.0,-9.37,0.7,0.62,-0.02,0.2,-0.23,1
7.48,21294.0,-9.45,0.62,0.53,-0.04,0.21,-0.23,1
8.36,21303.0,-9.51,0.57,0.51,-0.05,0.2,-0.23,1
8.38,21312.0,-9.5,0.52,0.58,-0.06,0.18,-0.22,1
8.38,21321.0,-9.46,0.49,0.62,-0.05,0.17,-0.21,1
7.78,21330.0,-9.46,0.48,0.59,-0.04,0.16,-0.21,1
6.9,21339.0,-9.45,0.48,0.55,-0.03,0.16,-0.2,1
6.9,21348.0,-9.33,0.45,0.51,-0.02,0.17,-0.21,1
7.78,21357.0,-9.3,0.46,0.41,-0.03,0.19,-0.22,1
8.07,21366.0,-9.34,0.5,0.35,-0.04,0.2,-0.23,1
7.17,21375.0,-9.38,0.41,0.38,-0.06,0.21,-0.24,1
8.07,21384.0,-9.39,0.4,0.44,-0.07,0.22,-0.24,1
7.48,21393.0,-9.47,0.39,0.48,-0.08,0.22,-0.25,1
7.48,21402.0,-9.57,0.3,0.43,-0.08,0.23,-0.25,1
7.48,21411.0,-9.67,0.23,0.36,-0.09,0.24,-0.24,1
7.48,21420.0,-9.75,0.21,0.34,-0.1,0.23,-0.23,1
7.48,21429.0,-9.8,0.19,0.35,-0.1,0.22,-0.21,1
6.9,21438.0,-9.85,0.2,0.38,-0.1,0.19,-0.18,1
6.88,21447.0,-9.85,0.2,0.43,-0.08,0.16,-0.16,1
6.9,21456.0,-9.83,0.18,0.42,-0.07,0.14,-0.14,1
6.88,21465.0,-9.82,0.19,0.45,-0.06,0.13,-0.12,1
7.78,21474.0,-9.73,0.2,0.45,-0.06,0.13,-0.11,1
7.78,21483.0,-9.68,0.2,0.47,-0.06,0.13,-0.1,1
7.17,21492.0,-9.61,0.18,0.48,-0.05,0.14,-0.1,1
7.17,21501.0,-9.58,0.19,0.43,-0.04,0.16,-0.1,1
7.19,21510.0,-9.57,0.21,0.42,-0.05,0.19,-0.1,1
7.19,21519.0,-9.59,0.18,0.4,-0.05,0.21,-0.11,1
7.17,21528.0,-9.66,0.19,0.39,-0.05,0.22,-0.11,1
8.07,21537.0,-9.69,0.17,0.42,-0.05,0.22,-0.1,1
8.07,21546.0,-9.67,0.17,0.39,-0.04,0.2,-0.1,1
6.6,21555.0,-9.56,0.18,0.48,-0.02,0.18,-0.1,1
6.59,21564.0,-9.46,0.17,0.53,0.0,0.18,-0.11,1
6.6,21573.0,-9.42,0.15,0.49,0.03,0.17,-0.12,1
6.59,21582.0,-9.42,0.15,0.45,0.05,0.16,-0.14,1
6.59,21591.0,-9.52,0.13,0.35,0.08,0.14,-0.15,1
6.6,21600.0,-9.63,0.09,0.22,0.1,0.1,-0.15,1
6.59,21609.0,-9.7,0.07,0.15,0.1,0.07,-0.14,1
6.59,21618.0,-9.7,0.05,0.14,0.1,0.06,-0.12,1
7.47,21627.0,-9.68,0.03,0.11,0.11,0.06,-0.11,1
7.48,21636.0,-9.67,0.04,0.13,0.1,0.06,-0.1,1
7.48,21645.0,-9.56,0.04,0.16,0.1,0.07,-0.1,1
6.9,21654.0,-9.49,0.01,0.16,0.1,0.08,-0.11,1
6.9,21663.0,-9.49,0.0,0.14,0.11,0.07,-0.11,1
6.0,21672.0,-9.51,0.01,0.11,0.12,0.06,-0.12,1
5.98,21681.0,-9.51,-0.0,0.2,0.13,0.04,-0.12,1
5.98,21690.0,-9.46,0.01,0.25,0.14,0.05,-0.13,1
5.98,21699.0,-9.42,0.02,0.24,0.15,0.06,-0.14,1
5.98,21708.0,-9.5,-0.0,0.22,0.16,0.07,-0.14,1
6.0,21717.0,-9.56,-0.03,0.16,0.17,0.07,-0.14,1
6.88,21726.0,-9.62,-0.06,0.09,0.19,0.04,-0.14,1
6.9,21735.0,-9.66,-0.08,0.05,0.2,0.01,-0.12,1
6.9,21744.0,-9.63,-0.12,0.01,0.21,-0.01,-0.12,1
6.88,21753.0,-9.64,-0.15,-0.0,0.21,-0.01,-0.11,1
7.19,21762.0,-9.62,-0.14,-0.01,0.2,-0.01,-0.1,1
6.29,21771.0,-9.6,-0.12,0.02,0.19,-0.01,-0.09,1
6.29,21780.0,-9.61,-0.14,0.06,0.19,-0.02,-0.09,1
6.29,21789.0,-9.56,-0.12,0.15,0.19,-0.03,-0.08,1
6.29,21798.0,-9.5,-0.16,0.31,0.2,-0.02,-0.08,1
6.29,21807.0,-9.51,-0.16,0.35,0.23,0.01,-0.08,1
6.31,21816.0,-9.55,-0.11,0.26,0.24,0.03,-0.07,1
7.19,21825.0,-9.5,-0.15,0.15,0.25,0.05,-0.07,1
7.17,21834.0,-9.51,-0.17,0.05,0.25,0.04,-0.07,1
7.19,21843.0,-9.52,-0.15,-0.01,0.25,0.03,-0.07,1
6.59,21852.0,-9.55,-0.18,-0.07,0.24,0.02,-0.08,1
6.59,21861.0,-9.65,-0.21,-0.12,0.22,0.02,-0.08,1
6.59,21870.0,-9.68,-0.2,-0.14,0.2,0.03,-0.07,1
6.59,21879.0,-9.69,-0.24,-0.15,0.18,0.04,-0.06,1
5.71,21888.0,-9.83,-0.28,-0.21,0.16,0.06,-0.05,1
5.69,21897.0,-9.89,-0.31,-0.2,0.14,0.06,-0.02,1
5.69,21906.0,-9.87,-0.35,-0.09,0.13,0.04,0.0,1
5.71,21915.0,-9.81,-0.34,-0.03,0.13,0.03,0.03,1
5.69,21924.0,-9.77,-0.32,-0.03,0.13,0.03,0.04,1
5.71,21933.0,-9.71,-0.3,-0.03,0.13,0.03,0.06,1
6.6,21942.0,-9.62,-0.28,-0.06,0.13,0.04,0.06,1
6.59,21951.0,-9.57,-0.26,-0.12,0.12,0.05,0.06,1
6.59,21960.0,-9.51,-0.23,-0.13,0.12,0.05,0.05,1
6.59,21969.0,-9.43,-0.2,-0.14,0.11,0.05,0.03,1
6.6,21978.0,-9.45,-0.17,-0.15,0.11,0.04,0.02,1
6.6,21987.0,-9.51,-0.16,-0.14,0.11,0.04,0.01,1
6.6,21996.0,-9.62,-0.15,-0.23,0.1,0.04,0.02,1
6.59,22005.0,-9.64,-0.15,-0.27,0.09,0.05,0.03,1
6.6,22014.0,-9.61,-0.15,-0.26,0.08,0.05,0.04,1
6.6,22023.0,-9.6,-0.17,-0.24,0.07,0.05,0.04,1
7.19,22032.0,-9.54,-0.19,-0.25,0.06,0.05,0.04,1
7.19,22041.0,-9.45,-0.17,-0.23,0.06,0.05,0.03,1
7.17,22050.0,-9.36,-0.13,-0.24,0.06,0.04,0.03,1
7.17,22059.0,-9.36,-0.11,-0.24,0.06,0.05,0.02,1
7.19,22068.0,-9.36,-0.06,-0.24,0.05,0.05,0.0,1
7.17,22077.0,-9.34,-0.04,-0.25,0.04,0.04,-0.0,1
6.59,22086.0,-9.33,-0.02,-0.25,0.04,0.03,-0.01,1
6.59,22095.0,-9.28,-0.03,-0.22,0.05,0.02,-0.03,1
6.6,22104.0,-9.29,-0.03,-0.16,0.05,0.01,-0.04,1
5.71,22113.0,-9.24,-0.06,-0.1,0.06,-0.0,-0.06,1
5.71,22122.0,-9.26,-0.08,-0.04,0.07,-0.01,-0.08,1
5.71,22131.0,-9.34,-0.1,-0.07,0.08,-0.02,-0.1,1
