DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
30.07,1315646.0,-3.88,3.75,-9.94,0.32,0.49,-0.13,0
31.14,1315657.0,-3.56,3.62,-9.84,0.3,0.56,-0.18,0
32.17,1315668.0,-3.24,3.48,-9.9,0.3,0.72,-0.21,0
31.91,1315679.0,-3.11,3.28,-9.78,0.34,0.99,-0.21,0
33.5,1315690.0,-3.27,3.37,-9.78,0.42,1.29,-0.19,0
34.55,1315701.0,-3.68,3.44,-9.83,0.5,1.52,-0.17,0
34.81,1315712.0,-4.15,3.5,-9.75,0.56,1.61,-0.19,0
35.07,1315723.0,-4.19,3.79,-9.96,0.59,1.56,-0.25,0
35.78,1315734.0,-3.79,3.89,-10.15,0.58,1.47,-0.35,0
36.95,1315745.0,-3.04,3.8,-10.19,0.58,1.47,-0.45,0
36.95,1315756.0,-2.0,3.74,-10.56,0.6,1.69,-0.46,0
37.62,1315767.0,-1.85,3.47,-10.63,0.64,2.11,-0.39,0
39.74,1315778.0,-2.69,3.56,-10.67,0.71,2.43,-0.3,0
39.26,1315789.0,-2.96,3.68,-10.98,0.75,2.55,-0.25,0
40.19,1315800.0,-2.94,3.61,-11.07,0.76,2.55,-0.27,0
42.84,1315811.0,-2.83,3.62,-11.08,0.78,2.47,-0.31,0
42.43,1315822.0,-2.25,3.68,-11.36,0.8,2.41,-0.35,0
42.83,1315833.0,-0.79,3.94,-12.08,0.79,2.52,-0.35,0
44.26,1315844.0,1.08,3.82,-12.62,0.76,2.96,-0.31,0
45.26,1315855.0,1.23,3.59,-12.67,0.77,3.65,-0.18,0
46.28,1315866.0,0.17,3.58,-12.53,0.79,4.21,-0.04,0
47.31,1315878.0,-1.14,3.54,-12.42,0.79,4.28,-0.04,0
48.88,1315890.0,-0.02,3.63,-12.49,0.77,4.0,-0.19,0
49.57,1315902.0,1.06,3.48,-12.23,0.79,3.91,-0.36,0
51.31,1315914.0,0.91,3.1,-11.86,0.88,3.89,-0.41,0
52.5,1315926.0,2.14,3.26,-12.24,0.92,3.94,-0.37,0
54.22,1315938.0,2.11,2.99,-11.88,0.92,4.15,-0.24,0
56.47,1315950.0,1.15,2.29,-11.05,0.95,4.22,-0.02,0
56.76,1315961.0,1.26,1.93,-10.49,0.99,4.13,0.16,0
61.6,1315973.0,1.76,2.29,-10.14,1.01,3.86,0.26,0
69.0,1315986.0,3.74,2.6,-10.01,0.98,3.62,0.29,0
63.0,1315998.0,4.28,2.44,-9.88,0.97,3.7,0.42,0
77.84,1316011.0,3.78,1.85,-9.51,0.95,3.76,0.58,0
63.72,1316023.0,4.23,1.74,-9.17,0.96,3.68,0.7,0
62.45,1316035.0,4.73,1.67,-8.78,0.99,3.6,0.78,0
59.74,1316047.0,5.26,1.73,-8.58,1.0,3.54,0.83,0
60.74,1316059.0,6.49,1.96,-8.43,0.95,3.52,0.82,0
55.9,1316071.0,6.34,1.99,-8.01,0.88,3.52,0.83,0
53.9,1316083.0,6.43,1.33,-7.23,0.77,3.4,0.9,0
55.62,1316095.0,6.87,1.2,-6.78,0.7,3.34,1.02,0
52.86,1316107.0,7.54,1.4,-6.66,0.65,3.46,1.16,0
55.47,1316119.0,8.63,1.91,-6.68,0.49,3.64,1.32,0
37.64,1316130.0,9.22,2.02,-6.59,0.32,3.88,1.46,0
28.5,1316140.0,8.82,1.46,-6.25,0.21,4.19,1.59,0
35.09,1316151.0,8.32,1.03,-5.91,0.16,4.43,1.68,0
32.19,1316162.0,8.41,0.92,-5.6,0.12,4.49,1.64,0
28.78,1316172.0,8.4,0.37,-4.96,0.13,4.5,1.56,0
34.81,1316183.0,7.56,0.04,-4.02,0.18,4.49,1.47,0
32.45,1316194.0,7.17,0.05,-2.85,0.13,3.96,1.32,0
35.31,1316205.0,7.3,-0.1,-2.26,0.03,3.46,1.32,0
34.83,1316216.0,6.63,-0.05,-2.1,-0.09,3.02,1.46,0
38.12,1316227.0,8.95,-0.02,-2.84,-0.14,2.83,1.65,0
37.88,1316238.0,9.67,-0.23,-2.06,-0.24,3.01,1.9,0
36.48,1316249.0,9.32,-0.92,-1.68,-0.31,3.49,2.2,0
38.59,1316260.0,8.21,-1.83,-1.12,-0.33,3.91,2.37,0
71.5,1316273.0,7.08,-2.53,-0.52,-0.3,3.91,2.21,0
41.83,1316284.0,5.94,-3.2,0.16,-0.26,3.53,1.85,0
42.24,1316295.0,4.84,-3.72,0.66,-0.23,2.97,1.52,0
71.97,1316308.0,5.18,-3.58,0.99,-0.27,2.26,1.22,0
71.86,1316321.0,5.32,-3.55,1.1,-0.36,1.71,1.09,0
70.97,1316334.0,7.31,-3.18,0.51,-0.47,1.64,1.21,0
67.02,1316347.0,8.52,-3.13,0.14,-0.59,2.07,1.38,0
72.22,1316360.0,7.86,-4.12,0.46,-0.62,2.53,1.43,0
71.31,1316373.0,6.79,-5.0,0.75,-0.56,2.67,1.31,0
74.31,1316386.0,6.0,-5.34,1.06,-0.47,2.49,1.02,0
73.97,1316400.0,6.0,-5.29,1.07,-0.4,2.14,0.72,0
79.57,1316414.0,7.45,-5.0,0.89,-0.36,2.2,0.63,0
79.14,1316428.0,8.03,-4.86,0.82,-0.37,2.67,0.65,0
224.66,1316450.0,5.36,-5.34,1.93,-0.39,2.93,0.54,0
222.93,1316471.0,5.63,-5.22,2.47,-0.32,2.04,0.08,0
222.09,1316493.0,8.14,-4.97,2.1,-0.3,1.95,0.02,0
221.72,1316516.0,8.43,-4.89,2.15,-0.33,2.65,0.17,0
202.55,1316537.0,6.36,-5.09,3.12,-0.3,2.51,-0.01,0
200.1,1316557.0,6.73,-4.9,3.74,-0.23,2.06,-0.09,0
199.43,1316577.0,6.36,-4.93,3.93,-0.26,1.78,0.1,0
198.81,1316597.0,6.32,-4.9,3.84,-0.29,1.43,0.14,0
198.19,1316617.0,7.94,-4.69,3.72,-0.28,1.38,0.11,0
196.72,1316637.0,7.17,-4.69,3.97,-0.33,1.71,0.16,0
195.64,1316658.0,4.73,-5.37,4.69,-0.37,1.22,0.01,0
194.64,1316678.0,6.06,-5.14,4.32,-0.38,0.62,-0.07,0
194.1,1316698.0,6.01,-5.49,4.22,-0.42,0.52,0.04,0
193.59,1316718.0,5.8,-5.78,4.1,-0.4,0.37,0.05,0
193.19,1316738.0,5.75,-6.09,4.08,-0.3,0.29,0.02,0
193.21,1316758.0,4.82,-6.25,4.39,-0.19,0.14,0.05,0
193.31,1316778.0,3.91,-6.38,4.49,-0.12,-0.46,-0.08,0
192.66,1316798.0,4.83,-6.08,3.95,-0.11,-0.91,-0.18,0
192.95,1316818.0,5.36,-5.72,3.34,-0.17,-0.91,-0.37,0
192.91,1316838.0,3.58,-6.24,3.23,-0.17,-1.26,-0.7,0
195.28,1316858.0,3.55,-6.25,2.9,0.01,-2.15,-1.29,0
212.74,1316879.0,7.09,-4.53,1.71,0.24,-2.66,-2.04,0
213.38,1316900.0,8.54,-3.55,1.59,0.31,-1.97,-2.43,0
214.47,1316921.0,7.58,-4.3,1.96,0.21,-1.2,-2.41,0
215.66,1316942.0,6.05,-5.15,2.55,0.28,-1.09,-2.57,0
216.93,1316963.0,10.5,-4.62,5.68,0.3,-0.28,-2.0,0
218.03,1316984.0,12.17,-2.15,5.86,-0.2,1.47,-0.75,0
217.83,1317005.0,5.55,-0.75,7.04,-1.09,1.08,-0.99,0
218.36,1317026.0,7.98,-1.93,4.9,-1.85,-1.02,-1.76,0
217.91,1317047.0,7.95,-2.27,3.72,-1.87,-1.23,-1.66,0
218.0,1317068.0,10.0,-2.54,3.17,-1.27,-0.79,-0.79,0
217.98,1317089.0,10.68,-3.05,4.59,-0.59,-0.73,-0.45,0
81.19,1317102.0,10.49,-2.04,4.21,-0.21,-0.78,-0.34,0
78.47,1317115.0,9.42,-0.46,3.45,-0.03,-0.82,-0.09,0
78.31,1317128.0,9.43,-0.34,3.39,-0.03,-0.91,0.23,0
77.74,1317141.0,10.26,-0.63,2.65,-0.16,-0.93,0.42,0
78.12,1317154.0,10.85,-1.15,1.78,-0.35,-0.87,0.37,0
77.03,1317167.0,10.87,-1.92,1.79,-0.5,-0.76,0.17,0
77.38,1317180.0,11.51,-2.68,1.59,-0.54,-0.61,-0.11,0
63.45,1317192.0,11.11,-3.31,1.93,-0.5,-0.5,-0.47,0
76.31,1317205.0,10.62,-3.21,2.08,-0.42,-0.44,-0.8,0
76.12,1317218.0,10.27,-3.17,1.71,-0.39,-0.4,-1.07,0
76.4,1317231.0,10.69,-3.22,1.55,-0.35,-0.34,-1.35,0
75.4,1317244.0,10.68,-2.62,1.38,-0.32,-0.13,-1.49,0
75.31,1317257.0,9.59,-2.41,1.64,-0.33,-0.04,-1.59,0
76.05,1317270.0,8.44,-2.23,1.81,-0.34,-0.11,-1.53,0
76.31,1317283.0,8.61,-2.28,1.6,-0.37,-0.23,-1.38,0
74.86,1317296.0,9.47,-2.26,1.58,-0.37,-0.31,-1.29,0
74.69,1317309.0,9.93,-1.67,1.28,-0.34,-0.31,-1.21,0
74.59,1317322.0,9.62,-1.18,1.03,-0.31,-0.19,-0.98,0
74.5,1317335.0,9.4,-1.61,1.12,-0.26,-0.15,-0.7,0
74.4,1317348.0,9.53,-1.83,1.01,-0.18,-0.14,-0.46,0
74.78,1317361.0,9.87,-2.0,1.13,-0.07,-0.11,-0.26,0
75.14,1317374.0,9.93,-1.92,0.94,0.08,-0.06,-0.13,0
75.12,1317387.0,9.92,-1.65,0.93,0.17,-0.01,-0.07,0
75.03,1317400.0,9.75,-0.92,1.04,0.22,-0.0,-0.07,0
75.05,1317413.0,9.8,-0.39,1.09,0.21,0.0,-0.07,0
74.59,1317426.0,10.17,-0.04,1.02,0.09,0.02,-0.1,0
74.05,1317439.0,10.21,-0.45,1.48,-0.03,0.0,-0.2,0
74.02,1317453.0,9.62,-0.89,2.38,-0.05,-0.11,-0.34,0
73.97,1317467.0,9.73,-0.97,1.09,0.03,-0.21,-0.4,0
73.95,1317480.0,10.06,-1.24,0.5,0.07,-0.23,-0.45,0
73.93,1317493.0,10.1,-1.33,0.81,0.16,-0.19,-0.43,0
73.97,1317506.0,10.51,-0.99,1.19,0.25,-0.13,-0.36,0
74.05,1317519.0,10.5,-0.26,1.45,0.27,-0.11,-0.33,0
74.4,1317532.0,10.31,0.15,1.31,0.19,-0.12,-0.26,0
74.4,1317545.0,10.28,0.03,1.4,0.1,-0.2,-0.21,0
74.84,1317558.0,10.32,0.27,0.48,-0.03,-0.24,-0.16,0
74.41,1317571.0,9.83,-0.61,1.23,-0.11,-0.19,-0.02,0
74.03,1317584.0,9.7,-1.11,1.42,-0.06,-0.2,0.1,0
74.41,1317597.0,9.51,-1.2,1.37,0.02,-0.2,0.21,0
74.07,1317610.0,9.73,-1.22,1.51,0.15,-0.24,0.27,0
55.78,1317622.0,10.41,-0.7,1.61,0.26,-0.23,0.28,0
74.97,1317635.0,10.5,-0.23,1.28,0.29,-0.15,0.24,0
74.14,1317648.0,10.12,0.21,0.82,0.2,-0.08,0.18,0
74.5,1317661.0,9.51,0.09,1.06,0.08,-0.06,0.12,0
74.14,1317674.0,9.26,-0.37,1.37,-0.01,-0.05,0.13,0
74.14,1317687.0,9.09,-0.84,1.84,-0.03,-0.1,0.11,0
73.69,1317700.0,9.35,-1.17,1.6,-0.01,-0.16,0.0,0
74.59,1317712.0,9.36,-0.96,1.12,0.01,-0.2,-0.11,0
74.6,1317724.0,9.36,-0.86,0.92,0.03,-0.17,-0.18,0
74.52,1317737.0,9.51,-0.65,1.27,0.06,-0.12,-0.19,0
74.59,1317750.0,9.7,-0.46,1.48,0.1,-0.11,-0.19,0
55.74,1317762.0,9.56,-0.58,1.37,0.09,-0.08,-0.19,0
59.17,1317774.0,9.89,-0.4,1.2,0.02,-0.09,-0.19,0
55.76,1317786.0,10.2,-0.81,1.21,-0.02,-0.12,-0.27,0
74.95,1317799.0,9.77,-0.61,1.1,-0.05,-0.06,-0.3,0
74.48,1317812.0,9.04,-0.38,1.29,-0.08,-0.05,-0.25,0
56.05,1317824.0,9.85,-1.04,1.64,-0.14,-0.14,-0.22,0
74.41,1317837.0,9.97,-1.19,1.73,-0.15,-0.19,-0.29,0
65.59,1317850.0,10.0,-1.36,1.51,-0.11,-0.22,-0.38,0
72.95,1317863.0,9.37,-1.22,1.48,-0.02,-0.29,-0.48,0
73.4,1317876.0,10.35,-1.18,0.97,0.06,-0.3,-0.49,0
73.76,1317889.0,10.45,-1.24,1.36,0.19,-0.27,-0.52,0
73.67,1317902.0,11.65,0.23,0.38,0.25,-0.22,-0.62,1
73.69,1317934.0,11.1,0.82,0.21,0.0,0.02,-0.79,1
73.59,1317948.0,10.99,0.61,0.68,-0.05,0.09,-0.66,1
73.6,1317962.0,10.41,0.28,1.27,0.0,0.05,-0.57,1
55.47,1317973.0,10.16,-0.06,1.19,0.07,-0.0,-0.48,1
73.5,1317983.0,10.02,0.38,0.66,0.13,-0.03,-0.37,1
74.31,1317993.0,10.65,0.88,0.6,0.14,0.06,-0.23,1
55.91,1318003.0,10.98,0.93,0.99,0.12,0.11,-0.19,1
73.95,1318013.0,10.61,0.92,1.09,0.09,0.1,-0.18,1
73.95,1318661.0,8.75,-1.1,2.35,0.51,-0.39,-0.6,1
74.69,1318698.0,9.19,-2.11,1.93,0.35,-0.34,-0.35,1
74.95,1318710.0,9.29,-2.39,1.89,0.38,-0.3,-0.32,1
73.67,1318723.0,9.42,-2.49,2.06,0.44,-0.25,-0.31,1
74.59,1318734.0,9.56,-1.98,1.88,0.48,-0.24,-0.37,1
75.05,1318748.0,10.21,-1.11,1.75,0.41,-0.18,-0.46,1
74.12,1318759.0,10.06,-0.61,2.37,0.31,-0.14,-0.52,1
74.14,1318773.0,10.57,0.01,2.37,0.19,-0.13,-0.57,1
74.16,1318784.0,10.44,-1.21,3.14,0.15,-0.17,-0.65,1
74.12,1318798.0,9.4,-1.68,2.67,0.25,-0.26,-0.7,1
73.69,1318809.0,8.93,-1.33,1.47,0.32,-0.29,-0.61,1
55.9,1318822.0,8.81,-1.57,1.5,0.35,-0.3,-0.46,1
74.57,1318834.0,9.17,-2.12,2.2,0.43,-0.36,-0.33,1
75.05,1318848.0,9.48,-2.18,2.22,0.57,-0.38,-0.23,1
74.21,1318860.0,9.47,-1.85,2.07,0.68,-0.35,-0.14,1
74.31,1318873.0,9.38,-1.54,2.18,0.73,-0.35,-0.09,1
75.21,1318885.0,9.3,-1.17,2.14,0.77,-0.38,-0.05,1
74.84,1318898.0,9.31,-1.01,2.1,0.79,-0.42,-0.01,1
68.02,1318910.0,9.51,-0.94,2.28,0.85,-0.44,0.04,1
71.69,1318921.0,9.66,-0.74,2.29,0.91,-0.44,0.09,1
74.22,1318932.0,9.75,-0.47,2.18,0.94,-0.44,0.11,1
75.5,1318943.0,9.92,-0.22,2.0,0.94,-0.45,0.1,1
77.4,1318954.0,10.19,0.04,1.89,0.91,-0.46,0.07,1
75.21,1318965.0,10.42,0.34,1.82,0.87,-0.45,0.04,1
57.33,1318977.0,10.49,0.7,1.77,0.82,-0.42,0.01,1
56.05,1318986.0,10.48,0.97,1.64,0.76,-0.41,-0.0,1
74.59,1318999.0,10.47,1.14,1.44,0.65,-0.39,-0.01,1
70.95,1319014.0,10.57,1.01,1.44,0.52,-0.37,-0.01,1
75.59,1319029.0,10.68,0.71,1.55,0.46,-0.33,-0.01,1
76.47,1319041.0,10.61,0.6,1.7,0.47,-0.29,-0.01,1
76.12,1319052.0,10.39,0.61,1.85,0.5,-0.27,0.02,1
60.45,1319064.0,10.03,0.71,1.8,0.53,-0.26,0.1,1
75.84,1319078.0,9.94,0.77,1.59,0.52,-0.28,0.19,1
76.31,1319088.0,10.06,0.75,1.54,0.51,-0.3,0.26,1
50.79,1319097.0,10.19,0.69,1.53,0.49,-0.31,0.3,1
76.4,1319109.0,10.43,0.59,1.52,0.48,-0.31,0.33,1
76.48,1319123.0,10.61,0.59,1.44,0.47,-0.3,0.32,1
76.12,1319133.0,10.59,0.57,1.32,0.45,-0.28,0.3,1
55.76,1319143.0,10.6,0.43,1.32,0.42,-0.26,0.28,1
76.22,1319154.0,10.6,0.31,1.36,0.39,-0.23,0.24,1
75.97,1319166.0,10.56,0.28,1.35,0.38,-0.2,0.21,1
75.84,1319177.0,10.43,0.34,1.35,0.36,-0.16,0.17,1
76.4,1319190.0,10.07,0.39,1.49,0.34,-0.13,0.16,1
75.59,1319203.0,9.72,0.44,1.57,0.31,-0.14,0.17,1
76.03,1319213.0,9.59,0.43,1.56,0.28,-0.16,0.19,1
56.62,1319225.0,9.59,0.29,1.48,0.25,-0.18,0.22,1
56.33,1319238.0,9.69,0.03,1.31,0.21,-0.21,0.23,1
75.67,1319251.0,9.69,-0.32,1.2,0.19,-0.21,0.23,1
76.55,1319263.0,9.64,-0.66,1.14,0.18,-0.23,0.2,1
77.48,1319273.0,9.61,-0.92,1.09,0.19,-0.23,0.19,1
76.66,1319284.0,9.48,-1.17,0.88,0.2,-0.25,0.17,1
76.31,1319295.0,9.36,-1.47,0.67,0.21,-0.27,0.15,1
75.97,1319308.0,9.24,-1.8,0.64,0.24,-0.3,0.12,1
75.95,1319318.0,9.02,-1.87,0.54,0.28,-0.33,0.09,1
76.41,1319328.0,8.6,-1.98,0.45,0.3,-0.4,0.07,1
70.14,1319339.0,7.78,-2.07,0.27,0.28,-0.54,0.06,1
68.88,1319353.0,7.07,-2.35,-0.01,0.19,-0.78,0.09,1
69.79,1319363.0,6.42,-2.67,-0.2,0.08,-1.04,0.12,1
68.43,1319373.0,6.53,-3.42,-0.2,-0.03,-1.3,0.17,1
69.34,1319383.0,6.98,-4.13,0.01,-0.09,-1.5,0.17,1
67.74,1319393.0,6.52,-4.04,0.05,-0.13,-1.72,0.1,1
67.72,1319403.0,5.62,-3.29,-0.28,-0.2,-2.07,-0.03,1
66.88,1319413.0,5.65,-2.86,-0.75,-0.35,-2.45,-0.15,1
66.88,1319423.0,6.15,-2.72,-1.4,-0.53,-2.76,-0.26,1
42.84,1319431.0,6.22,-2.45,-2.19,-0.71,-3.02,-0.39,1
67.43,1319441.0,6.16,-2.72,-2.98,-0.93,-3.31,-0.5,1
39.5,1319452.0,5.89,-3.23,-3.39,-1.15,-3.55,-0.5,1
38.34,1319460.0,6.05,-3.53,-3.25,-1.26,-3.64,-0.38,1
37.17,1319469.0,6.75,-3.93,-3.37,-1.33,-3.64,-0.14,1
43.24,1319481.0,7.5,-4.64,-4.23,-1.33,-3.52,0.12,1
56.05,1319493.0,7.47,-5.15,-4.82,-1.27,-3.31,0.31,1
36.95,1319502.0,6.31,-5.41,-4.37,-1.15,-3.27,0.37,1
22.67,1319509.0,5.25,-5.38,-3.44,-0.97,-3.36,0.39,1
29.29,1319517.0,4.35,-5.22,-2.08,-0.66,-3.57,0.42,1
23.26,1319524.0,3.81,-4.93,-1.04,-0.3,-3.83,0.44,1
22.97,1319532.0,3.36,-4.4,-0.48,0.16,-4.2,0.49,1
24.43,1319540.0,3.4,-3.71,-1.17,0.61,-4.52,0.61,1
22.97,1319550.0,3.81,-2.44,-2.56,1.01,-4.69,0.86,1
23.26,1319560.0,3.64,-0.78,-3.62,1.17,-4.8,1.07,1
23.55,1319568.0,3.18,0.65,-5.6,1.12,-5.01,1.15,1
24.72,1319576.0,3.69,1.72,-8.58,0.9,-5.22,1.18,1
26.19,1319584.0,5.71,2.01,-10.8,0.58,-5.24,1.2,1
26.78,1319593.0,8.89,1.68,-11.39,0.23,-4.99,1.14,1
25.6,1319600.0,10.87,1.43,-10.83,0.02,-4.64,1.01,1
25.9,1319608.0,11.57,1.58,-10.09,-0.14,-4.26,0.71,1
28.24,1319617.0,10.08,2.33,-9.19,-0.28,-3.93,0.33,1
27.36,1319627.0,7.25,3.24,-7.97,-0.44,-3.79,0.0,1
29.02,1319637.0,5.35,3.92,-7.02,-0.62,-3.88,-0.14,1
29.29,1319645.0,4.94,4.48,-7.79,-0.81,-3.95,-0.09,1
28.78,1319653.0,5.68,4.82,-10.0,-1.13,-3.94,0.0,1
53.21,1319665.0,7.18,4.52,-11.79,-1.49,-3.85,-0.02,1
61.88,1319675.0,7.94,3.69,-11.25,-1.76,-3.65,-0.18,1
55.29,1319685.0,7.66,2.91,-9.08,-1.78,-3.48,-0.39,1
55.76,1319695.0,6.38,3.05,-7.85,-1.58,-3.4,-0.53,1
63.6,1319705.0,4.83,3.53,-8.33,-1.31,-3.49,-0.52,1
73.41,1319716.0,3.9,3.91,-9.29,-1.17,-3.57,-0.34,1
62.47,1319728.0,3.54,4.33,-10.13,-1.12,-3.61,-0.03,1
65.02,1319738.0,3.58,4.66,-10.34,-1.15,-3.63,0.16,1
56.05,1319747.0,3.58,4.94,-10.64,-1.23,-3.68,0.23,1
