GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
84457,0.81,-0.11,9.40,0.02,-0.01,0.01,4
84465,0.81,-0.10,9.45,0.02,-0.00,0.00,4
84475,0.76,-0.11,9.47,0.02,-0.01,0.00,4
84484,0.71,-0.10,9.50,0.03,-0.01,0.00,4
84494,0.74,-0.08,9.51,0.02,-0.02,0.00,4
84504,0.74,-0.07,9.45,0.02,-0.03,0.00,4
84514,0.80,-0.06,9.38,0.02,-0.03,-0.00,4
84522,0.78,-0.01,9.42,0.01,-0.03,-0.00,4
84532,0.79,-0.03,9.47,0.02,-0.03,-0.00,4
84540,0.83,-0.06,9.44,0.02,-0.02,-0.00,4
84550,0.86,-0.08,9.42,0.02,-0.02,-0.00,4
84559,0.84,-0.08,9.43,0.03,-0.02,0.00,4
84568,0.78,-0.10,9.44,0.03,-0.01,-0.00,4
84578,0.78,-0.12,9.43,0.03,-0.00,-0.00,4
84588,0.74,-0.14,9.42,0.03,-0.01,-0.00,4
84597,0.78,-0.13,9.39,0.03,-0.02,-0.01,4
84605,0.80,-0.15,9.37,0.02,-0.02,-0.01,4
84615,0.79,-0.16,9.38,0.02,-0.02,-0.01,4
84623,0.76,-0.15,9.39,0.02,-0.03,-0.00,4
84633,0.74,-0.16,9.48,0.02,-0.03,-0.00,4
84643,0.71,-0.13,9.55,0.03,-0.03,0.00,4
84653,0.77,-0.12,9.50,0.04,-0.03,0.01,4
84663,0.78,-0.11,9.39,0.03,-0.03,0.01,4
84672,0.83,-0.08,9.36,0.03,-0.02,0.00,4
84680,0.86,-0.10,9.33,0.02,-0.02,0.00,4
84690,0.83,-0.09,9.33,0.02,-0.01,0.00,4
84698,0.81,-0.08,9.37,0.02,-0.02,0.00,4
84708,0.82,-0.08,9.46,0.01,-0.02,-0.00,4
84718,0.79,-0.06,9.48,0.02,-0.01,-0.01,4
84728,0.82,-0.06,9.50,0.02,-0.01,-0.01,4
84738,0.80,-0.06,9.43,0.03,0.00,-0.01,4
84747,0.80,-0.06,9.42,0.04,0.01,-0.00,4
84755,0.82,-0.08,9.41,0.04,0.02,-0.00,4
84765,0.82,-0.11,9.40,0.05,0.03,0.00,4
84774,0.78,-0.14,9.38,0.05,0.04,0.01,4
84783,0.73,-0.17,9.36,0.05,0.05,0.02,4
84793,0.71,-0.17,9.43,0.04,0.03,0.02,4
84803,0.66,-0.17,9.51,0.03,-0.01,0.01,4
84813,0.59,-0.14,9.67,0.02,-0.02,0.00,4
84821,0.59,-0.12,9.72,0.02,-0.03,-0.01,4
84831,0.70,-0.09,9.52,0.02,-0.05,-0.01,4
84841,0.79,-0.09,9.39,0.02,-0.05,-0.01,4
84851,0.90,-0.08,9.28,0.02,-0.04,-0.01,4
84861,0.92,-0.08,9.22,0.02,-0.02,-0.00,4
84871,0.93,-0.05,9.26,0.02,-0.01,0.00,4
84881,0.90,-0.07,9.30,0.02,0.01,0.00,4
84891,0.83,-0.09,9.35,0.03,0.01,0.01,4
84901,0.72,-0.06,9.44,0.03,0.01,0.01,4
84911,0.69,-0.05,9.53,0.03,0.00,0.00,4
84921,0.64,-0.03,9.62,0.03,-0.01,0.00,4
84931,0.63,-0.04,9.61,0.03,-0.02,-0.00,4
84941,0.70,-0.07,9.53,0.03,-0.03,-0.01,4
84951,0.75,-0.11,9.43,0.03,-0.03,-0.01,4
84961,0.74,-0.12,9.33,0.02,-0.04,-0.00,4
84972,0.72,-0.15,9.37,0.03,-0.03,0.00,4
