DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
90285,3,90288,0.04,-0.07,2.66,0.02,-0.02,-0.00,0
90296,3,90299,0.15,-0.13,7.85,0.02,-0.02,0.00,0
90307,7,90310,0.17,-0.18,9.09,0.02,-0.02,-0.00,0
90318,9,90321,0.16,-0.20,9.37,0.02,-0.02,-0.00,0
90330,2,90333,0.17,-0.20,9.45,0.02,-0.02,-0.00,0
90341,6,90343,0.17,-0.22,9.45,0.02,-0.02,-0.00,0
90352,7,90355,0.17,-0.19,9.46,0.02,-0.02,-0.00,0
90363,9,90366,0.16,-0.17,9.45,0.02,-0.02,-0.00,0
90375,2,90378,0.14,-0.18,9.46,0.02,-0.02,0.00,0
90386,9,90388,0.17,-0.18,9.44,0.02,-0.02,-0.00,0
90398,6,90401,0.19,-0.19,9.42,0.02,-0.02,0.00,0
90409,21,90412,0.16,-0.20,9.45,0.02,-0.02,-0.00,0
90422,0,91422,0.17,-0.19,9.40,0.03,-0.02,-0.00,0
91431,7,91433,0.16,-0.21,9.42,0.02,-0.02,0.00,0
91441,2,91444,0.16,-0.21,9.47,0.02,-0.02,-0.00,0
91452,8,91455,0.19,-0.21,9.43,0.02,-0.02,-0.00,0
91464,0,92464,0.15,-0.19,9.43,0.02,-0.02,-0.00,0
92473,10,92476,0.14,-0.20,9.44,0.02,-0.02,0.00,0
92485,2,92487,0.14,-0.19,9.45,0.02,-0.02,-0.00,0
92497,2,92500,0.16,-0.19,9.45,0.02,-0.02,-0.00,0
92508,3,92511,0.17,-0.20,9.44,0.02,-0.02,-0.00,0
92520,15,92523,0.17,-0.21,9.43,0.02,-0.02,-0.00,0
92532,0,93532,0.18,-0.19,9.43,0.02,-0.02,-0.00,0
93541,6,93543,0.17,-0.20,9.42,0.02,-0.02,-0.00,0
93552,6,93555,0.16,-0.18,9.43,0.03,-0.02,-0.00,0
93563,6,93566,0.17,-0.19,9.44,0.02,-0.02,-0.00,0
93576,6,93578,0.17,-0.19,9.44,0.02,-0.02,-0.00,0
93588,14,93591,0.18,-0.21,9.45,0.02,-0.02,-0.00,0
93600,6,93602,0.17,-0.20,9.45,0.02,-0.02,0.00,0
93611,6,93614,0.16,-0.23,9.46,0.02,-0.02,-0.00,0
93622,9,93625,0.17,-0.21,9.45,0.02,-0.02,-0.00,0
93633,11,93636,0.17,-0.21,9.45,0.02,-0.02,-0.00,0
93645,11,93648,0.16,-0.21,9.44,0.02,-0.02,0.00,0
93657,10,93660,0.17,-0.21,9.45,0.02,-0.02,-0.00,0
93668,3,93671,0.15,-0.21,9.45,0.02,-0.02,-0.00,0
93680,6,93682,0.16,-0.22,9.45,0.02,-0.02,-0.00,0
93691,6,93694,0.15,-0.19,9.43,0.02,-0.02,0.00,0
93702,10,93705,0.16,-0.19,9.41,0.02,-0.02,-0.00,0
93713,12,93716,0.17,-0.19,9.46,0.02,-0.02,-0.00,0
93725,6,93727,0.20,-0.19,9.46,0.02,-0.02,-0.00,0
93736,6,93739,0.21,-0.19,9.44,0.03,-0.02,-0.00,0
93747,10,93750,0.20,-0.23,9.43,0.02,-0.02,0.00,0
93758,12,93761,0.19,-0.20,9.44,0.02,-0.02,-0.00,0
93769,0,94769,0.18,-0.18,9.45,0.02,-0.02,-0.00,0
94779,12,94782,0.18,-0.21,9.45,0.02,-0.02,-0.00,0
94791,6,94793,0.17,-0.21,9.44,0.02,-0.02,-0.00,0
94801,0,94804,0.17,-0.20,9.45,0.02,-0.02,-0.00,0
94813,13,94816,0.14,-0.20,9.45,0.02,-0.02,0.00,0
94826,6,94828,0.16,-0.19,9.44,0.02,-0.02,-0.00,0
94837,11,94840,0.18,-0.19,9.46,0.02,-0.02,0.00,0
94849,23,94852,0.17,-0.21,9.45,0.02,-0.02,-0.00,0
94861,10,94864,0.18,-0.19,9.43,0.02,-0.02,-0.00,0
94874,0,95874,0.17,-0.22,9.46,0.02,-0.02,-0.00,0
95884,11,95887,0.16,-0.20,9.45,0.02,-0.02,0.00,0
95896,9,95899,0.17,-0.21,9.43,0.02,-0.02,0.00,0
95909,0,96910,0.17,-0.20,9.44,0.02,-0.02,-0.00,0
96919,0,97919,0.18,-0.19,9.42,0.02,-0.02,0.00,0
97929,0,97932,0.15,-0.20,9.42,0.02,-0.02,0.00,0
97940,2,97943,0.14,-0.20,9.43,0.02,-0.02,-0.00,0
97951,6,97953,0.15,-0.19,9.44,0.02,-0.02,-0.00,0
97961,2,97964,0.15,-0.20,9.45,0.02,-0.02,-0.00,0
97972,14,97975,0.16,-0.19,9.45,0.02,-0.02,-0.00,0
97983,15,97986,0.15,-0.18,9.42,0.02,-0.02,-0.00,0
97995,2,97998,0.17,-0.18,9.42,0.02,-0.02,0.00,0
98006,6,98008,0.17,-0.19,9.41,0.02,-0.02,0.00,0
98016,2,98019,0.15,-0.19,9.45,0.02,-0.02,0.00,0
98027,14,98030,0.16,-0.18,9.43,0.02,-0.02,0.00,0
98039,1,98041,0.18,-0.18,9.45,0.03,-0.02,-0.00,0
98050,2,98053,0.20,-0.18,9.42,0.02,-0.02,0.00,0
98061,6,98063,0.19,-0.18,9.44,0.02,-0.02,0.00,0
98071,2,98074,0.17,-0.20,9.43,0.02,-0.02,-0.00,0
98082,14,98085,0.16,-0.19,9.45,0.02,-0.02,-0.00,0
98093,15,98096,0.17,-0.18,9.44,0.02,-0.02,-0.00,0
98105,2,98108,0.17,-0.20,9.45,0.03,-0.02,-0.00,0
98116,6,98118,0.16,-0.20,9.43,0.02,-0.02,0.00,0
98126,2,98129,0.14,-0.20,9.43,0.02,-0.02,0.00,0
98137,14,98140,0.16,-0.20,9.43,0.02,-0.02,0.00,0
98148,15,98151,0.17,-0.22,9.43,0.02,-0.02,-0.00,0
98160,11,98163,0.15,-0.21,9.44,0.03,-0.02,-0.00,0
98172,14,98175,0.15,-0.19,9.42,0.02,-0.02,-0.00,0
98183,3,98186,0.16,-0.19,9.41,0.02,-0.02,-0.00,0
98194,0,99194,0.15,-0.19,9.43,0.02,-0.02,-0.00,0
99203,15,99206,0.15,-0.19,9.45,0.02,-0.02,0.00,0
99216,7,99219,0.15,-0.21,9.45,0.02,-0.02,-0.00,0
99228,15,99231,0.18,-0.20,9.43,0.02,-0.02,-0.00,0
99241,7,99244,0.18,-0.20,9.43,0.03,-0.02,-0.00,0
99253,15,99256,0.18,-0.21,9.45,0.02,-0.02,-0.00,0
99266,7,99269,0.18,-0.20,9.43,0.02,-0.02,0.00,0
99278,15,99281,0.17,-0.20,9.44,0.03,-0.02,-0.00,0
99291,7,99294,0.17,-0.20,9.46,0.02,-0.02,-0.00,0
99303,15,99306,0.15,-0.19,9.45,0.02,-0.02,-0.00,0
99316,7,99319,0.17,-0.20,9.45,0.02,-0.02,0.00,0
99329,0,100329,0.18,-0.18,9.42,0.02,-0.02,0.00,0
100339,10,100342,0.18,-0.20,9.44,0.02,-0.02,-0.00,0
100351,6,100354,0.15,-0.19,9.45,0.02,-0.02,-0.00,0
100362,3,100365,0.16,-0.19,9.45,0.02,-0.02,0.00,0
100375,10,100378,0.15,-0.19,9.43,0.02,-0.02,-0.00,0
100387,3,100390,0.14,-0.20,9.44,0.02,-0.02,-0.00,0
100400,10,100403,0.17,-0.20,9.41,0.02,-0.02,0.00,0
100412,3,100415,0.16,-0.20,9.42,0.03,-0.02,-0.00,0
100425,10,100428,0.17,-0.19,9.43,0.02,-0.02,0.00,1
100450,6,100453,0.17,-0.19,9.45,0.02,-0.02,0.00,1
