DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
631428,5,631431,-0.21,-0.32,9.83,0.16,0.20,0.17,0
631441,4,631444,-0.56,-0.74,9.93,0.08,0.12,0.06,0
631454,4,631457,-0.54,-0.82,9.72,0.00,0.09,-0.05,0
631467,5,631470,-0.60,-0.68,9.43,-0.07,0.05,-0.18,0
631480,6,631483,-0.21,-0.53,9.48,-0.07,-0.07,-0.33,0
631493,5,631496,0.22,-0.54,9.46,-0.03,-0.12,-0.46,0
631506,5,631509,0.30,-0.41,9.38,-0.02,-0.12,-0.47,0
631519,5,631522,0.47,-0.38,9.47,-0.02,-0.10,-0.39,0
631532,5,631535,0.63,-0.45,9.56,0.02,-0.22,-0.30,0
631545,5,631548,0.79,-0.45,9.43,0.05,-0.26,-0.22,0
631558,5,631561,0.79,-0.52,9.28,0.07,-0.10,-0.15,0
631571,0,632571,-0.95,0.19,9.32,0.03,0.03,-0.04,0
632581,5,632584,-0.86,0.32,9.32,0.02,0.10,-0.02,0
632594,4,632597,-0.84,0.33,9.38,0.02,0.07,-0.02,0
632607,4,632610,-1.02,0.27,9.43,0.03,0.04,-0.01,0
632620,4,632623,-1.21,0.27,9.33,0.06,0.02,-0.00,0
632633,4,632636,-1.06,0.26,9.14,0.06,0.04,0.05,0
632646,4,632649,-1.22,0.14,9.30,0.04,0.03,0.09,0
632659,4,632662,-1.13,0.14,9.44,0.03,0.01,0.08,0
632672,4,632675,-0.88,0.21,9.46,0.02,0.05,0.01,0
632685,4,632688,-0.95,0.28,9.42,0.00,0.04,-0.01,0
632698,4,632701,-1.10,0.16,9.37,0.01,-0.00,-0.00,0
632711,4,632714,-1.27,0.15,9.27,0.02,0.01,-0.01,0
632724,4,632727,-1.09,0.23,9.17,0.01,0.03,-0.02,0
632737,4,632740,-0.99,0.24,9.29,0.01,0.04,-0.01,0
632750,3,632753,-1.04,0.19,9.40,0.02,0.06,-0.01,0
632763,3,632766,-1.14,0.19,9.40,0.02,0.04,-0.01,0
632776,3,632779,-1.05,0.21,9.48,0.02,-0.04,-0.01,0
632789,3,632792,-0.91,0.26,9.42,0.01,-0.07,-0.01,0
632802,3,632805,-1.15,0.17,9.31,0.02,-0.05,-0.00,0
632815,3,632818,-1.41,0.07,9.25,0.02,-0.06,-0.00,0
632828,3,632831,-1.36,0.14,9.26,0.03,-0.05,0.00,0
632841,4,632844,-1.18,0.24,9.27,0.03,-0.02,0.01,0
632854,4,632857,-0.80,0.31,9.31,0.02,-0.03,0.01,0
632866,4,632869,-0.68,0.37,9.41,0.01,-0.04,0.00,0
632879,0,633879,-0.75,0.05,9.31,-0.00,-0.15,-0.04,0
633888,0,634889,-0.84,0.12,9.43,0.03,-0.03,0.01,0
634899,0,635899,-0.72,0.31,9.44,0.02,0.01,-0.01,0
635908,15,635911,-0.84,0.23,9.43,0.01,-0.01,-0.01,0
635919,0,636919,-0.68,0.11,9.37,0.01,-0.06,-0.01,0
636928,16,636931,-0.67,0.12,9.33,-0.00,-0.02,-0.01,0
636940,0,637940,-0.71,0.09,9.35,0.03,-0.01,0.00,0
637949,0,637951,-0.65,0.15,9.30,0.03,-0.01,0.01,0
637961,0,637964,-0.84,0.22,9.35,0.04,0.01,0.00,0
637974,0,637976,-0.98,0.09,9.37,0.04,-0.00,-0.00,0
637986,0,637989,-0.95,0.17,9.37,0.03,-0.02,0.01,0
637999,0,638001,-0.91,0.15,9.37,0.03,-0.03,0.01,0
638011,0,638014,-0.90,0.16,9.40,0.03,-0.05,0.00,0
638024,0,638026,-0.86,0.16,9.39,0.03,-0.06,-0.00,0
638036,0,638039,-0.86,0.16,9.34,0.02,-0.04,-0.00,0
638049,0,638051,-0.79,0.17,9.36,0.01,-0.03,-0.00,0
638061,0,638064,-0.74,0.18,9.38,0.02,-0.02,-0.00,0
638074,0,638076,-0.78,0.16,9.35,0.02,-0.03,0.00,0
638086,0,638089,-0.85,0.16,9.41,0.03,-0.05,0.00,0
638099,0,638101,-0.86,0.15,9.40,0.03,-0.06,0.00,0
638111,0,638114,-0.77,0.20,9.34,0.02,-0.04,0.00,0
638124,0,638126,-0.77,0.20,9.36,0.02,-0.02,0.00,0
638136,0,638139,-0.80,0.16,9.41,0.02,-0.02,-0.00,0
638149,0,638151,-0.79,0.12,9.35,0.03,-0.02,-0.00,0
638161,0,638164,-0.75,0.17,9.36,0.03,-0.02,-0.00,0
638174,0,638176,-0.82,0.12,9.42,0.03,-0.02,0.00,0
638186,0,638189,-0.96,0.10,9.42,0.03,-0.04,0.01,0
638199,0,638201,-0.95,0.12,9.37,0.03,-0.05,0.00,0
638211,0,638214,-0.84,0.18,9.35,0.02,-0.03,0.00,0
638224,0,638226,-0.70,0.23,9.39,0.02,-0.03,0.00,0
638236,0,638239,-0.69,0.22,9.38,0.02,-0.04,0.00,0
638249,0,638251,-0.80,0.18,9.36,0.03,-0.05,0.01,0
638261,0,638264,-0.79,0.15,9.37,0.03,-0.05,0.00,0
638274,0,638276,-0.74,0.17,9.35,0.02,-0.04,0.00,0
638286,8,638289,-0.75,0.16,9.38,0.02,-0.03,0.00,0
638298,15,638301,-0.81,0.16,9.41,0.02,-0.03,0.00,0
638311,0,638314,-0.77,0.17,9.42,0.03,-0.03,-0.00,0
638324,5,638326,-0.70,0.18,9.41,0.03,-0.02,0.00,0
638335,4,638337,-0.77,0.15,9.37,0.02,-0.01,-0.00,0
638347,6,638350,-0.82,0.12,9.39,0.03,-0.02,-0.00,0
638358,15,638361,-0.83,0.12,9.37,0.03,-0.02,-0.01,0
638371,6,638374,-0.77,0.17,9.36,0.03,-0.02,-0.01,0
638382,0,638385,-0.78,0.17,9.37,0.02,-0.00,-0.00,0
638395,0,638397,-0.82,0.13,9.40,0.03,-0.01,-0.00,0
638406,0,638409,-0.77,0.17,9.37,0.03,-0.02,-0.00,0
638419,0,638421,-0.75,0.20,9.33,0.03,-0.03,-0.00,0
638431,0,638434,-0.88,0.18,9.36,0.02,-0.03,0.00,0
638444,0,638446,-0.99,0.10,9.40,0.03,-0.03,0.01,0
