DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
457944.0,30.0,457948.0,0.24,-0.18,9.42,0.02,-0.02,0.0,0
457954.0,30.0,457958.0,0.25,-0.18,9.44,0.02,-0.02,0.0,0
457964.0,30.0,457968.0,0.23,-0.21,9.45,0.02,-0.02,0.0,0
457974.0,30.0,457978.0,0.23,-0.19,9.45,0.02,-0.02,0.0,0
457984.0,30.0,457988.0,0.24,-0.18,9.43,0.02,-0.02,0.0,0
457994.0,30.0,457998.0,0.23,-0.17,9.4,0.02,-0.02,0.0,0
458004.0,30.0,458008.0,0.23,-0.19,9.38,0.02,-0.02,0.0,0
458014.0,30.0,458018.0,0.24,-0.21,9.39,0.02,-0.02,0.0,0
458024.0,30.0,458028.0,0.25,-0.2,9.4,0.03,-0.02,0.0,0
458034.0,30.0,458038.0,0.24,-0.21,9.43,0.02,-0.02,0.0,0
458044.0,30.0,458048.0,0.23,-0.19,9.43,0.02,-0.02,0.0,0
458054.0,30.0,458058.0,0.24,-0.17,9.42,0.02,-0.02,0.0,0
458064.0,30.0,458068.0,0.24,-0.19,9.39,0.02,-0.02,0.0,0
458074.0,30.0,458078.0,0.24,-0.2,9.39,0.02,-0.02,0.0,0
458084.0,30.0,458088.0,0.24,-0.2,9.43,0.02,-0.02,0.0,0
458094.0,30.0,458098.0,0.26,-0.21,9.43,0.02,-0.02,0.0,0
458104.0,30.0,458108.0,0.24,-0.21,9.39,0.03,-0.02,0.0,0
458114.0,30.0,458118.0,0.25,-0.21,9.4,0.02,-0.02,0.0,0
458124.0,30.0,458128.0,0.25,-0.21,9.38,0.02,-0.02,0.0,0
458134.0,30.0,458138.0,0.26,-0.21,9.41,0.02,-0.02,0.0,0
458144.0,30.0,458148.0,0.25,-0.19,9.43,0.02,-0.02,0.0,0
458154.0,30.0,458158.0,0.27,-0.21,9.44,0.02,-0.02,0.0,0
458164.0,30.0,458168.0,0.25,-0.19,9.45,0.02,-0.02,0.0,0
458174.0,30.0,458178.0,0.22,-0.18,9.4,0.02,-0.02,0.0,0
458184.0,30.0,458188.0,0.22,-0.17,9.43,0.03,-0.02,0.0,0
458194.0,30.0,458198.0,0.23,-0.18,9.45,0.02,-0.02,0.0,0
458204.0,30.0,458208.0,0.21,-0.2,9.44,0.02,-0.02,0.0,0
458214.0,30.0,458218.0,0.23,-0.19,9.47,0.02,-0.02,0.0,0
458224.0,30.0,458228.0,0.2,-0.19,9.43,0.02,-0.02,0.0,0
458234.0,30.0,458238.0,0.24,-0.2,9.41,0.02,-0.02,0.0,0
458244.0,30.0,458248.0,0.23,-0.19,9.43,0.02,-0.02,0.0,0
458254.0,30.0,458258.0,0.26,-0.18,9.42,0.02,-0.02,0.0,0
458264.0,30.0,458268.0,0.23,-0.19,9.4,0.02,-0.02,0.0,0
458274.0,30.0,458278.0,0.25,-0.19,9.44,0.03,-0.02,0.0,0
458284.0,30.0,458288.0,0.22,-0.2,9.45,0.02,-0.02,0.0,0
458294.0,14.0,458297.0,0.26,-0.2,9.42,0.02,-0.02,0.0,0
458303.0,14.0,458306.0,0.26,-0.21,9.44,0.02,-0.02,0.0,0
458311.0,9.0,458314.0,0.26,-0.21,9.45,0.03,-0.02,0.0,0
458320.0,0.0,458420.0,0.29,-0.19,9.41,0.02,-0.02,0.0,0
458427.0,0.0,458431.0,0.26,-0.19,9.41,0.02,-0.02,0.0,0
458442.0,0.0,458542.0,0.26,-0.21,9.43,0.02,-0.02,0.0,0
458549.0,10.0,458552.0,0.26,-0.19,9.42,0.02,-0.02,0.0,0
458558.0,10.0,458561.0,0.24,-0.19,9.45,0.02,-0.02,0.0,0
458567.0,16.0,458570.0,0.26,-0.2,9.43,0.02,-0.02,0.0,0
458577.0,10.0,458580.0,0.24,-0.22,9.4,0.02,-0.02,0.0,0
458587.0,16.0,458590.0,0.23,-0.21,9.4,0.02,-0.02,0.0,0
