GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
84413,0.77,-0.12,9.51,0.02,-0.02,0.00,4
84421,0.83,-0.13,9.50,0.03,-0.03,0.00,4
84430,0.85,-0.16,9.43,0.03,-0.02,0.00,4
84438,0.85,-0.17,9.34,0.03,-0.02,0.00,4
84446,0.84,-0.13,9.36,0.02,-0.01,0.01,4
84457,0.81,-0.11,9.40,0.02,-0.01,0.01,4
84465,0.81,-0.10,9.45,0.02,-0.00,0.00,4
84475,0.76,-0.11,9.47,0.02,-0.01,0.00,4
84484,0.71,-0.10,9.50,0.03,-0.01,0.00,4
84494,0.74,-0.08,9.51,0.02,-0.02,0.00,4
84504,0.74,-0.07,9.45,0.02,-0.03,0.00,4
84514,0.80,-0.06,9.38,0.02,-0.03,-0.00,4
84522,0.78,-0.01,9.42,0.01,-0.03,-0.00,4
84532,0.79,-0.03,9.47,0.02,-0.03,-0.00,4
84540,0.83,-0.06,9.44,0.02,-0.02,-0.00,4
84550,0.86,-0.08,9.42,0.02,-0.02,-0.00,4
84559,0.84,-0.08,9.43,0.03,-0.02,0.00,4
84568,0.78,-0.10,9.44,0.03,-0.01,-0.00,4
84578,0.78,-0.12,9.43,0.03,-0.00,-0.00,4
84588,0.74,-0.14,9.42,0.03,-0.01,-0.00,4
84597,0.78,-0.13,9.39,0.03,-0.02,-0.01,4
84605,0.80,-0.15,9.37,0.02,-0.02,-0.01,4
84615,0.79,-0.16,9.38,0.02,-0.02,-0.01,4
84623,0.76,-0.15,9.39,0.02,-0.03,-0.00,4
84633,0.74,-0.16,9.48,0.02,-0.03,-0.00,4
84643,0.71,-0.13,9.55,0.03,-0.03,0.00,4
84653,0.77,-0.12,9.50,0.04,-0.03,0.01,4
84663,0.78,-0.11,9.39,0.03,-0.03,0.01,4
84672,0.83,-0.08,9.36,0.03,-0.02,0.00,4
84680,0.86,-0.10,9.33,0.02,-0.02,0.00,4
84690,0.83,-0.09,9.33,0.02,-0.01,0.00,4
84698,0.81,-0.08,9.37,0.02,-0.02,0.00,4
84708,0.82,-0.08,9.46,0.01,-0.02,-0.00,4
84718,0.79,-0.06,9.48,0.02,-0.01,-0.01,4
84728,0.82,-0.06,9.50,0.02,-0.01,-0.01,4
84738,0.80,-0.06,9.43,0.03,0.00,-0.01,4
84747,0.80,-0.06,9.42,0.04,0.01,-0.00,4
84755,0.82,-0.08,9.41,0.04,0.02,-0.00,4
84765,0.82,-0.11,9.40,0.05,0.03,0.00,4
84774,0.78,-0.14,9.38,0.05,0.04,0.01,4
84783,0.73,-0.17,9.36,0.05,0.05,0.02,4
84793,0.71,-0.17,9.43,0.04,0.03,0.02,4
84803,0.66,-0.17,9.51,0.03,-0.01,0.01,4
84813,0.59,-0.14,9.67,0.02,-0.02,0.00,4
84821,0.59,-0.12,9.72,0.02,-0.03,-0.01,4
84831,0.70,-0.09,9.52,0.02,-0.05,-0.01,4
84841,0.79,-0.09,9.39,0.02,-0.05,-0.01,4
84851,0.90,-0.08,9.28,0.02,-0.04,-0.01,4
84861,0.92,-0.08,9.22,0.02,-0.02,-0.00,4
84871,0.93,-0.05,9.26,0.02,-0.01,0.00,4
84881,0.90,-0.07,9.30,0.02,0.01,0.00,4
84891,0.83,-0.09,9.35,0.03,0.01,0.01,4
84901,0.72,-0.06,9.44,0.03,0.01,0.01,4
84911,0.69,-0.05,9.53,0.03,0.00,0.00,4
84921,0.64,-0.03,9.62,0.03,-0.01,0.00,4
84931,0.63,-0.04,9.61,0.03,-0.02,-0.00,4
84941,0.70,-0.07,9.53,0.03,-0.03,-0.01,4
84951,0.75,-0.11,9.43,0.03,-0.03,-0.01,4
84961,0.74,-0.12,9.33,0.02,-0.04,-0.00,4
84972,0.72,-0.15,9.37,0.03,-0.03,0.00,4
84980,0.73,-0.15,9.38,0.03,-0.03,0.01,5
85077,0.71,-0.08,9.52,0.01,-0.04,0.00,5
85298,0.77,-0.09,9.46,0.00,-0.04,-0.02,5
85313,0.78,-0.07,9.42,0.01,-0.03,-0.01,5
85323,0.79,-0.06,9.36,0.02,-0.03,-0.00,5
85333,0.80,-0.09,9.34,0.02,-0.02,0.00,5
85343,0.82,-0.10,9.33,0.02,-0.02,0.01,5
85353,0.78,-0.11,9.35,0.02,-0.02,0.01,5
85363,0.73,-0.10,9.48,0.02,-0.03,0.01,5
85373,0.73,-0.08,9.51,0.02,-0.03,0.01,5
85383,0.72,-0.07,9.59,0.02,-0.02,0.00,5
85393,0.71,-0.09,9.56,0.02,-0.03,-0.00,5
85403,0.77,-0.11,9.47,0.02,-0.03,-0.00,5
85413,0.85,-0.11,9.35,0.02,-0.02,-0.01,5
85423,0.86,-0.13,9.29,0.01,-0.02,-0.01,5
85434,0.84,-0.17,9.31,0.01,-0.02,-0.00,5
85443,0.80,-0.14,9.36,0.01,-0.01,0.00,5
85454,0.78,-0.13,9.50,0.02,-0.01,0.00,5
85463,0.73,-0.10,9.53,0.02,-0.02,0.00,5
85474,0.71,-0.09,9.56,0.03,-0.02,0.00,5
85483,0.73,-0.09,9.57,0.03,-0.02,0.00,5
85494,0.75,-0.10,9.50,0.03,-0.03,0.00,5
85504,0.79,-0.10,9.39,0.03,-0.02,0.00,5
85514,0.84,-0.11,9.29,0.02,-0.01,-0.00,5
85524,0.79,-0.09,9.26,0.01,-0.01,-0.00,5
85534,0.78,-0.06,9.37,0.01,-0.02,-0.00,5
85544,0.75,-0.06,9.49,0.01,-0.02,-0.01,5
85554,0.73,-0.06,9.52,0.03,-0.02,-0.01,5
85564,0.74,-0.07,9.50,0.04,-0.02,-0.00,5
85574,0.78,-0.07,9.43,0.04,-0.02,-0.00,5
85584,0.78,-0.10,9.37,0.04,-0.02,-0.00,5
85594,0.83,-0.15,9.32,0.03,-0.02,0.00,5
85604,0.80,-0.17,9.32,0.02,-0.01,0.01,5
85614,0.82,-0.16,9.37,0.01,-0.01,0.01,5
85624,0.76,-0.18,9.42,0.00,-0.01,0.01,5
85634,0.72,-0.16,9.45,0.00,-0.00,0.01,5
85644,0.70,-0.14,9.53,0.01,-0.02,0.01,5
85654,0.77,-0.10,9.55,0.02,-0.03,0.00,5
85664,0.79,-0.09,9.44,0.02,-0.01,-0.00,5
85674,0.82,-0.16,9.35,0.02,0.00,-0.00,5
85684,0.83,-0.16,9.31,0.01,0.01,0.00,5
85694,0.79,-0.13,9.37,0.01,0.00,0.01,5
85704,0.80,-0.13,9.37,0.01,0.00,0.01,5
85714,0.74,-0.11,9.37,0.01,-0.00,0.02,5
85724,0.75,-0.06,9.46,0.01,-0.01,0.02,5
85734,0.75,-0.08,9.50,0.02,-0.01,0.01,5
85744,0.74,-0.05,9.51,0.02,-0.02,0.01,5
85754,0.73,-0.07,9.52,0.02,-0.01,0.00,5
85764,0.79,-0.09,9.45,0.03,-0.00,-0.00,5
85774,0.78,-0.09,9.35,0.03,0.01,-0.00,5
85784,0.81,-0.05,9.36,0.02,0.03,-0.00,5
85793,0.80,-0.07,9.35,0.02,0.02,-0.00,5
85803,0.81,-0.09,9.29,0.02,0.01,0.00,5
85813,0.85,-0.05,9.34,0.01,0.02,0.01,5
85822,0.85,-0.04,9.50,-0.00,0.04,0.03,5
85831,0.90,0.03,9.68,-0.00,0.06,0.03,5
85840,0.91,0.05,9.72,0.00,0.08,0.04,5
85850,0.93,0.02,9.85,0.01,0.10,0.05,5
85860,0.93,-0.01,9.91,0.02,0.15,0.06,5
85870,0.92,-0.01,10.15,0.01,0.21,0.08,5
85880,0.91,-0.02,10.30,-0.00,0.25,0.09,5
85890,0.73,-0.01,10.43,-0.04,0.22,0.10,5
85900,0.71,0.16,10.56,-0.09,0.09,0.10,5
85910,0.93,0.25,11.12,-0.12,-0.04,0.07,5
85920,1.36,0.30,11.82,-0.11,-0.09,0.04,5
85930,1.71,0.03,12.35,-0.08,0.02,-0.01,5
85940,1.75,-0.28,12.55,-0.01,0.23,-0.02,5
85950,1.84,-0.48,12.71,0.02,0.32,-0.01,5
85960,2.11,-0.32,12.90,0.03,0.36,0.01,5
85970,2.05,-0.29,13.35,0.06,0.38,0.03,5
85980,1.57,-0.30,13.97,0.13,0.41,0.06,5
85990,0.76,-0.11,14.70,0.26,0.45,0.14,5
86000,-0.60,0.07,16.06,0.46,0.43,0.28,5
86010,-1.58,-0.00,17.40,0.73,0.34,0.44,5
86020,-1.63,0.10,17.09,0.94,0.25,0.57,5
86030,-1.43,0.33,15.58,0.97,0.17,0.60,5
86040,-1.47,-0.04,13.77,0.83,-0.05,0.57,5
86050,-1.67,-0.14,12.95,0.62,-0.41,0.53,5
86060,-1.45,-0.04,12.28,0.37,-0.99,0.44,5
86070,-0.88,-0.04,11.99,0.22,-1.39,0.36,5
86080,-0.48,-0.12,11.68,0.13,-1.51,0.30,5
86090,-0.39,-0.07,11.36,0.11,-1.46,0.27,5
86100,-0.70,-0.07,11.03,0.17,-1.42,0.29,5
86110,-0.94,-0.01,10.80,0.34,-1.46,0.34,5
86120,-0.95,0.04,10.37,0.52,-1.48,0.40,5
86130,-0.67,-0.00,9.30,0.71,-1.43,0.45,5
86140,-0.29,0.05,8.14,0.78,-1.35,0.47,5
86150,-0.06,0.15,7.26,0.77,-1.31,0.46,5
86160,-0.04,0.09,6.58,0.72,-1.37,0.44,5
86170,0.07,-0.14,5.63,0.63,-1.48,0.42,5
86180,0.55,-0.08,4.41,0.48,-1.59,0.39,5
86190,1.43,-0.01,3.32,0.34,-1.60,0.34,5
86200,2.42,-0.04,1.94,0.19,-1.53,0.25,5
86210,2.91,-0.21,1.24,0.07,-1.39,0.18,5
86220,3.00,-0.22,1.07,0.00,-1.26,0.13,5
86230,3.05,-0.08,1.00,-0.02,-1.11,0.09,5
86239,3.02,0.07,0.95,-0.01,-0.98,0.05,5
86250,3.00,0.28,1.00,0.04,-0.83,0.01,5
86260,2.99,0.42,1.13,0.11,-0.64,-0.02,5
86269,2.97,0.59,1.17,0.18,-0.45,-0.06,5
86280,3.03,0.70,1.20,0.23,-0.31,-0.13,6
86308,3.61,0.65,0.52,0.26,0.01,-0.43,6
86595,2.41,-1.39,14.23,0.38,0.01,-0.02,6
86605,2.39,-1.35,13.94,0.38,-0.04,-0.07,6
86618,2.24,-1.24,12.95,0.32,-0.14,-0.09,6
86628,2.05,-1.09,11.99,0.24,-0.21,-0.09,6
86638,2.06,-1.01,11.50,0.15,-0.25,-0.08,6
86648,2.14,-0.98,10.92,0.07,-0.29,-0.06,6
86658,2.21,-0.91,10.27,-0.01,-0.36,-0.04,6
86669,2.24,-0.88,9.90,-0.09,-0.37,-0.03,6
86678,2.26,-0.94,9.72,-0.13,-0.30,-0.02,6
86688,2.20,-1.02,9.47,-0.16,-0.18,-0.02,6
86698,2.01,-1.11,9.35,-0.18,-0.06,-0.02,6
86708,1.84,-1.28,9.27,-0.17,0.03,0.01,6
86718,1.67,-1.24,9.09,-0.16,0.02,0.03,6
86728,1.64,-1.13,8.84,-0.15,-0.02,0.03,6
86738,1.59,-1.02,8.77,-0.14,-0.06,-0.00,6
86748,1.56,-1.03,8.80,-0.14,-0.07,-0.05,6
86758,1.54,-1.13,9.09,-0.11,-0.05,-0.08,6
86768,1.40,-1.28,9.15,-0.05,-0.02,-0.09,6
86777,1.31,-1.31,9.09,-0.01,-0.02,-0.09,6
86785,1.30,-1.30,8.99,0.01,-0.02,-0.08,6
86794,1.29,-1.26,8.83,0.01,-0.01,-0.06,6
86803,1.24,-1.15,8.95,0.01,0.02,-0.04,6
86813,1.20,-1.04,9.16,0.02,0.05,-0.02,6
86823,1.15,-1.01,9.27,0.04,0.05,-0.01,6
86833,1.19,-0.96,9.29,0.05,0.05,-0.01,6
86843,1.27,-0.91,9.21,0.04,0.04,-0.02,6
86853,1.36,-0.95,9.13,0.03,0.03,-0.02,6
86863,1.49,-0.95,9.06,0.01,0.02,-0.02,6
86873,1.61,-0.92,9.22,0.00,0.03,-0.03,6
86883,1.56,-0.95,9.64,0.03,0.05,-0.02,6
86893,1.51,-0.98,9.94,0.08,0.05,-0.02,6
86903,1.54,-0.98,9.84,0.12,0.03,-0.02,6
86913,1.46,-0.95,9.65,0.15,0.02,-0.02,6
86923,1.45,-0.92,9.57,0.15,0.00,-0.02,6
86933,1.39,-0.95,9.45,0.15,-0.02,-0.02,6
86943,1.37,-0.98,9.26,0.14,-0.02,-0.01,6
86953,1.39,-0.97,9.14,0.10,-0.01,-0.01,6
86963,1.41,-0.99,9.01,0.06,0.00,-0.00,6
86973,1.36,-1.05,9.07,0.01,0.02,-0.00,6
86983,1.32,-1.07,9.31,-0.02,0.02,-0.00,6
86993,1.31,-1.16,9.52,-0.02,0.02,0.00,6
87003,1.36,-1.19,9.45,-0.01,0.01,0.00,6
87013,1.39,-1.16,9.48,0.01,0.02,0.00,6
87023,1.37,-1.11,9.61,0.04,0.01,-0.01,6
87033,1.40,-1.13,9.61,0.08,-0.00,-0.01,6
87043,1.49,-1.09,9.48,0.11,-0.01,-0.02,6
87053,1.52,-1.09,9.30,0.13,-0.02,-0.03,6
87063,1.51,-1.05,9.22,0.13,-0.03,-0.03,6
87073,1.50,-1.05,9.19,0.11,-0.01,-0.03,6
87083,1.49,-1.05,9.24,0.10,0.01,-0.03,6
87093,1.45,-1.02,9.27,0.08,0.01,-0.03,6
87103,1.37,-1.01,9.36,0.06,0.00,-0.02,6
87113,1.36,-0.95,9.41,0.05,-0.00,-0.02,6
87123,1.41,-0.92,9.38,0.05,-0.02,-0.02,6
87134,1.47,-0.90,9.35,0.05,-0.03,-0.02,6
87143,1.43,-0.92,9.31,0.04,-0.04,-0.02,6
87153,1.43,-0.92,9.45,0.04,-0.03,-0.01,6
87163,1.42,-0.94,9.54,0.06,-0.03,-0.01,6
87173,1.46,-0.92,9.46,0.06,-0.04,-0.01,6
87183,1.46,-0.91,9.31,0.06,-0.01,-0.01,6
87193,1.47,-0.89,9.18,0.04,-0.00,-0.01,6
87203,1.46,-0.91,9.18,0.03,-0.02,-0.01,6
87213,1.47,-0.94,9.23,0.02,-0.02,-0.01,6
87223,1.44,-0.97,9.34,0.02,-0.00,-0.01,6
87233,1.43,-0.96,9.38,0.04,0.00,0.00,6
87243,1.39,-0.99,9.33,0.05,-0.00,0.01,6
87253,1.40,-0.95,9.24,0.05,-0.01,0.01,6
87263,1.37,-0.92,9.28,0.03,-0.01,0.00,6
87273,1.37,-0.93,9.35,0.03,-0.01,-0.00,6
87283,1.36,-0.96,9.41,0.03,0.01,-0.01,6
87293,1.38,-0.95,9.40,0.03,0.01,-0.02,6
87303,1.35,-0.92,9.32,0.03,0.00,-0.02,6
87313,1.40,-0.93,9.34,0.03,0.01,-0.03,6
87323,1.38,-0.94,9.35,0.04,0.02,-0.03,6
87333,1.40,-0.96,9.33,0.04,0.02,-0.02,6
87343,1.41,-0.97,9.25,0.03,0.03,-0.01,6
87353,1.44,-0.95,9.23,0.01,0.03,-0.01,6
87363,1.45,-0.95,9.24,-0.01,0.02,-0.01,6
87373,1.48,-0.96,9.30,-0.02,-0.00,-0.01,6
87383,1.47,-0.96,9.43,-0.01,-0.00,-0.01,6
87392,1.45,-1.01,9.50,0.00,0.01,-0.01,6
87400,1.40,-1.02,9.46,0.02,0.01,-0.00,6
87409,1.35,-1.01,9.37,0.03,0.00,0.00,6
87418,1.28,-0.97,9.38,0.03,-0.01,0.01,6
87428,1.28,-0.93,9.40,0.03,-0.01,0.02,6
87437,1.28,-0.91,9.42,0.04,-0.00,0.01,6
87445,1.30,-0.89,9.47,0.04,-0.01,0.01,6
87454,1.34,-0.89,9.49,0.04,-0.02,-0.00,6
87463,1.38,-0.89,9.42,0.04,-0.01,-0.01,6
87473,1.36,-0.91,9.46,0.04,-0.01,-0.02,6
87483,1.31,-0.92,9.53,0.05,-0.01,-0.02,6
87492,1.34,-0.93,9.50,0.06,-0.01,-0.02,6
87500,1.35,-0.94,9.38,0.06,-0.01,-0.01,6
87509,1.40,-0.94,9.22,0.06,-0.01,-0.01,6
87518,1.45,-0.94,9.16,0.05,-0.02,-0.00,6
87528,1.45,-0.97,9.15,0.03,-0.03,0.00,6
87537,1.42,-0.96,9.21,0.02,-0.02,0.00,6
87545,1.37,-0.92,9.29,0.01,-0.02,0.00,6
87554,1.40,-0.91,9.39,0.02,-0.01,-0.00,7
87610,1.35,-0.86,9.20,0.07,-0.01,-0.00,7
87860,1.41,-0.94,9.29,-0.01,-0.00,-0.01,7
87870,1.32,-0.92,9.36,-0.01,0.00,-0.01,7
87879,1.30,-0.93,9.42,-0.00,-0.00,-0.01,7
87888,1.34,-0.94,9.37,0.01,-0.02,-0.01,7
87898,1.29,-0.94,9.41,0.02,-0.02,-0.00,7
87908,1.29,-0.94,9.45,0.04,-0.02,0.00,7
87918,1.30,-0.93,9.46,0.06,-0.02,0.01,7
87928,1.26,-0.92,9.49,0.07,-0.02,0.01,7
87938,1.27,-0.89,9.54,0.08,-0.03,0.02,7
87948,1.36,-0.89,9.54,0.08,-0.03,0.01,7
87958,1.34,-0.90,9.43,0.07,-0.03,0.01,7
87968,1.34,-0.88,9.30,0.05,-0.02,0.00,7
87978,1.37,-0.84,9.24,0.03,-0.02,-0.01,7
87988,1.36,-0.85,9.25,0.01,-0.02,-0.01,7
87998,1.36,-0.91,9.26,-0.01,-0.01,-0.01,7
88008,1.34,-0.92,9.28,-0.01,-0.00,-0.00,7
88018,1.38,-0.91,9.24,-0.01,0.00,0.00,7
88028,1.40,-0.90,9.25,-0.01,-0.01,-0.00,7
88038,1.41,-0.92,9.30,-0.00,-0.02,-0.00,7
88048,1.38,-0.97,9.35,0.01,-0.03,-0.01,7
88058,1.38,-0.96,9.41,0.03,-0.03,-0.00,7
88067,1.38,-0.93,9.42,0.04,-0.02,0.00,7
88078,1.36,-0.91,9.38,0.05,-0.01,0.00,7
88088,1.33,-0.91,9.31,0.05,-0.01,-0.00,7
88097,1.31,-0.92,9.34,0.04,-0.01,-0.00,7
88105,1.31,-0.91,9.30,0.03,-0.00,-0.01,7
88114,1.33,-0.89,9.29,0.01,-0.01,-0.01,7
88123,1.35,-0.88,9.33,0.00,-0.01,-0.01,7
88133,1.36,-0.89,9.47,0.01,-0.00,-0.01,7
88142,1.32,-0.92,9.59,0.02,0.00,-0.01,7
88150,1.30,-0.92,9.55,0.04,0.00,-0.01,7
88159,1.31,-0.89,9.40,0.05,0.00,-0.01,7
88168,1.31,-0.89,9.29,0.04,0.01,-0.01,7
88178,1.31,-0.90,9.27,0.04,-0.00,-0.01,7
88187,1.32,-0.92,9.29,0.02,-0.02,-0.01,7
88195,1.33,-0.92,9.34,0.02,-0.02,-0.00,7
88204,1.33,-0.91,9.38,0.02,-0.02,-0.00,7
88213,1.29,-0.89,9.48,0.02,-0.02,-0.00,7
88223,1.34,-0.88,9.50,0.03,-0.03,-0.00,7
88233,1.37,-0.87,9.38,0.05,-0.02,0.00,7
88243,1.34,-0.89,9.32,0.05,-0.02,0.01,7
88253,1.36,-0.87,9.30,0.05,-0.02,0.01,7
88263,1.36,-0.87,9.34,0.04,-0.01,0.01,7
88273,1.38,-0.89,9.32,0.04,-0.01,-0.00,7
88283,1.31,-0.88,9.37,0.03,-0.01,-0.00,7
88293,1.34,-0.88,9.42,0.03,-0.01,-0.01,7
88303,1.29,-0.89,9.48,0.03,-0.01,-0.01,7
88313,1.30,-0.92,9.46,0.04,-0.01,-0.00,7
88323,1.28,-0.93,9.43,0.06,-0.01,0.00,7
88333,1.33,-0.91,9.29,0.06,-0.02,0.01,7
88343,1.37,-0.89,9.25,0.05,-0.02,0.01,7
88353,1.35,-0.88,9.24,0.03,-0.01,0.00,7
88363,1.36,-0.87,9.29,0.02,-0.01,-0.00,7
88373,1.32,-0.85,9.31,0.01,-0.02,-0.01,7
88383,1.34,-0.87,9.36,0.00,-0.01,-0.01,7
88393,1.30,-0.89,9.39,0.00,-0.01,-0.02,7
88403,1.28,-0.89,9.50,0.01,-0.01,-0.02,7
88412,1.34,-0.89,9.56,0.03,-0.02,-0.01,7
88422,1.31,-0.87,9.49,0.05,-0.01,-0.01,7
88432,1.29,-0.87,9.45,0.06,-0.01,-0.00,7
88441,1.30,-0.89,9.35,0.05,-0.01,-0.00,7
88450,1.33,-0.89,9.36,0.05,-0.02,-0.00,7
88460,1.33,-0.90,9.34,0.04,-0.02,-0.00,7
88470,1.28,-0.91,9.33,0.04,-0.01,-0.00,7
88480,1.26,-0.90,9.34,0.03,-0.01,-0.00,7
88490,1.30,-0.88,9.36,0.03,-0.02,-0.00,7
88500,1.30,-0.87,9.39,0.03,-0.01,-0.00,7
88510,1.30,-0.86,9.39,0.02,-0.01,-0.01,7
88520,1.31,-0.84,9.39,0.03,-0.02,-0.01,7
88530,1.27,-0.84,9.45,0.04,-0.02,-0.00,7
88540,1.31,-0.84,9.43,0.05,-0.02,0.00,7
88550,1.34,-0.86,9.33,0.05,-0.02,0.00,7
88560,1.33,-0.84,9.23,0.04,-0.02,0.01,7
88570,1.35,-0.84,9.23,0.03,-0.02,0.01,7
88580,1.33,-0.86,9.29,0.02,-0.02,0.00,7
88590,1.31,-0.86,9.37,0.01,-0.02,-0.00,7
88599,1.31,-0.88,9.45,0.01,-0.02,-0.00,7
88608,1.28,-0.89,9.44,0.01,-0.02,-0.00,7
88618,1.30,-0.90,9.47,0.02,-0.03,-0.00,7
88628,1.34,-0.89,9.40,0.03,-0.03,-0.00,7
88638,1.37,-0.88,9.30,0.04,-0.02,-0.00,7
88648,1.34,-0.86,9.23,0.03,-0.01,-0.00,7
88658,1.34,-0.85,9.26,0.02,-0.00,-0.00,7
88668,1.31,-0.85,9.31,0.01,-0.00,-0.01,7
88678,1.32,-0.86,9.33,0.01,-0.01,-0.01,7
88688,1.28,-0.89,9.36,0.01,-0.01,0.00,7
88698,1.32,-0.89,9.45,0.02,-0.02,0.00,7
88708,1.29,-0.89,9.55,0.03,-0.03,0.01,7
88718,1.32,-0.85,9.50,0.05,-0.03,0.02,7
88726,1.34,-0.81,9.43,0.05,-0.03,0.02,7
88734,1.32,-0.82,9.37,0.05,-0.03,0.01,7
88743,1.31,-0.82,9.28,0.04,-0.03,0.01,7
88751,1.29,-0.82,9.31,0.03,-0.03,0.00,7
88759,1.32,-0.82,9.33,0.03,-0.04,-0.00,7
88768,1.33,-0.84,9.33,0.02,-0.04,-0.01,7
88776,1.33,-0.87,9.37,0.01,-0.03,-0.01,7
88784,1.34,-0.91,9.37,0.01,-0.02,-0.01,7
88793,1.36,-0.90,9.41,0.02,-0.01,-0.01,7
88801,1.36,-0.89,9.41,0.02,-0.01,-0.00,8
88885,1.40,-0.90,9.25,0.01,-0.02,0.00,8
89120,1.30,-0.87,9.33,0.03,-0.01,0.01,8
89129,1.33,-0.87,9.30,0.02,-0.01,0.00,8
89138,1.33,-0.87,9.30,0.01,-0.00,-0.00,8
89148,1.27,-0.89,9.44,0.00,0.00,-0.01,8
89157,1.29,-0.89,9.43,0.00,-0.00,-0.01,8
89165,1.30,-0.88,9.39,0.01,-0.01,-0.01,8
89174,1.29,-0.86,9.40,0.01,-0.01,-0.01,8
89183,1.31,-0.91,9.41,0.02,-0.02,0.00,8
89192,1.29,-0.88,9.44,0.02,-0.03,0.01,8
89200,1.32,-0.88,9.44,0.03,-0.02,0.01,8
89209,1.30,-0.90,9.37,0.03,-0.01,0.01,8
89218,1.30,-0.87,9.33,0.02,-0.01,0.01,8
89227,1.31,-0.86,9.30,0.01,-0.02,0.00,8
89235,1.33,-0.86,9.34,0.01,-0.02,-0.00,8
89244,1.34,-0.88,9.33,0.01,-0.02,-0.01,8
89254,1.29,-0.90,9.33,0.01,-0.02,-0.01,8
89263,1.29,-0.90,9.29,0.01,-0.02,-0.01,8
89273,1.30,-0.89,9.32,0.01,-0.01,-0.00,8
89282,1.27,-0.89,9.36,0.01,-0.01,-0.00,8
89290,1.26,-0.88,9.40,0.01,-0.01,0.00,8
89299,1.27,-0.87,9.39,0.01,-0.01,0.00,8
89308,1.28,-0.89,9.38,0.01,-0.02,0.00,8
89318,1.32,-0.87,9.38,0.02,-0.01,0.01,8
89326,1.32,-0.88,9.34,0.03,-0.02,0.00,8
89334,1.37,-0.87,9.37,0.03,-0.03,0.00,8
89343,1.41,-0.87,9.34,0.04,-0.03,-0.00,8
89353,1.37,-0.90,9.30,0.03,-0.02,-0.00,8
89361,1.32,-0.90,9.36,0.03,-0.02,-0.00,8
89370,1.29,-0.90,9.37,0.03,-0.01,-0.01,8
89379,1.27,-0.89,9.39,0.02,-0.01,-0.01,8
89389,1.23,-0.87,9.41,0.02,-0.01,-0.01,8
89398,1.24,-0.88,9.43,0.03,-0.01,-0.00,8
89408,1.27,-0.90,9.45,0.04,-0.01,0.00,8
89418,1.25,-0.89,9.39,0.04,-0.01,0.01,8
89428,1.29,-0.92,9.35,0.04,-0.01,0.01,8
89438,1.33,-0.91,9.26,0.03,-0.01,0.01,8
89448,1.33,-0.91,9.28,0.01,-0.02,0.00,8
89457,1.33,-0.88,9.31,0.00,-0.02,-0.00,8
89465,1.31,-0.90,9.39,0.01,-0.02,-0.00,8
89474,1.29,-0.90,9.46,0.02,-0.02,-0.00,8
89483,1.28,-0.88,9.48,0.03,-0.02,-0.01,8
89493,1.27,-0.89,9.45,0.04,-0.03,-0.00,8
89503,1.30,-0.91,9.43,0.04,-0.03,0.00,8
89513,1.30,-0.90,9.35,0.04,-0.03,0.01,8
89525,1.27,-0.88,9.33,0.03,-0.02,0.01,8
89535,1.30,-0.87,9.33,0.02,-0.01,0.00,8
89545,1.30,-0.87,9.37,0.01,-0.01,-0.01,8
89555,1.29,-0.88,9.39,0.01,-0.02,-0.01,8
89565,1.29,-0.88,9.40,0.02,-0.01,-0.01,8
89575,1.30,-0.88,9.33,0.02,-0.01,-0.01,8
89585,1.29,-0.86,9.28,0.02,-0.01,-0.01,8
89595,1.32,-0.87,9.27,0.01,-0.01,-0.01,8
89605,1.30,-0.87,9.29,0.01,-0.01,-0.01,8
89615,1.34,-0.88,9.29,0.01,-0.01,-0.01,8
89625,1.30,-0.89,9.32,0.02,-0.01,-0.01,8
89635,1.33,-0.92,9.38,0.03,-0.01,-0.01,8
89645,1.25,-0.94,9.45,0.03,-0.01,-0.00,8
89655,1.27,-0.91,9.52,0.04,-0.02,0.00,8
89665,1.31,-0.92,9.40,0.05,-0.02,0.00,8
89675,1.29,-0.88,9.28,0.04,-0.00,0.00,8
89685,1.26,-0.85,9.33,0.03,0.00,0.00,8
89695,1.27,-0.83,9.37,0.02,-0.00,-0.00,8
89705,1.26,-0.85,9.43,0.02,-0.00,-0.00,8
89714,1.28,-0.86,9.43,0.02,-0.01,-0.00,8
89724,1.30,-0.89,9.36,0.02,-0.01,-0.00,8
89735,1.30,-0.91,9.37,0.02,-0.01,0.00,8
89745,1.29,-0.91,9.36,0.01,-0.02,0.00,8
89755,1.30,-0.89,9.40,0.01,-0.03,-0.00,8
89765,1.31,-0.87,9.45,0.02,-0.02,-0.00,8
89775,1.27,-0.87,9.44,0.03,-0.01,-0.01,8
89785,1.24,-0.85,9.39,0.03,-0.01,-0.00,8
89795,1.26,-0.84,9.32,0.04,-0.02,-0.00,8
89805,1.27,-0.86,9.26,0.03,-0.02,-0.00,8
89815,1.24,-0.93,9.27,0.02,-0.02,-0.00,8
89825,1.27,-0.93,9.39,0.02,-0.02,0.00,8
89835,1.23,-0.91,9.52,0.02,-0.02,-0.00,8
89845,1.24,-0.87,9.58,0.03,-0.02,-0.01,8
89855,1.20,-0.89,9.49,0.04,-0.02,-0.01,8
89865,1.22,-0.87,9.40,0.03,-0.02,-0.01,8
89875,1.26,-0.85,9.29,0.03,-0.03,-0.01,8
89885,1.34,-0.85,9.23,0.02,-0.03,-0.01,8
