DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
925774,3,925777,0.11,-0.28,9.44,0.03,-0.02,-0.00,0
925787,3,925790,0.12,-0.26,9.44,0.02,-0.02,-0.00,0
925800,3,925803,0.08,-0.26,9.47,0.02,-0.02,-0.00,0
925813,3,925816,0.08,-0.27,9.47,0.02,-0.02,-0.00,0
925826,3,925829,0.09,-0.28,9.44,0.02,-0.02,-0.00,0
925839,3,925842,0.09,-0.26,9.43,0.03,-0.02,-0.00,0
925852,3,925855,0.06,-0.27,9.45,0.02,-0.02,-0.00,0
925865,3,925868,0.08,-0.28,9.45,0.02,-0.02,-0.00,0
925878,3,925881,0.10,-0.27,9.45,0.02,-0.02,-0.00,0
925891,3,925894,0.09,-0.28,9.45,0.02,-0.02,-0.00,0
925904,3,925907,0.10,-0.29,9.46,0.02,-0.02,-0.00,0
925917,3,925920,0.11,-0.28,9.46,0.02,-0.02,-0.00,1
925954,0,926954,0.07,-0.28,9.43,0.02,-0.02,-0.00,1
926963,3,926966,0.07,-0.24,9.43,0.02,-0.02,-0.00,1
926975,3,926977,0.11,-0.24,9.41,0.02,-0.02,-0.00,1
926986,3,926989,0.08,-0.24,9.41,0.02,-0.02,-0.00,1
926998,3,927001,0.08,-0.24,9.40,0.02,-0.02,-0.00,1
927009,13,927012,0.08,-0.25,9.45,0.02,-0.02,-0.00,1
927021,3,927024,0.09,-0.28,9.44,0.03,-0.02,-0.00,1
927033,4,927035,0.08,-0.27,9.41,0.02,-0.02,-0.00,1
927044,0,928044,0.11,-0.28,9.46,0.02,-0.02,-0.00,1
928053,1,928055,0.12,-0.28,9.43,0.02,-0.02,-0.00,1
928064,0,929064,0.10,-0.33,9.45,0.02,-0.02,-0.00,1
929072,3,929075,0.10,-0.32,9.45,0.02,-0.02,-0.00,1
929083,0,930083,0.08,-0.28,9.42,0.02,-0.02,-0.00,1
930092,0,931092,0.12,-0.26,9.43,0.02,-0.02,-0.00,1
931100,2,931103,0.09,-0.28,9.42,0.03,-0.02,-0.00,1
931112,2,931114,0.09,-0.28,9.45,0.02,-0.02,-0.00,1
931122,0,932122,0.07,-0.27,9.46,0.03,-0.02,-0.00,1
932130,6,932133,0.08,-0.27,9.47,0.02,-0.02,-0.00,1
932141,6,932144,0.09,-0.28,9.47,0.02,-0.02,-0.00,1
932153,0,933153,0.11,-0.27,9.45,0.02,-0.02,-0.00,1
933163,0,934163,0.11,-0.27,9.45,0.02,-0.02,-0.00,1
934174,3,934177,0.12,-0.28,9.43,0.02,-0.02,-0.00,1
934186,0,935186,0.09,-0.30,9.43,0.02,-0.02,-0.00,1
935196,3,935199,0.09,-0.30,9.44,0.02,-0.02,-0.00,1
935209,3,935212,0.09,-0.28,9.43,0.02,-0.02,-0.00,1
935222,3,935225,0.12,-0.27,9.46,0.02,-0.02,-0.00,1
935235,3,935238,0.10,-0.27,9.45,0.02,-0.02,-0.00,1
935247,3,935250,0.08,-0.27,9.47,0.02,-0.02,-0.00,1
935260,3,935263,0.11,-0.25,9.45,0.02,-0.02,-0.00,1
935272,3,935275,0.12,-0.26,9.44,0.02,-0.02,-0.00,1
935285,3,935288,0.11,-0.29,9.43,0.02,-0.02,-0.00,1
935298,3,935301,0.09,-0.28,9.43,0.02,-0.02,-0.00,1
935311,3,935314,0.07,-0.28,9.42,0.03,-0.02,-0.00,1
935324,3,935327,0.09,-0.29,9.43,0.02,-0.02,-0.00,1
935337,3,935340,0.10,-0.29,9.45,0.02,-0.02,-0.00,1
935350,3,935353,0.06,-0.27,9.44,0.02,-0.02,-0.00,1
935363,3,935366,0.08,-0.29,9.43,0.03,-0.02,-0.00,1
935376,3,935379,0.09,-0.28,9.43,0.02,-0.02,-0.00,1
935389,3,935392,0.09,-0.28,9.40,0.03,-0.02,-0.00,1
935402,3,935405,0.07,-0.25,9.44,0.02,-0.02,-0.00,1
935415,3,935418,0.10,-0.25,9.45,0.02,-0.02,-0.00,1
935428,0,935430,0.12,-0.25,9.45,0.02,-0.02,-0.00,1
935439,3,935442,0.10,-0.28,9.46,0.02,-0.02,-0.00,1
935452,3,935455,0.10,-0.24,9.45,0.02,-0.02,-0.00,1
935465,3,935468,0.10,-0.25,9.41,0.02,-0.02,0.00,1
935478,3,935481,0.09,-0.29,9.42,0.02,-0.02,-0.00,1
935491,3,935494,0.10,-0.31,9.43,0.02,-0.02,-0.00,1
935504,3,935507,0.13,-0.27,9.44,0.02,-0.02,-0.00,1
935517,3,935520,0.10,-0.28,9.45,0.02,-0.02,-0.00,1
935530,3,935533,0.09,-0.31,9.45,0.02,-0.02,-0.00,1
935543,3,935546,0.06,-0.27,9.46,0.02,-0.02,-0.00,1
935556,3,935559,0.09,-0.25,9.43,0.03,-0.02,-0.00,1
935569,3,935572,0.08,-0.28,9.45,0.02,-0.02,-0.00,1
935582,3,935585,0.07,-0.30,9.44,0.02,-0.02,-0.00,1
935595,3,935598,0.08,-0.30,9.43,0.02,-0.02,-0.00,1
935608,3,935611,0.10,-0.29,9.45,0.02,-0.02,-0.00,1
935621,3,935624,0.10,-0.29,9.47,0.02,-0.02,-0.00,1
935634,3,935637,0.07,-0.28,9.44,0.02,-0.02,-0.00,1
935647,3,935650,0.10,-0.25,9.45,0.02,-0.02,-0.00,1
935660,3,935663,0.09,-0.27,9.41,0.02,-0.02,-0.00,1
935673,3,935676,0.10,-0.28,9.44,0.02,-0.02,-0.00,1
935686,3,935689,0.10,-0.27,9.44,0.02,-0.02,-0.00,1
935699,3,935702,0.11,-0.27,9.42,0.02,-0.02,-0.00,1
935712,3,935715,0.11,-0.26,9.42,0.02,-0.02,-0.00,1
935725,3,935728,0.11,-0.29,9.43,0.02,-0.02,-0.00,1
935738,3,935741,0.12,-0.25,9.41,0.02,-0.02,-0.00,1
935751,3,935754,0.08,-0.26,9.45,0.02,-0.02,-0.00,1
935764,3,935767,0.06,-0.27,9.45,0.02,-0.02,-0.00,1
935777,3,935780,0.08,-0.27,9.45,0.02,-0.02,-0.00,1
935790,3,935793,0.07,-0.24,9.44,0.02,-0.02,-0.00,1
935803,3,935806,0.08,-0.27,9.42,0.02,-0.02,-0.00,1
935816,3,935819,0.08,-0.26,9.42,0.02,-0.02,-0.00,1
935829,3,935832,0.08,-0.28,9.44,0.02,-0.02,-0.00,1
935842,3,935845,0.09,-0.29,9.45,0.02,-0.02,-0.00,1
935855,3,935858,0.12,-0.28,9.48,0.03,-0.02,-0.00,1
935868,3,935871,0.09,-0.28,9.45,0.02,-0.02,-0.00,1
935881,3,935884,0.11,-0.27,9.40,0.02,-0.02,-0.00,1
935894,3,935897,0.10,-0.28,9.44,0.02,-0.02,-0.00,1
935907,3,935910,0.07,-0.27,9.47,0.02,-0.02,-0.00,1
935920,3,935923,0.09,-0.26,9.47,0.02,-0.02,-0.00,1
935932,3,935935,0.09,-0.27,9.43,0.02,-0.02,-0.00,1
935945,3,935948,0.09,-0.27,9.45,0.02,-0.02,-0.00,1
935958,3,935961,0.07,-0.28,9.47,0.02,-0.02,-0.00,1
935971,3,935974,0.10,-0.26,9.43,0.02,-0.02,-0.00,1
935984,3,935987,0.10,-0.27,9.45,0.02,-0.02,-0.00,1
935997,3,936000,0.12,-0.28,9.44,0.02,-0.02,-0.00,1
936010,3,936013,0.07,-0.29,9.44,0.02,-0.02,-0.00,1
936023,3,936026,0.09,-0.32,9.43,0.02,-0.02,-0.00,1
936036,3,936039,0.11,-0.29,9.47,0.02,-0.02,-0.00,1
936049,3,936052,0.11,-0.27,9.45,0.02,-0.02,-0.00,1
936062,3,936065,0.11,-0.28,9.43,0.02,-0.02,-0.00,1
936075,3,936078,0.08,-0.26,9.45,0.02,-0.02,-0.00,1
936088,3,936091,0.10,-0.25,9.46,0.02,-0.02,-0.00,1
936101,3,936104,0.08,-0.28,9.43,0.02,-0.02,-0.00,1
936114,3,936117,0.08,-0.28,9.44,0.02,-0.02,-0.00,1
936127,3,936130,0.09,-0.27,9.43,0.02,-0.02,-0.00,1
936140,3,936143,0.07,-0.28,9.41,0.02,-0.02,-0.00,1
936153,3,936156,0.09,-0.28,9.44,0.02,-0.02,-0.00,1
936166,3,936169,0.07,-0.30,9.44,0.02,-0.02,-0.00,1
936179,3,936182,0.05,-0.32,9.43,0.02,-0.02,-0.00,2
936226,0,936228,0.15,-0.25,9.45,0.02,-0.02,0.00,2
936248,3,936250,0.18,-0.25,9.43,0.02,-0.02,-0.00,2
936261,3,936264,0.15,-0.26,9.45,0.02,-0.02,-0.00,2
936274,3,936277,0.11,-0.28,9.44,0.02,-0.02,-0.00,2
936287,3,936290,0.11,-0.28,9.44,0.02,-0.02,-0.00,2
936300,3,936303,0.07,-0.31,9.47,0.02,-0.01,-0.00,2
936313,3,936316,0.06,-0.30,9.45,0.02,-0.02,-0.00,2
936326,3,936329,0.08,-0.28,9.44,0.02,-0.02,-0.00,2
936339,3,936342,0.09,-0.30,9.44,0.02,-0.02,-0.00,2
936352,3,936355,0.05,-0.28,9.40,0.02,-0.02,-0.00,2
936365,3,936368,0.04,-0.28,9.45,0.02,-0.02,-0.00,2
936378,3,936381,0.06,-0.26,9.47,0.03,-0.02,-0.00,2
936391,3,936394,0.08,-0.27,9.43,0.02,-0.02,-0.00,2
936404,3,936407,0.10,-0.25,9.41,0.02,-0.02,-0.00,2
936417,3,936420,0.11,-0.26,9.43,0.03,-0.02,-0.00,2
936430,0,937430,0.09,-0.28,9.44,0.02,-0.02,0.00,2
937439,14,937442,0.10,-0.27,9.46,0.02,-0.02,-0.00,2
937452,5,937454,0.10,-0.27,9.45,0.02,-0.02,-0.00,2
937463,13,937466,0.11,-0.29,9.46,0.02,-0.02,-0.00,2
937474,14,937477,0.12,-0.28,9.45,0.02,-0.02,-0.00,2
937487,0,938487,0.09,-0.28,9.45,0.02,-0.02,-0.00,2
938495,6,938498,0.09,-0.26,9.44,0.02,-0.02,-0.00,2
938507,3,938509,0.08,-0.28,9.47,0.02,-0.02,-0.00,2
938519,3,938522,0.10,-0.28,9.45,0.02,-0.02,-0.00,2
938530,0,939530,0.09,-0.24,9.43,0.02,-0.02,-0.00,2
939540,0,940540,0.10,-0.19,9.45,0.02,-0.02,-0.00,2
940548,0,941548,0.10,-0.26,9.45,0.02,-0.02,-0.00,2
941557,3,941559,0.09,-0.26,9.45,0.02,-0.02,-0.00,2
941568,1,941570,0.07,-0.27,9.43,0.02,-0.02,-0.00,2
941579,3,941582,0.07,-0.28,9.42,0.03,-0.02,-0.00,2
941591,0,942591,0.10,-0.28,9.45,0.02,-0.02,-0.00,2
942600,0,943600,0.10,-0.30,9.41,0.02,-0.02,0.00,2
943608,1,943610,0.11,-0.29,9.41,0.02,-0.02,-0.00,2
943619,3,943622,0.08,-0.26,9.45,0.02,-0.02,-0.00,2
943630,0,944631,0.11,-0.28,9.45,0.02,-0.02,-0.00,2
944642,3,944645,0.11,-0.27,9.45,0.02,-0.02,-0.00,2
944655,3,944658,0.10,-0.28,9.46,0.02,-0.02,-0.00,2
944668,3,944671,0.11,-0.28,9.48,0.02,-0.02,-0.00,2
944681,3,944684,0.11,-0.28,9.44,0.02,-0.02,-0.00,2
944694,3,944697,0.10,-0.27,9.46,0.02,-0.02,-0.00,2
944707,3,944710,0.09,-0.27,9.43,0.02,-0.02,-0.00,2
944720,3,944723,0.12,-0.27,9.44,0.02,-0.02,-0.00,2
944733,3,944736,0.11,-0.27,9.46,0.02,-0.02,-0.00,2
944746,3,944749,0.10,-0.28,9.43,0.02,-0.02,-0.00,2
944759,3,944762,0.10,-0.28,9.42,0.03,-0.02,-0.00,2
944772,3,944775,0.10,-0.27,9.43,0.03,-0.02,-0.00,2
944785,3,944788,0.08,-0.29,9.44,0.02,-0.02,-0.00,2
944798,3,944801,0.08,-0.29,9.43,0.02,-0.02,-0.00,2
944811,3,944814,0.10,-0.28,9.43,0.02,-0.02,-0.00,2
944824,3,944827,0.11,-0.26,9.42,0.02,-0.02,-0.00,2
944837,3,944840,0.10,-0.26,9.44,0.02,-0.02,-0.00,2
944850,3,944853,0.10,-0.28,9.44,0.02,-0.02,-0.00,2
944863,3,944866,0.09,-0.27,9.47,0.02,-0.02,-0.00,2
944876,3,944879,0.11,-0.27,9.45,0.03,-0.02,-0.00,2
944889,3,944892,0.09,-0.28,9.44,0.02,-0.02,-0.00,2
944902,3,944905,0.09,-0.28,9.44,0.02,-0.02,-0.00,2
944915,3,944918,0.09,-0.24,9.46,0.02,-0.02,-0.00,2
944927,0,945927,0.07,-0.26,9.43,0.02,-0.02,-0.00,2
945937,3,945940,0.08,-0.29,9.45,0.02,-0.02,-0.00,2
945950,3,945953,0.10,-0.27,9.45,0.02,-0.02,-0.00,2
945963,3,945966,0.13,-0.27,9.48,0.02,-0.02,-0.00,2
945976,3,945979,0.11,-0.27,9.44,0.02,-0.02,-0.00,2
945989,3,945992,0.10,-0.30,9.42,0.02,-0.02,-0.00,2
946002,3,946005,0.11,-0.27,9.46,0.02,-0.02,-0.00,2
946015,3,946018,0.11,-0.25,9.44,0.02,-0.02,-0.00,2
946028,3,946031,0.07,-0.28,9.45,0.02,-0.02,-0.00,2
946041,3,946044,0.10,-0.27,9.45,0.02,-0.02,-0.00,2
946054,3,946057,0.09,-0.29,9.43,0.02,-0.02,-0.00,2
946067,3,946070,0.11,-0.30,9.47,0.02,-0.02,-0.00,2
946080,3,946083,0.09,-0.28,9.42,0.02,-0.02,-0.00,2
946093,3,946096,0.10,-0.28,9.45,0.02,-0.02,-0.00,2
946106,3,946109,0.09,-0.29,9.45,0.02,-0.02,-0.00,2
946119,3,946122,0.10,-0.28,9.42,0.03,-0.02,-0.00,2
946132,3,946135,0.11,-0.27,9.42,0.03,-0.02,-0.00,2
946145,3,946148,0.12,-0.27,9.46,0.02,-0.02,-0.00,2
946158,3,946161,0.08,-0.26,9.43,0.02,-0.02,-0.00,2
946171,3,946174,0.09,-0.27,9.48,0.02,-0.02,-0.00,2
946184,3,946187,0.10,-0.27,9.44,0.02,-0.02,-0.00,2
946197,3,946200,0.09,-0.27,9.47,0.02,-0.02,-0.00,2
946210,3,946213,0.08,-0.28,9.49,0.02,-0.02,-0.00,2
946223,3,946226,0.08,-0.28,9.44,0.02,-0.02,-0.00,2
946236,3,946239,0.12,-0.28,9.44,0.02,-0.02,-0.00,2
946249,3,946252,0.10,-0.27,9.47,0.02,-0.02,0.00,2
946262,3,946265,0.08,-0.29,9.44,0.02,-0.02,-0.00,2
946275,3,946278,0.09,-0.29,9.43,0.03,-0.02,-0.00,2
946288,3,946291,0.10,-0.28,9.44,0.02,-0.02,-0.00,2
946301,3,946304,0.10,-0.27,9.42,0.02,-0.02,-0.00,2
946314,3,946317,0.09,-0.27,9.44,0.02,-0.02,0.00,2
946327,3,946330,0.09,-0.26,9.43,0.02,-0.02,-0.00,2
946340,3,946343,0.11,-0.26,9.47,0.02,-0.02,-0.00,2
946353,3,946356,0.11,-0.28,9.45,0.02,-0.02,-0.00,2
946366,3,946369,0.10,-0.29,9.44,0.02,-0.02,-0.00,2
946379,3,946382,0.11,-0.29,9.45,0.02,-0.02,-0.00,2
946392,3,946395,0.09,-0.28,9.45,0.02,-0.02,-0.00,2
946405,3,946408,0.09,-0.29,9.42,0.02,-0.02,-0.00,2
946418,3,946421,0.09,-0.28,9.43,0.02,-0.02,-0.00,2
946431,0,947431,0.09,-0.28,9.46,0.02,-0.02,0.00,2
947442,3,947445,0.08,-0.26,9.45,0.02,-0.02,-0.00,2
947455,3,947458,0.09,-0.28,9.47,0.02,-0.02,-0.00,2
