GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
110445,0.21,-0.23,9.44,0.02,-0.02,-0.00,0
110453,0.21,-0.22,9.44,0.02,-0.02,-0.00,0
110461,0.20,-0.22,9.44,0.02,-0.02,-0.00,0
110470,0.20,-0.24,9.49,0.02,-0.02,-0.00,0
110478,0.19,-0.22,9.44,0.02,-0.02,-0.00,0
110488,0.23,-0.24,9.46,0.02,-0.02,-0.00,0
110497,0.21,-0.24,9.46,0.02,-0.02,-0.00,0
110507,0.22,-0.24,9.45,0.02,-0.02,-0.00,0
110515,0.20,-0.25,9.45,0.02,-0.02,-0.00,0
110524,0.20,-0.20,9.44,0.02,-0.02,-0.00,0
110533,0.20,-0.22,9.45,0.02,-0.02,-0.00,0
110542,0.21,-0.26,9.46,0.02,-0.02,-0.00,0
110550,0.23,-0.28,9.44,0.02,-0.02,-0.00,0
110559,0.26,-0.26,9.42,0.02,-0.02,-0.00,0
110570,0.23,-0.25,9.41,0.02,-0.02,-0.00,0
110579,0.25,-0.26,9.44,0.02,-0.02,-0.00,0
110588,0.24,-0.25,9.44,0.02,-0.02,-0.00,0
110597,0.23,-0.26,9.43,0.02,-0.02,-0.00,0
110606,0.22,-0.26,9.44,0.02,-0.02,-0.00,0
110615,0.23,-0.25,9.48,0.02,-0.02,-0.00,0
