DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
783928.0,1797.0,783932.0,0.12,-0.04,9.4,0.02,-0.02,0.0,0
783938.0,1798.0,783942.0,0.13,-0.06,9.41,0.02,-0.02,0.0,0
783948.0,1799.0,783952.0,0.1,-0.06,9.39,0.02,-0.02,0.0,0
783958.0,1797.0,783962.0,0.12,-0.05,9.41,0.02,-0.02,0.0,0
783968.0,1797.0,783972.0,0.12,-0.05,9.42,0.02,-0.02,0.0,0
783978.0,1797.0,783982.0,0.14,-0.04,9.41,0.02,-0.02,0.0,0
783988.0,1798.0,783992.0,0.15,-0.04,9.42,0.02,-0.02,0.0,0
783998.0,1797.0,784002.0,0.14,-0.05,9.43,0.02,-0.02,0.0,0
784008.0,1797.0,784012.0,0.13,-0.05,9.42,0.02,-0.02,0.0,0
784018.0,1797.0,784022.0,0.13,-0.05,9.42,0.02,-0.02,0.0,0
784028.0,1797.0,784032.0,0.14,-0.04,9.41,0.02,-0.02,0.0,0
784038.0,1797.0,784042.0,0.14,-0.05,9.42,0.02,-0.02,0.0,0
784048.0,1797.0,784052.0,0.13,-0.04,9.41,0.02,-0.02,0.0,0
784058.0,1797.0,784062.0,0.12,-0.04,9.4,0.02,-0.02,0.0,0
784068.0,1798.0,784072.0,0.12,-0.04,9.41,0.02,-0.02,0.0,0
784078.0,1798.0,784082.0,0.11,-0.05,9.39,0.02,-0.02,0.0,0
784088.0,1797.0,784092.0,0.13,-0.04,9.39,0.02,-0.02,0.0,0
784098.0,1798.0,784102.0,0.12,-0.06,9.4,0.02,-0.02,0.0,0
784108.0,1841.0,784112.0,0.13,-0.04,9.4,0.02,-0.02,0.0,0
784118.0,1841.0,784122.0,0.14,-0.05,9.42,0.02,-0.02,0.0,0
784128.0,1841.0,784132.0,0.14,-0.06,9.44,0.02,-0.02,0.0,0
784138.0,1841.0,784142.0,0.13,-0.05,9.4,0.02,-0.02,0.0,0
784148.0,1841.0,784152.0,0.13,-0.04,9.42,0.02,-0.02,0.0,0
784158.0,1917.0,784162.0,0.12,-0.06,9.44,0.02,-0.02,0.0,0
784168.0,1841.0,784172.0,0.11,-0.05,9.43,0.03,-0.02,0.0,0
784178.0,1841.0,784182.0,0.1,-0.06,9.42,0.02,-0.02,0.0,0
784188.0,1841.0,784192.0,0.11,-0.06,9.43,0.02,-0.02,0.0,0
784198.0,1917.0,784202.0,0.11,-0.07,9.43,0.02,-0.02,0.0,0
784208.0,2064.0,784212.0,0.1,-0.06,9.42,0.02,-0.02,0.0,0
784218.0,2064.0,784222.0,0.11,-0.05,9.41,0.02,-0.02,0.0,0
784228.0,2064.0,784232.0,0.11,-0.06,9.41,0.02,-0.02,0.0,0
784237.0,1999.0,784242.0,0.13,-0.05,9.4,0.02,-0.02,0.0,0
784248.0,11798.0,784262.0,0.14,-0.04,9.42,0.02,-0.02,0.0,0
784268.0,11797.0,784282.0,0.14,-0.05,9.42,0.02,-0.02,0.0,0
784288.0,11798.0,784302.0,0.14,-0.05,9.45,0.02,-0.02,0.0,0
784308.0,11798.0,784322.0,0.13,-0.05,9.42,0.02,-0.02,0.0,0
784328.0,11797.0,784342.0,0.15,-0.05,9.37,0.02,-0.02,0.0,0
784348.0,11795.0,784362.0,0.14,-0.05,9.43,0.02,-0.02,0.0,0
784368.0,11798.0,784382.0,0.13,-0.06,9.4,0.02,-0.02,0.0,0
784388.0,11797.0,784402.0,0.15,-0.05,9.39,0.02,-0.02,0.0,0
784408.0,1798.0,784412.0,0.12,-0.05,9.4,0.02,-0.02,0.0,0
784418.0,1798.0,784422.0,0.13,-0.04,9.39,0.02,-0.02,0.0,0
784428.0,1798.0,784432.0,0.12,-0.05,9.39,0.02,-0.02,0.0,0
784438.0,1798.0,784442.0,0.14,-0.05,9.41,0.02,-0.02,0.0,0
784448.0,1798.0,784452.0,0.11,-0.06,9.42,0.02,-0.02,0.0,0
784458.0,1797.0,784462.0,0.12,-0.03,9.42,0.02,-0.02,0.0,0
784468.0,1798.0,784472.0,0.11,-0.02,9.39,0.02,-0.02,0.0,0
784478.0,1798.0,784482.0,0.13,-0.02,9.38,0.02,-0.02,0.0,0
784488.0,1797.0,784492.0,0.13,-0.05,9.4,0.02,-0.02,0.0,0
784498.0,1798.0,784502.0,0.12,-0.04,9.4,0.02,-0.02,0.0,0
784508.0,1797.0,784512.0,0.11,-0.03,9.4,0.02,-0.02,0.0,0
784518.0,1797.0,784522.0,0.11,-0.05,9.4,0.02,-0.02,0.0,0
784528.0,1797.0,784532.0,0.12,-0.06,9.42,0.02,-0.02,0.0,0
784538.0,1798.0,784542.0,0.12,-0.06,9.41,0.02,-0.02,0.0,0
784548.0,1798.0,784552.0,0.13,-0.05,9.38,0.02,-0.02,0.0,0
784558.0,1798.0,784562.0,0.12,-0.04,9.4,0.02,-0.02,0.0,0
784568.0,1798.0,784572.0,0.14,-0.07,9.41,0.02,-0.02,0.0,0
784578.0,1798.0,784582.0,0.13,-0.05,9.41,0.02,-0.02,0.0,0
784588.0,1798.0,784592.0,0.13,-0.05,9.43,0.02,-0.02,0.0,0
784598.0,1797.0,784602.0,0.13,-0.05,9.41,0.02,-0.02,0.0,0
784608.0,1798.0,784612.0,0.13,-0.05,9.41,0.02,-0.02,0.0,0
784618.0,2797.0,784623.0,0.13,-0.04,9.44,0.02,-0.02,0.0,0
784629.0,1798.0,784633.0,0.14,-0.04,9.4,0.02,-0.02,0.0,0
784639.0,1798.0,784643.0,0.15,-0.04,9.41,0.02,-0.02,0.0,0
784648.0,1785.0,784652.0,0.14,-0.04,9.42,0.02,-0.02,0.0,0
784658.0,1798.0,784662.0,0.12,-0.04,9.41,0.02,-0.02,0.0,0
784668.0,1798.0,784672.0,0.12,-0.06,9.4,0.02,-0.02,0.0,0
784678.0,1841.0,784682.0,0.12,-0.05,9.41,0.02,-0.02,0.0,0
784688.0,1798.0,784692.0,0.1,-0.07,9.39,0.02,-0.02,0.0,0
784698.0,1798.0,784702.0,0.11,-0.06,9.41,0.02,-0.02,0.0,0
784708.0,1999.0,784713.0,0.13,-0.05,9.42,0.02,-0.02,0.0,0
784719.0,803.0,784723.0,0.13,-0.05,9.43,0.02,-0.02,0.0,0
784728.0,1353.0,784732.0,0.13,-0.06,9.43,0.02,-0.02,0.0,0
784740.0,2391.0,784755.0,0.14,-0.05,9.39,0.02,-0.02,0.0,0
784782.0,1874.0,784787.0,0.15,-0.04,9.42,0.02,-0.02,0.0,0
784798.0,1695.0,784802.0,0.14,-0.05,9.42,0.02,-0.02,0.0,0
784807.0,1644.0,784811.0,0.11,-0.03,9.42,0.02,-0.02,0.0,0
784823.0,3703.0,784830.0,0.11,-0.06,9.39,0.02,-0.02,0.0,0
784835.0,712.0,784839.0,0.12,-0.06,9.41,0.02,-0.02,0.0,0
784843.0,94.0,784847.0,0.12,-0.04,9.42,0.02,-0.02,0.0,0
