DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
21080,1,21083,0.04,-0.05,2.65,0.03,-0.03,0.00,0
21091,3,21094,0.12,-0.15,7.87,0.03,-0.02,-0.00,0
21102,0,21105,0.14,-0.19,9.01,0.03,-0.02,0.00,0
21114,0,21116,0.15,-0.24,9.35,0.03,-0.02,-0.00,0
21124,1,21127,0.16,-0.27,9.38,0.03,-0.02,-0.00,0
21136,10,21139,0.17,-0.27,9.41,0.02,-0.02,0.00,0
21147,0,21150,0.15,-0.28,9.43,0.02,-0.01,0.00,0
21159,0,21161,0.15,-0.28,9.45,0.02,-0.00,0.00,0
21169,1,21172,0.12,-0.27,9.44,0.02,-0.00,0.00,0
21180,0,21183,0.10,-0.23,9.45,0.02,-0.01,0.00,0
21191,3,21194,0.11,-0.21,9.43,0.02,-0.02,-0.00,0
21202,0,21205,0.08,-0.18,9.44,0.03,-0.02,-0.00,0
21214,0,21216,0.14,-0.17,9.42,0.03,-0.02,-0.00,0
21224,5,21227,0.13,-0.18,9.46,0.03,-0.02,-0.00,0
21236,0,22236,0.14,-0.19,9.45,0.03,-0.02,-0.00,0
22245,8,22248,0.12,-0.15,9.45,0.03,-0.02,-0.00,0
22256,3,22259,0.09,-0.15,9.45,0.03,-0.02,-0.00,0
22267,0,22270,0.10,-0.17,9.44,0.03,-0.02,-0.00,0
22279,0,22281,0.10,-0.22,9.44,0.02,-0.02,-0.00,0
22289,1,22292,0.11,-0.23,9.43,0.02,-0.02,-0.00,0
22300,0,22303,0.13,-0.28,9.44,0.02,-0.02,0.00,0
22311,3,22314,0.16,-0.30,9.41,0.02,-0.02,0.00,0
22324,0,22326,0.17,-0.30,9.43,0.02,-0.02,-0.00,0
22334,1,22337,0.19,-0.28,9.40,0.02,-0.02,-0.00,0
22345,9,22348,0.17,-0.25,9.43,0.02,-0.02,-0.00,0
22357,5,22360,0.16,-0.19,9.45,0.02,-0.02,0.00,0
22369,13,22372,0.14,-0.19,9.43,0.02,-0.02,0.00,0
22381,3,22384,0.12,-0.19,9.42,0.03,-0.02,0.00,0
22394,0,22396,0.13,-0.21,9.42,0.03,-0.02,-0.00,0
22404,1,22407,0.14,-0.19,9.44,0.03,-0.02,-0.00,0
22416,11,22419,0.16,-0.21,9.44,0.02,-0.02,0.00,0
22427,0,22430,0.15,-0.23,9.43,0.02,-0.02,0.00,0
22439,0,22441,0.14,-0.25,9.41,0.02,-0.02,-0.00,0
22449,1,22452,0.16,-0.27,9.45,0.02,-0.02,-0.00,0
22461,11,22464,0.19,-0.31,9.45,0.02,-0.02,-0.00,0
22472,0,22475,0.17,-0.32,9.46,0.02,-0.02,-0.00,0
22484,0,22486,0.17,-0.30,9.46,0.02,-0.02,-0.00,0
22494,1,22497,0.20,-0.26,9.43,0.02,-0.02,-0.00,0
22506,11,22509,0.13,-0.23,9.44,0.02,-0.02,-0.00,0
22517,0,22520,0.11,-0.17,9.47,0.03,-0.02,-0.00,0
22529,5,22532,0.10,-0.17,9.45,0.03,-0.02,-0.00,0
22541,5,22544,0.11,-0.21,9.45,0.03,-0.02,-0.00,0
22553,5,22556,0.10,-0.21,9.44,0.03,-0.02,-0.00,0
22566,8,22569,0.13,-0.20,9.41,0.02,-0.02,-0.00,0
22580,0,23580,0.20,-0.25,9.42,0.02,-0.02,0.00,0
23589,0,23592,0.15,-0.22,9.44,0.02,-0.02,-0.00,0
23600,0,23603,0.15,-0.23,9.43,0.02,-0.02,0.00,0
23612,15,23615,0.12,-0.22,9.46,0.02,-0.02,-0.00,0
23623,5,23626,0.11,-0.20,9.43,0.02,-0.02,0.00,0
23634,5,23637,0.11,-0.21,9.41,0.02,-0.02,0.00,0
23645,0,24645,0.09,-0.22,9.42,0.02,-0.02,-0.00,0
24654,11,24657,0.10,-0.23,9.41,0.02,-0.01,-0.00,0
24666,3,24669,0.08,-0.24,9.45,0.02,-0.02,-0.00,0
24677,6,24679,0.08,-0.26,9.43,0.02,-0.02,-0.00,0
24689,11,24692,0.08,-0.27,9.46,0.02,-0.02,0.00,0
24701,3,24704,0.10,-0.26,9.46,0.02,-0.02,-0.00,0
24714,7,24717,0.10,-0.25,9.44,0.02,-0.02,-0.00,0
24725,8,24728,0.11,-0.25,9.44,0.03,-0.02,0.00,0
24736,3,24739,0.16,-0.23,9.45,0.03,-0.02,0.00,0
24749,5,24752,0.19,-0.23,9.44,0.02,-0.02,0.00,0
24761,13,24764,0.19,-0.23,9.43,0.03,-0.02,-0.00,0
24773,15,24776,0.17,-0.22,9.43,0.02,-0.02,-0.00,0
24785,8,24788,0.18,-0.23,9.43,0.02,-0.02,-0.00,0
24796,3,24799,0.18,-0.21,9.42,0.02,-0.02,0.00,0
24809,11,24812,0.18,-0.21,9.44,0.02,-0.02,-0.00,0
24821,3,24824,0.16,-0.24,9.45,0.02,-0.01,-0.00,0
24834,11,24837,0.14,-0.24,9.44,0.02,-0.02,-0.00,0
24846,3,24849,0.11,-0.25,9.48,0.02,-0.02,-0.00,0
24859,11,24862,0.09,-0.25,9.44,0.03,-0.02,-0.00,0
24871,3,24874,0.09,-0.22,9.44,0.02,-0.02,0.00,0
24883,15,24886,0.09,-0.26,9.45,0.02,-0.02,0.00,0
24895,5,24898,0.10,-0.25,9.45,0.03,-0.02,-0.00,0
24906,13,24909,0.11,-0.26,9.44,0.03,-0.02,-0.00,0
24918,15,24921,0.14,-0.24,9.42,0.03,-0.02,-0.00,0
24930,10,24933,0.15,-0.22,9.43,0.03,-0.02,0.00,0
24943,15,24946,0.15,-0.23,9.41,0.03,-0.02,0.00,0
24955,10,24958,0.16,-0.21,9.43,0.02,-0.02,0.00,0
24968,15,24971,0.17,-0.21,9.41,0.02,-0.02,0.00,0
24980,10,24983,0.21,-0.22,9.40,0.02,-0.02,-0.00,0
24993,15,24996,0.21,-0.23,9.44,0.02,-0.02,-0.00,0
25005,10,25008,0.19,-0.20,9.45,0.02,-0.01,-0.00,0
25018,15,25021,0.17,-0.20,9.43,0.02,-0.01,-0.00,0
25030,10,25033,0.14,-0.21,9.44,0.02,-0.02,0.00,0
25043,15,25046,0.11,-0.25,9.43,0.02,-0.02,0.00,0
25055,10,25058,0.09,-0.24,9.41,0.02,-0.02,-0.00,0
25068,15,25071,0.10,-0.26,9.44,0.02,-0.02,-0.00,0
25080,10,25083,0.13,-0.24,9.45,0.03,-0.02,0.00,0
25093,15,25096,0.13,-0.24,9.43,0.03,-0.02,-0.00,0
25105,10,25108,0.12,-0.25,9.43,0.03,-0.02,0.00,0
25118,15,25121,0.11,-0.24,9.43,0.02,-0.02,0.00,0
25130,0,26130,0.07,-0.21,9.40,0.03,-0.02,0.00,0
26139,1,26142,0.08,-0.22,9.41,0.02,-0.02,0.00,0
26151,15,26154,0.10,-0.25,9.44,0.03,-0.02,0.00,0
26164,13,26167,0.18,-0.24,9.46,0.03,-0.03,-0.00,0
26176,4,26179,0.22,-0.26,9.45,0.03,-0.03,-0.00,0
26189,13,26192,0.26,-0.25,9.41,0.03,-0.02,-0.00,0
26201,4,26204,0.22,-0.25,9.41,0.02,-0.01,-0.00,0
26212,1,26215,0.17,-0.25,9.43,0.02,-0.01,-0.00,0
26224,13,26227,0.15,-0.23,9.45,0.03,-0.02,-0.00,0
26236,4,26239,0.10,-0.20,9.45,0.03,-0.03,-0.00,0
26247,0,26250,0.07,-0.17,9.42,0.03,-0.03,-0.00,1
26271,16,26274,0.08,-0.23,9.43,0.02,-0.02,0.00,1
26285,12,26288,0.12,-0.26,9.44,0.02,-0.02,-0.00,1
26296,3,26299,0.14,-0.26,9.43,0.03,-0.03,-0.00,1
26307,5,26310,0.15,-0.24,9.43,0.03,-0.03,-0.00,1
26319,1,26322,0.12,-0.20,9.42,0.03,-0.02,-0.00,1
26331,9,26334,0.12,-0.21,9.45,0.02,-0.02,-0.00,1
26459,0,27459,0.11,-0.24,9.42,0.02,-0.02,-0.00,1
27469,12,27473,0.13,-0.22,9.44,0.02,-0.02,-0.00,1
27481,3,27484,0.12,-0.23,9.44,0.02,-0.02,-0.00,1
27492,1,27495,0.13,-0.23,9.43,0.03,-0.02,-0.00,1
27504,13,27507,0.16,-0.24,9.43,0.03,-0.02,-0.00,1
27516,3,27519,0.16,-0.25,9.41,0.02,-0.02,-0.00,1
27527,0,27530,0.15,-0.24,9.45,0.02,-0.02,-0.00,1
27539,13,27542,0.16,-0.25,9.45,0.02,-0.02,-0.00,1
27551,3,27554,0.11,-0.23,9.42,0.02,-0.02,-0.00,1
27562,0,27565,0.12,-0.25,9.43,0.03,-0.02,0.00,1
27574,13,27577,0.13,-0.23,9.41,0.02,-0.02,-0.00,1
27586,3,27589,0.12,-0.23,9.45,0.02,-0.02,0.00,1
27597,5,27600,0.11,-0.21,9.41,0.02,-0.02,-0.00,1
27610,5,27613,0.14,-0.20,9.43,0.02,-0.02,-0.00,1
27621,3,27624,0.14,-0.23,9.44,0.03,-0.02,-0.00,1
27632,0,27635,0.14,-0.22,9.41,0.03,-0.02,-0.00,1
27644,14,27647,0.14,-0.25,9.45,0.03,-0.02,-0.00,1
27656,3,27659,0.14,-0.22,9.46,0.02,-0.02,-0.00,1
27667,0,27670,0.13,-0.24,9.42,0.02,-0.02,-0.00,1
27680,12,27683,0.14,-0.24,9.44,0.02,-0.02,-0.00,1
27691,3,27694,0.14,-0.23,9.44,0.03,-0.02,-0.00,1
27702,5,27705,0.15,-0.23,9.43,0.02,-0.02,-0.00,1
27715,12,27718,0.16,-0.22,9.44,0.02,-0.02,-0.00,1
27726,3,27729,0.15,-0.22,9.42,0.02,-0.02,-0.00,1
27737,5,27740,0.14,-0.22,9.42,0.02,-0.02,-0.00,1
27750,12,27753,0.16,-0.22,9.43,0.02,-0.02,-0.00,1
27761,3,27764,0.13,-0.22,9.46,0.02,-0.02,-0.00,1
27772,5,27775,0.14,-0.23,9.43,0.02,-0.02,-0.00,1
27785,15,27788,0.14,-0.23,9.44,0.02,-0.02,0.00,1
27798,5,27801,0.13,-0.24,9.44,0.02,-0.02,0.00,1
27810,5,27813,0.15,-0.24,9.44,0.02,-0.02,-0.00,1
27821,3,27824,0.14,-0.23,9.43,0.02,-0.02,-0.00,1
27832,5,27835,0.15,-0.24,9.42,0.02,-0.02,-0.00,1
27845,12,27848,0.14,-0.22,9.42,0.02,-0.02,-0.00,1
27856,3,27859,0.14,-0.23,9.44,0.02,-0.02,-0.00,1
27867,5,27870,0.13,-0.23,9.47,0.02,-0.02,-0.00,1
27880,5,27883,0.15,-0.21,9.45,0.02,-0.02,0.00,1
27891,0,28891,0.13,-0.23,9.43,0.02,-0.02,-0.00,1
28900,4,28903,0.13,-0.24,9.38,0.02,-0.02,0.00,1
28912,10,28915,0.14,-0.23,9.43,0.02,-0.02,-0.00,1
28924,9,28927,0.14,-0.24,9.43,0.02,-0.02,-0.00,1
28939,7,28941,0.15,-0.23,9.42,0.02,-0.02,-0.00,1
28950,4,28953,0.17,-0.24,9.43,0.02,-0.02,0.00,1
28962,10,28965,0.17,-0.23,9.42,0.02,-0.02,0.00,1
28974,9,28977,0.15,-0.22,9.46,0.02,-0.02,0.00,1
28989,7,28991,0.15,-0.22,9.45,0.02,-0.02,0.00,1
29000,4,29003,0.15,-0.23,9.44,0.02,-0.02,-0.00,1
29012,10,29015,0.14,-0.23,9.43,0.02,-0.02,-0.00,1
29024,9,29027,0.14,-0.23,9.43,0.02,-0.02,-0.00,1
29039,7,29041,0.12,-0.23,9.43,0.02,-0.02,-0.00,1
29050,4,29053,0.13,-0.24,9.43,0.03,-0.02,-0.00,1
29062,10,29065,0.12,-0.22,9.42,0.03,-0.02,-0.00,1
29074,5,29077,0.12,-0.25,9.43,0.03,-0.02,-0.00,1
29086,0,30086,0.15,-0.23,9.44,0.03,-0.02,-0.00,1
30095,5,30098,0.17,-0.22,9.43,0.03,-0.02,-0.00,1
30107,13,30110,0.16,-0.23,9.43,0.02,-0.02,-0.00,1
30120,12,30123,0.13,-0.23,9.40,0.02,-0.02,-0.00,1
30132,13,30135,0.14,-0.22,9.41,0.03,-0.02,-0.00,1
30145,12,30148,0.13,-0.24,9.42,0.02,-0.02,-0.00,1
30157,13,30160,0.12,-0.24,9.45,0.02,-0.01,-0.00,1
30170,12,30173,0.09,-0.24,9.47,0.02,-0.01,-0.00,1
30182,13,30185,0.08,-0.23,9.42,0.02,-0.02,0.00,1
30195,12,30198,0.07,-0.24,9.42,0.02,-0.02,0.00,1
30207,13,30210,0.10,-0.22,9.43,0.02,-0.02,0.00,1
30220,12,30223,0.13,-0.21,9.42,0.03,-0.02,0.00,1
30232,13,30235,0.17,-0.23,9.44,0.03,-0.02,-0.00,1
30245,12,30248,0.22,-0.23,9.46,0.03,-0.02,-0.00,1
30257,13,30260,0.20,-0.22,9.44,0.03,-0.02,-0.00,1
30270,12,30273,0.16,-0.22,9.45,0.02,-0.02,-0.00,1
30282,13,30285,0.12,-0.23,9.45,0.02,-0.02,-0.00,1
30295,12,30298,0.10,-0.23,9.43,0.02,-0.02,-0.00,1
30307,13,30310,0.12,-0.21,9.40,0.02,-0.02,-0.00,1
30320,12,30323,0.17,-0.22,9.42,0.02,-0.01,0.00,1
30332,13,30335,0.20,-0.23,9.42,0.02,-0.01,-0.00,1
30345,12,30348,0.19,-0.24,9.43,0.02,-0.01,-0.00,1
30357,13,30360,0.20,-0.25,9.47,0.02,-0.02,-0.00,1
30369,5,30372,0.18,-0.23,9.47,0.02,-0.02,-0.00,1
