DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
11.0,1011.0,-9.76,-0.08,-1.29,0.03,-0.0,0.0,0
11.0,1018.0,-9.72,-0.09,-1.29,0.02,-0.02,0.02,0
11.0,1025.0,-9.62,-0.08,-1.28,0.02,-0.03,0.03,0
11.0,1032.0,-9.48,-0.08,-1.27,0.02,-0.03,0.03,0
11.0,1039.0,-9.38,-0.06,-1.27,0.02,-0.03,0.03,0
11.0,1046.0,-9.31,-0.06,-1.23,0.01,-0.03,0.02,1
11.0,1054.0,-9.32,-0.1,-1.16,0.01,-0.03,-0.0,1
11.0,1061.0,-9.38,-0.14,-1.11,0.02,-0.01,-0.02,1
11.0,1068.0,-9.5,-0.17,-1.11,0.03,0.01,-0.02,1
11.0,1075.0,-9.62,-0.18,-1.18,0.04,0.02,-0.02,1
11.0,1082.0,-9.7,-0.17,-1.23,0.04,0.01,-0.01,1
11.0,1089.0,-9.74,-0.19,-1.27,0.04,-0.01,0.0,1
25.0,1097.0,-9.71,-0.21,-1.28,0.04,-0.03,0.01,1
11.0,1104.0,-9.66,-0.22,-1.31,0.04,-0.03,0.02,1
11.0,1110.0,-9.62,-0.23,-1.31,0.03,-0.03,0.03,1
11.0,1117.0,-9.6,-0.21,-1.34,0.03,-0.03,0.03,1
11.0,1125.0,-9.54,-0.19,-1.34,0.02,-0.02,0.04,1
11.0,1132.0,-9.49,-0.17,-1.33,0.02,-0.02,0.04,1
11.0,1140.0,-9.43,-0.15,-1.31,0.02,-0.02,0.04,1
11.0,1147.0,-9.38,-0.13,-1.33,0.02,-0.03,0.03,1
11.0,1155.0,-9.37,-0.15,-1.28,0.02,-0.02,0.02,1
11.0,1162.0,-9.39,-0.18,-1.29,0.02,-0.01,0.01,1
11.0,1170.0,-9.41,-0.15,-1.36,0.02,-0.01,0.01,1
11.0,1177.0,-9.43,-0.15,-1.37,0.02,-0.01,0.01,1
11.0,1185.0,-9.44,-0.13,-1.37,0.02,-0.02,0.0,1
11.0,1192.0,-9.4,-0.12,-1.35,0.01,-0.03,0.0,1
11.0,1200.0,-9.4,-0.15,-1.37,0.01,-0.03,-0.0,1
11.0,1207.0,-9.42,-0.17,-1.39,0.01,-0.02,-0.01,1
11.0,1215.0,-9.5,-0.15,-1.41,0.01,-0.02,-0.01,1
11.0,1222.0,-9.56,-0.14,-1.39,-0.0,-0.02,-0.0,1
11.0,1230.0,-9.59,-0.14,-1.35,-0.01,-0.03,-0.0,1
11.0,1237.0,-9.6,-0.16,-1.29,-0.01,-0.03,0.0,1
11.0,1245.0,-9.59,-0.16,-1.21,-0.01,-0.03,0.01,1
11.0,1252.0,-9.54,-0.16,-1.18,-0.01,-0.03,0.01,1
11.0,1260.0,-9.5,-0.16,-1.18,0.0,-0.03,0.01,1
11.0,1267.0,-9.46,-0.12,-1.19,0.01,-0.03,0.0,1
11.0,1275.0,-9.45,-0.1,-1.24,0.01,-0.02,-0.0,1
11.0,1282.0,-9.46,-0.09,-1.29,0.01,-0.02,-0.01,1
11.0,1290.0,-9.53,-0.1,-1.29,0.01,-0.01,-0.02,1
11.0,1297.0,-9.61,-0.11,-1.29,0.0,-0.0,-0.01,1
11.0,1305.0,-9.71,-0.08,-1.32,0.0,-0.01,-0.0,1
11.0,1312.0,-9.77,-0.08,-1.3,0.0,-0.02,0.01,1
11.0,1320.0,-9.71,-0.08,-1.27,0.0,-0.03,0.03,1
11.0,1327.0,-9.57,-0.06,-1.24,0.0,-0.04,0.04,1
11.0,1335.0,-9.44,-0.05,-1.2,0.0,-0.05,0.04,1
11.0,1342.0,-9.33,-0.06,-1.18,0.01,-0.04,0.03,1
11.0,1350.0,-9.24,-0.08,-1.17,0.01,-0.03,0.01,1
11.0,1357.0,-9.25,-0.09,-1.15,0.01,-0.02,-0.02,1
11.0,1365.0,-9.38,-0.14,-1.17,0.02,-0.01,-0.04,1
11.0,1372.0,-9.53,-0.15,-1.16,0.02,0.0,-0.05,1
11.0,1380.0,-9.73,-0.2,-1.22,0.01,0.02,-0.05,1
11.0,1387.0,-9.92,-0.22,-1.26,0.01,0.03,-0.04,1
11.0,1395.0,-10.03,-0.22,-1.34,0.01,0.03,-0.01,1
11.0,1402.0,-10.02,-0.18,-1.38,0.01,0.0,0.02,1
11.0,1410.0,-9.88,-0.13,-1.34,0.0,-0.03,0.06,1
11.0,1417.0,-9.67,-0.11,-1.27,-0.0,-0.05,0.08,1
11.0,1424.0,-9.43,-0.11,-1.23,-0.0,-0.05,0.08,1
11.0,1431.0,-9.28,-0.09,-1.18,0.01,-0.04,0.07,1
12.0,1438.0,-9.15,-0.05,-1.18,0.01,-0.02,0.05,1
11.0,1445.0,-9.07,-0.0,-1.18,0.02,-0.02,0.03,1
11.0,1452.0,-9.07,0.01,-1.19,0.02,-0.01,0.0,1
11.0,1459.0,-9.1,0.0,-1.23,0.03,-0.0,-0.02,1
11.0,1466.0,-9.13,0.01,-1.24,0.03,0.0,-0.04,1
11.0,1473.0,-9.16,-0.01,-1.25,0.03,0.01,-0.06,1
11.0,1480.0,-9.24,-0.03,-1.3,0.04,0.02,-0.07,1
11.0,1487.0,-9.37,-0.04,-1.37,0.04,0.01,-0.07,1
11.0,1494.0,-9.49,-0.05,-1.4,0.04,0.0,-0.07,1
11.0,1501.0,-9.54,-0.11,-1.4,0.03,-0.01,-0.06,1
11.0,1508.0,-9.6,-0.17,-1.37,0.03,-0.01,-0.05,1
11.0,1515.0,-9.63,-0.19,-1.38,0.02,-0.01,-0.04,1
11.0,1522.0,-9.67,-0.19,-1.41,0.02,-0.01,-0.03,1
11.0,1529.0,-9.69,-0.17,-1.4,0.01,-0.01,-0.02,1
11.0,1536.0,-9.66,-0.2,-1.33,-0.0,-0.01,-0.01,1
11.0,1543.0,-9.66,-0.21,-1.24,-0.01,-0.01,-0.01,1
11.0,1550.0,-9.65,-0.2,-1.15,-0.0,-0.02,-0.0,1
11.0,1557.0,-9.63,-0.18,-1.07,0.0,-0.03,0.0,1
11.0,1564.0,-9.61,-0.15,-1.04,0.01,-0.03,0.0,1
12.0,1571.0,-9.6,-0.1,-1.08,0.02,-0.02,0.01,1
12.0,1578.0,-9.58,-0.08,-1.17,0.02,-0.02,0.01,1
12.0,1585.0,-9.54,-0.07,-1.18,0.02,-0.03,0.01,1
12.0,1592.0,-9.5,-0.05,-1.17,0.02,-0.03,0.01,1
12.0,1599.0,-9.47,-0.07,-1.15,0.02,-0.04,0.0,1
12.0,1606.0,-9.51,-0.12,-1.14,0.02,-0.04,-0.0,1
12.0,1613.0,-9.58,-0.18,-1.13,0.03,-0.02,-0.01,1
12.0,1620.0,-9.65,-0.18,-1.18,0.03,-0.01,-0.01,1
12.0,1627.0,-9.7,-0.17,-1.26,0.03,-0.0,0.0,1
12.0,1634.0,-9.75,-0.13,-1.33,0.03,-0.01,0.01,1
12.0,1641.0,-9.73,-0.13,-1.31,0.03,-0.03,0.02,1
12.0,1648.0,-9.64,-0.13,-1.29,0.02,-0.05,0.03,1
12.0,1655.0,-9.56,-0.11,-1.25,0.02,-0.06,0.04,1
12.0,1662.0,-9.51,-0.11,-1.23,0.02,-0.06,0.04,1
12.0,1669.0,-9.47,-0.07,-1.21,0.02,-0.06,0.04,1
12.0,1676.0,-9.44,-0.08,-1.18,0.02,-0.04,0.03,1
12.0,1683.0,-9.45,-0.09,-1.17,0.02,-0.03,0.02,1
12.0,1690.0,-9.51,-0.08,-1.17,0.02,-0.03,0.02,1
12.0,1697.0,-9.56,-0.11,-1.15,0.03,-0.03,0.01,1
12.0,1704.0,-9.56,-0.12,-1.15,0.03,-0.03,0.02,1
12.0,1711.0,-9.55,-0.12,-1.14,0.04,-0.04,0.02,1
12.0,1718.0,-9.49,-0.16,-1.2,0.04,-0.03,0.02,1
12.0,1725.0,-9.49,-0.15,-1.24,0.04,-0.03,0.01,1
11.0,1732.0,-9.48,-0.12,-1.28,0.04,-0.03,0.01,1
12.0,1739.0,-9.45,-0.13,-1.29,0.04,-0.03,0.01,1
12.0,1746.0,-9.45,-0.14,-1.32,0.04,-0.03,-0.0,1
11.0,1753.0,-9.52,-0.17,-1.32,0.03,-0.03,-0.01,1
11.0,1760.0,-9.59,-0.18,-1.31,0.03,-0.02,-0.01,1
11.0,1767.0,-9.63,-0.17,-1.31,0.03,-0.02,-0.0,2
11.0,1775.0,-9.66,-0.18,-1.3,0.04,-0.03,0.0,2
11.0,1782.0,-9.64,-0.19,-1.3,0.04,-0.04,0.01,2
11.0,1789.0,-9.6,-0.23,-1.35,0.04,-0.03,0.01,2
11.0,1796.0,-9.58,-0.22,-1.39,0.04,-0.02,0.01,2
11.0,1803.0,-9.59,-0.22,-1.42,0.04,-0.02,0.01,2
11.0,1810.0,-9.64,-0.23,-1.44,0.03,-0.01,0.01,2
11.0,1818.0,-9.72,-0.23,-1.41,0.02,-0.02,0.01,2
12.0,1825.0,-9.72,-0.21,-1.38,0.01,-0.03,0.03,2
12.0,1832.0,-9.65,-0.19,-1.35,0.01,-0.03,0.04,2
12.0,1839.0,-9.52,-0.16,-1.33,0.01,-0.04,0.04,2
12.0,1846.0,-9.43,-0.11,-1.27,0.01,-0.03,0.03,2
12.0,1853.0,-9.35,-0.08,-1.25,0.01,-0.03,0.02,2
12.0,1860.0,-9.28,-0.06,-1.23,0.0,-0.02,0.01,2
12.0,1867.0,-9.29,-0.07,-1.19,0.01,-0.02,-0.0,2
12.0,1875.0,-9.33,-0.11,-1.17,0.01,-0.0,-0.02,2
12.0,1882.0,-9.4,-0.13,-1.18,0.02,0.01,-0.03,2
12.0,1890.0,-9.54,-0.14,-1.29,0.03,0.02,-0.04,2
12.0,1897.0,-9.64,-0.15,-1.38,0.03,0.01,-0.03,2
12.0,1905.0,-9.71,-0.15,-1.4,0.02,-0.0,-0.02,2
12.0,1912.0,-9.7,-0.16,-1.43,0.02,-0.02,-0.01,2
12.0,1920.0,-9.64,-0.14,-1.38,0.01,-0.03,0.0,2
12.0,1927.0,-9.59,-0.12,-1.33,0.0,-0.03,0.01,2
12.0,1935.0,-9.53,-0.11,-1.28,0.0,-0.04,0.01,2
12.0,1942.0,-9.47,-0.07,-1.25,0.0,-0.04,0.01,2
12.0,1950.0,-9.44,-0.04,-1.21,0.0,-0.03,0.0,2
12.0,1957.0,-9.43,-0.04,-1.14,0.0,-0.01,-0.01,2
12.0,1965.0,-9.49,-0.06,-1.13,0.0,-0.0,-0.01,2
12.0,1972.0,-9.58,-0.08,-1.12,0.01,0.0,-0.02,2
12.0,1980.0,-9.67,-0.08,-1.13,0.01,-0.01,-0.01,2
12.0,1987.0,-9.72,-0.08,-1.18,0.02,-0.01,-0.01,2
12.0,1995.0,-9.69,-0.08,-1.19,0.02,-0.03,0.01,2
12.0,2002.0,-9.63,-0.1,-1.15,0.02,-0.03,0.01,2
12.0,2010.0,-9.56,-0.09,-1.13,0.02,-0.03,0.02,2
12.0,2017.0,-9.52,-0.08,-1.11,0.02,-0.02,0.01,2
12.0,2025.0,-9.49,-0.08,-1.08,0.02,-0.0,0.01,2
12.0,2032.0,-9.47,-0.07,-1.09,0.02,0.01,0.0,2
12.0,2040.0,-9.51,-0.09,-1.12,0.03,0.01,-0.01,2
12.0,2047.0,-9.55,-0.09,-1.11,0.03,0.01,-0.01,2
11.0,2055.0,-9.6,-0.13,-1.15,0.04,0.01,-0.01,2
11.0,2062.0,-9.63,-0.15,-1.2,0.04,0.01,0.0,2
11.0,2070.0,-9.62,-0.14,-1.27,0.04,-0.0,0.01,2
11.0,2077.0,-9.57,-0.11,-1.32,0.04,-0.01,0.02,2
11.0,2085.0,-9.51,-0.12,-1.33,0.03,-0.01,0.02,2
11.0,2092.0,-9.44,-0.12,-1.33,0.03,-0.01,0.02,2
11.0,2100.0,-9.45,-0.12,-1.29,0.02,-0.01,0.01,2
11.0,2107.0,-9.45,-0.1,-1.27,0.02,-0.02,0.01,2
11.0,2115.0,-9.48,-0.1,-1.22,0.02,-0.02,0.01,2
11.0,2122.0,-9.47,-0.13,-1.23,0.02,-0.03,0.01,2
11.0,2130.0,-9.47,-0.15,-1.26,0.03,-0.03,0.01,2
11.0,2137.0,-9.47,-0.14,-1.29,0.02,-0.02,0.0,2
11.0,2144.0,-9.45,-0.13,-1.29,0.02,-0.02,-0.0,2
11.0,2151.0,-9.47,-0.17,-1.32,0.02,-0.02,-0.01,2
11.0,2158.0,-9.53,-0.16,-1.34,0.02,-0.01,-0.01,2
11.0,2165.0,-9.6,-0.16,-1.32,0.02,-0.01,-0.0,2
11.0,2172.0,-9.63,-0.16,-1.32,0.01,-0.02,0.0,2
11.0,2179.0,-9.66,-0.16,-1.29,0.01,-0.03,0.01,2
11.0,2186.0,-9.65,-0.15,-1.3,0.01,-0.04,0.02,2
11.0,2193.0,-9.6,-0.16,-1.28,0.01,-0.05,0.03,2
11.0,2200.0,-9.51,-0.14,-1.27,0.01,-0.05,0.03,2
11.0,2207.0,-9.45,-0.11,-1.22,0.01,-0.04,0.03,2
11.0,2214.0,-9.37,-0.11,-1.19,0.02,-0.03,0.02,2
11.0,2221.0,-9.34,-0.12,-1.21,0.02,-0.02,0.01,2
11.0,2228.0,-9.34,-0.1,-1.22,0.02,-0.0,-0.0,2
11.0,2235.0,-9.37,-0.1,-1.23,0.02,0.0,-0.01,2
11.0,2242.0,-9.44,-0.09,-1.26,0.03,0.0,-0.02,2
11.0,2249.0,-9.52,-0.09,-1.26,0.03,-0.0,-0.03,2
11.0,2256.0,-9.62,-0.11,-1.25,0.03,-0.02,-0.02,2
11.0,2263.0,-9.67,-0.12,-1.27,0.03,-0.02,-0.02,2
11.0,2270.0,-9.72,-0.13,-1.29,0.03,-0.02,-0.01,2
11.0,2277.0,-9.69,-0.1,-1.29,0.03,-0.01,0.01,2
11.0,2284.0,-9.64,-0.09,-1.3,0.02,-0.01,0.01,2
11.0,2291.0,-9.59,-0.11,-1.26,0.02,-0.02,0.02,2
11.0,2298.0,-9.53,-0.14,-1.22,0.02,-0.02,0.02,2
11.0,2305.0,-9.5,-0.16,-1.23,0.02,-0.0,0.01,2
11.0,2312.0,-9.49,-0.15,-1.27,0.02,0.01,0.0,2
11.0,2319.0,-9.53,-0.11,-1.28,0.02,0.01,-0.0,2
11.0,2326.0,-9.58,-0.11,-1.27,0.02,0.0,-0.0,2
11.0,2333.0,-9.57,-0.12,-1.22,0.02,-0.01,-0.0,2
11.0,2340.0,-9.54,-0.12,-1.21,0.02,-0.02,0.0,2
11.0,2347.0,-9.5,-0.13,-1.13,0.03,-0.02,0.0,2
11.0,2354.0,-9.44,-0.1,-1.17,0.04,-0.01,-0.0,2
11.0,2361.0,-9.44,-0.06,-1.22,0.04,-0.0,-0.01,2
11.0,2368.0,-9.46,-0.06,-1.31,0.04,0.0,-0.01,2
11.0,2375.0,-9.48,-0.07,-1.32,0.04,0.0,-0.01,2
11.0,2382.0,-9.5,-0.08,-1.35,0.03,-0.0,-0.01,2
11.0,2389.0,-9.48,-0.1,-1.34,0.03,-0.01,-0.01,2
11.0,2396.0,-9.46,-0.09,-1.32,0.02,-0.01,-0.01,2
11.0,2403.0,-9.48,-0.11,-1.32,0.02,-0.01,-0.02,2
11.0,2410.0,-9.5,-0.1,-1.3,0.02,-0.0,-0.02,2
11.0,2417.0,-9.5,-0.07,-1.28,0.02,-0.0,-0.01,2
11.0,2424.0,-9.48,-0.08,-1.23,0.02,-0.01,-0.01,2
11.0,2431.0,-9.47,-0.1,-1.21,0.03,-0.01,-0.02,2
11.0,2438.0,-9.49,-0.11,-1.19,0.03,-0.01,-0.02,2
11.0,2445.0,-9.51,-0.11,-1.26,0.04,0.0,-0.02,2
11.0,2452.0,-9.54,-0.1,-1.28,0.04,0.0,-0.03,2
11.0,2459.0,-9.56,-0.1,-1.3,0.04,-0.01,-0.03,2
11.0,2466.0,-9.58,-0.13,-1.33,0.04,-0.02,-0.03,2
11.0,2473.0,-9.6,-0.14,-1.3,0.04,-0.02,-0.02,2
11.0,2480.0,-9.61,-0.14,-1.33,0.04,-0.02,-0.02,2
11.0,2487.0,-9.63,-0.17,-1.35,0.04,-0.02,-0.02,3
11.0,2495.0,-9.62,-0.19,-1.33,0.03,-0.03,-0.01,3
11.0,2502.0,-9.66,-0.21,-1.29,0.03,-0.02,-0.01,3
11.0,2509.0,-9.69,-0.23,-1.28,0.03,-0.0,-0.01,3
11.0,2516.0,-9.7,-0.23,-1.25,0.03,0.01,0.0,3
11.0,2523.0,-9.72,-0.24,-1.24,0.03,0.01,0.01,3
11.0,2530.0,-9.7,-0.2,-1.26,0.03,0.01,0.02,3
11.0,2538.0,-9.65,-0.16,-1.28,0.03,0.01,0.03,3
11.0,2545.0,-9.56,-0.16,-1.29,0.03,0.01,0.03,3
11.0,2552.0,-9.45,-0.13,-1.29,0.03,0.0,0.03,3
11.0,2559.0,-9.39,-0.09,-1.28,0.03,-0.01,0.03,3
11.0,2566.0,-9.39,-0.09,-1.27,0.03,-0.02,0.02,3
11.0,2573.0,-9.4,-0.07,-1.28,0.03,-0.02,0.01,3
11.0,2580.0,-9.42,-0.08,-1.23,0.03,-0.02,-0.0,3
11.0,2587.0,-9.44,-0.08,-1.19,0.03,-0.02,-0.01,3
11.0,2595.0,-9.49,-0.12,-1.19,0.03,-0.01,-0.01,3
11.0,2602.0,-9.55,-0.14,-1.18,0.04,-0.01,-0.01,3
11.0,2610.0,-9.57,-0.15,-1.19,0.05,0.0,-0.01,3
11.0,2617.0,-9.59,-0.16,-1.29,0.05,0.01,-0.01,3
11.0,2625.0,-9.54,-0.16,-1.34,0.05,0.02,-0.0,3
11.0,2632.0,-9.54,-0.16,-1.32,0.05,0.06,-0.0,3
11.0,2640.0,-9.57,-0.22,-1.32,0.05,0.08,-0.0,3
11.0,2647.0,-9.54,-0.18,-1.36,0.05,0.08,-0.01,3
11.0,2655.0,-9.52,-0.14,-1.36,0.04,0.07,-0.01,3
11.0,2662.0,-9.48,-0.15,-1.32,0.04,0.05,-0.01,3
11.0,2670.0,-9.45,-0.15,-1.27,0.04,0.04,-0.01,3
11.0,2677.0,-9.38,-0.17,-1.23,0.05,0.03,-0.01,3
11.0,2685.0,-9.35,-0.16,-1.21,0.05,0.04,-0.02,3
11.0,2692.0,-9.37,-0.14,-1.27,0.06,0.05,-0.03,3
11.0,2700.0,-9.43,-0.11,-1.33,0.07,0.05,-0.04,3
11.0,2707.0,-9.47,-0.11,-1.42,0.07,0.04,-0.04,3
11.0,2715.0,-9.49,-0.14,-1.48,0.07,0.02,-0.03,3
11.0,2722.0,-9.52,-0.16,-1.52,0.06,0.01,-0.03,3
11.0,2730.0,-9.49,-0.16,-1.57,0.05,-0.0,-0.02,3
11.0,2737.0,-9.45,-0.17,-1.58,0.04,-0.01,-0.02,3
11.0,2745.0,-9.43,-0.17,-1.55,0.03,-0.03,-0.02,3
11.0,2752.0,-9.41,-0.18,-1.46,0.02,-0.04,-0.02,3
11.0,2760.0,-9.44,-0.21,-1.38,0.02,-0.05,-0.03,3
11.0,2767.0,-9.52,-0.25,-1.33,0.02,-0.04,-0.03,3
11.0,2775.0,-9.63,-0.28,-1.29,0.02,-0.02,-0.04,3
11.0,2782.0,-9.72,-0.28,-1.28,0.02,-0.0,-0.03,3
11.0,2790.0,-9.8,-0.24,-1.29,0.02,0.0,-0.02,3
11.0,2797.0,-9.81,-0.21,-1.25,0.03,-0.0,-0.0,3
11.0,2805.0,-9.74,-0.23,-1.24,0.03,-0.01,0.02,3
11.0,2812.0,-9.64,-0.21,-1.24,0.04,-0.02,0.03,3
11.0,2820.0,-9.53,-0.16,-1.29,0.04,-0.03,0.03,3
11.0,2827.0,-9.47,-0.14,-1.31,0.05,-0.03,0.03,3
11.0,2835.0,-9.38,-0.12,-1.3,0.05,-0.02,0.02,3
11.0,2842.0,-9.33,-0.13,-1.3,0.05,-0.02,0.01,3
11.0,2850.0,-9.3,-0.12,-1.36,0.05,-0.01,-0.01,3
11.0,2857.0,-9.38,-0.15,-1.36,0.05,0.0,-0.03,3
11.0,2864.0,-9.49,-0.16,-1.41,0.04,0.01,-0.04,3
11.0,2871.0,-9.65,-0.17,-1.44,0.04,0.01,-0.04,3
11.0,2878.0,-9.81,-0.18,-1.43,0.03,0.01,-0.03,3
11.0,2885.0,-9.87,-0.22,-1.39,0.03,-0.0,-0.01,3
11.0,2892.0,-9.86,-0.23,-1.34,0.03,-0.02,0.01,3
