DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
24.41,24220.0,-0.75,-0.58,-10.27,-0.05,-0.05,-0.16,0
25.29,24230.0,-0.76,-0.65,-10.3,-0.07,-0.04,-0.17,0
23.83,24238.0,-0.76,-0.66,-10.31,-0.07,-0.04,-0.17,0
23.84,24246.0,-0.77,-0.71,-10.3,-0.06,-0.05,-0.17,0
23.81,24255.0,-0.82,-0.79,-10.3,-0.05,-0.06,-0.16,0
23.81,24265.0,-0.83,-0.83,-10.26,-0.02,-0.06,-0.15,0
23.81,24275.0,-0.74,-0.82,-10.25,0.02,-0.07,-0.14,0
23.81,24285.0,-0.64,-0.71,-10.31,0.03,-0.06,-0.13,0
24.69,24295.0,-0.68,-0.63,-10.39,0.03,-0.05,-0.13,0
24.12,24305.0,-0.76,-0.56,-10.39,0.02,-0.05,-0.13,0
24.1,24315.0,-0.91,-0.56,-10.31,0.01,-0.06,-0.11,0
24.1,24325.0,-0.88,-0.59,-10.26,0.02,-0.08,-0.09,0
24.12,24335.0,-0.76,-0.6,-10.15,0.04,-0.09,-0.08,0
24.1,24345.0,-0.61,-0.57,-10.17,0.06,-0.09,-0.08,0
24.12,24355.0,-0.51,-0.55,-10.12,0.07,-0.09,-0.09,0
24.1,24365.0,-0.43,-0.51,-10.09,0.06,-0.06,-0.1,0
24.4,24375.0,-0.49,-0.42,-10.13,0.05,-0.03,-0.11,0
23.53,24385.0,-0.66,-0.4,-10.12,0.04,0.01,-0.1,0
23.52,24395.0,-0.91,-0.34,-9.98,0.02,0.01,-0.08,0
23.52,24405.0,-1.1,-0.28,-9.98,0.02,-0.01,-0.05,0
23.83,24415.0,-1.08,-0.19,-10.05,0.0,-0.05,-0.03,0
22.95,24425.0,-1.03,-0.12,-10.16,-0.02,-0.09,-0.02,0
23.83,24435.0,-1.01,-0.11,-10.31,-0.05,-0.1,-0.0,0
23.22,24445.0,-1.03,-0.16,-10.36,-0.07,-0.11,0.01,0
23.24,24455.0,-1.07,-0.24,-10.37,-0.08,-0.11,0.02,0
24.41,24465.0,-1.03,-0.33,-10.45,-0.07,-0.12,0.02,0
23.52,24475.0,-0.93,-0.38,-10.5,-0.05,-0.12,0.01,0
22.64,24485.0,-0.81,-0.37,-10.63,-0.05,-0.12,-0.01,0
23.81,24495.0,-0.62,-0.37,-10.7,-0.05,-0.1,-0.04,0
22.93,24503.0,-0.56,-0.35,-10.73,-0.06,-0.07,-0.08,0
22.93,24511.0,-0.58,-0.3,-10.79,-0.07,-0.06,-0.11,0
22.95,24520.0,-0.63,-0.35,-10.81,-0.09,-0.04,-0.14,0
23.81,24528.0,-0.61,-0.39,-10.79,-0.09,-0.03,-0.17,0
23.22,24536.0,-0.66,-0.41,-10.76,-0.09,-0.03,-0.19,0
23.24,24546.0,-0.74,-0.41,-10.77,-0.08,-0.01,-0.19,0
23.24,24556.0,-0.81,-0.39,-10.69,-0.08,-0.01,-0.18,0
22.34,24566.0,-0.88,-0.39,-10.61,-0.06,-0.0,-0.15,0
22.36,24575.0,-0.83,-0.4,-10.49,-0.06,-0.0,-0.12,0
23.22,24583.0,-0.84,-0.44,-10.41,-0.05,-0.01,-0.09,0
23.22,24591.0,-0.84,-0.46,-10.39,-0.05,-0.01,-0.05,0
23.24,24600.0,-0.89,-0.48,-10.46,-0.05,0.0,-0.01,0
23.53,24608.0,-0.95,-0.57,-10.44,-0.04,0.02,0.02,0
23.53,24616.0,-0.94,-0.62,-10.43,-0.03,0.03,0.05,0
22.64,24625.0,-0.95,-0.64,-10.39,-0.02,0.02,0.07,0
22.64,24633.0,-0.99,-0.64,-10.4,-0.01,0.01,0.08,0
22.66,24641.0,-1.13,-0.67,-10.42,-0.01,-0.01,0.09,0
22.64,24650.0,-1.24,-0.7,-10.48,-0.01,-0.02,0.1,0
22.64,24658.0,-1.3,-0.76,-10.47,-0.0,-0.03,0.11,0
22.64,24666.0,-1.26,-0.79,-10.45,0.02,-0.05,0.12,0
22.67,24675.0,-1.14,-0.74,-10.54,0.04,-0.07,0.12,0
22.66,24683.0,-1.07,-0.67,-10.57,0.07,-0.07,0.11,0
22.64,24691.0,-1.06,-0.6,-10.59,0.08,-0.05,0.1,0
23.52,24700.0,-1.07,-0.5,-10.57,0.08,-0.03,0.08,0
23.52,24708.0,-1.1,-0.46,-10.52,0.07,-0.03,0.07,0
24.12,24716.0,-1.05,-0.43,-10.47,0.07,-0.03,0.06,0
23.24,24725.0,-0.96,-0.44,-10.39,0.06,-0.03,0.04,0
23.22,24733.0,-0.87,-0.43,-10.36,0.06,-0.02,0.01,0
22.34,24741.0,-0.86,-0.43,-10.37,0.06,-0.01,-0.01,0
22.34,24750.0,-0.94,-0.4,-10.37,0.05,0.01,-0.04,0
22.34,24758.0,-0.99,-0.36,-10.38,0.05,0.03,-0.05,0
23.24,24766.0,-1.04,-0.34,-10.4,0.05,0.04,-0.07,0
23.22,24775.0,-1.17,-0.32,-10.34,0.05,0.05,-0.08,0
23.22,24783.0,-1.29,-0.31,-10.29,0.06,0.06,-0.08,0
24.1,24791.0,-1.34,-0.32,-10.18,0.07,0.04,-0.08,0
23.81,24800.0,-1.4,-0.29,-10.05,0.08,0.02,-0.07,0
22.93,24808.0,-1.45,-0.26,-10.02,0.08,-0.01,-0.05,0
22.93,24816.0,-1.42,-0.3,-9.95,0.07,-0.02,-0.03,0
22.93,24825.0,-1.29,-0.3,-9.91,0.06,-0.03,-0.01,0
22.93,24833.0,-1.13,-0.33,-9.83,0.04,-0.05,-0.0,0
22.93,24841.0,-1.04,-0.34,-9.86,0.03,-0.06,-0.01,0
22.93,24850.0,-0.98,-0.31,-9.87,0.01,-0.08,-0.01,0
23.81,24858.0,-0.96,-0.25,-9.93,-0.0,-0.09,-0.02,0
23.22,24866.0,-0.95,-0.21,-10.05,-0.01,-0.11,-0.02,0
23.22,24875.0,-0.93,-0.18,-10.1,-0.03,-0.11,-0.01,0
23.22,24883.0,-0.86,-0.19,-10.17,-0.05,-0.11,0.0,0
22.36,24891.0,-0.93,-0.22,-10.25,-0.05,-0.1,0.01,0
23.24,24900.0,-0.96,-0.29,-10.31,-0.06,-0.09,0.03,0
23.24,24908.0,-0.89,-0.33,-10.26,-0.05,-0.09,0.04,0
23.52,24915.0,-0.74,-0.38,-10.24,-0.04,-0.11,0.04,0
23.52,24923.0,-0.59,-0.39,-10.26,-0.04,-0.12,0.03,0
22.84,24930.0,-0.51,-0.41,-10.32,-0.05,-0.13,0.01,0
22.64,24938.0,-0.51,-0.39,-10.34,-0.07,-0.14,-0.01,0
22.64,24945.0,-0.51,-0.4,-10.42,-0.08,-0.13,-0.02,0
23.53,24953.0,-0.57,-0.43,-10.46,-0.1,-0.12,-0.03,0
22.95,24960.0,-0.64,-0.53,-10.46,-0.11,-0.12,-0.03,0
22.93,24968.0,-0.61,-0.57,-10.47,-0.11,-0.12,-0.04,0
22.93,24976.0,-0.45,-0.63,-10.51,-0.09,-0.11,-0.06,0
22.05,24985.0,-0.32,-0.63,-10.54,-0.07,-0.09,-0.08,0
22.07,24993.0,-0.24,-0.59,-10.57,-0.05,-0.06,-0.1,0
22.95,25001.0,-0.3,-0.56,-10.59,-0.03,-0.03,-0.12,0
22.95,25010.0,-0.53,-0.53,-10.48,-0.03,-0.01,-0.12,0
23.81,25018.0,-0.75,-0.49,-10.28,-0.02,-0.01,-0.1,0
23.22,25026.0,-0.83,-0.44,-10.18,-0.02,-0.05,-0.07,0
22.36,25035.0,-0.79,-0.41,-10.21,-0.02,-0.08,-0.04,0
22.36,25043.0,-0.62,-0.35,-10.32,-0.02,-0.1,-0.0,0
22.36,25051.0,-0.48,-0.42,-10.37,-0.03,-0.08,0.02,0
22.34,25060.0,-0.33,-0.48,-10.4,-0.03,-0.04,0.03,0
22.34,25068.0,-0.49,-0.52,-10.4,-0.03,-0.02,0.03,0
23.22,25076.0,-0.75,-0.59,-10.35,-0.02,-0.01,0.04,0
22.66,25085.0,-0.88,-0.61,-10.32,0.01,-0.01,0.05,0
22.64,25093.0,-0.94,-0.61,-10.27,0.04,-0.01,0.06,0
22.66,25101.0,-0.93,-0.59,-10.27,0.07,-0.01,0.07,0
22.66,25110.0,-1.03,-0.55,-10.36,0.09,-0.01,0.08,0
22.64,25118.0,-1.16,-0.52,-10.34,0.1,0.01,0.09,0
21.78,25126.0,-1.32,-0.48,-10.32,0.11,0.03,0.11,0
21.76,25135.0,-1.44,-0.47,-10.22,0.13,0.02,0.12,0
21.76,25145.0,-1.44,-0.42,-10.24,0.15,0.02,0.13,0
21.78,25154.0,-1.42,-0.36,-10.26,0.16,0.02,0.14,0
21.76,25163.0,-1.35,-0.28,-10.25,0.15,0.03,0.14,0
22.64,25174.0,-1.35,-0.26,-10.18,0.14,0.06,0.13,0
21.76,25184.0,-1.43,-0.23,-10.09,0.14,0.08,0.13,0
22.64,25193.0,-1.58,-0.19,-10.06,0.13,0.08,0.12,0
22.64,25203.0,-1.69,-0.19,-9.98,0.13,0.07,0.11,0
22.93,25210.0,-1.61,-0.15,-9.96,0.12,0.04,0.11,0
22.05,25220.0,-1.44,-0.06,-10.03,0.1,0.01,0.08,0
22.05,25228.0,-1.24,0.0,-10.12,0.07,-0.01,0.06,0
22.05,25236.0,-1.1,0.02,-10.21,0.04,-0.01,0.03,0
22.07,25245.0,-0.93,0.01,-10.28,0.01,-0.01,-0.0,0
23.24,25253.0,-0.85,0.0,-10.3,0.0,0.0,-0.03,0
22.34,25260.0,-0.89,-0.03,-10.38,0.0,0.01,-0.04,0
22.34,25268.0,-1.03,-0.09,-10.42,0.01,0.04,-0.04,0
21.47,25275.0,-1.12,-0.17,-10.41,0.03,0.07,-0.02,0
21.48,25283.0,-1.17,-0.23,-10.39,0.06,0.1,-0.0,0
22.34,25291.0,-1.14,-0.29,-10.26,0.1,0.1,0.01,0
22.34,25300.0,-1.07,-0.24,-10.17,0.13,0.06,0.01,0
22.64,25308.0,-1.02,-0.15,-10.2,0.14,0.03,0.01,0
21.76,25316.0,-1.02,-0.18,-10.21,0.12,0.02,0.0,0
21.76,25325.0,-1.07,-0.18,-10.08,0.08,-0.01,0.01,0
21.78,25333.0,-1.17,-0.19,-9.97,0.03,-0.05,0.01,0
22.64,25341.0,-1.22,-0.25,-9.92,-0.01,-0.09,0.02,0
22.07,25350.0,-1.11,-0.35,-9.87,-0.05,-0.14,0.02,0
21.19,25358.0,-0.96,-0.39,-9.95,-0.07,-0.17,0.01,0
22.95,25366.0,-0.87,-0.43,-10.17,-0.09,-0.18,0.0,0
21.47,25375.0,-0.81,-0.47,-10.3,-0.09,-0.16,-0.0,0
21.47,25385.0,-0.74,-0.51,-10.42,-0.08,-0.11,-0.02,0
21.76,25395.0,-0.81,-0.48,-10.46,-0.05,-0.07,-0.03,0
21.76,25405.0,-1.04,-0.48,-10.4,-0.03,-0.04,-0.03,0
21.78,25415.0,-1.23,-0.43,-10.36,-0.01,-0.04,-0.01,0
21.19,25425.0,-1.2,-0.4,-10.34,0.0,-0.06,0.01,0
21.17,25435.0,-1.04,-0.38,-10.35,0.0,-0.08,0.02,0
21.17,25445.0,-0.92,-0.34,-10.39,-0.01,-0.1,0.01,0
21.47,25454.0,-0.86,-0.25,-10.47,-0.03,-0.12,0.0,0
21.47,25461.0,-0.84,-0.18,-10.51,-0.05,-0.13,-0.01,0
21.47,25470.0,-0.86,-0.15,-10.61,-0.08,-0.13,-0.01,0
21.78,25480.0,-0.9,-0.15,-10.7,-0.1,-0.13,-0.01,0
20.86,25490.0,-0.82,-0.14,-10.79,-0.1,-0.12,-0.01,0
20.86,25500.0,-0.66,-0.16,-10.84,-0.09,-0.08,-0.02,0
21.17,25510.0,-0.56,-0.15,-10.88,-0.08,-0.05,-0.04,0
21.19,25520.0,-0.57,-0.13,-10.82,-0.07,-0.03,-0.07,0
21.19,25530.0,-0.6,-0.05,-10.84,-0.07,0.0,-0.07,0
21.17,25540.0,-0.76,-0.04,-10.84,-0.08,0.02,-0.06,0
21.19,25550.0,-1.04,-0.03,-10.77,-0.09,0.01,-0.03,0
21.17,25560.0,-1.15,-0.04,-10.73,-0.08,-0.01,0.02,0
21.47,25570.0,-1.11,-0.1,-10.69,-0.05,-0.03,0.06,0
21.47,25579.0,-1.03,-0.17,-10.68,-0.02,-0.05,0.09,0
21.47,25586.0,-0.85,-0.19,-10.67,0.01,-0.04,0.1,0
21.47,25595.0,-0.73,-0.2,-10.76,0.04,-0.03,0.11,0
21.17,25605.0,-0.84,-0.18,-10.62,0.05,0.0,0.12,0
21.17,25613.0,-1.17,-0.26,-10.32,0.05,-0.0,0.13,0
21.17,25621.0,-1.35,-0.22,-10.54,0.07,0.01,0.17,0
21.17,25630.0,-1.34,-0.31,-10.41,0.06,0.03,0.2,0
21.19,25638.0,-1.32,-0.33,-10.36,0.06,0.03,0.22,0
21.19,25646.0,-1.27,-0.39,-10.29,0.07,0.02,0.22,0
21.19,25655.0,-1.3,-0.39,-10.28,0.08,0.0,0.21,0
21.17,25665.0,-1.39,-0.37,-10.36,0.08,-0.01,0.21,0
21.19,25673.0,-1.43,-0.41,-10.34,0.07,-0.03,0.2,0
21.17,25681.0,-1.44,-0.45,-10.27,0.07,-0.04,0.19,0
21.76,25690.0,-1.44,-0.48,-10.23,0.08,-0.05,0.18,0
20.86,25697.0,-1.45,-0.48,-10.28,0.09,-0.05,0.17,0
20.86,25705.0,-1.48,-0.47,-10.27,0.1,-0.04,0.16,0
20.86,25715.0,-1.48,-0.46,-10.25,0.11,-0.03,0.15,0
20.86,25722.0,-1.42,-0.45,-10.2,0.11,-0.02,0.13,0
20.86,25730.0,-1.38,-0.44,-10.19,0.11,-0.02,0.11,0
21.76,25740.0,-1.31,-0.43,-10.19,0.1,-0.03,0.07,0
21.76,25748.0,-1.24,-0.38,-10.22,0.09,-0.02,0.03,0
21.76,25756.0,-1.33,-0.32,-10.2,0.08,-0.02,0.01,0
21.78,25765.0,-1.42,-0.3,-10.19,0.06,-0.03,-0.02,0
22.36,25773.0,-1.52,-0.32,-10.14,0.05,-0.03,-0.02,0
21.47,25781.0,-1.56,-0.33,-10.11,0.05,-0.04,-0.01,0
21.47,25790.0,-1.45,-0.3,-10.1,0.06,-0.06,-0.01,0
21.48,25798.0,-1.32,-0.26,-10.16,0.06,-0.07,-0.01,0
21.47,25806.0,-1.21,-0.23,-10.21,0.06,-0.08,-0.01,0
21.47,25815.0,-1.15,-0.17,-10.27,0.05,-0.07,-0.02,0
21.47,25823.0,-1.15,-0.14,-10.37,0.03,-0.06,-0.02,0
21.47,25831.0,-1.18,-0.18,-10.38,0.02,-0.03,-0.01,0
21.48,28638.0,-1.05,-0.49,-10.34,0.02,0.01,-0.03,1
22.34,28645.0,-1.14,-0.51,-10.32,0.03,0.01,-0.02,1
22.05,28653.0,-1.12,-0.51,-10.27,0.04,0.0,-0.01,1
22.05,28660.0,-1.06,-0.5,-10.29,0.05,-0.02,-0.01,1
21.17,28667.0,-0.99,-0.46,-10.38,0.06,-0.02,-0.01,1
21.17,28674.0,-0.93,-0.43,-10.42,0.06,-0.01,-0.01,1
21.19,28684.0,-0.89,-0.39,-10.39,0.05,0.01,-0.01,1
21.17,28692.0,-0.91,-0.37,-10.32,0.04,0.01,-0.01,1
21.19,28699.0,-0.97,-0.33,-10.33,0.04,-0.0,-0.02,1
21.19,28707.0,-1.05,-0.33,-10.33,0.04,-0.01,-0.01,1
21.17,28717.0,-1.11,-0.33,-10.34,0.04,-0.01,0.01,1
21.17,28727.0,-1.09,-0.34,-10.33,0.05,-0.01,0.02,1
21.17,28737.0,-1.08,-0.37,-10.34,0.06,-0.02,0.03,1
21.17,28747.0,-1.04,-0.39,-10.34,0.07,-0.02,0.03,1
21.17,28755.0,-0.97,-0.34,-10.37,0.07,-0.01,0.03,1
21.17,28763.0,-1.0,-0.32,-10.41,0.07,-0.0,0.03,1
21.17,28770.0,-1.1,-0.32,-10.42,0.06,0.0,0.03,1
22.05,28778.0,-1.17,-0.29,-10.36,0.05,0.0,0.03,1
22.05,28785.0,-1.22,-0.3,-10.34,0.04,-0.01,0.03,1
22.66,28793.0,-1.25,-0.28,-10.41,0.04,-0.04,0.03,1
21.76,28802.0,-1.2,-0.26,-10.5,0.03,-0.05,0.03,1
21.76,28812.0,-1.01,-0.27,-10.58,0.02,-0.03,0.02,1
21.78,28822.0,-0.84,-0.26,-10.64,0.0,-0.01,-0.01,1
21.76,28830.0,-0.88,-0.27,-10.64,-0.01,0.02,-0.03,1
21.78,28838.0,-1.04,-0.27,-10.65,-0.03,0.03,-0.05,1
21.76,28845.0,-1.22,-0.3,-10.59,-0.03,0.03,-0.05,1
21.78,28853.0,-1.32,-0.36,-10.55,-0.01,0.03,-0.03,1
21.76,28862.0,-1.31,-0.38,-10.59,-0.0,0.02,-0.02,1
21.47,28872.0,-1.2,-0.43,-10.63,0.01,0.01,-0.01,1
21.47,28882.0,-1.15,-0.51,-10.58,0.02,0.01,-0.01,1
21.47,28892.0,-1.21,-0.55,-10.57,0.04,0.01,-0.01,1
22.05,28902.0,-1.27,-0.57,-10.46,0.05,0.01,0.01,1
21.19,28912.0,-1.52,-0.63,-10.28,0.08,0.0,0.04,1
22.07,28922.0,-1.43,-0.62,-10.3,0.11,-0.02,0.07,1
21.76,28932.0,-1.32,-0.66,-10.27,0.14,-0.03,0.09,1
21.76,28942.0,-1.27,-0.64,-10.29,0.15,-0.02,0.1,1
22.64,28952.0,-1.19,-0.65,-10.24,0.16,-0.01,0.09,1
21.48,28961.0,-1.25,-0.65,-10.14,0.16,-0.0,0.07,1
21.47,28968.0,-1.34,-0.63,-10.07,0.15,-0.02,0.05,1
22.36,28976.0,-1.45,-0.6,-9.99,0.15,-0.04,0.03,1
22.95,28983.0,-1.48,-0.54,-10.01,0.14,-0.06,0.02,1
22.05,28990.0,-1.47,-0.49,-10.07,0.13,-0.07,0.01,1
22.05,29000.0,-1.32,-0.45,-10.14,0.1,-0.07,0.0,1
22.05,29008.0,-1.24,-0.44,-10.23,0.09,-0.07,-0.02,1
22.05,29016.0,-1.2,-0.4,-10.27,0.08,-0.06,-0.03,1
23.52,29023.0,-1.14,-0.39,-10.3,0.06,-0.05,-0.06,1
22.66,29030.0,-1.14,-0.44,-10.3,0.05,-0.04,-0.1,1
21.76,29040.0,-1.12,-0.47,-10.3,0.03,-0.03,-0.13,1
22.64,29048.0,-1.14,-0.53,-10.24,0.02,-0.02,-0.16,1
22.64,29056.0,-1.16,-0.55,-10.22,0.02,-0.01,-0.18,1
22.64,29063.0,-1.19,-0.57,-10.15,0.01,-0.02,-0.2,1
23.22,29071.0,-1.25,-0.53,-10.13,0.01,-0.03,-0.21,1
22.34,29080.0,-1.17,-0.45,-10.21,0.0,-0.05,-0.21,1
22.36,29088.0,-1.01,-0.37,-10.33,-0.0,-0.05,-0.22,1
22.34,29096.0,-0.85,-0.3,-10.41,-0.01,-0.05,-0.23,1
22.45,29105.0,-0.81,-0.27,-10.51,-0.03,-0.03,-0.24,1
23.24,29113.0,-0.82,-0.28,-10.49,-0.04,-0.0,-0.24,1
22.93,29124.0,-0.98,-0.36,-10.36,-0.05,0.02,-0.23,1
22.05,29134.0,-1.07,-0.47,-10.14,-0.03,0.0,-0.2,1
22.09,29145.0,-1.08,-0.51,-10.07,-0.0,-0.03,-0.18,1
22.95,29153.0,-0.95,-0.45,-10.13,0.01,-0.06,-0.16,1
22.93,29161.0,-0.74,-0.35,-10.26,0.01,-0.06,-0.16,1
23.52,29171.0,-0.7,-0.3,-10.35,-0.0,-0.05,-0.17,1
23.52,29179.0,-0.73,-0.32,-10.29,-0.02,-0.03,-0.17,1
22.64,29190.0,-0.77,-0.32,-10.3,-0.03,-0.02,-0.19,1
22.64,29198.0,-0.85,-0.37,-10.26,-0.03,-0.01,-0.19,1
22.66,29206.0,-0.84,-0.47,-10.29,-0.03,0.01,-0.2,1
22.66,29213.0,-0.87,-0.54,-10.28,-0.02,0.01,-0.21,1
22.64,29221.0,-0.94,-0.54,-10.21,-0.02,0.01,-0.21,1
22.66,29230.0,-0.98,-0.54,-10.25,-0.01,0.02,-0.21,1
23.53,29238.0,-1.24,-0.63,-10.01,-0.0,0.01,-0.2,1
24.1,29246.0,-1.35,-0.45,-10.26,0.01,-0.01,-0.19,1
23.22,29255.0,-1.29,-0.5,-10.19,0.03,-0.02,-0.16,1
22.34,29263.0,-1.14,-0.45,-10.22,0.05,-0.04,-0.15,1
22.36,29271.0,-0.96,-0.43,-10.21,0.06,-0.05,-0.15,1
23.24,29280.0,-0.87,-0.39,-10.28,0.06,-0.05,-0.17,1
23.24,29288.0,-0.84,-0.33,-10.31,0.04,-0.04,-0.18,1
23.22,29296.0,-0.89,-0.3,-10.3,0.02,-0.02,-0.19,1
23.24,29305.0,-1.02,-0.26,-10.27,-0.0,-0.02,-0.19,1
23.22,29313.0,-1.07,-0.27,-10.27,-0.02,-0.03,-0.18,1
23.24,29321.0,-1.07,-0.34,-10.24,-0.02,-0.04,-0.18,1
23.81,29330.0,-1.07,-0.37,-10.29,-0.02,-0.05,-0.18,1
23.83,29338.0,-1.07,-0.38,-10.36,-0.01,-0.06,-0.17,1
22.93,29346.0,-0.99,-0.39,-10.41,-0.0,-0.05,-0.16,1
22.93,29355.0,-0.95,-0.39,-10.45,-0.0,-0.05,-0.16,1
22.93,29363.0,-0.97,-0.38,-10.48,-0.0,-0.05,-0.15,1
22.93,29371.0,-0.99,-0.33,-10.48,0.0,-0.06,-0.15,1
22.95,29380.0,-0.98,-0.28,-10.53,0.0,-0.07,-0.15,1
22.93,29388.0,-0.96,-0.27,-10.6,-0.0,-0.07,-0.14,1
22.95,29396.0,-0.93,-0.32,-10.62,-0.01,-0.06,-0.14,1
23.83,29405.0,-0.91,-0.38,-10.54,-0.02,-0.06,-0.13,1
23.52,29413.0,-0.92,-0.42,-10.56,-0.02,-0.06,-0.13,1
23.53,29421.0,-0.99,-0.46,-10.57,-0.02,-0.06,-0.11,1
22.66,29430.0,-1.05,-0.51,-10.57,-0.02,-0.05,-0.1,1
22.64,29438.0,-0.99,-0.57,-10.5,-0.02,-0.05,-0.09,1
23.53,29446.0,-0.96,-0.63,-10.47,-0.01,-0.07,-0.08,1
23.53,29455.0,-0.99,-0.66,-10.51,0.0,-0.08,-0.08,1
23.22,29463.0,-1.02,-0.7,-10.58,0.01,-0.08,-0.07,1
23.24,29471.0,-1.01,-0.77,-10.66,0.02,-0.07,-0.05,1
23.24,29480.0,-1.15,-0.82,-10.64,0.03,-0.06,-0.03,1
