DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
886061,3,886064,0.10,-0.27,9.43,0.02,-0.02,-0.00,0
886074,3,886077,0.09,-0.30,9.44,0.02,-0.02,-0.00,0
886087,3,886090,0.10,-0.28,9.44,0.02,-0.02,-0.00,0
886100,3,886103,0.12,-0.27,9.42,0.02,-0.02,-0.00,0
886113,3,886116,0.10,-0.27,9.45,0.02,-0.02,-0.00,0
886126,3,886129,0.08,-0.28,9.44,0.02,-0.02,-0.00,0
886139,3,886142,0.09,-0.29,9.43,0.02,-0.02,-0.00,0
886152,3,886155,0.11,-0.27,9.45,0.02,-0.02,-0.00,0
886165,3,886168,0.08,-0.27,9.43,0.02,-0.02,-0.00,0
886178,3,886181,0.09,-0.28,9.42,0.02,-0.02,-0.00,0
886191,3,886194,0.10,-0.29,9.45,0.02,-0.02,-0.00,0
886204,3,886207,0.08,-0.29,9.47,0.02,-0.02,-0.00,0
886217,3,886220,0.10,-0.28,9.47,0.02,-0.02,-0.00,0
886230,3,886233,0.09,-0.29,9.44,0.02,-0.02,-0.00,0
886243,3,886246,0.09,-0.28,9.44,0.02,-0.02,-0.00,0
886256,3,886259,0.12,-0.29,9.44,0.02,-0.02,-0.00,0
886269,3,886272,0.10,-0.28,9.42,0.02,-0.02,-0.00,0
886282,3,886285,0.10,-0.29,9.43,0.02,-0.02,-0.00,0
886295,3,886298,0.11,-0.28,9.42,0.02,-0.02,-0.00,0
886308,3,886311,0.09,-0.28,9.44,0.02,-0.02,-0.00,0
886321,3,886324,0.09,-0.28,9.46,0.02,-0.02,-0.00,0
886334,3,886337,0.10,-0.27,9.46,0.02,-0.02,-0.00,0
886347,3,886350,0.09,-0.27,9.42,0.02,-0.02,-0.00,0
886360,3,886363,0.09,-0.29,9.44,0.02,-0.02,-0.00,0
886373,3,886376,0.08,-0.30,9.44,0.02,-0.02,-0.00,0
886386,3,886389,0.11,-0.28,9.45,0.02,-0.02,-0.00,0
886399,3,886402,0.09,-0.29,9.47,0.02,-0.02,-0.00,0
886412,3,886415,0.09,-0.28,9.46,0.02,-0.02,-0.00,0
886425,3,886428,0.09,-0.28,9.46,0.02,-0.02,-0.00,0
886438,3,886441,0.11,-0.30,9.43,0.02,-0.02,-0.00,0
886451,3,886454,0.11,-0.27,9.46,0.02,-0.02,-0.00,0
886464,3,886467,0.10,-0.28,9.46,0.02,-0.02,-0.00,0
886477,3,886480,0.12,-0.27,9.42,0.02,-0.02,-0.00,0
886490,3,886493,0.11,-0.26,9.42,0.02,-0.02,-0.00,0
886503,3,886506,0.09,-0.28,9.43,0.02,-0.02,-0.00,0
886516,3,886519,0.10,-0.27,9.44,0.02,-0.02,-0.00,0
886529,3,886532,0.10,-0.27,9.44,0.02,-0.02,-0.00,0
886542,3,886545,0.08,-0.28,9.47,0.02,-0.02,-0.00,0
886555,3,886558,0.07,-0.28,9.44,0.02,-0.02,-0.00,0
886568,3,886571,0.09,-0.27,9.45,0.02,-0.02,-0.00,0
886581,3,886584,0.09,-0.27,9.44,0.02,-0.02,-0.00,0
886594,3,886597,0.09,-0.29,9.46,0.02,-0.02,-0.00,0
886607,3,886610,0.10,-0.29,9.45,0.02,-0.02,0.00,0
886620,3,886623,0.10,-0.26,9.44,0.02,-0.02,-0.00,0
886633,3,886636,0.11,-0.28,9.43,0.02,-0.02,-0.00,0
886646,3,886649,0.11,-0.28,9.42,0.02,-0.02,-0.00,0
886659,3,886662,0.10,-0.28,9.45,0.02,-0.02,-0.00,0
886672,3,886675,0.12,-0.28,9.45,0.02,-0.02,-0.00,0
886685,3,886688,0.09,-0.27,9.47,0.02,-0.02,-0.00,0
886698,3,886701,0.10,-0.27,9.44,0.02,-0.02,-0.00,0
886711,3,886714,0.09,-0.28,9.44,0.02,-0.02,-0.00,0
886724,3,886727,0.09,-0.25,9.44,0.02,-0.02,-0.00,0
886737,3,886740,0.08,-0.28,9.41,0.02,-0.02,-0.00,0
886750,3,886753,0.08,-0.29,9.42,0.02,-0.02,-0.00,0
886763,3,886766,0.11,-0.28,9.42,0.02,-0.02,-0.00,0
886776,3,886779,0.11,-0.29,9.46,0.02,-0.02,-0.00,0
886789,3,886792,0.09,-0.28,9.46,0.02,-0.02,-0.00,0
886802,3,886805,0.08,-0.29,9.43,0.02,-0.02,-0.00,0
886815,3,886818,0.10,-0.28,9.43,0.02,-0.02,-0.00,0
886828,3,886831,0.10,-0.28,9.42,0.02,-0.02,-0.00,0
886841,3,886844,0.07,-0.26,9.43,0.02,-0.02,-0.00,0
886854,3,886857,0.08,-0.28,9.45,0.03,-0.02,-0.00,0
886867,3,886870,0.10,-0.27,9.45,0.02,-0.02,-0.00,0
886880,3,886883,0.11,-0.27,9.44,0.02,-0.02,-0.00,0
886893,3,886896,0.11,-0.26,9.45,0.02,-0.02,-0.00,0
886906,3,886909,0.10,-0.29,9.42,0.02,-0.02,-0.00,0
886919,3,886922,0.09,-0.27,9.43,0.03,-0.02,-0.00,0
886932,3,886935,0.09,-0.29,9.45,0.02,-0.02,-0.00,0
886945,3,886948,0.11,-0.28,9.43,0.02,-0.02,-0.00,0
886958,3,886961,0.11,-0.26,9.44,0.02,-0.02,-0.00,0
886971,3,886974,0.09,-0.27,9.42,0.02,-0.02,-0.00,0
886984,3,886987,0.09,-0.28,9.44,0.02,-0.02,-0.00,0
886997,3,887000,0.11,-0.28,9.46,0.02,-0.02,-0.00,0
887010,3,887013,0.08,-0.25,9.43,0.02,-0.02,-0.00,0
887023,3,887026,0.08,-0.26,9.43,0.02,-0.02,-0.00,0
887036,3,887039,0.11,-0.28,9.45,0.02,-0.02,-0.00,0
887049,3,887052,0.08,-0.26,9.45,0.02,-0.02,-0.00,0
887062,3,887065,0.07,-0.28,9.45,0.02,-0.02,-0.00,0
887075,3,887078,0.08,-0.30,9.44,0.02,-0.02,-0.00,0
887088,3,887091,0.11,-0.29,9.44,0.02,-0.02,-0.00,0
887101,3,887104,0.12,-0.27,9.45,0.02,-0.02,-0.00,0
887114,3,887117,0.08,-0.28,9.44,0.02,-0.02,-0.00,0
887127,3,887130,0.08,-0.28,9.42,0.02,-0.02,-0.00,0
887140,3,887143,0.09,-0.26,9.41,0.03,-0.02,-0.00,0
887153,3,887156,0.11,-0.27,9.42,0.02,-0.02,-0.00,0
887166,3,887169,0.07,-0.29,9.44,0.02,-0.02,-0.00,0
887179,3,887182,0.08,-0.27,9.44,0.02,-0.02,-0.00,0
887193,0,888193,0.11,-0.28,9.42,0.02,-0.02,-0.00,0
888203,3,888206,0.09,-0.28,9.46,0.02,-0.02,-0.00,0
888214,1,888217,0.07,-0.27,9.44,0.02,-0.02,-0.00,0
888225,2,888228,0.07,-0.27,9.44,0.02,-0.02,-0.00,0
888237,0,889237,0.09,-0.28,9.48,0.02,-0.02,-0.00,0
