DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
556748,30,556752,0.23,-0.23,9.45,0.02,-0.02,-0.00,0
556762,30,556766,0.23,-0.20,9.44,0.03,-0.02,-0.00,0
556776,30,556780,0.20,-0.22,9.42,0.02,-0.02,-0.00,0
556790,30,556794,0.22,-0.22,9.49,0.03,-0.02,-0.00,0
556804,30,556808,0.19,-0.22,9.45,0.02,-0.02,-0.00,0
556818,30,556822,0.19,-0.21,9.44,0.02,-0.02,-0.00,0
556832,30,556836,0.20,-0.20,9.46,0.03,-0.02,-0.00,0
556846,30,556850,0.22,-0.20,9.44,0.02,-0.02,-0.00,0
556860,30,556864,0.22,-0.19,9.42,0.03,-0.02,-0.00,0
556874,30,556878,0.23,-0.20,9.44,0.02,-0.02,-0.00,0
556888,30,556892,0.22,-0.21,9.44,0.02,-0.02,-0.00,0
556902,30,556906,0.19,-0.21,9.45,0.02,-0.02,-0.00,0
556916,30,556920,0.18,-0.22,9.43,0.02,-0.02,-0.00,0
556930,30,556934,0.19,-0.21,9.43,0.02,-0.02,-0.00,0
556943,30,556947,0.20,-0.23,9.44,0.02,-0.02,-0.00,0
556957,30,556961,0.22,-0.20,9.43,0.02,-0.02,-0.00,0
556971,30,556975,0.21,-0.19,9.45,0.03,-0.02,-0.00,0
556985,30,556989,0.23,-0.18,9.41,0.02,-0.02,-0.00,0
556999,30,557003,0.23,-0.20,9.45,0.02,-0.02,-0.00,0
557013,30,557017,0.24,-0.20,9.46,0.02,-0.02,-0.00,0
557027,30,557031,0.21,-0.20,9.45,0.02,-0.02,-0.00,0
557041,30,557045,0.22,-0.21,9.47,0.02,-0.02,-0.00,0
557055,30,557059,0.20,-0.19,9.46,0.02,-0.02,-0.00,0
557069,30,557073,0.18,-0.19,9.45,0.02,-0.02,-0.00,0
557083,30,557087,0.22,-0.18,9.42,0.02,-0.02,-0.00,0
557097,30,557101,0.21,-0.21,9.42,0.02,-0.02,-0.00,0
557111,30,557115,0.23,-0.19,9.46,0.02,-0.02,-0.00,0
557125,30,557129,0.20,-0.20,9.44,0.02,-0.02,-0.00,0
557139,30,557143,0.22,-0.21,9.42,0.02,-0.02,-0.00,0
557153,30,557157,0.23,-0.20,9.44,0.03,-0.02,-0.00,0
557167,30,557171,0.25,-0.23,9.43,0.02,-0.02,-0.00,0
557181,30,557185,0.23,-0.21,9.42,0.02,-0.02,-0.00,0
557195,30,557199,0.21,-0.21,9.46,0.02,-0.02,-0.00,0
557209,30,557213,0.19,-0.21,9.44,0.02,-0.02,-0.00,0
557223,30,557227,0.16,-0.21,9.44,0.02,-0.02,-0.00,0
557237,30,557241,0.22,-0.23,9.42,0.02,-0.02,-0.00,0
557251,30,557255,0.19,-0.19,9.47,0.02,-0.02,-0.00,0
557265,30,557269,0.23,-0.19,9.45,0.02,-0.02,-0.00,0
557279,30,557283,0.22,-0.19,9.44,0.03,-0.02,-0.00,0
557293,30,557297,0.22,-0.20,9.44,0.02,-0.02,-0.00,0
557307,30,557311,0.21,-0.17,9.43,0.02,-0.02,-0.00,0
557321,30,557325,0.22,-0.19,9.44,0.02,-0.02,-0.00,0
557335,30,557339,0.22,-0.21,9.40,0.02,-0.02,-0.00,0
557349,30,557353,0.18,-0.20,9.46,0.02,-0.02,-0.00,0
557363,30,557367,0.19,-0.22,9.43,0.02,-0.02,-0.00,0
557377,30,557381,0.23,-0.22,9.44,0.02,-0.02,-0.00,0
557391,30,557395,0.21,-0.23,9.40,0.02,-0.02,-0.00,0
557405,30,557409,0.23,-0.22,9.43,0.02,-0.02,-0.00,0
557419,30,557423,0.21,-0.22,9.43,0.03,-0.02,-0.00,0
557433,30,557437,0.21,-0.21,9.47,0.02,-0.02,-0.00,0
557447,30,557451,0.22,-0.19,9.50,0.02,-0.02,-0.00,0
557461,30,557465,0.21,-0.19,9.44,0.02,-0.02,-0.00,0
557475,30,557479,0.19,-0.21,9.45,0.02,-0.02,-0.00,0
557489,30,557493,0.20,-0.23,9.45,0.02,-0.02,-0.00,0
557503,30,557507,0.20,-0.20,9.43,0.03,-0.02,-0.00,0
557517,30,557521,0.16,-0.20,9.40,0.02,-0.02,-0.00,0
557531,30,557535,0.19,-0.20,9.44,0.02,-0.02,-0.00,0
557545,30,557549,0.24,-0.20,9.44,0.03,-0.02,-0.00,0
557559,30,557563,0.27,-0.21,9.44,0.03,-0.02,-0.00,0
557573,30,557577,0.21,-0.20,9.42,0.02,-0.02,-0.00,0
557587,30,557591,0.23,-0.21,9.44,0.03,-0.02,-0.00,0
557601,30,557605,0.20,-0.20,9.43,0.02,-0.02,-0.00,0
557615,30,557619,0.22,-0.22,9.46,0.02,-0.02,-0.00,0
557629,30,557633,0.19,-0.21,9.46,0.02,-0.02,-0.00,0
557643,30,557647,0.18,-0.18,9.45,0.02,-0.02,-0.00,0
557657,30,557661,0.16,-0.21,9.44,0.03,-0.02,-0.00,0
557671,30,557675,0.20,-0.19,9.42,0.03,-0.02,-0.00,0
557685,30,557689,0.23,-0.20,9.43,0.02,-0.02,-0.00,0
557699,30,557703,0.22,-0.19,9.44,0.02,-0.02,-0.00,0
557713,15,557716,0.23,-0.20,9.43,0.02,-0.02,-0.00,0
557726,21,557730,0.27,-0.20,9.41,0.02,-0.02,-0.00,0
557748,15,557752,0.20,-0.20,9.45,0.02,-0.02,-0.00,0
557783,14,557786,0.19,-0.20,9.45,0.02,-0.02,-0.00,0
557801,12,557804,0.19,-0.22,9.45,0.02,-0.02,-0.00,0
557812,89,557820,0.21,-0.21,9.43,0.02,-0.02,-0.00,0
557830,14,557833,0.20,-0.20,9.45,0.02,-0.02,-0.00,0
557843,14,557846,0.26,-0.23,9.43,0.02,-0.02,-0.00,0
557864,108,557872,0.22,-0.17,9.45,0.02,-0.02,-0.00,0
557892,14,557895,0.19,-0.17,9.45,0.02,-0.02,-0.00,0
557905,10,557909,0.24,-0.20,9.45,0.02,-0.02,-0.00,0
557917,0,558918,0.23,-0.23,9.42,0.02,-0.02,-0.00,0
558928,14,558931,0.22,-0.22,9.40,0.02,-0.02,-0.00,0
558941,26,558945,0.23,-0.22,9.44,0.02,-0.02,-0.00,0
558955,13,558958,0.23,-0.23,9.47,0.02,-0.02,-0.00,0
558966,11,558969,0.20,-0.22,9.49,0.02,-0.02,-0.00,0
558978,12,558981,0.20,-0.21,9.46,0.02,-0.02,-0.00,0
558990,14,558993,0.21,-0.19,9.45,0.02,-0.02,-0.00,0
559002,10,559005,0.18,-0.18,9.43,0.02,-0.02,-0.00,0
559015,14,559018,0.20,-0.20,9.45,0.02,-0.02,-0.00,0
559027,10,559030,0.21,-0.19,9.44,0.02,-0.02,-0.00,0
559040,15,559043,0.21,-0.18,9.44,0.02,-0.02,-0.00,0
559052,10,559055,0.21,-0.20,9.46,0.02,-0.02,-0.00,0
559065,14,559068,0.22,-0.19,9.42,0.02,-0.02,-0.00,0
559077,10,559080,0.23,-0.22,9.41,0.02,-0.02,-0.00,0
559090,14,559093,0.23,-0.22,9.45,0.02,-0.02,-0.00,0
559102,10,559105,0.21,-0.21,9.47,0.02,-0.02,-0.00,0
559115,14,559118,0.20,-0.22,9.44,0.02,-0.02,-0.00,0
559127,10,559130,0.21,-0.22,9.45,0.02,-0.02,-0.00,0
559140,13,559143,0.21,-0.21,9.43,0.02,-0.02,-0.00,0
559151,10,559154,0.20,-0.21,9.45,0.03,-0.02,-0.00,0
