DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
11.02,597.0,-9.43,-0.11,-3.21,0.71,0.53,0.01,0
11.03,606.0,-9.22,0.01,-3.33,0.68,0.42,0.04,0
9.57,615.0,-9.19,0.03,-3.4,0.65,0.31,0.06,0
9.55,624.0,-9.25,0.0,-3.45,0.61,0.26,0.07,0
9.53,633.0,-9.31,0.07,-3.48,0.56,0.24,0.08,0
9.55,642.0,-9.23,-0.04,-3.43,0.53,0.22,0.1,0
9.55,651.0,-9.03,-0.21,-3.36,0.5,0.18,0.1,0
9.55,660.0,-8.81,-0.4,-3.44,0.48,0.14,0.08,0
9.55,669.0,-8.83,-0.38,-3.65,0.46,0.13,0.06,0
8.66,678.0,-8.95,-0.26,-3.85,0.43,0.1,0.02,0
8.66,687.0,-9.13,-0.22,-4.04,0.37,0.1,0.01,0
8.66,696.0,-9.25,-0.25,-4.12,0.29,0.1,0.01,0
8.67,705.0,-9.26,-0.28,-4.2,0.21,0.04,0.01,0
8.66,714.0,-9.2,-0.26,-4.26,0.15,-0.06,0.04,0
8.66,723.0,-9.17,-0.32,-4.23,0.1,-0.17,0.07,0
8.66,732.0,-9.13,-0.46,-4.19,0.07,-0.26,0.09,0
8.67,741.0,-9.11,-0.54,-4.13,0.04,-0.32,0.11,0
9.55,750.0,-9.18,-0.55,-4.08,0.02,-0.35,0.12,0
9.55,759.0,-9.29,-0.62,-4.04,-0.01,-0.4,0.13,0
9.55,768.0,-9.26,-0.75,-4.02,-0.04,-0.5,0.15,0
9.55,777.0,-9.15,-0.79,-3.98,-0.06,-0.61,0.16,0
11.03,786.0,-9.08,-0.73,-3.98,-0.09,-0.68,0.15,0
10.14,795.0,-9.11,-0.59,-3.89,-0.14,-0.7,0.13,0
10.14,804.0,-9.19,-0.51,-3.73,-0.2,-0.65,0.08,0
10.14,813.0,-9.34,-0.4,-3.53,-0.28,-0.53,0.03,0
10.14,822.0,-9.55,-0.37,-3.31,-0.34,-0.39,-0.01,0
10.14,831.0,-9.7,-0.44,-3.05,-0.38,-0.3,-0.01,0
10.74,840.0,-9.72,-0.52,-2.81,-0.38,-0.27,0.01,0
9.84,849.0,-9.68,-0.55,-2.63,-0.34,-0.29,0.03,0
9.84,858.0,-9.6,-0.52,-2.5,-0.29,-0.32,0.06,0
9.86,867.0,-9.5,-0.39,-2.36,-0.24,-0.33,0.09,0
10.43,876.0,-9.37,-0.35,-2.29,-0.19,-0.31,0.11,0
9.55,885.0,-9.1,-0.43,-2.25,-0.15,-0.28,0.1,0
9.55,894.0,-8.97,-0.39,-2.28,-0.11,-0.24,0.08,0
9.55,903.0,-8.97,-0.27,-2.37,-0.07,-0.21,0.05,0
9.55,912.0,-9.08,-0.16,-2.4,-0.05,-0.16,0.02,0
9.53,921.0,-9.24,-0.03,-2.36,-0.04,-0.1,0.0,0
9.53,930.0,-9.36,0.11,-2.32,-0.04,-0.03,0.0,0
10.43,939.0,-9.38,0.11,-2.23,-0.04,0.01,0.02,0
11.02,948.0,-9.3,0.04,-2.11,-0.02,0.04,0.04,0
11.02,957.0,-9.18,-0.04,-2.01,0.02,0.06,0.06,0
10.14,966.0,-9.1,-0.15,-1.96,0.07,0.09,0.07,0
10.16,975.0,-9.0,-0.15,-1.99,0.12,0.12,0.08,0
10.14,984.0,-8.93,-0.07,-2.09,0.18,0.13,0.06,0
10.14,993.0,-8.98,0.0,-2.25,0.21,0.14,0.04,0
10.14,1002.0,-9.11,0.03,-2.44,0.23,0.13,0.03,0
10.14,1011.0,-9.23,-0.04,-2.54,0.25,0.09,0.03,0
10.16,1020.0,-9.33,-0.11,-2.67,0.25,0.06,0.04,0
10.14,1029.0,-9.39,-0.11,-2.81,0.24,0.05,0.05,0
10.16,1038.0,-9.49,-0.07,-2.92,0.21,0.06,0.05,0
10.14,1047.0,-9.53,-0.11,-2.96,0.18,0.06,0.06,0
10.16,1056.0,-9.48,-0.17,-2.95,0.15,0.04,0.07,0
10.14,1065.0,-9.43,-0.26,-2.91,0.13,0.01,0.08,0
10.14,1074.0,-9.45,-0.3,-2.92,0.12,-0.0,0.08,0
10.14,1083.0,-9.47,-0.31,-2.94,0.12,0.0,0.08,0
10.14,1092.0,-9.47,-0.24,-2.95,0.11,0.0,0.08,0
10.14,1101.0,-9.36,-0.27,-2.98,0.09,-0.02,0.09,0
10.14,1110.0,-9.2,-0.26,-3.04,0.07,-0.09,0.07,0
10.14,1119.0,-9.11,-0.17,-3.04,0.04,-0.16,0.04,0
10.14,1128.0,-9.11,-0.06,-3.08,-0.0,-0.18,-0.0,0
10.16,1137.0,-9.19,0.03,-3.14,-0.06,-0.15,-0.04,0
11.03,1146.0,-9.31,0.03,-3.15,-0.12,-0.13,-0.07,0
10.72,1155.0,-9.43,-0.04,-3.07,-0.17,-0.13,-0.08,0
10.74,1164.0,-9.5,-0.14,-2.96,-0.2,-0.16,-0.07,0
10.74,1173.0,-9.62,-0.28,-2.89,-0.22,-0.2,-0.05,0
10.74,1182.0,-9.67,-0.33,-2.77,-0.22,-0.25,-0.03,0
10.72,1191.0,-9.62,-0.24,-2.69,-0.22,-0.27,-0.01,0
10.72,1200.0,-9.58,-0.16,-2.62,-0.21,-0.26,0.01,0
10.72,1209.0,-9.5,-0.11,-2.54,-0.2,-0.25,0.03,0
11.33,1218.0,-9.45,-0.09,-2.49,-0.18,-0.25,0.05,0
11.33,1227.0,-9.4,-0.08,-2.43,-0.15,-0.26,0.07,0
10.43,1236.0,-9.35,-0.1,-2.44,-0.13,-0.28,0.09,0
10.45,1245.0,-9.3,-0.1,-2.44,-0.11,-0.29,0.1,0
10.45,1254.0,-9.22,-0.03,-2.45,-0.1,-0.28,0.11,0
10.43,1263.0,-9.21,0.01,-2.44,-0.09,-0.27,0.1,0
11.33,1272.0,-9.22,-0.01,-2.45,-0.1,-0.25,0.09,0
11.91,1281.0,-9.25,-0.08,-2.4,-0.12,-0.25,0.08,0
11.03,1290.0,-9.25,-0.16,-2.4,-0.13,-0.25,0.07,0
11.03,1299.0,-9.19,-0.22,-2.35,-0.14,-0.23,0.05,0
11.03,1308.0,-9.07,-0.14,-2.29,-0.15,-0.2,0.02,0
11.03,1317.0,-9.02,-0.05,-2.22,-0.16,-0.15,-0.02,0
11.03,1326.0,-9.05,-0.03,-2.17,-0.16,-0.1,-0.06,0
11.03,1335.0,-9.15,-0.05,-2.11,-0.16,-0.07,-0.09,0
11.03,1344.0,-9.26,-0.04,-2.09,-0.15,-0.06,-0.1,0
11.02,1353.0,-9.41,-0.02,-2.1,-0.15,-0.06,-0.1,0
11.02,1362.0,-9.51,-0.02,-2.08,-0.14,-0.06,-0.08,0
11.02,1371.0,-9.57,-0.05,-2.02,-0.13,-0.08,-0.06,0
11.03,1380.0,-9.51,-0.12,-1.96,-0.12,-0.08,-0.03,0
11.62,1389.0,-9.53,-0.11,-1.94,-0.1,-0.08,-0.01,0
11.62,1398.0,-9.52,-0.02,-1.89,-0.08,-0.11,0.01,0
11.62,1407.0,-9.46,-0.01,-1.89,-0.06,-0.13,0.03,0
10.74,1416.0,-9.35,-0.05,-1.82,-0.04,-0.12,0.04,0
10.72,1425.0,-9.26,-0.09,-1.78,-0.02,-0.08,0.04,0
10.74,1434.0,-9.2,-0.14,-1.82,0.01,-0.03,0.03,0
10.72,1443.0,-9.15,-0.17,-1.9,0.04,0.01,0.02,0
11.62,1452.0,-9.18,-0.16,-2.01,0.07,0.02,0.01,0
11.62,1461.0,-9.27,-0.12,-2.08,0.1,0.03,0.0,0
11.64,1470.0,-9.42,-0.09,-2.19,0.12,0.04,0.01,0
11.62,1479.0,-9.43,-0.08,-2.27,0.12,0.05,0.02,0
11.62,1488.0,-9.33,-0.1,-2.32,0.12,0.07,0.03,0
11.03,1497.0,-9.21,-0.12,-2.36,0.13,0.1,0.02,0
11.03,1506.0,-9.22,-0.07,-2.39,0.13,0.07,0.02,0
11.03,1515.0,-9.25,-0.0,-2.43,0.12,0.03,0.01,0
11.03,1524.0,-9.3,-0.05,-2.4,0.12,0.03,0.02,0
11.03,1533.0,-9.37,-0.2,-2.38,0.12,0.06,0.01,0
10.14,1542.0,-9.39,-0.25,-2.41,0.12,0.09,-0.0,0
11.03,1551.0,-9.37,-0.2,-2.49,0.11,0.11,-0.01,0
11.03,1560.0,-9.39,-0.14,-2.54,0.1,0.11,-0.02,0
11.03,1569.0,-9.44,-0.11,-2.55,0.08,0.11,-0.02,0
11.03,1578.0,-9.49,-0.07,-2.55,0.06,0.1,-0.02,0
11.03,1587.0,-9.51,-0.07,-2.53,0.04,0.1,-0.02,0
11.03,1596.0,-9.47,-0.08,-2.52,0.02,0.11,-0.01,0
11.03,1605.0,-9.36,-0.04,-2.47,0.01,0.11,-0.0,0
11.03,1614.0,-9.24,-0.03,-2.43,-0.0,0.09,-0.0,0
11.03,1623.0,-9.13,-0.03,-2.38,0.0,0.06,-0.01,0
10.43,1632.0,-9.1,0.04,-2.37,0.01,0.03,-0.02,0
10.43,1641.0,-9.16,0.06,-2.37,0.01,0.01,-0.04,0
9.53,1650.0,-9.22,0.0,-2.39,0.02,0.02,-0.05,0
9.53,1659.0,-9.32,-0.02,-2.39,0.02,0.01,-0.05,0
9.55,1668.0,-9.38,-0.01,-2.4,0.02,0.01,-0.05,0
9.55,1677.0,-9.42,-0.02,-2.44,0.02,-0.01,-0.05,0
9.55,1686.0,-9.45,-0.03,-2.46,0.01,-0.03,-0.05,0
10.43,1695.0,-9.48,-0.04,-2.46,0.01,-0.04,-0.05,0
10.45,1704.0,-9.54,-0.04,-2.42,0.0,-0.03,-0.05,0
10.43,1713.0,-9.58,-0.07,-2.4,-0.0,-0.01,-0.04,0
11.33,1722.0,-9.59,-0.08,-2.38,-0.01,0.01,-0.04,0
10.72,1731.0,-9.6,-0.08,-2.38,-0.02,0.01,-0.04,0
10.72,1740.0,-9.59,-0.03,-2.32,-0.02,0.01,-0.04,0
10.72,1749.0,-9.58,-0.0,-2.28,-0.02,0.01,-0.04,0
10.72,1758.0,-9.54,-0.02,-2.23,-0.02,-0.0,-0.03,0
10.72,1767.0,-9.51,-0.11,-2.19,0.0,-0.02,-0.02,0
10.72,1776.0,-9.51,-0.19,-2.19,0.03,-0.03,-0.01,0
10.72,1785.0,-9.52,-0.21,-2.25,0.05,-0.04,0.01,0
10.74,1794.0,-9.46,-0.16,-2.32,0.07,-0.04,0.02,0
10.74,1803.0,-9.38,-0.11,-2.43,0.07,-0.03,0.02,0
10.72,1812.0,-9.36,-0.06,-2.48,0.06,-0.01,0.01,0
10.72,1821.0,-9.31,-0.02,-2.54,0.04,0.0,-0.0,0
9.84,1830.0,-9.29,0.01,-2.55,0.02,-0.01,-0.01,0
9.84,1839.0,-9.32,0.01,-2.51,-0.0,-0.03,-0.02,0
9.86,1848.0,-9.39,-0.02,-2.42,-0.02,-0.05,-0.03,0
9.86,1857.0,-9.53,-0.08,-2.38,-0.02,-0.05,-0.03,0
9.84,1866.0,-9.59,-0.15,-2.34,-0.01,-0.04,-0.02,0
10.72,1875.0,-9.59,-0.19,-2.32,0.01,-0.02,0.0,0
10.74,1884.0,-9.53,-0.21,-2.35,0.03,-0.02,0.02,0
10.72,1893.0,-9.45,-0.16,-2.39,0.04,-0.01,0.03,0
10.74,1902.0,-9.33,-0.1,-2.44,0.05,-0.01,0.03,0
10.74,1911.0,-9.17,-0.03,-2.5,0.05,0.0,0.03,0
10.74,1920.0,-9.04,0.02,-2.51,0.05,0.01,0.01,0
10.72,1929.0,-9.02,0.02,-2.51,0.04,0.01,-0.01,0
10.72,1938.0,-9.05,-0.02,-2.54,0.03,0.01,-0.03,0
9.84,1947.0,-9.1,-0.1,-2.56,0.03,0.01,-0.04,0
9.84,1956.0,-9.2,-0.19,-2.59,0.04,-0.0,-0.05,0
9.84,1965.0,-9.32,-0.2,-2.61,0.04,-0.02,-0.05,0
9.84,1974.0,-9.43,-0.17,-2.62,0.03,-0.04,-0.05,0
9.84,1983.0,-9.53,-0.1,-2.68,-0.0,-0.04,-0.04,0
9.84,1992.0,-9.54,-0.16,-2.59,-0.03,-0.03,-0.04,0
9.84,2001.0,-9.51,-0.22,-2.53,-0.04,-0.02,-0.03,0
9.84,2010.0,-9.43,-0.24,-2.47,-0.05,-0.03,-0.02,0
9.84,2019.0,-9.39,-0.18,-2.41,-0.05,-0.04,-0.02,0
9.84,2028.0,-9.39,-0.14,-2.38,-0.04,-0.04,-0.02,0
9.84,2037.0,-9.41,-0.15,-2.37,-0.04,-0.03,-0.03,0
9.84,2046.0,-9.45,-0.15,-2.36,-0.04,-0.02,-0.03,0
9.84,2055.0,-9.44,-0.11,-2.33,-0.03,-0.01,-0.02,0
9.84,2064.0,-9.45,-0.1,-2.32,-0.03,-0.01,-0.02,0
9.84,2073.0,-9.43,-0.17,-2.29,-0.02,-0.02,-0.01,0
9.84,2082.0,-9.42,-0.22,-2.24,-0.0,-0.03,-0.0,0
10.72,2091.0,-9.42,-0.24,-2.22,0.02,-0.03,0.0,0
10.72,2100.0,-9.48,-0.18,-2.25,0.03,-0.02,-0.0,0
10.74,2109.0,-9.55,-0.11,-2.26,0.03,-0.0,-0.0,0
10.72,2118.0,-9.58,-0.15,-2.26,0.03,0.02,0.0,0
10.74,2127.0,-9.59,-0.23,-2.28,0.05,0.03,0.01,0
9.84,2136.0,-9.59,-0.26,-2.32,0.06,0.02,0.03,0
9.84,2145.0,-9.47,-0.24,-2.34,0.08,0.0,0.05,0
9.84,2154.0,-9.35,-0.22,-2.41,0.1,-0.02,0.06,0
9.84,2163.0,-9.23,-0.19,-2.43,0.1,-0.03,0.06,0
9.84,2172.0,-9.19,-0.18,-2.48,0.1,-0.05,0.05,0
9.84,2181.0,-9.2,-0.17,-2.52,0.09,-0.06,0.03,0
9.84,2190.0,-9.3,-0.15,-2.54,0.07,-0.06,0.01,0
9.84,2199.0,-9.39,-0.12,-2.56,0.05,-0.05,0.0,0
9.83,2208.0,-9.44,-0.11,-2.55,0.03,-0.05,0.0,0
9.84,2217.0,-9.44,-0.14,-2.47,0.01,-0.04,-0.0,0
9.84,2226.0,-9.43,-0.15,-2.46,0.01,-0.03,0.0,0
9.84,2235.0,-9.43,-0.13,-2.43,0.01,-0.02,0.01,0
9.86,2244.0,-9.44,-0.14,-2.43,0.01,-0.02,0.01,0
9.84,2253.0,-9.41,-0.12,-2.42,0.01,-0.03,0.01,0
9.86,2262.0,-9.4,-0.13,-2.42,0.01,-0.03,0.01,0
9.84,2271.0,-9.39,-0.13,-2.4,0.01,-0.05,0.01,0
9.84,2280.0,-9.39,-0.08,-2.4,0.02,-0.05,0.01,0
9.84,2289.0,-9.42,-0.08,-2.4,0.02,-0.04,0.01,0
9.84,2298.0,-9.43,-0.09,-2.4,0.03,-0.03,0.01,0
9.84,2307.0,-9.38,-0.07,-2.4,0.03,-0.03,0.01,0
9.84,2316.0,-9.35,-0.06,-2.41,0.03,-0.04,0.02,0
9.84,2325.0,-9.3,-0.08,-2.38,0.03,-0.04,0.01,0
9.83,2334.0,-9.28,-0.06,-2.39,0.03,-0.03,0.0,0
9.86,2343.0,-9.33,-0.02,-2.43,0.03,-0.02,-0.01,0
9.83,2352.0,-9.39,-0.03,-2.43,0.02,-0.01,-0.01,0
9.84,2361.0,-9.48,-0.11,-2.39,0.01,-0.01,-0.01,0
9.84,2370.0,-9.5,-0.16,-2.35,0.01,-0.02,-0.0,0
9.84,2379.0,-9.54,-0.19,-2.38,0.01,-0.02,0.01,0
9.83,2388.0,-9.56,-0.22,-2.41,0.02,-0.0,0.02,0
9.84,2397.0,-9.49,-0.17,-2.44,0.02,0.01,0.04,0
9.84,2406.0,-9.38,-0.12,-2.44,0.02,0.02,0.04,0
9.84,2415.0,-9.24,-0.11,-2.46,0.02,0.01,0.04,0
10.72,2424.0,-9.15,-0.09,-2.47,0.01,-0.0,0.03,0
10.72,2433.0,-9.14,-0.08,-2.49,0.01,-0.01,0.01,0
10.72,2442.0,-9.18,-0.11,-2.45,0.0,0.0,-0.01,0
9.84,2451.0,-9.3,-0.08,-2.47,-0.01,0.02,-0.02,0
9.84,2460.0,-9.35,-0.09,-2.47,-0.02,0.03,-0.02,0
9.84,2469.0,-9.38,-0.1,-2.44,-0.02,0.02,-0.02,0
9.84,2478.0,-9.41,-0.13,-2.43,-0.02,0.0,-0.02,0
9.84,2487.0,-9.47,-0.12,-2.36,-0.02,-0.02,-0.01,0
9.84,2496.0,-9.49,-0.17,-2.34,-0.01,-0.02,0.0,0
9.84,2505.0,-9.46,-0.2,-2.33,0.01,-0.02,0.02,0
9.84,2514.0,-9.39,-0.18,-2.36,0.02,-0.01,0.02,0
9.83,2523.0,-9.33,-0.14,-2.39,0.02,0.0,0.02,0
9.84,2532.0,-9.27,-0.14,-2.36,0.02,0.01,0.02,0
9.84,2541.0,-9.22,-0.17,-2.4,0.03,0.01,0.01,0
9.84,2550.0,-9.24,-0.19,-2.41,0.02,0.01,-0.0,0
9.84,2559.0,-9.31,-0.17,-2.45,0.02,0.02,-0.02,0
9.84,2568.0,-9.39,-0.13,-2.46,0.01,0.02,-0.02,0
9.84,2577.0,-9.45,-0.13,-2.47,0.0,0.02,-0.03,0
9.84,2586.0,-9.55,-0.13,-2.47,-0.0,0.01,-0.02,0
9.84,2595.0,-9.6,-0.12,-2.42,-0.01,0.0,-0.01,0
9.84,2604.0,-9.51,-0.1,-2.41,-0.01,-0.0,0.01,0
9.84,2613.0,-9.35,-0.02,-2.38,-0.0,-0.01,0.02,0
9.84,2622.0,-9.18,0.01,-2.33,0.0,-0.01,0.02,0
9.84,2631.0,-9.09,-0.02,-2.29,0.02,-0.01,0.01,0
9.84,2640.0,-9.08,-0.09,-2.32,0.03,-0.01,-0.01,0
9.86,2649.0,-9.12,-0.13,-2.33,0.05,0.01,-0.03,0
9.84,2658.0,-9.23,-0.14,-2.39,0.06,0.03,-0.05,0
9.84,2667.0,-9.35,-0.17,-2.45,0.06,0.05,-0.06,0
9.84,2676.0,-9.47,-0.22,-2.52,0.07,0.05,-0.06,0
9.84,2685.0,-9.55,-0.21,-2.6,0.06,0.05,-0.05,0
10.74,2694.0,-9.61,-0.2,-2.64,0.05,0.05,-0.03,0
10.74,2703.0,-9.63,-0.2,-2.66,0.03,0.04,-0.01,0
10.74,2712.0,-9.53,-0.19,-2.66,0.01,0.04,0.0,0
10.72,2721.0,-9.39,-0.15,-2.65,-0.0,0.02,0.01,0
10.74,2730.0,-9.28,-0.12,-2.6,-0.02,-0.0,0.01,0
10.74,2739.0,-9.23,-0.11,-2.53,-0.02,-0.01,-0.01,0
10.72,2748.0,-9.23,-0.11,-2.47,-0.03,-0.01,-0.02,0
10.74,2757.0,-9.29,-0.12,-2.44,-0.02,-0.01,-0.03,0
10.14,2766.0,-9.38,-0.19,-2.44,-0.01,0.0,-0.04,0
10.14,2775.0,-9.49,-0.24,-2.46,0.0,0.02,-0.04,0
10.12,2784.0,-9.53,-0.24,-2.49,0.01,0.04,-0.03,0
10.14,2793.0,-9.48,-0.19,-2.55,0.01,0.04,-0.02,0
10.14,2802.0,-9.44,-0.16,-2.53,0.0,0.02,-0.02,0
10.14,2811.0,-9.41,-0.11,-2.51,-0.01,0.0,-0.02,0
10.14,2820.0,-9.4,-0.12,-2.44,-0.01,-0.02,-0.01,0
10.12,2829.0,-9.39,-0.18,-2.38,-0.0,-0.03,-0.01,0
10.14,2838.0,-9.41,-0.2,-2.37,0.01,-0.03,-0.01,0
10.14,2847.0,-9.4,-0.22,-2.34,0.03,-0.03,-0.0,0
10.14,2856.0,-9.35,-0.23,-2.39,0.04,-0.02,0.0,0
10.14,2865.0,-9.24,-0.19,-2.45,0.05,-0.01,0.0,0
10.14,2874.0,-9.2,-0.15,-2.52,0.05,-0.01,-0.01,0
10.14,2883.0,-9.24,-0.18,-2.54,0.04,-0.02,-0.02,0
10.14,2892.0,-9.34,-0.18,-2.54,0.03,-0.02,-0.03,0
10.14,2901.0,-9.5,-0.16,-2.49,0.01,-0.03,-0.03,0
10.14,2910.0,-9.6,-0.15,-2.49,-0.0,-0.03,-0.02,0
10.14,2919.0,-9.58,-0.14,-2.45,-0.01,-0.04,0.01,0
10.16,2928.0,-9.42,-0.11,-2.35,-0.01,-0.06,0.03,0
10.16,2937.0,-9.27,-0.14,-2.32,0.01,-0.07,0.03,0
10.14,2946.0,-9.21,-0.16,-2.33,0.03,-0.08,0.03,0
10.16,2955.0,-9.17,-0.13,-2.36,0.05,-0.08,0.02,0
10.16,2964.0,-9.21,-0.12,-2.42,0.07,-0.07,0.0,0
10.14,2973.0,-9.31,-0.14,-2.48,0.07,-0.06,-0.01,0
10.14,2982.0,-9.38,-0.18,-2.54,0.07,-0.05,-0.01,0
10.14,2991.0,-9.42,-0.2,-2.56,0.07,-0.05,-0.01,0
10.14,3000.0,-9.44,-0.2,-2.58,0.07,-0.05,-0.0,0
10.14,3009.0,-9.44,-0.21,-2.6,0.06,-0.06,0.0,0
10.14,3018.0,-9.43,-0.2,-2.59,0.05,-0.06,0.01,0
10.14,3027.0,-9.39,-0.18,-2.57,0.03,-0.06,0.01,0
10.14,3036.0,-9.37,-0.16,-2.57,0.02,-0.07,0.0,0
10.14,3045.0,-9.39,-0.15,-2.55,0.02,-0.06,0.0,0
10.14,3054.0,-9.42,-0.17,-2.5,0.02,-0.06,0.01,0
10.14,3063.0,-9.41,-0.16,-2.48,0.02,-0.07,0.02,0
10.16,3072.0,-9.38,-0.12,-2.48,0.02,-0.09,0.03,0
10.14,3081.0,-9.37,-0.11,-2.43,0.03,-0.12,0.04,0
10.14,3090.0,-9.43,-0.13,-2.38,0.04,-0.14,0.05,0
10.14,3099.0,-9.5,-0.18,-2.36,0.06,-0.16,0.06,0
10.14,3108.0,-9.53,-0.19,-2.33,0.07,-0.17,0.08,0
10.16,3117.0,-9.57,-0.22,-2.36,0.09,-0.18,0.09,0
10.14,3126.0,-9.56,-0.23,-2.41,0.1,-0.18,0.11,0
10.14,3135.0,-9.51,-0.18,-2.41,0.1,-0.18,0.11,0
10.14,3144.0,-9.45,-0.13,-2.43,0.1,-0.17,0.11,0
10.14,3153.0,-9.44,-0.11,-2.43,0.1,-0.16,0.1,0
10.16,3162.0,-9.39,-0.09,-2.43,0.08,-0.14,0.09,0
10.14,3171.0,-9.33,-0.07,-2.4,0.05,-0.1,0.07,0
10.14,3180.0,-9.28,-0.07,-2.35,0.03,-0.07,0.06,0
10.14,3189.0,-9.22,-0.1,-2.32,0.02,-0.05,0.05,0
10.14,3198.0,-9.2,-0.16,-2.31,0.02,-0.06,0.03,0
10.14,3207.0,-9.2,-0.18,-2.31,0.03,-0.06,0.02,0
10.16,3216.0,-9.22,-0.17,-2.31,0.03,-0.06,0.0,0
10.14,3225.0,-9.26,-0.11,-2.34,0.03,-0.06,-0.01,0
10.14,3234.0,-9.37,-0.06,-2.38,0.02,-0.05,-0.03,0
10.14,3243.0,-9.46,-0.05,-2.39,-0.0,-0.05,-0.03,0
10.14,3252.0,-9.51,-0.03,-2.31,-0.02,-0.06,-0.03,0
10.14,3261.0,-9.54,-0.05,-2.26,-0.02,-0.06,-0.02,0
10.14,3270.0,-9.53,-0.07,-2.18,-0.02,-0.05,-0.01,0
10.16,3279.0,-9.5,-0.1,-2.13,-0.01,-0.05,0.0,0
10.14,3288.0,-9.43,-0.1,-2.12,0.0,-0.04,0.01,0
10.14,3297.0,-9.37,-0.09,-2.11,0.02,-0.04,0.01,0
10.14,3306.0,-9.35,-0.07,-2.12,0.03,-0.05,0.0,0
10.14,3315.0,-9.41,-0.07,-2.19,0.03,-0.05,0.0,0
10.14,3324.0,-9.44,-0.07,-2.21,0.04,-0.04,-0.0,0
10.14,3333.0,-9.48,-0.1,-2.24,0.04,-0.01,-0.0,0
10.16,3342.0,-9.49,-0.1,-2.28,0.04,0.02,-0.0,0
10.14,3351.0,-9.45,-0.07,-2.3,0.04,0.03,-0.0,0
10.16,3360.0,-9.42,-0.08,-2.32,0.04,0.02,-0.0,0
10.14,3369.0,-9.45,-0.08,-2.32,0.04,0.0,-0.0,0
10.14,3378.0,-9.49,-0.12,-2.34,0.05,-0.01,0.0,0
10.14,3387.0,-9.49,-0.14,-2.41,0.05,-0.01,0.01,0
10.14,3396.0,-9.5,-0.2,-2.44,0.05,-0.0,0.01,0
10.14,3405.0,-9.51,-0.22,-2.48,0.05,0.0,0.01,0
10.14,3414.0,-9.48,-0.2,-2.56,0.03,0.0,0.02,0
10.16,3423.0,-9.46,-0.14,-2.57,0.01,-0.01,0.02,0
10.14,3432.0,-9.46,-0.11,-2.57,-0.01,-0.03,0.02,0
10.14,3441.0,-9.5,-0.05,-2.5,-0.03,-0.05,0.03,0
10.14,3450.0,-9.51,-0.04,-2.4,-0.04,-0.05,0.05,0
10.14,3459.0,-9.47,-0.11,-2.33,-0.05,-0.05,0.06,0
10.74,3468.0,-9.37,-0.15,-2.28,-0.05,-0.06,0.07,0
10.74,3477.0,-9.33,-0.09,-2.21,-0.04,-0.08,0.08,0
10.74,3486.0,-9.32,-0.06,-2.19,-0.02,-0.1,0.09,0
10.74,3495.0,-9.34,-0.05,-2.2,-0.01,-0.11,0.1,0
9.84,3504.0,-9.36,-0.08,-2.19,0.01,-0.12,0.11,0
9.84,3513.0,-9.35,-0.14,-2.23,0.03,-0.13,0.13,0
9.84,3522.0,-9.26,-0.19,-2.3,0.05,-0.13,0.15,0
9.84,3531.0,-9.13,-0.14,-2.36,0.07,-0.15,0.16,0
9.83,3540.0,-9.11,0.0,-2.4,0.08,-0.18,0.16,0
