DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
717949,8,717952,0.06,-0.28,9.45,0.02,-0.02,-0.00,0
717958,8,717961,0.08,-0.25,9.44,0.02,-0.02,-0.00,0
717967,8,717970,0.06,-0.24,9.46,0.02,-0.02,-0.00,0
717976,8,717979,0.07,-0.25,9.44,0.02,-0.02,-0.00,0
717985,8,717988,0.08,-0.24,9.42,0.02,-0.02,-0.00,0
717994,8,717997,0.07,-0.22,9.44,0.02,-0.02,-0.00,0
718003,8,718006,0.06,-0.23,9.45,0.02,-0.02,-0.00,0
718012,8,718015,0.06,-0.25,9.42,0.02,-0.02,-0.00,0
718021,8,718024,0.09,-0.23,9.45,0.02,-0.02,-0.00,0
718030,8,718033,0.07,-0.23,9.46,0.02,-0.02,-0.00,0
718039,8,718042,0.06,-0.26,9.45,0.02,-0.02,-0.00,0
718048,8,718051,0.10,-0.24,9.43,0.02,-0.02,-0.00,0
718057,8,718060,0.07,-0.25,9.43,0.02,-0.02,-0.00,0
718066,8,718069,0.05,-0.26,9.45,0.02,-0.02,-0.00,0
718075,8,718078,0.04,-0.29,9.45,0.02,-0.02,-0.00,0
718084,0,719085,0.03,-0.33,9.42,0.02,-0.02,-0.00,0
719091,8,719094,0.00,-0.33,9.43,0.02,-0.02,-0.00,0
719100,8,719103,0.04,-0.30,9.44,0.02,-0.02,-0.00,0
719109,8,719112,0.06,-0.27,9.46,0.02,-0.02,-0.00,0
719118,8,719121,0.02,-0.25,9.43,0.02,-0.02,-0.00,0
719127,8,719130,0.02,-0.22,9.45,0.02,-0.02,-0.00,0
719136,8,719139,0.01,-0.14,9.44,0.02,-0.02,-0.00,0
719145,8,719148,0.04,-0.17,9.43,0.03,-0.02,-0.00,0
719154,8,719157,0.09,-0.20,9.42,0.03,-0.02,-0.00,0
719163,8,719166,0.11,-0.24,9.44,0.02,-0.02,-0.00,0
719172,8,719175,0.13,-0.25,9.42,0.02,-0.02,-0.00,0
719181,8,719184,0.14,-0.26,9.42,0.02,-0.02,-0.00,0
719190,8,719193,0.13,-0.27,9.42,0.02,-0.02,-0.00,0
719199,8,719202,0.14,-0.29,9.42,0.03,-0.02,-0.00,0
719208,8,719211,0.15,-0.26,9.41,0.02,-0.02,-0.00,0
719217,8,719220,0.11,-0.24,9.42,0.02,-0.02,-0.00,0
719226,8,719229,0.11,-0.25,9.43,0.02,-0.02,-0.00,0
719235,8,719238,0.10,-0.23,9.43,0.02,-0.02,-0.00,0
719244,8,719247,0.09,-0.23,9.43,0.02,-0.02,-0.00,0
719253,8,719256,0.04,-0.21,9.45,0.02,-0.02,-0.00,0
719262,8,719265,0.00,-0.23,9.45,0.02,-0.02,-0.00,0
719271,8,719274,0.02,-0.24,9.43,0.02,-0.02,-0.00,0
719280,8,719283,0.03,-0.27,9.42,0.02,-0.02,-0.00,0
719289,8,719292,0.02,-0.28,9.44,0.02,-0.02,-0.00,0
719298,8,719301,0.00,-0.28,9.44,0.02,-0.02,-0.00,0
719307,8,719310,0.02,-0.28,9.44,0.02,-0.02,-0.00,0
719316,8,719319,0.04,-0.27,9.41,0.02,-0.02,-0.00,0
719325,8,719328,0.04,-0.26,9.41,0.02,-0.02,-0.00,0
719334,8,719337,0.05,-0.26,9.40,0.02,-0.02,-0.00,0
719343,8,719346,0.06,-0.24,9.43,0.02,-0.02,-0.00,0
719352,8,719355,0.06,-0.23,9.45,0.02,-0.02,-0.00,0
719361,8,719364,0.09,-0.23,9.43,0.02,-0.02,-0.00,0
719370,8,719373,0.13,-0.23,9.45,0.02,-0.02,-0.00,0
719381,8,719384,0.13,-0.22,9.44,0.03,-0.02,-0.00,0
719390,8,719393,0.16,-0.23,9.43,0.02,-0.02,-0.00,0
719399,8,719402,0.15,-0.22,9.43,0.02,-0.02,-0.00,0
719408,8,719411,0.12,-0.21,9.41,0.02,-0.02,-0.00,0
719417,8,719420,0.09,-0.22,9.42,0.02,-0.02,-0.00,0
719426,8,719429,0.10,-0.20,9.39,0.02,-0.02,-0.00,0
719435,8,719438,0.07,-0.22,9.43,0.02,-0.02,-0.00,0
719444,8,719447,0.04,-0.24,9.45,0.02,-0.02,-0.00,0
719453,8,719456,0.01,-0.27,9.43,0.02,-0.02,-0.00,0
719462,8,719465,0.03,-0.26,9.44,0.02,-0.02,-0.00,0
719471,8,719474,0.01,-0.28,9.44,0.02,-0.02,-0.00,0
719480,8,719483,0.00,-0.31,9.43,0.02,-0.02,-0.00,0
719489,8,719492,0.03,-0.32,9.41,0.02,-0.02,-0.00,0
719498,8,719501,0.04,-0.30,9.41,0.02,-0.02,-0.00,0
719507,8,719510,0.04,-0.28,9.40,0.02,-0.02,-0.00,0
719516,8,719519,0.03,-0.26,9.40,0.03,-0.02,-0.00,0
719525,8,719528,0.05,-0.23,9.42,0.03,-0.02,-0.00,0
719534,8,719537,0.04,-0.21,9.45,0.03,-0.02,-0.00,0
719543,8,719546,0.09,-0.22,9.44,0.03,-0.02,-0.00,0
719552,8,719555,0.13,-0.23,9.43,0.03,-0.02,-0.00,0
719561,8,719564,0.14,-0.23,9.44,0.02,-0.02,-0.00,0
719570,8,719573,0.12,-0.23,9.42,0.02,-0.02,-0.00,0
719579,8,719582,0.12,-0.24,9.39,0.02,-0.02,-0.00,0
719588,8,719591,0.13,-0.24,9.43,0.02,-0.02,-0.00,0
719597,8,719600,0.09,-0.23,9.41,0.02,-0.02,-0.00,0
719606,8,719609,0.08,-0.20,9.43,0.02,-0.02,-0.00,0
719615,8,719618,0.06,-0.22,9.44,0.02,-0.02,-0.00,0
719624,8,719627,0.07,-0.24,9.46,0.02,-0.02,-0.00,0
719633,8,719636,0.06,-0.25,9.44,0.02,-0.02,-0.00,0
719642,8,719645,0.04,-0.27,9.42,0.02,-0.02,-0.00,0
719651,8,719654,0.04,-0.29,9.42,0.02,-0.02,-0.00,0
719660,8,719663,0.05,-0.27,9.44,0.02,-0.02,-0.00,0
719669,8,719672,0.03,-0.30,9.44,0.02,-0.02,-0.00,0
719678,8,719681,0.01,-0.28,9.44,0.02,-0.02,-0.00,0
719687,8,719690,0.01,-0.27,9.41,0.02,-0.02,-0.00,0
719696,8,719699,0.02,-0.25,9.41,0.02,-0.02,-0.00,0
719705,8,719708,0.02,-0.25,9.41,0.02,-0.02,-0.00,0
719714,0,720714,0.11,-0.23,9.44,0.02,-0.02,-0.00,0
720720,8,720723,0.08,-0.22,9.44,0.02,-0.02,-0.00,0
720729,8,720732,0.08,-0.23,9.46,0.02,-0.02,-0.00,0
720738,8,720741,0.07,-0.23,9.45,0.02,-0.02,-0.00,0
720747,8,720750,0.07,-0.23,9.45,0.02,-0.02,-0.00,0
720756,8,720759,0.05,-0.25,9.44,0.02,-0.02,-0.00,0
720765,8,720768,0.05,-0.27,9.42,0.02,-0.02,-0.00,0
720774,8,720777,0.06,-0.25,9.42,0.02,-0.02,-0.00,0
720783,8,720786,0.05,-0.25,9.40,0.02,-0.02,-0.00,0
720792,8,720795,0.04,-0.25,9.44,0.02,-0.02,-0.00,0
720801,8,720804,0.03,-0.23,9.44,0.02,-0.02,-0.00,0
720810,8,720813,0.04,-0.26,9.42,0.02,-0.02,-0.00,0
720819,8,720822,0.08,-0.28,9.41,0.02,-0.02,-0.00,0
720828,8,720831,0.06,-0.27,9.42,0.02,-0.02,-0.00,0
720837,8,720840,0.04,-0.26,9.40,0.02,-0.02,-0.00,0
720846,8,720849,0.05,-0.25,9.42,0.02,-0.02,-0.00,0
720855,8,720858,0.05,-0.24,9.42,0.02,-0.02,-0.00,0
720864,8,720867,0.02,-0.22,9.43,0.02,-0.02,-0.00,0
720873,8,720876,0.04,-0.24,9.42,0.02,-0.02,-0.00,0
720882,8,720885,0.09,-0.24,9.42,0.02,-0.02,-0.00,0
720891,8,720894,0.10,-0.26,9.42,0.02,-0.02,-0.00,0
720900,8,720903,0.09,-0.25,9.45,0.02,-0.02,-0.00,0
720909,8,720912,0.06,-0.24,9.43,0.02,-0.02,-0.00,0
720918,8,720921,0.10,-0.24,9.43,0.02,-0.02,-0.00,0
720927,8,720930,0.10,-0.25,9.46,0.03,-0.02,-0.00,0
720936,8,720939,0.08,-0.25,9.46,0.02,-0.02,-0.00,0
720945,8,720948,0.08,-0.27,9.44,0.02,-0.02,-0.00,0
720954,8,720957,0.07,-0.27,9.47,0.03,-0.02,-0.00,0
720963,8,720966,0.07,-0.26,9.44,0.02,-0.02,-0.00,0
720972,8,720975,0.07,-0.25,9.42,0.02,-0.02,-0.00,0
720981,8,720984,0.06,-0.25,9.42,0.02,-0.02,-0.00,0
720990,8,720993,0.07,-0.23,9.41,0.02,-0.02,-0.00,0
720999,8,721002,0.05,-0.23,9.42,0.02,-0.02,-0.00,0
721008,14,721011,0.05,-0.22,9.39,0.03,-0.02,-0.00,0
721017,8,721020,0.07,-0.23,9.42,0.02,-0.02,-0.00,0
721027,8,721030,0.03,-0.23,9.42,0.02,-0.02,-0.00,0
721036,0,722036,0.06,-0.26,9.44,0.02,-0.02,-0.00,0
722042,8,722045,0.07,-0.25,9.41,0.02,-0.02,-0.00,0
722051,8,722054,0.07,-0.26,9.41,0.02,-0.02,-0.00,0
722060,8,722063,0.08,-0.26,9.43,0.02,-0.02,-0.00,0
722069,8,722072,0.08,-0.24,9.43,0.02,-0.02,-0.00,0
722078,8,722081,0.08,-0.23,9.43,0.02,-0.02,-0.00,0
722087,8,722090,0.07,-0.23,9.45,0.03,-0.02,-0.00,0
722096,8,722099,0.07,-0.23,9.45,0.02,-0.02,-0.00,0
722105,8,722108,0.09,-0.22,9.47,0.02,-0.02,-0.00,0
722114,8,722117,0.07,-0.23,9.45,0.02,-0.02,-0.00,0
722123,8,722126,0.06,-0.25,9.43,0.02,-0.02,-0.00,0
722132,8,722135,0.08,-0.24,9.44,0.02,-0.02,-0.00,0
722141,8,722144,0.08,-0.26,9.43,0.02,-0.02,-0.00,0
722150,8,722153,0.05,-0.25,9.45,0.02,-0.02,-0.00,0
722159,8,722162,0.05,-0.24,9.42,0.02,-0.02,-0.00,0
722168,8,722171,0.06,-0.27,9.43,0.02,-0.02,-0.00,0
722177,8,722180,0.06,-0.26,9.45,0.02,-0.02,-0.00,0
722186,8,722189,0.06,-0.27,9.41,0.02,-0.02,-0.00,0
722195,8,722198,0.07,-0.25,9.41,0.02,-0.02,-0.00,0
722204,8,722207,0.07,-0.25,9.46,0.02,-0.02,-0.00,0
722213,8,722216,0.06,-0.25,9.43,0.02,-0.02,-0.00,0
722222,8,722225,0.06,-0.25,9.44,0.02,-0.02,-0.00,0
722231,8,722234,0.06,-0.24,9.45,0.02,-0.02,-0.00,0
722240,8,722243,0.08,-0.24,9.45,0.02,-0.02,-0.00,0
722249,8,722252,0.07,-0.24,9.41,0.02,-0.02,-0.00,0
