DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
18476.0,18.0,18480.0,0.09,-0.06,3.5,0.03,-0.01,0.0,0
18483.0,11.0,18486.0,0.17,-0.12,6.76,0.02,-0.02,0.0,0
18489.0,15.0,18492.0,0.21,-0.15,8.21,0.02,-0.02,0.0,0
18495.0,14.0,18498.0,0.23,-0.16,8.93,0.02,-0.02,0.0,0
18502.0,21.0,18505.0,0.22,-0.16,9.18,0.02,-0.02,0.0,0
18508.0,13.0,18511.0,0.24,-0.16,9.29,0.02,-0.02,0.0,0
18515.0,21.0,18519.0,0.25,-0.15,9.34,0.02,-0.02,0.0,0
18522.0,14.0,18525.0,0.21,-0.15,9.38,0.02,-0.02,0.0,0
18528.0,13.0,18531.0,0.23,-0.16,9.42,0.02,-0.02,0.0,0
18535.0,21.0,18539.0,0.23,-0.15,9.43,0.02,-0.02,0.0,0
18543.0,9.0,18546.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
18550.0,13.0,18553.0,0.22,-0.16,9.4,0.02,-0.02,0.0,0
18557.0,21.0,18560.0,0.23,-0.16,9.41,0.02,-0.02,0.0,0
18563.0,13.0,18566.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
18570.0,14.0,18573.0,0.22,-0.14,9.42,0.02,-0.02,0.0,0
18577.0,21.0,18580.0,0.21,-0.16,9.39,0.02,-0.02,0.0,0
18583.0,13.0,18586.0,0.23,-0.15,9.41,0.02,-0.02,0.0,0
18590.0,21.0,18594.0,0.23,-0.16,9.41,0.02,-0.02,0.0,0
18598.0,10.0,18601.0,0.23,-0.15,9.4,0.02,-0.02,0.0,0
18604.0,15.0,18607.0,0.22,-0.17,9.41,0.02,-0.02,0.0,0
18610.0,21.0,18614.0,0.23,-0.17,9.39,0.02,-0.02,0.0,0
18618.0,9.0,18621.0,0.23,-0.16,9.4,0.02,-0.02,0.0,0
18625.0,13.0,18628.0,0.22,-0.18,9.39,0.02,-0.02,0.0,0
18632.0,30.0,18636.0,0.24,-0.18,9.43,0.02,-0.02,0.0,0
18640.0,28.0,18644.0,0.23,-0.17,9.43,0.02,-0.02,0.0,0
18648.0,30.0,18652.0,0.23,-0.2,9.42,0.03,-0.02,0.0,0
18656.0,30.0,18660.0,0.21,-0.17,9.39,0.02,-0.02,0.0,0
18664.0,10.0,18667.0,0.21,-0.15,9.4,0.02,-0.02,0.0,0
18670.0,30.0,18674.0,0.22,-0.14,9.42,0.02,-0.02,0.0,0
18678.0,14.0,18681.0,0.23,-0.14,9.41,0.02,-0.02,0.0,0
18685.0,15.0,18688.0,0.21,-0.15,9.41,0.02,-0.02,0.0,0
