DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
13.0,223738.0,1.15,-4.7,8.11,0.13,1.33,-0.03,0
2.0,223744.0,0.92,-4.32,7.86,0.1,1.17,0.01,0
10.0,223751.0,0.85,-3.94,7.73,0.08,1.0,0.05,0
4.0,223758.0,0.91,-3.74,7.63,0.07,0.84,0.07,1
0.0,224106.0,0.28,-6.43,6.89,-1.29,0.63,-0.46,1
1216.0,224183.0,2.17,-7.87,6.96,-0.41,-0.51,0.49,1
8.0,224191.0,1.98,-7.8,6.9,-0.3,-0.42,0.59,1
7.0,224197.0,1.72,-7.56,6.83,-0.21,-0.32,0.68,1
14.0,224204.0,1.33,-7.07,6.73,-0.12,-0.2,0.81,1
7.0,224211.0,1.02,-6.7,6.45,-0.08,-0.15,0.9,1
10.0,224217.0,0.76,-6.33,6.1,-0.08,-0.15,0.98,1
14.0,224224.0,0.64,-6.12,5.87,-0.13,-0.22,1.03,1
14.0,224232.0,0.68,-6.07,5.84,-0.22,-0.36,1.04,1
2.0,224238.0,1.13,-6.12,5.88,-0.3,-0.47,1.01,1
4.0,224245.0,1.35,-6.33,6.01,-0.38,-0.53,0.95,1
0.0,224251.0,1.46,-6.59,6.05,-0.45,-0.65,0.87,1
5.0,224259.0,1.45,-6.65,6.06,-0.47,-0.68,0.81,1
12.0,224266.0,1.42,-6.65,5.97,-0.48,-0.71,0.77,1
13.0,224272.0,1.36,-6.7,5.86,-0.47,-0.68,0.76,1
2.0,224280.0,1.75,-6.9,5.56,-0.47,-0.67,0.77,1
4.0,224287.0,2.31,-7.25,5.31,-0.48,-0.65,0.8,1
2.0,224293.0,3.06,-7.66,5.22,-0.47,-0.59,0.84,1
13.0,224300.0,3.37,-7.85,5.48,-0.44,-0.41,0.87,1
4.0,224306.0,3.01,-7.67,5.57,-0.38,-0.1,0.92,1
0.0,224409.0,1.68,-4.54,4.26,-0.35,0.18,-0.46,1
1207.0,224486.0,0.04,-8.28,8.44,0.14,-0.56,0.5,1
17.0,224493.0,1.21,-7.72,8.54,0.37,-0.24,0.57,1
0.0,224598.0,0.14,-7.15,6.82,0.91,-0.07,0.41,1
1202.0,224675.0,0.26,-6.26,9.2,0.67,0.53,0.63,1
1203.0,224751.0,-0.01,-5.23,8.49,0.52,-0.49,0.6,1
1208.0,224830.0,-1.51,-4.66,8.48,0.54,-1.12,0.08,1
1207.0,224907.0,0.62,-4.75,7.7,0.76,-0.35,-0.34,1
1217.0,224983.0,0.13,-4.61,9.12,0.74,-0.61,-0.29,1
1215.0,225060.0,1.02,-4.15,9.07,0.73,-0.49,-0.6,1
1207.0,225136.0,1.56,-3.57,8.75,0.57,-0.14,-0.27,1
1203.0,225211.0,1.63,-3.28,9.11,0.1,-0.09,-0.27,1
1217.0,225289.0,0.91,-3.71,9.56,0.11,-0.54,-0.78,1
1207.0,225366.0,2.52,-2.79,8.12,-0.27,-0.47,-1.02,1
1203.0,225441.0,3.86,-3.02,8.93,0.04,0.04,-0.14,1
1216.0,225518.0,1.97,-3.22,8.59,0.06,0.29,0.21,1
1218.0,225596.0,1.96,-3.11,9.15,0.27,0.09,-0.18,1
1216.0,225673.0,2.1,-2.51,9.32,0.36,0.42,-0.12,1
1202.0,225750.0,1.35,-2.46,9.69,0.54,0.48,0.39,1
1209.0,225826.0,1.63,-2.82,9.52,0.18,-0.33,-0.18,1
1207.0,225902.0,2.17,-2.11,8.89,0.17,-0.38,-0.04,1
1206.0,225977.0,2.05,-1.85,9.13,0.31,-0.1,0.18,1
1.0,225983.0,2.2,-1.93,9.1,0.28,-0.0,0.12,1
3.0,225989.0,2.25,-2.08,9.06,0.22,0.2,0.07,1
11.0,225997.0,2.11,-2.24,9.07,0.13,0.35,0.06,1
6.0,226003.0,2.04,-2.47,9.1,0.06,0.41,0.09,1
3.0,226009.0,2.01,-2.74,9.09,-0.02,0.42,0.15,1
1209.0,226086.0,1.24,-3.05,9.14,-0.53,0.23,0.43,1
4.0,226092.0,1.27,-3.05,9.05,-0.5,0.17,0.39,1
2.0,226098.0,1.35,-2.83,9.0,-0.47,0.18,0.36,1
0.0,226202.0,1.27,-3.93,9.32,-0.32,-0.01,0.76,1
1.0,226207.0,1.33,-4.14,9.33,-0.29,0.07,0.8,1
0.0,226312.0,0.56,-3.15,9.46,0.42,0.95,1.16,1
1.0,226317.0,0.52,-3.25,9.22,0.49,1.01,1.14,1
1.0,226324.0,0.47,-3.35,8.97,0.52,1.06,1.13,1
0.0,226428.0,0.41,-2.34,9.11,0.85,0.03,0.97,1
3.0,226435.0,0.4,-2.64,8.89,0.89,0.15,0.89,1
0.0,226539.0,-0.37,-1.47,8.27,0.71,-0.8,0.34,1
10.0,226545.0,-0.67,-1.52,8.31,0.58,-0.86,0.39,1
0.0,226649.0,1.85,-1.81,11.6,0.12,1.17,0.12,1
1212.0,226725.0,-0.71,-2.03,9.04,-0.04,1.62,0.71,1
0.0,226829.0,-1.13,-3.13,9.12,-0.04,-0.43,1.37,1
6.0,226836.0,-0.83,-3.13,9.17,-0.03,-0.54,1.45,1
10.0,226843.0,-0.43,-2.83,9.2,-0.05,-0.51,1.55,1
5.0,226851.0,-0.08,-2.15,8.98,-0.04,-0.31,1.68,1
3.0,226858.0,0.15,-1.58,8.68,0.03,0.01,1.8,1
0.0,226961.0,-0.89,0.96,7.81,0.1,1.06,0.17,1
0.0,227065.0,-1.95,-0.59,9.17,-0.91,-0.91,-2.07,1
3.0,227070.0,-1.68,-0.84,9.39,-0.92,-0.98,-2.19,1
0.0,227174.0,-0.74,-3.43,10.33,-0.85,-0.93,-1.85,1
2.0,227180.0,-0.31,-3.15,10.58,-0.9,-0.77,-1.84,1
0.0,227283.0,0.17,-6.09,8.36,-0.71,0.68,-0.73,1
0.0,227386.0,-1.12,-6.44,8.7,-0.81,0.15,0.77,1
1.0,227393.0,-1.12,-6.29,8.69,-0.85,0.16,0.81,1
0.0,227496.0,-0.12,-6.66,6.35,-1.07,-0.14,1.4,1
0.0,227600.0,-1.32,-3.94,5.01,-1.18,0.11,1.18,1
0.0,227702.0,-0.31,-4.63,5.88,-0.93,-0.87,1.81,1
0.0,227806.0,-6.63,-7.45,6.37,-0.78,0.88,0.05,1
0.0,227910.0,-3.85,-9.0,4.1,-0.4,0.0,-0.92,1
1207.0,227986.0,-0.03,-7.84,0.6,-0.43,-2.34,-0.62,1
0.0,228090.0,-2.46,-5.25,2.91,-0.97,-1.92,-0.22,1
2.0,228095.0,-2.16,-5.14,3.38,-1.43,-2.53,-0.68,1
2.0,228103.0,-2.01,-5.46,3.92,-1.72,-2.95,-1.07,1
2.0,228109.0,-1.58,-6.32,4.65,-1.88,-3.36,-1.46,1
0.0,228213.0,-0.0,-8.34,8.47,-0.15,-0.08,-0.42,1
3.0,228219.0,0.45,-8.18,7.35,0.04,0.4,-0.38,1
9.0,228226.0,0.6,-7.76,6.04,0.25,0.62,-0.38,1
0.0,228330.0,0.41,-4.59,4.74,-0.24,-0.36,-0.03,1
0.0,228434.0,2.71,-8.91,4.54,0.3,1.28,-0.12,1
0.0,228537.0,1.79,-8.23,5.34,1.2,2.52,0.77,1
14.0,228544.0,1.14,-7.79,5.37,1.48,2.41,0.88,1
9.0,228551.0,0.72,-7.56,5.22,1.68,2.31,0.94,1
0.0,228655.0,0.26,-6.74,7.56,1.83,-0.27,2.14,1
9.0,228661.0,0.61,-6.67,7.89,1.84,-0.05,2.17,1
0.0,228667.0,0.88,-6.71,8.19,1.86,0.08,2.11,1
1.0,228673.0,0.92,-6.86,8.18,1.88,-0.01,1.97,1
14.0,228679.0,0.54,-6.92,7.98,1.84,-0.31,1.7,1
9.0,228686.0,-0.12,-6.85,7.84,1.75,-0.61,1.44,1
0.0,228790.0,0.44,-5.3,8.2,1.62,-0.08,-0.07,1
57.0,228799.0,0.84,-5.33,7.74,1.77,-0.43,-0.07,2
0.0,229204.0,3.32,-5.64,9.18,0.09,0.35,0.87,2
41.0,229215.0,2.0,-5.38,10.56,0.31,0.02,0.35,2
36.0,229222.0,0.53,-3.61,10.42,0.53,0.28,0.19,2
33.0,229230.0,-0.29,-2.92,9.62,0.75,0.71,0.15,2
40.0,229238.0,-0.89,-2.78,8.59,0.84,1.04,0.19,2
42.0,229246.0,-1.54,-2.58,8.12,0.83,1.23,0.26,2
31.0,229254.0,-2.06,-2.53,8.07,0.8,1.35,0.37,2
42.0,229262.0,-2.43,-2.91,8.41,0.69,1.3,0.49,2
39.0,229271.0,-3.23,-2.61,9.05,0.46,1.13,0.63,2
34.0,229278.0,-3.81,-2.18,9.73,0.26,0.99,0.7,2
32.0,229287.0,-4.12,-2.02,10.12,0.1,0.84,0.71,2
42.0,229295.0,-4.17,-1.96,10.05,-0.01,0.67,0.69,2
37.0,229302.0,-4.01,-2.02,9.78,-0.08,0.55,0.7,2
35.0,229310.0,-3.76,-2.26,9.66,-0.12,0.47,0.76,2
32.0,229318.0,-3.46,-2.63,9.43,-0.12,0.48,0.88,2
35.0,229325.0,-3.06,-2.9,9.24,-0.09,0.63,1.0,2
30.0,229334.0,-2.61,-3.06,9.09,0.03,0.98,1.07,2
32.0,229342.0,-2.21,-3.36,9.02,0.22,1.47,1.06,2
42.0,229350.0,-1.98,-3.74,9.07,0.45,1.95,0.95,2
36.0,229357.0,-1.86,-4.11,9.2,0.7,2.35,0.77,2
42.0,229366.0,-2.27,-4.53,9.45,0.94,2.56,0.58,2
31.0,229374.0,-3.58,-4.87,9.63,1.16,2.23,0.41,2
32.0,229382.0,-4.67,-4.84,9.67,1.21,1.63,0.39,2
30.0,229390.0,-5.79,-4.24,9.57,1.13,0.78,0.52,2
32.0,229398.0,-6.06,-3.68,9.33,0.99,0.27,0.72,2
35.0,229405.0,-5.69,-3.4,9.11,0.84,0.06,0.93,2
34.0,229414.0,-4.81,-2.91,9.06,0.7,-0.09,1.13,2
36.0,229422.0,-4.53,-2.72,9.25,0.58,-0.27,1.33,2
32.0,229430.0,-4.8,-2.23,9.4,0.5,-0.31,1.53,2
40.0,229438.0,-5.19,-1.8,9.47,0.43,-0.28,1.73,2
15.0,229445.0,-5.53,-1.7,9.43,0.38,-0.24,1.9,2
30.0,229454.0,-5.62,-1.36,9.56,0.36,-0.16,1.98,2
47.0,229463.0,-5.49,-0.63,9.9,0.36,-0.13,1.91,2
22.0,229471.0,-4.99,-0.32,10.32,0.37,-0.16,1.73,2
38.0,229479.0,-4.01,-0.25,10.74,0.38,-0.18,1.43,2
31.0,229487.0,-2.39,-0.09,10.75,0.39,-0.09,1.01,2
31.0,229495.0,-0.72,0.14,10.29,0.35,0.12,0.53,2
37.0,229504.0,0.34,0.48,9.55,0.23,0.45,0.04,2
29.0,229511.0,0.35,0.94,8.94,0.08,0.84,-0.28,2
28.0,229519.0,-0.18,1.44,8.28,-0.14,1.44,-0.6,2
32.0,229527.0,-0.69,1.94,7.7,-0.39,1.97,-0.88,2
32.0,229534.0,-1.3,2.21,7.42,-0.62,2.29,-1.11,2
32.0,229542.0,-2.29,2.39,7.09,-0.88,2.53,-1.3,2
29.0,229550.0,-3.31,2.41,6.63,-1.13,2.7,-1.39,2
31.0,229557.0,-4.0,2.56,6.1,-1.32,2.8,-1.38,2
29.0,229565.0,-4.87,2.44,5.53,-1.5,2.8,-1.28,2
32.0,229572.0,-5.51,2.15,5.17,-1.65,2.65,-1.11,2
29.0,229580.0,-6.17,1.58,5.2,-1.79,2.28,-0.85,2
31.0,229587.0,-6.56,1.06,5.43,-1.84,1.85,-0.6,2
30.0,229595.0,-6.65,0.73,5.54,-1.81,1.35,-0.29,2
32.0,229602.0,-6.47,0.74,5.56,-1.72,0.93,0.0,2
27.0,229610.0,-6.1,0.89,5.58,-1.56,0.48,0.35,2
31.0,229617.0,-5.71,0.99,5.59,-1.37,0.13,0.65,2
30.0,229625.0,-5.3,1.07,5.55,-1.12,-0.19,1.01,2
36.0,229632.0,-4.91,1.2,5.3,-0.87,-0.36,1.34,2
32.0,229640.0,-4.65,1.32,5.16,-0.68,-0.41,1.6,2
32.0,229648.0,-4.71,1.45,5.12,-0.55,-0.54,1.84,2
38.0,229656.0,-4.86,1.37,5.1,-0.55,-0.72,2.01,2
30.0,229664.0,-4.73,1.1,4.78,-0.68,-0.64,2.08,2
32.0,229672.0,-4.43,0.71,4.13,-0.9,-0.3,2.04,2
36.0,229680.0,-3.96,0.25,3.22,-1.17,0.12,1.86,2
32.0,229687.0,-3.44,-0.23,2.44,-1.47,0.61,1.54,2
30.0,229695.0,-3.15,-0.66,2.18,-1.73,1.06,1.17,2
36.0,229702.0,-3.17,-0.95,2.67,1.85,-1.36,2.77,2
50.0,229711.0,-3.8,-0.97,3.78,-2.13,2.11,0.02,2
33.0,229720.0,-5.15,-0.78,4.4,-2.13,2.68,-0.58,2
32.0,229728.0,-6.35,-0.68,4.21,-2.04,3.19,-0.96,2
42.0,229736.0,-7.35,-0.92,3.57,-1.87,3.82,-1.26,2
36.0,229744.0,-8.06,-1.5,3.14,-1.64,4.4,-1.48,2
20.0,229752.0,-8.73,-2.16,3.28,-1.41,4.43,-1.56,2
32.0,229759.0,-9.01,-3.06,3.11,-1.11,4.05,-1.56,2
33.0,229767.0,-9.28,-3.43,2.65,-0.81,3.5,-1.5,2
39.0,229776.0,-10.43,-3.36,2.41,-0.53,2.68,-1.34,2
32.0,229783.0,-10.52,-3.22,2.15,-0.28,1.77,-1.13,2
33.0,229790.0,-10.21,-3.22,1.96,-0.04,0.99,-0.91,2
32.0,229798.0,-9.68,-2.94,2.33,0.17,0.54,-0.69,2
31.0,229805.0,-8.99,-2.69,2.83,0.33,0.35,-0.52,2
32.0,229813.0,-8.5,-2.35,3.34,0.47,0.19,-0.35,2
31.0,229820.0,-7.94,-2.37,3.54,0.5,-0.11,-0.25,2
23.0,229828.0,-6.7,-2.63,3.16,0.43,-0.3,-0.23,2
28.0,229835.0,-6.07,-2.77,2.65,0.24,-0.31,-0.3,2
31.0,229842.0,-5.93,-2.87,2.45,0.0,-0.34,-0.43,2
28.0,229850.0,-5.77,-2.85,2.51,-0.3,-0.38,-0.63,2
30.0,229858.0,-5.69,-2.78,2.67,-0.55,-0.38,-0.82,2
33.0,229865.0,-5.61,-2.73,3.05,-0.8,-0.38,-0.98,2
38.0,229873.0,-5.51,-2.81,3.7,-0.97,-0.44,-1.04,2
39.0,229882.0,-5.49,-3.1,4.32,-1.08,-0.57,-1.01,2
31.0,229889.0,-5.79,-3.63,4.78,-1.12,-0.73,-0.86,2
36.0,229897.0,-6.0,-4.42,5.21,-1.1,-0.84,-0.65,2
28.0,229905.0,-6.04,-5.16,5.94,-1.05,-0.91,-0.42,2
31.0,229912.0,-5.88,-5.98,6.54,-0.98,-0.88,-0.22,2
28.0,229920.0,-5.6,-6.97,7.09,-0.88,-0.76,-0.02,2
33.0,229927.0,-5.29,-7.69,7.6,-0.78,-0.68,0.1,2
33.0,229935.0,-4.88,-8.04,8.08,-0.68,-0.62,0.17,2
32.0,229943.0,-4.83,-7.83,8.42,-0.58,-0.61,0.18,2
31.0,229950.0,-5.14,-7.42,8.82,-0.51,-0.65,0.13,2
30.0,229958.0,-5.62,-6.93,9.29,-0.45,-0.71,0.04,2
34.0,229965.0,-6.21,-6.53,9.73,-0.43,-0.76,-0.04,2
29.0,229973.0,-6.82,-6.22,10.03,-0.43,-0.84,-0.14,2
60.0,229982.0,-7.29,-5.94,9.92,-0.47,-0.9,-0.23,3
0.0,230086.0,-5.94,-7.22,4.44,-0.99,-0.55,-0.54,3
36.0,230095.0,-6.02,-7.25,4.33,-0.93,-0.45,-0.67,3
32.0,230102.0,-6.13,-7.28,4.03,-0.87,-0.41,-0.76,3
32.0,230110.0,-6.39,-7.23,3.93,-0.8,-0.45,-0.82,3
27.0,230121.0,-6.42,-7.15,4.0,-0.66,-0.63,-0.79,3
0.0,230253.0,-4.32,-6.13,5.73,-0.24,0.39,-0.22,3
31.0,230417.0,-4.8,-5.82,5.16,-0.68,0.51,0.09,3
27.0,230426.0,-4.76,-5.95,4.91,-0.8,0.58,0.23,3
27.0,230434.0,-4.73,-6.17,5.28,-0.85,0.55,0.34,3
32.0,230442.0,-4.31,-6.08,4.92,-0.84,0.55,0.41,3
28.0,230449.0,-4.12,-6.28,5.12,-0.84,0.56,0.44,3
32.0,230457.0,-3.96,-6.41,5.17,-0.8,0.63,0.46,3
28.0,230465.0,-3.79,-6.49,5.05,-0.75,0.78,0.48,3
32.0,230473.0,-3.57,-6.53,4.86,-0.7,0.92,0.49,3
1203.0,230550.0,-6.71,-6.94,4.3,-0.67,0.17,0.38,3
36.0,230557.0,-6.34,-7.04,4.48,-0.65,0.02,0.49,3
61.0,230567.0,-5.88,-6.88,4.59,-0.62,-0.04,0.58,3
55.0,230576.0,-5.67,-6.43,4.47,-0.61,-0.03,0.61,3
52.0,230584.0,-5.7,-6.06,4.31,-0.64,0.0,0.54,3
1202.0,230661.0,-5.76,-7.07,2.95,-0.63,-0.4,0.36,3
61.0,230672.0,-5.56,-7.15,2.75,-0.58,-0.38,0.42,3
53.0,230682.0,-5.45,-6.87,2.63,-0.52,-0.33,0.45,3
1210.0,230759.0,-5.53,-6.56,2.43,0.13,-0.08,0.43,3
64.0,230769.0,-5.86,-6.33,2.58,0.15,0.1,0.44,3
67.0,230779.0,-6.17,-6.17,2.76,0.15,0.23,0.44,3
34.0,230788.0,-6.48,-6.06,2.89,0.14,0.31,0.43,3
1211.0,230864.0,-8.04,-6.27,2.69,-0.09,0.33,0.19,3
1202.0,230940.0,-7.13,-5.86,3.8,0.33,0.12,-0.35,3
1213.0,231016.0,-5.98,-6.21,2.92,0.14,0.04,-0.08,3
50.0,231025.0,-5.93,-6.36,2.81,0.11,0.12,-0.01,3
52.0,231034.0,-6.09,-6.49,2.59,0.11,0.22,0.04,3
57.0,231044.0,-6.25,-6.6,2.4,0.13,0.26,0.06,3
1203.0,231120.0,-6.63,-6.67,2.97,0.59,0.29,-0.12,3
1213.0,231196.0,-6.18,-6.18,3.18,0.8,0.67,-0.31,3
25.0,231204.0,-6.24,-6.19,3.19,0.82,0.69,-0.32,3
26.0,231211.0,-6.26,-6.13,3.41,0.84,0.66,-0.33,3
25.0,231219.0,-6.28,-6.01,3.73,0.85,0.63,-0.35,3
21.0,231226.0,-6.27,-5.82,4.01,0.86,0.63,-0.37,3
55.0,231236.0,-6.19,-5.62,4.1,0.86,0.67,-0.4,3
32.0,231243.0,-6.17,-5.54,4.03,0.86,0.73,-0.41,3
29.0,231251.0,-6.17,-5.55,3.88,0.83,0.79,-0.4,3
25.0,231259.0,-6.3,-5.55,3.68,0.8,0.86,-0.36,3
48.0,231268.0,-6.56,-5.44,3.38,0.73,0.93,-0.26,3
61.0,231277.0,-7.0,-5.34,3.08,0.62,0.96,-0.13,3
28.0,231285.0,-7.38,-5.34,2.84,0.53,0.92,-0.04,3
22.0,231292.0,-7.66,-5.38,2.77,0.44,0.83,0.03,3
28.0,231300.0,-7.88,-5.55,2.99,0.35,0.69,0.08,3
57.0,231309.0,-8.01,-5.67,3.48,0.26,0.54,0.09,3
36.0,231317.0,-8.09,-5.62,3.97,0.18,0.42,0.05,3
39.0,231326.0,-8.07,-5.54,4.26,0.13,0.33,-0.0,3
32.0,231333.0,-8.01,-5.53,4.41,0.09,0.24,-0.06,3
29.0,231341.0,-7.88,-5.62,4.4,0.08,0.15,-0.11,3
20.0,231349.0,-7.7,-5.8,4.22,0.08,0.05,-0.14,3
37.0,231359.0,-7.36,-6.02,3.91,0.09,-0.04,-0.15,3
34.0,231366.0,-7.16,-6.1,3.59,0.1,-0.07,-0.13,3
64.0,231377.0,-6.92,-6.08,3.12,0.1,-0.13,-0.1,3
21.0,231385.0,-6.76,-6.07,2.87,0.11,-0.19,-0.09,3
30.0,231393.0,-6.65,-6.13,2.74,0.11,-0.26,-0.08,3
28.0,231401.0,-6.56,-6.28,2.73,0.12,-0.31,-0.05,3
35.0,231410.0,-6.45,-6.48,2.75,0.15,-0.33,0.01,3
21.0,231416.0,-6.44,-6.53,2.77,0.19,-0.32,0.06,3
35.0,231425.0,-6.44,-6.51,2.82,0.24,-0.33,0.12,3
53.0,231433.0,-6.43,-6.36,3.03,0.29,-0.35,0.15,3
29.0,231441.0,-6.43,-6.18,3.26,0.33,-0.38,0.17,3
17.0,231448.0,-6.42,-6.04,3.46,0.35,-0.39,0.17,3
30.0,231455.0,-6.39,-5.92,3.63,0.36,-0.4,0.18,3
37.0,231463.0,-6.38,-5.83,3.73,0.36,-0.38,0.18,3
