DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
2316449,42,2316454,0.00,-0.33,9.39,0.02,-0.02,-0.01,0
2316469,42,2316474,0.02,-0.31,9.44,0.02,-0.02,-0.01,0
2316488,35,2316493,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2316507,42,2316512,0.03,-0.31,9.42,0.02,-0.02,-0.01,0
2316526,42,2316531,0.02,-0.31,9.44,0.02,-0.02,-0.01,0
2316545,42,2316550,0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2316564,42,2316569,0.01,-0.30,9.45,0.02,-0.02,-0.01,0
2316583,42,2316588,0.01,-0.30,9.37,0.02,-0.02,-0.01,0
2316602,42,2316607,0.02,-0.33,9.43,0.02,-0.02,-0.01,0
2316621,42,2316626,-0.00,-0.30,9.39,0.02,-0.02,-0.01,0
2316640,42,2316645,0.03,-0.30,9.45,0.02,-0.02,-0.01,0
2316659,42,2316664,0.01,-0.30,9.42,0.02,-0.02,-0.01,0
2316678,42,2316683,0.00,-0.32,9.44,0.02,-0.02,-0.01,0
2316697,42,2316702,0.01,-0.29,9.43,0.02,-0.02,-0.01,0
2316716,42,2316721,0.03,-0.32,9.41,0.02,-0.02,-0.01,0
2316735,42,2316740,-0.00,-0.32,9.44,0.02,-0.02,-0.01,0
2316754,42,2316759,0.02,-0.31,9.44,0.02,-0.02,-0.01,0
2316773,42,2316778,0.00,-0.30,9.42,0.02,-0.02,-0.01,0
2316791,42,2316796,0.01,-0.30,9.40,0.02,-0.02,-0.01,0
2316810,42,2316815,0.02,-0.31,9.41,0.02,-0.02,-0.01,0
2316829,42,2316834,0.01,-0.33,9.39,0.02,-0.02,-0.01,0
2316848,42,2316853,0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2316867,42,2316872,-0.01,-0.30,9.46,0.02,-0.02,-0.01,0
2316886,42,2316891,-0.01,-0.29,9.45,0.02,-0.02,-0.01,0
2316905,42,2316910,0.03,-0.32,9.39,0.02,-0.02,-0.01,0
2316924,42,2316929,0.02,-0.32,9.41,0.02,-0.02,-0.01,0
2316943,42,2316948,0.00,-0.31,9.39,0.02,-0.02,-0.01,0
2316962,42,2316967,-0.00,-0.30,9.44,0.02,-0.02,-0.01,0
2316981,42,2316986,0.01,-0.29,9.44,0.02,-0.02,-0.01,0
2317000,42,2317005,-0.01,-0.30,9.42,0.02,-0.02,-0.01,0
2317019,42,2317024,0.00,-0.30,9.45,0.02,-0.02,-0.01,0
2317038,42,2317043,0.01,-0.33,9.41,0.02,-0.02,-0.01,0
2317057,42,2317062,0.01,-0.31,9.39,0.02,-0.02,-0.01,0
2317076,42,2317081,-0.00,-0.33,9.41,0.02,-0.02,-0.01,0
2317095,42,2317100,-0.02,-0.33,9.43,0.02,-0.02,-0.01,0
2317114,42,2317119,0.02,-0.29,9.43,0.02,-0.02,-0.01,0
2317133,42,2317138,0.01,-0.31,9.41,0.02,-0.02,-0.01,0
2317152,42,2317157,0.00,-0.29,9.43,0.02,-0.02,-0.01,0
2317171,42,2317176,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2317190,42,2317195,0.01,-0.30,9.45,0.02,-0.02,-0.01,0
2317209,42,2317214,0.04,-0.31,9.45,0.02,-0.02,-0.01,0
2317228,42,2317233,0.01,-0.32,9.41,0.02,-0.02,-0.01,0
2317247,42,2317252,0.00,-0.31,9.40,0.02,-0.02,-0.01,0
2317266,42,2317271,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2317285,42,2317290,0.03,-0.30,9.45,0.02,-0.02,-0.01,0
2317304,42,2317309,-0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2317323,42,2317328,0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2317342,42,2317347,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2317361,42,2317366,-0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2317380,42,2317385,0.01,-0.31,9.41,0.02,-0.02,-0.01,0
2317399,42,2317404,0.02,-0.29,9.42,0.02,-0.02,-0.01,0
2317418,42,2317423,0.01,-0.30,9.44,0.02,-0.02,-0.01,0
2317437,42,2317442,-0.01,-0.29,9.42,0.02,-0.02,-0.01,0
2317456,42,2317461,0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2317475,42,2317480,0.03,-0.30,9.43,0.02,-0.02,-0.01,0
2317494,42,2317499,0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2317513,42,2317518,-0.02,-0.31,9.41,0.02,-0.02,-0.01,0
2317532,42,2317537,0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2317551,42,2317556,0.00,-0.30,9.40,0.02,-0.02,-0.01,0
2317570,42,2317575,0.00,-0.30,9.42,0.02,-0.02,-0.01,0
2317589,42,2317594,0.00,-0.29,9.42,0.02,-0.02,-0.01,0
2317608,42,2317613,0.01,-0.31,9.39,0.02,-0.02,-0.01,0
2317627,42,2317632,0.02,-0.32,9.41,0.02,-0.02,-0.01,0
2317646,42,2317651,0.02,-0.31,9.38,0.02,-0.02,-0.01,0
2317665,42,2317670,0.01,-0.31,9.40,0.03,-0.02,-0.01,0
2317684,42,2317689,0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2317703,42,2317708,0.03,-0.32,9.42,0.02,-0.02,-0.01,0
2317722,42,2317727,0.03,-0.31,9.43,0.02,-0.02,-0.01,0
2317741,42,2317746,0.01,-0.32,9.41,0.02,-0.02,-0.01,0
2317760,42,2317765,-0.02,-0.32,9.40,0.02,-0.02,-0.01,0
2317779,42,2317784,-0.00,-0.32,9.42,0.02,-0.02,-0.01,0
2317798,42,2317803,0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2317817,42,2317822,0.03,-0.31,9.40,0.02,-0.02,-0.01,0
2317836,42,2317841,0.02,-0.31,9.44,0.02,-0.02,-0.01,0
2317855,42,2317860,0.00,-0.33,9.45,0.02,-0.02,-0.01,0
2317874,42,2317879,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2317893,42,2317898,0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2317912,42,2317917,0.02,-0.33,9.43,0.02,-0.02,-0.01,0
2317931,42,2317936,-0.00,-0.32,9.43,0.02,-0.02,-0.01,0
2317950,42,2317955,-0.02,-0.31,9.40,0.02,-0.02,-0.01,0
2317969,42,2317974,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2317988,42,2317993,0.00,-0.31,9.43,0.02,-0.02,-0.01,0
2318007,42,2318012,0.00,-0.33,9.45,0.02,-0.02,-0.01,0
2318026,42,2318031,0.02,-0.31,9.41,0.02,-0.02,-0.01,0
2318045,42,2318050,0.02,-0.29,9.41,0.02,-0.02,-0.01,0
2318065,42,2318070,0.01,-0.30,9.40,0.02,-0.02,-0.01,0
2318084,34,2318089,0.02,-0.28,9.41,0.02,-0.02,-0.01,0
2318103,42,2318108,0.00,-0.32,9.43,0.02,-0.02,-0.01,0
2318122,42,2318127,-0.00,-0.31,9.41,0.02,-0.02,-0.01,0
2318141,42,2318146,-0.01,-0.30,9.40,0.02,-0.02,-0.01,0
2318160,42,2318165,-0.00,-0.32,9.39,0.02,-0.02,-0.01,0
2318179,42,2318184,-0.00,-0.31,9.40,0.02,-0.02,-0.01,0
2318198,42,2318203,-0.02,-0.33,9.41,0.02,-0.02,-0.01,0
2318217,42,2318222,0.01,-0.29,9.44,0.02,-0.02,-0.01,0
2318236,42,2318241,-0.02,-0.31,9.43,0.02,-0.02,-0.01,0
2318255,42,2318260,0.00,-0.32,9.44,0.02,-0.02,-0.01,0
2318274,42,2318279,0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2318293,42,2318298,-0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2318312,42,2318317,0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2318331,42,2318336,0.02,-0.32,9.40,0.03,-0.02,-0.01,0
2318350,42,2318355,0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2318369,42,2318374,-0.01,-0.33,9.43,0.02,-0.02,-0.01,0
2318388,42,2318393,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2318407,42,2318412,-0.02,-0.31,9.43,0.02,-0.02,-0.01,0
2318426,42,2318431,0.00,-0.31,9.39,0.02,-0.02,-0.01,0
2318445,42,2318450,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2318464,42,2318469,-0.01,-0.30,9.45,0.02,-0.02,-0.01,0
2318483,42,2318488,0.01,-0.30,9.43,0.02,-0.02,-0.01,0
2318502,42,2318507,0.03,-0.30,9.39,0.02,-0.02,-0.01,0
2318521,42,2318526,-0.01,-0.32,9.40,0.02,-0.02,-0.01,0
2318540,42,2318545,0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2318559,42,2318564,0.02,-0.32,9.42,0.02,-0.02,-0.01,0
2318578,42,2318583,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2318597,42,2318602,0.00,-0.30,9.43,0.02,-0.02,-0.01,0
2318616,42,2318621,0.01,-0.31,9.40,0.02,-0.02,-0.01,0
2318635,42,2318640,0.01,-0.33,9.40,0.02,-0.02,-0.01,0
2318654,42,2318659,0.03,-0.32,9.43,0.02,-0.02,-0.01,0
2318673,42,2318678,0.02,-0.31,9.42,0.02,-0.02,-0.01,0
2318692,42,2318697,-0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2318711,42,2318716,0.01,-0.30,9.42,0.02,-0.02,-0.01,0
2318730,42,2318735,0.02,-0.31,9.42,0.02,-0.02,-0.01,0
2318749,42,2318754,0.03,-0.32,9.41,0.02,-0.02,-0.01,0
2318768,42,2318773,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2318787,42,2318792,-0.01,-0.31,9.42,0.02,-0.02,-0.01,0
2318806,42,2318811,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2318825,42,2318830,0.02,-0.31,9.43,0.02,-0.02,-0.01,0
2318844,42,2318849,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2318863,42,2318868,-0.00,-0.33,9.42,0.02,-0.02,-0.01,0
2318882,42,2318887,-0.01,-0.32,9.44,0.02,-0.02,-0.01,0
2318901,42,2318906,0.01,-0.31,9.41,0.02,-0.02,-0.01,0
2318920,42,2318925,-0.01,-0.30,9.42,0.02,-0.02,-0.01,0
2318939,42,2318944,-0.00,-0.31,9.44,0.02,-0.02,-0.01,0
2318958,42,2318963,0.01,-0.31,9.45,0.02,-0.02,-0.01,0
2318977,42,2318982,0.01,-0.32,9.44,0.02,-0.02,-0.01,0
2318996,42,2319001,0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2319015,42,2319020,0.02,-0.31,9.41,0.02,-0.02,-0.01,0
2319034,42,2319039,0.01,-0.28,9.39,0.02,-0.02,-0.01,0
2319054,42,2319059,0.00,-0.30,9.42,0.02,-0.02,-0.01,0
2319073,35,2319078,0.01,-0.32,9.42,0.02,-0.02,-0.01,0
2319092,42,2319097,0.00,-0.31,9.41,0.02,-0.02,-0.01,0
2319111,42,2319116,-0.00,-0.31,9.43,0.02,-0.02,-0.01,0
2319130,42,2319135,0.02,-0.30,9.41,0.02,-0.02,-0.01,0
2319149,42,2319154,0.01,-0.29,9.39,0.02,-0.02,-0.01,0
2319168,42,2319173,0.02,-0.29,9.43,0.02,-0.02,-0.01,0
2319187,42,2319192,0.02,-0.32,9.44,0.02,-0.02,-0.01,0
2319206,42,2319211,-0.00,-0.31,9.47,0.02,-0.02,-0.01,0
2319225,42,2319230,0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2319244,42,2319249,-0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2319263,42,2319268,0.03,-0.31,9.41,0.02,-0.02,-0.01,0
2319282,42,2319287,-0.01,-0.33,9.42,0.02,-0.02,-0.01,0
2319301,42,2319306,-0.02,-0.33,9.42,0.02,-0.02,-0.01,0
2319320,42,2319325,0.01,-0.33,9.42,0.02,-0.02,-0.01,0
2319339,42,2319344,0.02,-0.30,9.38,0.02,-0.02,-0.01,0
2319358,42,2319363,-0.01,-0.31,9.41,0.02,-0.02,-0.01,0
2319376,42,2319381,0.00,-0.31,9.42,0.02,-0.02,-0.01,0
2319395,42,2319400,0.02,-0.31,9.43,0.02,-0.02,-0.01,0
2319414,42,2319419,0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2319433,42,2319438,0.00,-0.32,9.41,0.02,-0.02,-0.01,0
2319452,42,2319457,0.02,-0.30,9.40,0.02,-0.02,-0.01,0
2319471,42,2319476,0.01,-0.29,9.41,0.02,-0.02,-0.01,0
2319490,42,2319495,0.02,-0.32,9.43,0.02,-0.02,-0.01,0
2319509,42,2319514,-0.02,-0.30,9.41,0.02,-0.02,-0.01,0
2319528,42,2319533,0.01,-0.33,9.41,0.02,-0.02,-0.01,0
2319547,42,2319552,0.03,-0.31,9.40,0.02,-0.02,-0.01,0
2319566,42,2319571,0.03,-0.29,9.42,0.02,-0.02,-0.01,0
2319585,42,2319590,0.01,-0.31,9.43,0.02,-0.02,-0.01,0
2319604,42,2319609,0.01,-0.33,9.41,0.02,-0.02,-0.01,0
2319623,42,2319628,0.02,-0.32,9.37,0.02,-0.02,-0.01,0
2319642,42,2319647,0.02,-0.29,9.42,0.02,-0.02,-0.01,0
2319661,42,2319666,0.02,-0.30,9.41,0.02,-0.02,-0.01,0
2319680,42,2319685,-0.00,-0.32,9.44,0.02,-0.02,-0.01,0
