DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
7.47,3522.0,0.27,-0.13,9.41,0.02,-0.01,0.0,0
7.48,3531.0,0.27,-0.13,9.42,0.02,-0.01,0.0,0
7.48,3540.0,0.28,-0.14,9.42,0.02,-0.01,0.0,0
6.59,3549.0,0.28,-0.17,9.44,0.02,-0.01,0.0,0
6.59,3558.0,0.28,-0.19,9.47,0.02,-0.01,0.0,0
6.59,3567.0,0.28,-0.18,9.48,0.02,-0.01,0.0,0
6.59,3576.0,0.25,-0.17,9.45,0.02,-0.01,0.0,0
7.47,3585.0,0.25,-0.15,9.45,0.02,-0.02,0.0,0
7.48,3594.0,0.24,-0.15,9.42,0.02,-0.02,0.0,0
8.36,3603.0,0.26,-0.17,9.44,0.02,-0.02,0.0,0
11.33,3612.0,0.27,-0.17,9.44,0.02,-0.02,0.0,0
10.43,3621.0,0.27,-0.16,9.47,0.02,-0.02,0.0,0
10.43,3630.0,0.29,-0.16,9.5,0.02,-0.02,0.0,0
10.43,3639.0,0.3,-0.14,9.45,0.02,-0.01,0.0,0
6.88,3648.0,0.28,-0.15,9.46,0.02,-0.01,0.0,0
6.9,3657.0,0.25,-0.16,9.44,0.02,-0.01,0.0,0
5.98,3666.0,0.24,-0.16,9.44,0.02,-0.01,0.0,0
6.0,3675.0,0.26,-0.16,9.42,0.02,-0.01,0.0,0
6.0,3684.0,0.28,-0.17,9.43,0.02,-0.01,0.0,0
5.98,3693.0,0.25,-0.17,9.45,0.02,-0.02,0.0,0
5.98,3702.0,0.25,-0.15,9.47,0.02,-0.02,0.0,0
7.78,3711.0,0.28,-0.16,9.42,0.02,-0.02,0.0,0
8.67,3720.0,0.28,-0.15,9.41,0.02,-0.02,0.0,0
8.66,3729.0,0.27,-0.15,9.44,0.02,-0.02,0.0,0
22.86,3739.0,0.29,-0.14,9.49,0.02,-0.02,0.0,0
8.07,3748.0,0.29,-0.14,9.47,0.02,-0.02,0.0,0
