DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
0.0,4276.0,0.03,-0.02,1.7,0.02,-0.02,0.0,0
29.0,4284.0,0.15,-0.09,6.39,0.02,-0.02,0.0,0
30.0,4292.0,0.21,-0.13,8.38,0.02,-0.02,0.0,0
30.0,4300.0,0.2,-0.13,9.07,0.03,-0.02,0.0,0
30.0,4308.0,0.21,-0.13,9.28,0.02,-0.02,0.0,0
30.0,4316.0,0.21,-0.14,9.37,0.02,-0.02,0.0,0
30.0,4324.0,0.23,-0.15,9.39,0.02,-0.02,0.0,0
30.0,4332.0,0.22,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4340.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4348.0,0.22,-0.15,9.44,0.02,-0.02,0.0,0
30.0,4356.0,0.24,-0.15,9.41,0.02,-0.02,0.0,0
30.0,4364.0,0.23,-0.14,9.43,0.02,-0.02,0.0,0
30.0,4372.0,0.23,-0.15,9.41,0.02,-0.02,0.0,0
30.0,4380.0,0.23,-0.14,9.43,0.02,-0.02,0.0,0
30.0,4388.0,0.23,-0.13,9.42,0.02,-0.02,0.0,0
30.0,4396.0,0.21,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4404.0,0.23,-0.15,9.41,0.02,-0.02,0.0,0
30.0,4412.0,0.21,-0.13,9.4,0.02,-0.02,0.0,0
30.0,4420.0,0.23,-0.13,9.42,0.02,-0.02,0.0,0
30.0,4428.0,0.23,-0.15,9.43,0.02,-0.02,0.0,0
30.0,4436.0,0.23,-0.16,9.45,0.02,-0.02,0.0,0
30.0,4444.0,0.23,-0.16,9.45,0.02,-0.02,0.0,0
30.0,4452.0,0.24,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4460.0,0.22,-0.15,9.37,0.02,-0.02,0.0,0
30.0,4468.0,0.23,-0.15,9.38,0.02,-0.02,0.0,0
30.0,4476.0,0.22,-0.14,9.41,0.02,-0.02,0.0,0
30.0,4484.0,0.23,-0.13,9.43,0.02,-0.02,0.0,0
30.0,4492.0,0.23,-0.12,9.41,0.02,-0.02,0.0,0
30.0,4500.0,0.23,-0.15,9.46,0.02,-0.02,0.0,0
30.0,4508.0,0.21,-0.15,9.44,0.02,-0.02,0.0,0
30.0,4516.0,0.21,-0.13,9.42,0.03,-0.02,0.0,0
30.0,4524.0,0.21,-0.13,9.41,0.03,-0.02,0.0,0
30.0,4532.0,0.21,-0.13,9.45,0.02,-0.02,0.0,0
30.0,4540.0,0.23,-0.14,9.43,0.02,-0.02,0.0,0
30.0,4548.0,0.22,-0.13,9.44,0.02,-0.02,0.0,0
30.0,4556.0,0.21,-0.14,9.44,0.02,-0.02,0.0,0
30.0,4564.0,0.21,-0.14,9.41,0.02,-0.02,0.0,0
30.0,4572.0,0.22,-0.13,9.4,0.02,-0.02,0.0,0
30.0,4580.0,0.21,-0.14,9.37,0.02,-0.02,0.0,0
30.0,4588.0,0.2,-0.14,9.4,0.02,-0.02,0.0,0
30.0,4596.0,0.22,-0.14,9.44,0.02,-0.02,0.0,0
30.0,4604.0,0.21,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4612.0,0.21,-0.15,9.41,0.02,-0.02,0.0,0
30.0,4620.0,0.22,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4628.0,0.22,-0.15,9.44,0.02,-0.02,0.0,0
30.0,4636.0,0.23,-0.14,9.44,0.02,-0.02,0.0,0
30.0,4644.0,0.22,-0.13,9.43,0.02,-0.02,0.0,0
30.0,4652.0,0.24,-0.16,9.43,0.02,-0.02,0.0,0
30.0,4660.0,0.23,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4668.0,0.22,-0.16,9.42,0.02,-0.02,0.0,0
30.0,4676.0,0.21,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4684.0,0.22,-0.14,9.4,0.03,-0.02,0.0,0
30.0,4692.0,0.22,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4700.0,0.23,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4708.0,0.22,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4716.0,0.22,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4724.0,0.22,-0.15,9.41,0.02,-0.02,0.0,0
30.0,4732.0,0.22,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4740.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4748.0,0.22,-0.14,9.44,0.02,-0.02,0.0,0
30.0,4756.0,0.22,-0.13,9.41,0.02,-0.02,0.0,0
30.0,4764.0,0.21,-0.13,9.38,0.02,-0.02,0.0,0
30.0,4772.0,0.21,-0.14,9.42,0.03,-0.02,0.0,0
30.0,4780.0,0.2,-0.14,9.41,0.02,-0.02,0.0,0
30.0,4788.0,0.19,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4796.0,0.2,-0.14,9.4,0.02,-0.02,0.0,0
30.0,4804.0,0.22,-0.14,9.39,0.02,-0.02,0.0,0
30.0,4812.0,0.22,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4820.0,0.22,-0.13,9.39,0.02,-0.02,0.0,0
30.0,4828.0,0.21,-0.15,9.4,0.02,-0.02,0.0,0
30.0,4836.0,0.23,-0.13,9.41,0.02,-0.02,0.0,0
30.0,4844.0,0.24,-0.14,9.41,0.02,-0.02,0.0,0
30.0,4852.0,0.23,-0.15,9.44,0.02,-0.02,0.0,0
30.0,4860.0,0.22,-0.16,9.44,0.02,-0.02,0.0,0
30.0,4868.0,0.25,-0.14,9.43,0.02,-0.02,0.0,0
30.0,4876.0,0.25,-0.14,9.45,0.03,-0.02,0.0,0
30.0,4884.0,0.24,-0.12,9.42,0.02,-0.02,0.0,0
30.0,4892.0,0.23,-0.13,9.44,0.02,-0.02,0.0,0
30.0,4900.0,0.25,-0.13,9.45,0.02,-0.02,0.0,0
30.0,4908.0,0.22,-0.12,9.43,0.03,-0.02,0.0,0
30.0,4916.0,0.23,-0.14,9.4,0.02,-0.02,0.0,0
30.0,4924.0,0.22,-0.14,9.39,0.03,-0.02,0.0,0
30.0,4932.0,0.22,-0.15,9.42,0.03,-0.02,0.0,0
30.0,4940.0,0.23,-0.14,9.43,0.02,-0.02,0.0,0
30.0,4948.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4956.0,0.23,-0.15,9.42,0.02,-0.02,0.0,0
30.0,4964.0,0.25,-0.16,9.41,0.02,-0.02,0.0,0
30.0,4972.0,0.24,-0.14,9.42,0.02,-0.02,0.0,0
30.0,4980.0,0.24,-0.15,9.42,0.03,-0.02,0.0,0
30.0,4988.0,0.23,-0.14,9.41,0.03,-0.02,0.0,0
30.0,4996.0,0.24,-0.13,9.42,0.02,-0.02,0.0,0
30.0,5004.0,0.24,-0.14,9.42,0.02,-0.02,0.0,0
30.0,5012.0,0.24,-0.14,9.41,0.02,-0.02,0.0,0
30.0,5020.0,0.23,-0.13,9.42,0.02,-0.02,0.0,0
30.0,5028.0,0.21,-0.15,9.45,0.02,-0.02,0.0,0
30.0,5036.0,0.2,-0.13,9.39,0.02,-0.02,0.0,0
30.0,5044.0,0.23,-0.15,9.4,0.02,-0.02,0.0,0
30.0,5052.0,0.23,-0.15,9.39,0.02,-0.02,0.0,0
30.0,5060.0,0.23,-0.16,9.41,0.02,-0.02,0.0,0
30.0,5068.0,0.23,-0.14,9.41,0.02,-0.02,0.0,0
30.0,5076.0,0.23,-0.15,9.4,0.02,-0.02,0.0,1
2.0,5084.0,0.23,-0.15,9.39,0.02,-0.02,0.0,1
23.0,5092.0,0.22,-0.15,9.41,0.02,-0.02,0.0,1
30.0,5100.0,0.23,-0.13,9.43,0.02,-0.02,0.0,1
30.0,5108.0,0.23,-0.14,9.44,0.02,-0.02,0.0,1
30.0,5116.0,0.22,-0.14,9.43,0.02,-0.02,0.0,1
22.0,5126.0,0.22,-0.14,9.39,0.02,-0.02,0.0,1
20.0,5135.0,0.23,-0.14,9.4,0.02,-0.02,0.0,1
22.0,5143.0,0.25,-0.13,9.39,0.02,-0.02,0.0,1
23.0,5153.0,0.21,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5162.0,0.22,-0.15,9.39,0.02,-0.02,0.0,1
23.0,5170.0,0.22,-0.14,9.39,0.02,-0.02,0.0,1
30.0,5179.0,0.22,-0.15,9.39,0.02,-0.02,0.0,1
40.0,5188.0,0.21,-0.15,9.39,0.02,-0.02,0.0,1
17.0,5197.0,0.21,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5205.0,0.2,-0.15,9.43,0.02,-0.02,0.0,1
41.0,5214.0,0.21,-0.13,9.42,0.02,-0.02,0.0,1
30.0,5223.0,0.24,-0.14,9.39,0.02,-0.02,0.0,1
23.0,5231.0,0.25,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5239.0,0.23,-0.13,9.4,0.02,-0.02,0.0,1
30.0,5249.0,0.22,-0.14,9.39,0.02,-0.02,0.0,1
41.0,5257.0,0.21,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5266.0,0.22,-0.15,9.4,0.02,-0.02,0.0,1
30.0,5277.0,0.21,-0.15,9.41,0.02,-0.02,0.0,1
30.0,5288.0,0.21,-0.15,9.4,0.02,-0.02,0.0,1
41.0,5297.0,0.21,-0.15,9.4,0.02,-0.02,0.0,1
44.0,5306.0,0.21,-0.15,9.44,0.02,-0.02,0.0,1
22.0,5314.0,0.23,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5322.0,0.21,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5330.0,0.21,-0.14,9.43,0.03,-0.02,0.0,1
22.0,5339.0,0.22,-0.16,9.45,0.02,-0.02,0.0,1
47.0,5348.0,0.22,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5356.0,0.23,-0.13,9.42,0.02,-0.02,0.0,1
47.0,5367.0,0.21,-0.14,9.42,0.02,-0.02,0.0,1
43.0,5376.0,0.22,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5385.0,0.23,-0.16,9.42,0.02,-0.02,0.0,1
30.0,5393.0,0.22,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5403.0,0.22,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5412.0,0.21,-0.15,9.44,0.02,-0.02,0.0,1
22.0,5421.0,0.22,-0.14,9.44,0.02,-0.02,0.0,1
30.0,5430.0,0.21,-0.14,9.42,0.03,-0.02,0.0,1
30.0,5440.0,0.22,-0.14,9.41,0.03,-0.02,0.0,1
30.0,5448.0,0.22,-0.14,9.41,0.02,-0.02,0.0,1
2.0,5456.0,0.22,-0.16,9.43,0.02,-0.02,0.0,1
26.0,5465.0,0.23,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5473.0,0.24,-0.14,9.45,0.02,-0.02,0.0,1
30.0,5481.0,0.24,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5489.0,0.23,-0.14,9.44,0.02,-0.02,0.0,1
30.0,5497.0,0.23,-0.15,9.41,0.02,-0.02,0.0,1
30.0,5505.0,0.23,-0.16,9.44,0.02,-0.02,0.0,1
30.0,5513.0,0.23,-0.17,9.43,0.02,-0.02,0.0,1
30.0,5521.0,0.24,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5529.0,0.21,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5537.0,0.21,-0.12,9.39,0.02,-0.02,0.0,1
30.0,5545.0,0.21,-0.12,9.41,0.02,-0.02,0.0,1
30.0,5553.0,0.22,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5561.0,0.23,-0.13,9.43,0.02,-0.02,0.0,1
30.0,5569.0,0.23,-0.15,9.4,0.02,-0.02,0.0,1
30.0,5577.0,0.23,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5585.0,0.22,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5593.0,0.22,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5601.0,0.22,-0.15,9.41,0.02,-0.02,0.0,1
30.0,5609.0,0.23,-0.15,9.39,0.03,-0.02,0.0,1
30.0,5617.0,0.22,-0.13,9.39,0.03,-0.02,0.0,1
30.0,5625.0,0.22,-0.14,9.44,0.02,-0.02,0.0,1
30.0,5633.0,0.23,-0.14,9.43,0.02,-0.02,0.0,1
30.0,5641.0,0.23,-0.13,9.45,0.02,-0.02,0.0,1
30.0,5649.0,0.21,-0.13,9.44,0.02,-0.02,0.0,1
30.0,5657.0,0.22,-0.12,9.42,0.02,-0.02,0.0,1
30.0,5665.0,0.23,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5673.0,0.22,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5681.0,0.21,-0.15,9.43,0.02,-0.02,0.0,1
30.0,5689.0,0.2,-0.15,9.4,0.02,-0.02,0.0,1
30.0,5697.0,0.22,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5705.0,0.21,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5713.0,0.22,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5721.0,0.21,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5729.0,0.22,-0.13,9.42,0.02,-0.02,0.0,1
30.0,5737.0,0.22,-0.14,9.4,0.02,-0.02,0.0,1
30.0,5745.0,0.2,-0.12,9.44,0.02,-0.02,0.0,1
30.0,5753.0,0.21,-0.13,9.43,0.02,-0.02,0.0,1
30.0,5761.0,0.18,-0.14,9.43,0.02,-0.02,0.0,1
30.0,5769.0,0.19,-0.13,9.42,0.02,-0.02,0.0,1
30.0,5777.0,0.18,-0.15,9.4,0.02,-0.02,0.0,1
30.0,5785.0,0.22,-0.15,9.43,0.02,-0.02,0.0,1
30.0,5793.0,0.22,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5801.0,0.19,-0.13,9.41,0.02,-0.02,0.0,1
30.0,5809.0,0.2,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5817.0,0.22,-0.14,9.42,0.02,-0.02,0.0,1
30.0,5825.0,0.19,-0.14,9.44,0.02,-0.02,0.0,1
30.0,5833.0,0.2,-0.15,9.45,0.02,-0.02,0.0,1
30.0,5841.0,0.22,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5849.0,0.22,-0.15,9.43,0.02,-0.02,0.0,1
30.0,5857.0,0.21,-0.14,9.43,0.02,-0.02,0.0,1
30.0,5865.0,0.23,-0.14,9.41,0.02,-0.02,0.0,1
30.0,5873.0,0.22,-0.13,9.42,0.02,-0.02,0.0,1
30.0,5881.0,0.21,-0.13,9.39,0.02,-0.02,0.0,1
30.0,5889.0,0.21,-0.15,9.42,0.02,-0.02,0.0,1
30.0,5897.0,0.2,-0.15,9.44,0.02,-0.02,0.0,1
30.0,5905.0,0.23,-0.15,9.45,0.02,-0.02,0.0,1
30.0,5913.0,0.21,-0.16,9.44,0.02,-0.02,0.0,2
31.0,5922.0,0.22,-0.14,9.43,0.02,-0.02,0.0,2
30.0,5930.0,0.23,-0.15,9.4,0.02,-0.02,0.0,2
30.0,5938.0,0.24,-0.15,9.44,0.02,-0.02,0.0,2
30.0,5947.0,0.22,-0.13,9.41,0.02,-0.02,0.0,2
30.0,5955.0,0.22,-0.13,9.43,0.02,-0.02,0.0,2
30.0,5963.0,0.23,-0.13,9.4,0.03,-0.02,0.0,2
23.0,5973.0,0.21,-0.14,9.38,0.02,-0.02,0.0,2
19.0,5981.0,0.23,-0.15,9.43,0.02,-0.02,0.0,2
21.0,5991.0,0.22,-0.14,9.42,0.02,-0.02,0.0,2
30.0,6001.0,0.22,-0.14,9.45,0.02,-0.02,0.0,2
23.0,6009.0,0.23,-0.14,9.45,0.02,-0.02,0.0,2
47.0,6018.0,0.21,-0.14,9.44,0.02,-0.02,0.0,2
30.0,6026.0,0.23,-0.16,9.42,0.02,-0.02,0.0,2
30.0,6035.0,0.21,-0.16,9.42,0.02,-0.02,0.0,2
30.0,6043.0,0.22,-0.15,9.4,0.02,-0.02,0.0,2
22.0,6052.0,0.2,-0.15,9.42,0.02,-0.02,0.0,2
24.0,6060.0,0.21,-0.16,9.42,0.02,-0.02,0.0,2
23.0,6070.0,0.22,-0.15,9.43,0.02,-0.02,0.0,2
30.0,6078.0,0.21,-0.14,9.44,0.02,-0.02,0.0,2
30.0,6087.0,0.22,-0.13,9.42,0.02,-0.02,0.0,2
30.0,6095.0,0.23,-0.14,9.41,0.02,-0.02,0.0,2
40.0,6104.0,0.23,-0.14,9.43,0.02,-0.02,0.0,2
30.0,6113.0,0.24,-0.15,9.42,0.02,-0.02,0.0,2
22.0,6121.0,0.23,-0.14,9.43,0.03,-0.02,0.0,2
30.0,6129.0,0.24,-0.16,9.42,0.02,-0.02,0.0,2
30.0,6137.0,0.24,-0.15,9.45,0.02,-0.02,0.0,2
30.0,6148.0,0.21,-0.14,9.45,0.02,-0.02,0.0,2
44.0,6159.0,0.22,-0.14,9.44,0.02,-0.02,0.0,2
30.0,6169.0,0.22,-0.13,9.41,0.02,-0.02,0.0,2
30.0,6177.0,0.22,-0.14,9.4,0.02,-0.02,0.0,2
30.0,6186.0,0.22,-0.14,9.42,0.02,-0.02,0.0,2
47.0,6195.0,0.23,-0.15,9.43,0.02,-0.02,0.0,2
41.0,6203.0,0.2,-0.13,9.42,0.02,-0.02,0.0,2
2.0,6211.0,0.19,-0.13,9.41,0.03,-0.02,0.0,2
30.0,6219.0,0.2,-0.14,9.39,0.02,-0.02,0.0,2
47.0,6228.0,0.23,-0.13,9.41,0.02,-0.02,0.0,2
41.0,6237.0,0.22,-0.13,9.43,0.02,-0.02,0.0,2
30.0,6246.0,0.22,-0.16,9.44,0.02,-0.02,0.0,2
30.0,6256.0,0.23,-0.14,9.42,0.02,-0.02,0.0,2
31.0,6265.0,0.22,-0.16,9.42,0.03,-0.02,0.0,2
30.0,6274.0,0.22,-0.15,9.44,0.03,-0.02,0.0,2
23.0,6283.0,0.24,-0.15,9.42,0.02,-0.02,0.0,2
30.0,6293.0,0.23,-0.14,9.45,0.02,-0.02,0.0,2
47.0,6302.0,0.23,-0.13,9.44,0.02,-0.02,0.0,2
30.0,6310.0,0.22,-0.13,9.43,0.02,-0.02,0.0,2
22.0,6319.0,0.23,-0.14,9.4,0.03,-0.02,0.0,2
30.0,6327.0,0.23,-0.13,9.37,0.02,-0.02,0.0,2
30.0,6335.0,0.21,-0.14,9.38,0.02,-0.02,0.0,2
30.0,6343.0,0.22,-0.14,9.41,0.02,-0.02,0.0,2
30.0,6351.0,0.2,-0.13,9.42,0.02,-0.02,0.0,2
30.0,6359.0,0.22,-0.13,9.4,0.03,-0.02,0.0,2
30.0,6367.0,0.22,-0.13,9.43,0.02,-0.02,0.0,2
30.0,6375.0,0.24,-0.13,9.39,0.02,-0.02,0.0,2
30.0,6383.0,0.22,-0.14,9.42,0.02,-0.02,0.0,2
30.0,6391.0,0.23,-0.15,9.45,0.02,-0.02,0.0,2
30.0,6399.0,0.23,-0.14,9.45,0.02,-0.02,0.0,2
30.0,6407.0,0.21,-0.15,9.4,0.02,-0.02,0.0,2
30.0,6415.0,0.19,-0.16,9.43,0.02,-0.02,0.0,2
30.0,6423.0,0.21,-0.16,9.42,0.02,-0.02,0.0,2
30.0,6431.0,0.21,-0.14,9.45,0.02,-0.02,0.0,2
30.0,6439.0,0.22,-0.15,9.42,0.02,-0.02,0.0,2
30.0,6447.0,0.21,-0.13,9.4,0.02,-0.02,0.0,2
30.0,6455.0,0.22,-0.13,9.42,0.02,-0.02,0.0,2
30.0,6463.0,0.22,-0.15,9.43,0.02,-0.02,0.0,2
30.0,6471.0,0.21,-0.16,9.45,0.02,-0.02,0.0,2
30.0,6479.0,0.22,-0.15,9.43,0.02,-0.02,0.0,2
30.0,6487.0,0.22,-0.16,9.44,0.02,-0.02,0.0,2
30.0,6495.0,0.24,-0.17,9.41,0.02,-0.02,0.0,2
30.0,6503.0,0.23,-0.16,9.41,0.02,-0.02,0.0,2
30.0,6511.0,0.23,-0.15,9.42,0.03,-0.02,0.0,2
30.0,6519.0,0.22,-0.14,9.43,0.02,-0.02,0.0,2
30.0,6527.0,0.23,-0.14,9.42,0.02,-0.02,0.0,2
30.0,6535.0,0.23,-0.16,9.41,0.02,-0.02,0.0,2
30.0,6543.0,0.23,-0.16,9.4,0.02,-0.02,0.0,2
30.0,6551.0,0.24,-0.14,9.4,0.02,-0.02,0.0,2
30.0,6559.0,0.25,-0.13,9.41,0.02,-0.02,0.0,2
30.0,6567.0,0.26,-0.14,9.42,0.02,-0.02,0.0,2
30.0,6575.0,0.24,-0.13,9.41,0.02,-0.02,0.0,2
30.0,6583.0,0.23,-0.13,9.41,0.02,-0.02,0.0,2
30.0,6591.0,0.24,-0.15,9.41,0.02,-0.02,0.0,2
30.0,6599.0,0.24,-0.14,9.43,0.02,-0.02,0.0,2
30.0,6607.0,0.23,-0.15,9.41,0.02,-0.02,0.0,2
30.0,6615.0,0.24,-0.14,9.4,0.02,-0.02,0.0,2
30.0,6623.0,0.24,-0.14,9.44,0.03,-0.02,0.0,2
30.0,6631.0,0.24,-0.13,9.42,0.02,-0.02,0.0,2
30.0,6639.0,0.23,-0.14,9.39,0.02,-0.02,0.0,2
30.0,6647.0,0.22,-0.14,9.39,0.02,-0.02,0.0,2
30.0,6655.0,0.22,-0.15,9.42,0.02,-0.02,0.0,2
30.0,6663.0,0.2,-0.13,9.43,0.02,-0.02,0.0,2
30.0,6671.0,0.2,-0.14,9.43,0.02,-0.02,0.0,2
30.0,6679.0,0.2,-0.13,9.44,0.02,-0.02,0.0,2
30.0,6687.0,0.22,-0.13,9.44,0.02,-0.02,0.0,2
30.0,6695.0,0.21,-0.13,9.4,0.02,-0.02,0.0,2
30.0,6703.0,0.21,-0.14,9.38,0.02,-0.02,0.0,2
30.0,6711.0,0.22,-0.14,9.45,0.02,-0.02,0.0,2
30.0,6719.0,0.23,-0.15,9.5,0.02,-0.02,0.0,2
30.0,6727.0,0.23,-0.15,9.5,0.02,-0.02,0.0,2
30.0,6735.0,0.21,-0.15,9.45,0.02,-0.03,0.0,2
