DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
3996882,39,3996887,0.06,-0.31,9.43,0.02,-0.02,0.00,0
3996901,53,3996906,0.06,-0.30,9.50,0.02,-0.02,0.00,0
3996920,39,3996925,0.04,-0.32,9.47,0.02,-0.02,0.00,0
3996939,39,3996944,0.05,-0.32,9.45,0.02,-0.02,0.00,0
3996958,39,3996963,0.06,-0.32,9.47,0.02,-0.02,0.00,0
3996976,39,3996981,0.10,-0.32,9.44,0.02,-0.02,0.00,0
3996995,39,3997000,0.08,-0.34,9.45,0.02,-0.02,0.00,0
3997014,39,3997019,0.04,-0.33,9.41,0.02,-0.02,0.00,0
3997033,39,3997038,0.05,-0.31,9.38,0.02,-0.02,0.00,0
3997052,39,3997057,0.06,-0.34,9.52,0.02,-0.02,0.00,0
3997071,39,3997076,0.06,-0.34,9.50,0.02,-0.02,0.00,0
3997090,39,3997095,0.08,-0.33,9.47,0.02,-0.02,0.00,0
3997109,39,3997114,0.06,-0.31,9.40,0.02,-0.02,0.00,0
3997128,39,3997133,0.07,-0.32,9.33,0.02,-0.02,0.00,0
3997147,39,3997152,0.05,-0.32,9.43,0.02,-0.02,0.00,0
3997166,39,3997171,0.07,-0.31,9.49,0.02,-0.02,0.00,0
3997185,39,3997190,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3997204,39,3997209,0.05,-0.36,9.46,0.02,-0.02,0.00,0
3997223,39,3997228,0.05,-0.32,9.43,0.02,-0.02,0.00,0
3997242,39,3997247,0.06,-0.29,9.42,0.02,-0.02,0.00,0
3997261,39,3997266,0.05,-0.32,9.48,0.02,-0.02,0.00,0
3997280,39,3997285,0.06,-0.35,9.51,0.02,-0.02,0.00,0
3997299,39,3997304,0.05,-0.34,9.48,0.02,-0.02,0.00,0
3997318,39,3997323,0.07,-0.32,9.44,0.02,-0.02,0.00,0
3997337,39,3997342,0.07,-0.31,9.44,0.02,-0.02,0.00,0
3997356,39,3997361,0.06,-0.29,9.48,0.02,-0.02,0.00,0
3997375,39,3997380,0.07,-0.32,9.45,0.02,-0.02,0.00,0
3997394,39,3997399,0.06,-0.34,9.47,0.02,-0.02,0.00,0
3997413,39,3997418,0.03,-0.34,9.45,0.02,-0.02,0.00,0
3997432,39,3997437,0.06,-0.32,9.44,0.02,-0.02,0.00,0
3997451,39,3997456,0.05,-0.32,9.40,0.02,-0.02,0.00,0
3997470,39,3997475,0.06,-0.32,9.47,0.02,-0.02,0.00,0
3997489,39,3997494,0.06,-0.35,9.50,0.02,-0.02,0.00,0
3997508,39,3997513,0.06,-0.35,9.44,0.02,-0.02,0.00,0
3997527,39,3997532,0.06,-0.31,9.42,0.02,-0.02,0.00,0
3997546,39,3997551,0.07,-0.31,9.44,0.02,-0.02,0.00,0
3997565,39,3997570,0.08,-0.34,9.47,0.02,-0.02,0.00,0
3997584,39,3997589,0.03,-0.32,9.48,0.02,-0.02,0.00,0
3997603,39,3997608,0.06,-0.34,9.48,0.02,-0.02,0.00,0
3997622,39,3997627,0.06,-0.34,9.45,0.02,-0.02,0.00,0
3997641,39,3997646,0.06,-0.31,9.44,0.02,-0.02,0.00,0
3997660,39,3997665,0.05,-0.31,9.47,0.02,-0.02,0.00,0
3997679,39,3997684,0.06,-0.32,9.46,0.02,-0.02,0.00,0
3997698,39,3997703,0.06,-0.34,9.43,0.02,-0.02,0.00,0
3997717,39,3997722,0.07,-0.32,9.45,0.02,-0.02,0.00,0
3997736,39,3997741,0.07,-0.31,9.45,0.02,-0.02,0.00,0
3997755,39,3997760,0.05,-0.32,9.43,0.02,-0.02,0.00,0
3997774,39,3997779,0.07,-0.31,9.42,0.02,-0.02,0.00,0
3997793,39,3997798,0.06,-0.32,9.46,0.02,-0.02,0.00,0
3997812,39,3997817,0.04,-0.33,9.45,0.02,-0.02,0.00,0
3997831,39,3997836,0.05,-0.31,9.42,0.02,-0.02,0.00,0
3997850,39,3997855,0.07,-0.33,9.45,0.02,-0.02,0.00,0
3997869,39,3997874,0.07,-0.32,9.46,0.02,-0.02,0.00,0
3997888,39,3997893,0.05,-0.33,9.47,0.02,-0.02,0.00,0
3997907,39,3997912,0.05,-0.35,9.45,0.02,-0.02,0.00,0
3997926,39,3997931,0.05,-0.32,9.46,0.02,-0.02,0.00,0
3997945,39,3997950,0.06,-0.31,9.45,0.02,-0.02,0.00,0
3997964,39,3997969,0.06,-0.31,9.46,0.02,-0.02,0.00,0
3997983,39,3997988,0.05,-0.34,9.45,0.02,-0.02,0.00,0
3998002,39,3998007,0.06,-0.34,9.45,0.02,-0.02,0.00,0
3998021,39,3998026,0.07,-0.33,9.44,0.02,-0.02,0.00,0
3998040,39,3998045,0.07,-0.30,9.45,0.02,-0.02,0.00,0
3998059,39,3998064,0.06,-0.32,9.44,0.02,-0.02,0.00,0
3998078,39,3998083,0.02,-0.32,9.44,0.02,-0.02,0.00,0
3998097,39,3998102,0.06,-0.31,9.48,0.02,-0.02,0.00,0
3998116,39,3998121,0.07,-0.32,9.43,0.02,-0.02,0.00,0
3998135,39,3998140,0.06,-0.34,9.45,0.02,-0.02,-0.00,0
3998154,26,3998159,0.06,-0.34,9.45,0.02,-0.02,0.00,0
3998173,39,3998178,0.06,-0.33,9.43,0.02,-0.02,0.00,0
3998192,39,3998197,0.06,-0.31,9.45,0.02,-0.02,0.00,0
3998211,39,3998216,0.06,-0.34,9.46,0.02,-0.02,0.00,0
3998230,39,3998235,0.06,-0.32,9.44,0.02,-0.02,0.00,0
3998250,39,3998255,0.06,-0.34,9.45,0.02,-0.02,0.00,0
3998270,34,3998275,0.05,-0.32,9.44,0.02,-0.02,0.00,0
3998289,39,3998294,0.05,-0.30,9.44,0.02,-0.02,0.00,0
3998308,39,3998313,0.06,-0.30,9.46,0.02,-0.02,0.00,0
3998327,39,3998332,0.07,-0.33,9.48,0.02,-0.02,0.00,0
3998346,39,3998351,0.06,-0.34,9.44,0.02,-0.02,-0.00,0
3998365,39,3998370,0.06,-0.35,9.45,0.02,-0.02,0.00,0
3998384,39,3998389,0.05,-0.30,9.46,0.02,-0.02,-0.00,0
3998403,39,3998408,0.06,-0.32,9.45,0.02,-0.02,0.00,0
3998422,39,3998427,0.04,-0.33,9.43,0.02,-0.02,0.00,0
3998441,39,3998446,0.04,-0.31,9.47,0.02,-0.02,0.00,0
3998460,39,3998465,0.06,-0.33,9.47,0.02,-0.02,0.00,0
3998479,39,3998484,0.05,-0.32,9.45,0.02,-0.02,0.00,0
3998498,39,3998503,0.04,-0.31,9.44,0.02,-0.02,0.00,0
3998517,39,3998522,0.05,-0.33,9.42,0.02,-0.02,0.00,0
3998536,39,3998541,0.06,-0.33,9.44,0.02,-0.02,0.00,0
3998555,39,3998560,0.06,-0.33,9.44,0.02,-0.02,0.00,0
3998574,39,3998579,0.05,-0.33,9.47,0.02,-0.02,0.00,0
3998593,39,3998598,0.05,-0.33,9.50,0.02,-0.02,0.00,0
3998612,39,3998617,0.05,-0.30,9.44,0.02,-0.02,0.00,0
3998631,39,3998636,0.07,-0.33,9.42,0.02,-0.02,0.00,0
3998650,39,3998655,0.06,-0.32,9.45,0.02,-0.02,0.00,0
3998669,39,3998674,0.05,-0.33,9.47,0.02,-0.02,0.00,0
3998688,39,3998693,0.05,-0.33,9.46,0.02,-0.02,0.00,0
3998707,39,3998712,0.04,-0.32,9.45,0.02,-0.02,0.00,0
3998726,39,3998731,0.05,-0.31,9.45,0.02,-0.02,0.00,0
3998745,39,3998750,0.05,-0.30,9.45,0.02,-0.02,0.00,0
3998764,39,3998769,0.06,-0.33,9.44,0.02,-0.02,0.00,0
3998783,39,3998788,0.05,-0.34,9.46,0.02,-0.02,0.00,0
3998802,39,3998807,0.07,-0.33,9.48,0.02,-0.02,0.00,0
3998821,39,3998826,0.06,-0.32,9.45,0.02,-0.02,-0.00,0
3998840,39,3998845,0.04,-0.32,9.46,0.02,-0.02,0.00,0
3998859,39,3998864,0.04,-0.33,9.46,0.02,-0.02,0.00,0
3998878,39,3998883,0.06,-0.32,9.44,0.02,-0.02,0.00,0
3998897,39,3998902,0.08,-0.33,9.44,0.02,-0.02,0.00,0
3998916,39,3998921,0.05,-0.33,9.44,0.02,-0.02,0.00,0
3998935,39,3998940,0.05,-0.31,9.48,0.02,-0.02,0.00,0
3998954,39,3998959,0.07,-0.31,9.44,0.02,-0.02,0.00,0
3998973,39,3998978,0.05,-0.33,9.45,0.02,-0.02,0.00,0
3998992,39,3998997,0.03,-0.32,9.45,0.02,-0.02,0.00,0
3999011,39,3999016,0.05,-0.34,9.45,0.02,-0.02,0.00,0
3999030,39,3999035,0.04,-0.31,9.43,0.02,-0.02,0.00,0
3999049,39,3999054,0.07,-0.32,9.46,0.02,-0.02,0.00,0
3999068,39,3999073,0.06,-0.32,9.46,0.02,-0.02,0.00,0
3999087,39,3999092,0.07,-0.33,9.48,0.02,-0.02,0.00,0
3999106,39,3999111,0.07,-0.32,9.47,0.02,-0.02,0.00,0
3999125,39,3999130,0.06,-0.33,9.47,0.02,-0.02,0.00,0
3999144,39,3999149,0.04,-0.32,9.43,0.02,-0.02,0.00,0
3999163,39,3999168,0.04,-0.31,9.49,0.02,-0.02,0.00,0
3999182,39,3999187,0.07,-0.33,9.47,0.02,-0.02,0.00,0
3999201,39,3999206,0.06,-0.32,9.46,0.02,-0.02,0.00,0
3999220,39,3999225,0.08,-0.34,9.47,0.02,-0.02,0.00,0
3999239,39,3999244,0.06,-0.33,9.44,0.02,-0.02,0.00,0
3999258,39,3999263,0.04,-0.32,9.47,0.02,-0.02,0.00,0
3999277,39,3999282,0.06,-0.31,9.43,0.02,-0.02,0.00,0
3999296,39,3999301,0.06,-0.33,9.42,0.02,-0.02,0.00,0
3999315,39,3999320,0.06,-0.33,9.45,0.02,-0.02,0.00,0
3999334,39,3999339,0.05,-0.33,9.45,0.02,-0.02,0.00,0
3999353,39,3999358,0.06,-0.32,9.46,0.02,-0.02,0.00,0
3999372,39,3999377,0.06,-0.32,9.42,0.02,-0.02,0.00,0
3999391,39,3999396,0.06,-0.32,9.44,0.02,-0.02,0.00,0
3999410,39,3999415,0.03,-0.33,9.44,0.02,-0.02,0.00,0
3999429,39,3999434,0.07,-0.30,9.48,0.02,-0.02,0.00,0
3999448,34,3999453,0.07,-0.31,9.42,0.02,-0.02,0.00,0
3999468,35,3999473,0.06,-0.32,9.42,0.02,-0.02,0.00,0
3999502,0,4000502,0.05,-0.31,9.42,0.02,-0.02,0.00,0
4000518,39,4000523,0.05,-0.31,9.46,0.02,-0.02,0.00,0
4000537,36,4000541,0.06,-0.32,9.49,0.02,-0.02,0.00,0
4000554,39,4000559,0.04,-0.31,9.45,0.02,-0.02,0.00,0
4000573,39,4000578,0.07,-0.32,9.46,0.02,-0.02,0.00,0
4000592,36,4000596,0.06,-0.34,9.46,0.02,-0.02,0.00,0
4000609,39,4000614,0.04,-0.32,9.44,0.02,-0.02,0.00,0
4000628,39,4000633,0.04,-0.32,9.44,0.02,-0.02,0.00,0
4000646,39,4000651,0.05,-0.34,9.41,0.02,-0.02,0.00,0
4000664,36,4000668,0.06,-0.30,9.45,0.02,-0.02,0.00,0
4000682,36,4000686,0.05,-0.32,9.44,0.02,-0.02,0.00,0
4000699,39,4000704,0.08,-0.32,9.45,0.02,-0.02,0.00,0
4000718,39,4000723,0.03,-0.32,9.45,0.02,-0.02,0.00,0
4000736,36,4000740,0.06,-0.31,9.45,0.02,-0.02,0.00,0
4000753,39,4000758,0.05,-0.32,9.46,0.02,-0.02,0.00,0
4000771,39,4000776,0.07,-0.33,9.49,0.02,-0.02,0.00,0
4000789,40,4000794,0.05,-0.32,9.46,0.02,-0.02,0.00,0
4000808,47,4000813,0.06,-0.31,9.46,0.02,-0.02,0.00,0
4000827,45,4000832,0.05,-0.32,9.43,0.02,-0.02,0.00,0
4000846,36,4000851,0.08,-0.32,9.43,0.02,-0.02,0.00,0
4000865,39,4000870,0.05,-0.33,9.47,0.02,-0.02,0.00,0
4000883,47,4000888,0.07,-0.32,9.45,0.02,-0.02,0.00,0
4000902,45,4000907,0.08,-0.32,9.45,0.02,-0.02,0.00,0
4000922,36,4000926,0.06,-0.34,9.45,0.02,-0.02,0.00,0
4000940,37,4000945,0.06,-0.33,9.46,0.02,-0.02,0.00,0
4000959,34,4000964,0.05,-0.32,9.46,0.02,-0.02,0.00,0
4000978,39,4000983,0.06,-0.33,9.44,0.02,-0.02,0.00,0
4000996,36,4001000,0.06,-0.32,9.44,0.02,-0.02,0.00,0
4001013,39,4001018,0.04,-0.33,9.44,0.02,-0.02,0.00,0
4001033,37,4001037,0.04,-0.31,9.46,0.02,-0.02,0.00,0
4001051,39,4001055,0.04,-0.32,9.45,0.02,-0.02,0.00,0
4001069,39,4001074,0.06,-0.31,9.51,0.02,-0.02,0.00,0
4001088,39,4001093,0.04,-0.34,9.46,0.02,-0.02,0.00,0
4001107,36,4001111,0.06,-0.31,9.43,0.02,-0.02,0.00,0
4001124,39,4001129,0.05,-0.34,9.41,0.02,-0.02,0.00,0
4001144,47,4001149,0.04,-0.34,9.44,0.02,-0.02,0.00,0
4001164,36,4001168,0.05,-0.32,9.47,0.02,-0.02,0.00,0
4001182,36,4001186,0.06,-0.31,9.47,0.02,-0.02,0.00,0
4001199,39,4001204,0.05,-0.32,9.47,0.02,-0.02,0.00,0
4001219,47,4001224,0.06,-0.33,9.45,0.02,-0.02,0.00,0
4001238,39,4001243,0.06,-0.32,9.46,0.02,-0.02,0.00,0
4001257,36,4001261,0.06,-0.33,9.45,0.02,-0.02,0.00,0
4001274,39,4001279,0.04,-0.31,9.46,0.02,-0.02,0.00,0
