DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
14.64,5355.0,0.24,-0.01,9.48,0.01,-0.01,0.0,0
14.66,5365.0,0.25,-0.01,9.42,0.01,-0.01,0.0,0
14.66,5375.0,0.24,-0.03,9.37,0.01,-0.01,0.0,0
14.66,5385.0,0.25,-0.08,9.32,0.01,-0.01,0.0,0
14.66,5395.0,0.22,-0.06,9.36,0.02,-0.02,0.0,0
14.66,5405.0,0.21,-0.07,9.33,0.02,-0.02,0.0,0
14.66,5415.0,0.22,-0.08,9.36,0.02,-0.02,0.0,0
14.66,5425.0,0.27,-0.09,9.42,0.03,-0.02,0.0,0
14.67,5435.0,0.28,-0.09,9.51,0.02,-0.02,0.0,0
14.66,5445.0,0.27,-0.06,9.47,0.02,-0.02,0.0,0
14.66,5455.0,0.25,-0.03,9.43,0.02,-0.02,0.0,0
14.66,5465.0,0.25,-0.02,9.44,0.02,-0.02,0.0,0
14.66,5475.0,0.24,0.0,9.39,0.02,-0.02,0.0,0
14.66,5485.0,0.26,-0.02,9.44,0.02,-0.02,0.0,0
14.66,5495.0,0.26,-0.04,9.48,0.02,-0.02,0.01,0
14.66,5505.0,0.27,-0.04,9.45,0.02,-0.02,0.01,0
14.66,5515.0,0.27,-0.05,9.47,0.02,-0.02,0.0,0
14.66,5525.0,0.24,-0.04,9.43,0.02,-0.02,0.0,0
14.66,5535.0,0.22,-0.05,9.4,0.02,-0.02,0.0,0
14.66,5545.0,0.27,-0.06,9.42,0.02,-0.02,0.0,0
14.66,5555.0,0.24,-0.07,9.45,0.02,-0.02,0.0,0
14.66,5565.0,0.26,-0.05,9.44,0.02,-0.02,0.0,0
14.66,5575.0,0.24,-0.04,9.45,0.02,-0.02,0.0,0
14.67,5585.0,0.23,-0.02,9.45,0.02,-0.02,0.0,0
14.66,5595.0,0.23,-0.03,9.44,0.02,-0.02,0.0,0
14.66,5605.0,0.24,-0.02,9.43,0.02,-0.02,0.0,0
14.67,5615.0,0.25,0.0,9.46,0.02,-0.02,0.0,0
14.67,5625.0,0.24,-0.04,9.46,0.02,-0.02,0.0,0
14.66,5635.0,0.24,-0.06,9.45,0.02,-0.02,0.0,0
14.66,5645.0,0.26,-0.05,9.46,0.02,-0.02,0.0,0
14.66,5655.0,0.22,-0.06,9.41,0.02,-0.02,0.0,0
14.66,5665.0,0.25,-0.04,9.42,0.02,-0.02,0.0,0
14.66,5675.0,0.24,-0.06,9.45,0.02,-0.02,0.0,0
14.66,5685.0,0.26,-0.06,9.46,0.02,-0.02,0.0,0
14.66,5695.0,0.27,-0.06,9.44,0.02,-0.02,0.0,0
14.66,5705.0,0.29,-0.03,9.45,0.02,-0.02,0.0,0
14.66,5715.0,0.25,-0.03,9.44,0.02,-0.02,0.0,0
14.66,5725.0,0.25,-0.03,9.44,0.02,-0.02,0.0,0
14.66,5735.0,0.23,-0.05,9.44,0.02,-0.02,0.0,0
14.66,5745.0,0.24,-0.04,9.43,0.02,-0.02,0.0,0
14.66,5755.0,0.23,-0.06,9.44,0.02,-0.02,0.0,0
14.66,5765.0,0.23,-0.05,9.45,0.02,-0.02,0.0,0
14.66,5775.0,0.21,-0.06,9.46,0.02,-0.02,0.0,0
14.66,5785.0,0.22,-0.04,9.46,0.02,-0.02,0.0,0
14.66,5795.0,0.23,-0.04,9.43,0.02,-0.02,0.0,0
14.66,5805.0,0.27,-0.03,9.41,0.02,-0.02,0.0,0
14.67,5815.0,0.27,-0.05,9.36,0.03,-0.02,0.0,0
14.67,5825.0,0.3,-0.02,9.5,0.03,-0.02,0.0,0
14.66,5835.0,0.26,-0.02,9.47,0.03,-0.02,0.0,0
14.66,5845.0,0.27,0.0,9.33,0.03,-0.02,0.0,0
14.67,5855.0,0.26,-0.01,9.52,0.02,-0.02,0.0,0
14.66,5865.0,0.3,-0.03,9.48,0.02,-0.01,0.0,0
14.66,5875.0,0.24,-0.04,9.49,0.02,-0.01,0.0,0
14.66,5885.0,0.25,-0.07,9.36,0.02,-0.01,0.0,0
