DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
34003.0,4.0,34006.0,0.07,-0.05,2.66,0.02,-0.02,0.0,0
34011.0,7.0,34014.0,0.19,-0.13,7.05,0.02,-0.02,0.0,0
34018.0,13.0,34021.0,0.22,-0.16,8.49,0.02,-0.02,0.0,0
34026.0,8.0,34029.0,0.24,-0.17,9.12,0.02,-0.02,0.0,0
34033.0,13.0,34036.0,0.26,-0.16,9.33,0.02,-0.02,0.0,0
34041.0,7.0,34044.0,0.23,-0.16,9.39,0.02,-0.02,0.0,0
34048.0,16.0,34051.0,0.24,-0.19,9.39,0.02,-0.02,0.0,0
34056.0,7.0,34059.0,0.22,-0.21,9.4,0.02,-0.02,0.0,0
34063.0,13.0,34066.0,0.22,-0.2,9.42,0.02,-0.02,0.0,0
34071.0,7.0,34074.0,0.24,-0.22,9.42,0.02,-0.02,0.0,0
34078.0,13.0,34081.0,0.24,-0.23,9.4,0.02,-0.02,0.0,0
34086.0,7.0,34089.0,0.25,-0.22,9.4,0.02,-0.02,0.0,0
34093.0,13.0,34096.0,0.26,-0.21,9.39,0.02,-0.02,0.0,0
34101.0,7.0,34104.0,0.24,-0.22,9.41,0.02,-0.02,0.0,0
34108.0,13.0,34111.0,0.25,-0.22,9.39,0.02,-0.02,0.0,0
34116.0,7.0,34119.0,0.24,-0.22,9.4,0.02,-0.01,0.0,0
34123.0,16.0,34126.0,0.23,-0.2,9.4,0.02,-0.02,0.0,0
34131.0,7.0,34134.0,0.23,-0.2,9.41,0.02,-0.02,0.0,0
34138.0,13.0,34141.0,0.23,-0.2,9.41,0.02,-0.02,0.0,0
34146.0,7.0,34149.0,0.25,-0.19,9.41,0.02,-0.02,0.0,0
34153.0,7.0,34156.0,0.25,-0.16,9.43,0.02,-0.02,0.0,0
34162.0,7.0,34165.0,0.25,-0.17,9.42,0.02,-0.02,0.0,0
34171.0,7.0,34174.0,0.26,-0.18,9.4,0.02,-0.02,0.0,0
34179.0,0.0,34279.0,0.22,-0.17,9.44,0.02,-0.02,0.0,0
34284.0,2.0,34286.0,0.23,-0.17,9.45,0.02,-0.02,0.0,0
34291.0,14.0,34294.0,0.24,-0.19,9.44,0.02,-0.02,0.0,0
34299.0,2.0,34301.0,0.23,-0.2,9.41,0.02,-0.02,0.0,0
34306.0,7.0,34309.0,0.22,-0.21,9.41,0.02,-0.02,0.0,0
34314.0,2.0,34316.0,0.23,-0.19,9.4,0.02,-0.02,0.0,0
34321.0,7.0,34324.0,0.23,-0.21,9.39,0.02,-0.02,0.0,0
34329.0,2.0,34331.0,0.25,-0.21,9.41,0.02,-0.02,0.0,0
34336.0,7.0,34339.0,0.24,-0.21,9.42,0.02,-0.02,0.0,0
34344.0,4.0,34346.0,0.24,-0.22,9.42,0.02,-0.02,0.0,0
34351.0,7.0,34354.0,0.24,-0.22,9.39,0.02,-0.02,0.0,0
34359.0,2.0,34361.0,0.23,-0.22,9.38,0.02,-0.02,0.0,0
34366.0,14.0,34369.0,0.23,-0.21,9.39,0.02,-0.02,0.0,0
34374.0,7.0,34377.0,0.25,-0.21,9.4,0.02,-0.02,0.0,0
34382.0,12.0,34385.0,0.27,-0.21,9.41,0.02,-0.02,0.0,0
34390.0,6.0,34393.0,0.24,-0.21,9.42,0.02,-0.02,0.0,0
34398.0,13.0,34401.0,0.24,-0.19,9.41,0.02,-0.02,0.0,0
34406.0,7.0,34409.0,0.23,-0.17,9.42,0.02,-0.02,0.0,0
34414.0,2.0,34416.0,0.23,-0.16,9.42,0.02,-0.02,0.0,0
34421.0,7.0,34424.0,0.26,-0.19,9.39,0.02,-0.02,0.0,0
34429.0,2.0,34431.0,0.27,-0.19,9.41,0.02,-0.02,0.0,0
34436.0,7.0,34439.0,0.26,-0.18,9.4,0.02,-0.02,0.0,0
34444.0,4.0,34446.0,0.27,-0.2,9.38,0.02,-0.02,0.0,0
34451.0,7.0,34454.0,0.27,-0.2,9.39,0.02,-0.02,0.0,0
34459.0,2.0,34461.0,0.24,-0.2,9.39,0.02,-0.02,0.0,0
34466.0,14.0,34469.0,0.26,-0.21,9.44,0.02,-0.02,0.0,0
34474.0,7.0,34477.0,0.24,-0.21,9.43,0.02,-0.02,0.0,0
34482.0,12.0,34485.0,0.24,-0.19,9.41,0.02,-0.02,0.0,0
34490.0,10.0,34493.0,0.25,-0.2,9.41,0.02,-0.02,0.0,0
34498.0,13.0,34501.0,0.24,-0.18,9.38,0.02,-0.02,0.0,0
34506.0,7.0,34509.0,0.27,-0.19,9.37,0.02,-0.02,0.0,0
34514.0,0.0,34517.0,0.25,-0.18,9.33,0.02,-0.01,0.0,0
34522.0,12.0,34525.0,0.23,-0.19,9.42,0.03,-0.01,0.0,0
34530.0,6.0,34533.0,0.22,-0.2,9.47,0.02,-0.01,0.0,0
34538.0,7.0,34541.0,0.22,-0.21,9.41,0.02,-0.01,0.0,0
34545.0,6.0,34548.0,0.23,-0.21,9.42,0.03,-0.01,0.0,0
34553.0,13.0,34556.0,0.21,-0.22,9.45,0.02,-0.02,0.0,0
