DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
9484.0,10.0,9487.0,0.04,-0.07,2.65,0.03,-0.02,0.0,0
9493.0,15.0,9496.0,0.19,-0.16,7.65,0.03,-0.02,0.0,0
9501.0,12.0,9504.0,0.23,-0.17,8.81,0.03,-0.02,0.0,0
9510.0,13.0,9513.0,0.23,-0.18,9.26,0.02,-0.02,0.0,0
9519.0,8.0,9522.0,0.24,-0.16,9.36,0.02,-0.02,0.0,0
9528.0,15.0,9531.0,0.24,-0.17,9.39,0.02,-0.02,0.0,0
9537.0,10.0,9540.0,0.26,-0.15,9.39,0.02,-0.02,0.0,0
9546.0,10.0,9549.0,0.24,-0.17,9.41,0.02,-0.02,0.0,0
9554.0,8.0,9557.0,0.24,-0.18,9.41,0.02,-0.02,0.0,0
9563.0,10.0,9566.0,0.24,-0.18,9.43,0.02,-0.02,0.0,0
9572.0,10.0,9575.0,0.25,-0.19,9.43,0.02,-0.02,0.0,0
9581.0,10.0,9584.0,0.26,-0.2,9.4,0.02,-0.02,0.0,0
9590.0,13.0,9593.0,0.25,-0.2,9.43,0.02,-0.02,0.0,0
9599.0,22.0,9602.0,0.24,-0.21,9.42,0.02,-0.02,0.0,0
9608.0,0.0,9709.0,0.26,-0.19,9.38,0.02,-0.02,0.0,0
9715.0,13.0,9718.0,0.26,-0.19,9.42,0.02,-0.01,0.0,0
9724.0,8.0,9727.0,0.24,-0.18,9.42,0.02,-0.02,0.0,0
9734.0,11.0,9737.0,0.23,-0.17,9.42,0.02,-0.02,0.0,0
9743.0,15.0,9746.0,0.25,-0.17,9.41,0.02,-0.02,0.0,0
9752.0,10.0,9755.0,0.24,-0.18,9.42,0.02,-0.02,0.0,0
9760.0,13.0,9763.0,0.23,-0.19,9.42,0.02,-0.02,0.0,0
9769.0,8.0,9772.0,0.23,-0.18,9.41,0.02,-0.02,0.0,0
9778.0,13.0,9781.0,0.22,-0.17,9.42,0.02,-0.02,0.0,0
9787.0,10.0,9790.0,0.24,-0.18,9.43,0.02,-0.02,0.0,0
9796.0,10.0,9799.0,0.23,-0.18,9.4,0.02,-0.02,0.0,0
9805.0,10.0,9808.0,0.23,-0.19,9.4,0.02,-0.02,0.0,0
9812.0,3.0,9815.0,0.24,-0.2,9.38,0.02,-0.02,0.0,0
9821.0,10.0,9824.0,0.24,-0.21,9.37,0.02,-0.02,0.0,0
9830.0,10.0,9833.0,0.23,-0.21,9.39,0.02,-0.02,0.0,0
9837.0,3.0,9840.0,0.24,-0.2,9.41,0.03,-0.02,0.0,0
9846.0,16.0,9849.0,0.28,-0.19,9.39,0.03,-0.02,0.0,0
9855.0,10.0,9858.0,0.26,-0.17,9.41,0.02,-0.02,0.0,0
9862.0,3.0,9865.0,0.24,-0.17,9.44,0.02,-0.02,0.0,0
9871.0,16.0,9874.0,0.22,-0.15,9.42,0.03,-0.02,0.0,0
9880.0,10.0,9883.0,0.21,-0.16,9.44,0.03,-0.02,0.0,0
9887.0,3.0,9890.0,0.23,-0.16,9.45,0.02,-0.02,0.0,0
9896.0,16.0,9899.0,0.23,-0.16,9.46,0.02,-0.02,0.0,0
9905.0,10.0,9908.0,0.23,-0.16,9.45,0.02,-0.02,0.0,0
9912.0,3.0,9915.0,0.23,-0.17,9.39,0.02,-0.02,0.0,0
9921.0,16.0,9924.0,0.23,-0.19,9.39,0.02,-0.02,0.0,0
9930.0,13.0,9933.0,0.24,-0.2,9.4,0.02,-0.02,0.0,0
9938.0,10.0,9941.0,0.24,-0.21,9.42,0.02,-0.02,0.0,0
9947.0,3.0,9950.0,0.26,-0.19,9.39,0.02,-0.02,0.0,0
9956.0,21.0,9959.0,0.23,-0.19,9.39,0.02,-0.02,0.0,0
9965.0,13.0,9968.0,0.26,-0.2,9.35,0.02,-0.02,0.0,0
9973.0,10.0,9976.0,0.25,-0.19,9.39,0.02,-0.01,0.0,0
9982.0,13.0,9985.0,0.24,-0.21,9.45,0.03,-0.01,0.0,0
9990.0,12.0,9993.0,0.25,-0.2,9.41,0.03,-0.02,0.0,0
9998.0,10.0,10001.0,0.26,-0.16,9.41,0.03,-0.02,0.0,0
10007.0,3.0,10010.0,0.22,-0.16,9.44,0.02,-0.02,0.0,0
10015.0,12.0,10018.0,0.23,-0.16,9.43,0.02,-0.02,0.0,0
10023.0,10.0,10026.0,0.21,-0.15,9.43,0.02,-0.02,0.0,0
10031.0,16.0,10034.0,0.23,-0.15,9.44,0.02,-0.02,0.0,0
10039.0,11.0,10042.0,0.24,-0.16,9.42,0.02,-0.02,0.0,0
10047.0,3.0,10050.0,0.25,-0.17,9.42,0.02,-0.02,0.0,0
10055.0,10.0,10057.0,0.25,-0.17,9.42,0.02,-0.02,0.0,0
10063.0,7.0,10066.0,0.23,-0.18,9.41,0.02,-0.02,0.0,0
10071.0,16.0,10074.0,0.25,-0.19,9.38,0.02,-0.02,0.0,0
10080.0,13.0,10083.0,0.26,-0.18,9.39,0.02,-0.02,0.0,0
10088.0,7.0,10091.0,0.26,-0.2,9.39,0.02,-0.02,0.0,0
10096.0,16.0,10099.0,0.25,-0.2,9.39,0.02,-0.02,0.0,0
10105.0,13.0,10108.0,0.25,-0.19,9.42,0.02,-0.02,0.0,0
10113.0,7.0,10116.0,0.26,-0.19,9.44,0.03,-0.02,0.0,0
10121.0,16.0,10124.0,0.25,-0.19,9.43,0.03,-0.02,0.0,0
10130.0,13.0,10133.0,0.24,-0.17,9.46,0.02,-0.02,0.0,0
10138.0,7.0,10141.0,0.23,-0.17,9.41,0.02,-0.02,0.0,0
10146.0,16.0,10149.0,0.23,-0.15,9.41,0.02,-0.02,0.0,0
10155.0,13.0,10158.0,0.21,-0.16,9.42,0.02,-0.02,0.0,0
10163.0,7.0,10166.0,0.21,-0.17,9.44,0.02,-0.02,0.0,0
10171.0,16.0,10174.0,0.23,-0.17,9.42,0.02,-0.02,0.0,0
10180.0,13.0,10183.0,0.21,-0.18,9.39,0.02,-0.02,0.0,0
10188.0,7.0,10191.0,0.23,-0.2,9.41,0.02,-0.02,0.0,0
