DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
1823155,42,1823160,0.00,-0.32,9.40,0.02,-0.02,-0.01,0
1823174,42,1823179,0.01,-0.31,9.41,0.02,-0.02,-0.01,0
1823193,42,1823198,0.02,-0.30,9.44,0.02,-0.02,-0.01,0
1823212,42,1823217,-0.01,-0.30,9.43,0.02,-0.02,-0.01,0
1823231,42,1823236,0.03,-0.30,9.40,0.02,-0.02,-0.01,0
1823250,42,1823255,0.03,-0.31,9.40,0.02,-0.02,-0.01,0
1823269,42,1823274,0.02,-0.31,9.41,0.02,-0.02,-0.01,0
1823288,42,1823293,0.01,-0.32,9.41,0.02,-0.02,-0.01,0
1823307,42,1823312,0.03,-0.31,9.44,0.02,-0.02,-0.01,0
1823326,42,1823331,-0.01,-0.32,9.41,0.02,-0.02,-0.01,0
1823345,42,1823350,0.01,-0.32,9.44,0.02,-0.02,-0.01,0
1823364,42,1823369,0.01,-0.32,9.40,0.02,-0.02,-0.01,0
1823383,42,1823388,0.01,-0.29,9.39,0.02,-0.02,-0.01,0
1823402,42,1823407,-0.01,-0.29,9.45,0.02,-0.02,-0.01,0
1823421,42,1823426,-0.00,-0.31,9.44,0.02,-0.02,-0.01,0
1823440,42,1823445,0.00,-0.33,9.39,0.03,-0.02,-0.01,0
1823459,42,1823464,0.01,-0.34,9.41,0.02,-0.02,-0.01,0
1823478,42,1823483,0.00,-0.31,9.44,0.02,-0.02,-0.01,0
1823497,42,1823502,0.01,-0.30,9.39,0.02,-0.02,-0.01,0
1823516,42,1823521,-0.00,-0.31,9.40,0.02,-0.02,-0.01,0
1823535,42,1823540,-0.01,-0.32,9.45,0.02,-0.02,-0.01,0
1823554,47,1823559,0.00,-0.32,9.42,0.02,-0.02,-0.01,0
1823574,57,1823579,0.03,-0.30,9.39,0.02,-0.02,-0.01,0
1823593,42,1823598,0.00,-0.30,9.44,0.02,-0.02,-0.01,0
1823612,42,1823617,0.03,-0.30,9.43,0.02,-0.02,-0.01,0
1823631,42,1823636,0.03,-0.30,9.41,0.02,-0.02,-0.01,0
1823650,42,1823655,0.01,-0.32,9.40,0.02,-0.02,-0.01,0
1823669,42,1823674,0.04,-0.32,9.42,0.02,-0.02,-0.01,0
1823688,42,1823693,0.02,-0.30,9.41,0.02,-0.02,-0.01,0
1823707,42,1823712,0.02,-0.30,9.42,0.02,-0.02,-0.01,0
1823726,42,1823731,-0.02,-0.33,9.41,0.02,-0.02,-0.01,0
1823745,42,1823750,0.00,-0.33,9.41,0.02,-0.02,-0.01,0
1823764,42,1823769,0.01,-0.32,9.42,0.02,-0.02,-0.01,0
1823783,42,1823788,0.00,-0.31,9.41,0.02,-0.02,-0.01,0
1823802,42,1823807,0.00,-0.29,9.42,0.02,-0.02,-0.01,0
1823821,42,1823826,-0.01,-0.32,9.44,0.02,-0.02,-0.01,0
1823840,42,1823845,0.01,-0.32,9.42,0.02,-0.02,-0.01,0
1823859,42,1823864,0.00,-0.31,9.43,0.02,-0.02,-0.01,0
1823878,42,1823883,0.02,-0.31,9.39,0.02,-0.02,-0.01,0
1823897,42,1823902,0.01,-0.32,9.41,0.02,-0.02,-0.01,0
1823916,42,1823921,-0.00,-0.30,9.41,0.02,-0.02,-0.01,0
1823935,42,1823940,-0.00,-0.30,9.44,0.02,-0.02,-0.01,0
1823954,42,1823959,0.04,-0.31,9.43,0.02,-0.02,-0.01,0
1823973,42,1823978,0.04,-0.29,9.41,0.02,-0.02,-0.01,0
1823992,42,1823997,0.02,-0.29,9.41,0.02,-0.02,-0.01,0
1824011,42,1824016,-0.02,-0.30,9.42,0.02,-0.02,-0.01,0
1824030,42,1824035,-0.03,-0.28,9.42,0.02,-0.02,-0.01,0
