DST,DIS,GYT,ACX,ACY,ACZ,RTX,RTY,RTZ,message
10780.0,12.0,10783.0,0.08,-0.06,2.66,0.02,-0.02,-0.0,0
10787.0,10.0,10790.0,0.18,-0.13,6.75,0.02,-0.02,0.0,0
10795.0,10.0,10799.0,0.23,-0.16,8.46,0.02,-0.02,0.0,0
10802.0,10.0,10805.0,0.26,-0.15,9.03,0.02,-0.02,0.0,0
10810.0,11.0,10814.0,0.26,-0.18,9.29,0.02,-0.02,0.0,0
10817.0,10.0,10820.0,0.27,-0.18,9.36,0.02,-0.02,0.0,0
10825.0,13.0,10828.0,0.28,-0.19,9.38,0.02,-0.02,0.0,0
10832.0,10.0,10835.0,0.28,-0.18,9.42,0.02,-0.02,0.0,0
10840.0,11.0,10844.0,0.26,-0.19,9.39,0.02,-0.02,0.0,0
10847.0,10.0,10850.0,0.24,-0.18,9.4,0.02,-0.02,0.0,0
10855.0,11.0,10859.0,0.24,-0.19,9.39,0.02,-0.02,0.0,0
10862.0,10.0,10865.0,0.24,-0.2,9.4,0.02,-0.02,0.0,0
10870.0,10.0,10874.0,0.26,-0.19,9.41,0.03,-0.02,0.0,0
10877.0,10.0,10880.0,0.27,-0.19,9.4,0.03,-0.01,0.0,0
10885.0,27.0,10889.0,0.23,-0.2,9.4,0.03,-0.01,0.0,0
10894.0,22.0,10897.0,0.25,-0.2,9.43,0.02,-0.02,0.0,0
10902.0,22.0,10905.0,0.24,-0.17,9.39,0.02,-0.02,0.0,0
10910.0,10.0,10913.0,0.25,-0.18,9.42,0.02,-0.02,0.0,0
10918.0,21.0,10921.0,0.26,-0.18,9.39,0.02,-0.02,0.0,0
10926.0,17.0,10929.0,0.26,-0.17,9.4,0.02,-0.02,0.0,0
10934.0,22.0,10937.0,0.28,-0.19,9.39,0.02,-0.02,0.0,0
10942.0,11.0,10945.0,0.27,-0.18,9.39,0.02,-0.02,0.0,0
10949.0,6.0,10952.0,0.27,-0.17,9.43,0.02,-0.02,0.0,0
10957.0,11.0,10960.0,0.27,-0.19,9.42,0.02,-0.02,0.0,0
10964.0,15.0,10967.0,0.25,-0.19,9.41,0.03,-0.02,0.0,0
10972.0,11.0,10975.0,0.27,-0.2,9.43,0.02,-0.02,0.0,0
10979.0,6.0,10982.0,0.27,-0.21,9.42,0.02,-0.02,0.0,0
10987.0,10.0,10990.0,0.27,-0.2,9.42,0.02,-0.02,0.0,0
10994.0,5.0,10997.0,0.27,-0.22,9.42,0.02,-0.02,0.0,0
11002.0,11.0,11005.0,0.25,-0.22,9.43,0.02,-0.02,0.0,0
11009.0,6.0,11012.0,0.26,-0.19,9.42,0.02,-0.02,0.0,0
11017.0,11.0,11020.0,0.26,-0.19,9.42,0.02,-0.02,0.0,0
11024.0,6.0,11027.0,0.26,-0.19,9.41,0.02,-0.02,0.0,0
11032.0,11.0,11035.0,0.27,-0.18,9.38,0.02,-0.02,0.0,0
11039.0,15.0,11042.0,0.27,-0.16,9.4,0.02,-0.02,0.0,0
11047.0,11.0,11050.0,0.27,-0.17,9.42,0.02,-0.02,0.0,0
11054.0,5.0,11057.0,0.27,-0.17,9.44,0.02,-0.02,0.0,0
11062.0,10.0,11065.0,0.27,-0.17,9.43,0.02,-0.02,0.0,0
11069.0,5.0,11072.0,0.28,-0.16,9.43,0.02,-0.02,0.0,0
11077.0,11.0,11080.0,0.27,-0.18,9.4,0.02,-0.02,0.0,0
11084.0,6.0,11087.0,0.28,-0.2,9.4,0.02,-0.02,0.0,0
11092.0,11.0,11095.0,0.27,-0.2,9.4,0.02,-0.02,0.0,0
11099.0,6.0,11102.0,0.28,-0.19,9.4,0.02,-0.02,0.0,0
11107.0,11.0,11110.0,0.27,-0.2,9.42,0.03,-0.02,0.0,0
11114.0,15.0,11117.0,0.27,-0.2,9.4,0.03,-0.02,0.0,0
11122.0,11.0,11125.0,0.24,-0.21,9.4,0.03,-0.02,0.0,0
11129.0,5.0,11132.0,0.21,-0.21,9.43,0.03,-0.02,0.0,0
11137.0,10.0,11140.0,0.22,-0.2,9.4,0.02,-0.02,0.0,0
11144.0,5.0,11147.0,0.25,-0.19,9.4,0.02,-0.02,0.0,0
11152.0,11.0,11155.0,0.26,-0.2,9.39,0.03,-0.02,0.0,0
11159.0,5.0,11162.0,0.27,-0.19,9.41,0.02,-0.02,0.0,0
11167.0,11.0,11170.0,0.28,-0.18,9.44,0.02,-0.02,0.0,0
11174.0,5.0,11177.0,0.29,-0.18,9.43,0.02,-0.02,0.0,0
11182.0,11.0,11185.0,0.28,-0.18,9.45,0.02,-0.02,0.0,0
11189.0,15.0,11192.0,0.27,-0.17,9.44,0.02,-0.02,0.0,0
11197.0,11.0,11200.0,0.26,-0.18,9.43,0.02,-0.02,0.0,0
11204.0,6.0,11207.0,0.25,-0.18,9.42,0.02,-0.02,0.0,0
11212.0,10.0,11215.0,0.26,-0.17,9.4,0.02,-0.02,0.0,0
11219.0,6.0,11222.0,0.27,-0.17,9.41,0.02,-0.02,0.0,0
11227.0,11.0,11230.0,0.29,-0.19,9.42,0.02,-0.02,0.0,0
11234.0,6.0,11237.0,0.28,-0.2,9.41,0.02,-0.02,0.0,0
11242.0,11.0,11245.0,0.28,-0.21,9.42,0.02,-0.02,0.0,0
11249.0,7.0,11252.0,0.26,-0.23,9.41,0.02,-0.02,0.0,0
11257.0,11.0,11260.0,0.24,-0.21,9.41,0.02,-0.02,0.0,0
11264.0,13.0,11267.0,0.27,-0.21,9.41,0.03,-0.02,0.0,0
11272.0,11.0,11275.0,0.25,-0.19,9.4,0.03,-0.02,0.0,0
11279.0,7.0,11282.0,0.26,-0.19,9.42,0.03,-0.02,0.0,0
